# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computationresults\2018-02-24T21-36-19.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\testing.nb
# Note	A phase vs. final energy run at given parameters for the StaPD computational model.
# Date	2018-02-24T21:36:19
# E0	0.
# l0	3.4641016151377544
# Ep	3.360425127382865e-11
# Emw	7.778761868941818e-10
# fmw	2.4165294551500505e-6
# toff	8.26827466731227e8
# tring	4.134137333656135e8
# tmax	2.8938961335592947e9
dL	th_LRL	phi	enfinal
-1.	0.	0.	NaN
-1.	0.	0.031415926535897934	-0.000013689393688658495
-1.	0.	0.06283185307179587	0.00010185563424225884
-1.	0.	0.09424777960769379	NaN
-1.	0.	0.12566370614359174	-4.2101227071609515e-6
-1.	0.	0.15707963267948966	6.097629854656138e-6
-1.	0.	0.18849555921538758	0.00007774561959143093
-1.	0.	0.21991148575128555	0.00012647450828711353
-1.	0.	0.25132741228718347	0.00009577769160248402
-1.	0.	0.2827433388230814	NaN
-1.	0.	0.3141592653589793	-0.000015876393318498043
-1.	0.	0.34557519189487723	NaN
-1.	0.	0.37699111843077515	-9.766813407506084e-6
-1.	0.	0.4084070449666731	NaN
-1.	0.	0.4398229715025711	-2.2449565446286725e-6
-1.	0.	0.47123889803846897	NaN
-1.	0.	0.5026548245743669	0.00009710912436647767
-1.	0.	0.5340707511102649	0.000054177403880084995
-1.	0.	0.5654866776461628	6.390049588242759e-6
-1.	0.	0.5969026041820606	NaN
-1.	0.	0.6283185307179586	NaN
-1.	0.	0.6597344572538565	-1.0677637027999966e-6
-1.	0.	0.6911503837897545	-5.9581491637051536e-6
-1.	0.	0.7225663103256524	3.0372984689972073e-6
-1.	0.	0.7539822368615503	NaN
-1.	0.	0.7853981633974483	NaN
-1.	0.	0.8168140899333463	0.00007107313802181119
-1.	0.	0.8482300164692442	0.0001320188890472303
-1.	0.	0.8796459430051422	0.000022364621304659228
-1.	0.	0.91106186954104	-6.751499687725733e-7
-1.	0.	0.9424777960769379	-0.00002113209806829287
-1.	0.	0.9738937226128359	0.00007333414028008997
-1.	0.	1.0053096491487339	0.00012908173936045713
-1.	0.	1.0367255756846319	-5.469255292448454e-6
-1.	0.	1.0681415022205298	1.5333569490081372e-6
-1.	0.	1.0995574287564276	0.00012170718038832199
-1.	0.	1.1309733552923256	-1.0386187883077297e-6
-1.	0.	1.1623892818282235	NaN
-1.	0.	1.1938052083641213	0.0001141223492164393
-1.	0.	1.2252211349000193	NaN
-1.	0.	1.2566370614359172	NaN
-1.	0.	1.288052987971815	0.000013401731713288644
-1.	0.	1.319468914507713	5.668968341475007e-6
-1.	0.	1.350884841043611	0.00008554687034154101
-1.	0.	1.382300767579509	-3.5334747105118536e-6
-1.	0.	1.413716694115407	-8.527797191758078e-7
-1.	0.	1.4451326206513049	-0.000012360540139344391
-1.	0.	1.4765485471872026	0.00008105107337877552
-1.	0.	1.5079644737231006	-0.000028865899292595583
-1.	0.	1.5393804002589986	NaN
-1.	0.	1.5707963267948966	0.00008733658533869274
-1.	0.	1.6022122533307945	NaN
-1.	0.	1.6336281798666925	0.000012559128565812418
-1.	0.	1.6650441064025905	NaN
-1.	0.	1.6964600329384885	1.788279914702338e-6
-1.	0.	1.7278759594743864	0.00006752966851078523
-1.	0.	1.7592918860102844	NaN
-1.	0.	1.790707812546182	NaN
-1.	0.	1.82212373908208	NaN
-1.	0.	1.853539665617978	NaN
-1.	0.	1.8849555921538759	NaN
-1.	0.	1.9163715186897738	NaN
-1.	0.	1.9477874452256718	7.443554865445575e-7
-1.	0.	1.9792033717615696	-2.34300406842473e-6
-1.	0.	2.0106192982974678	-0.000010159410235106116
-1.	0.	2.0420352248333655	0.00005116162774723467
-1.	0.	2.0734511513692637	0.00007230641818748657
-1.	0.	2.1048670779051615	NaN
-1.	0.	2.1362830044410597	0.00004144895206918722
-1.	0.	2.167698930976957	-0.000023054168042392775
-1.	0.	2.199114857512855	NaN
-1.	0.	2.230530784048753	1.0568771665716996e-6
-1.	0.	2.261946710584651	0.000030432163786830716
-1.	0.	2.293362637120549	NaN
-1.	0.	2.324778563656447	-2.177762146708815e-6
-1.	0.	2.356194490192345	NaN
-1.	0.	2.3876104167282426	0.00007810780416193245
-1.	0.	2.419026343264141	0.00009489303569213771
-1.	0.	2.4504422698000385	0.00013288780555527636
-1.	0.	2.4818581963359367	0.00014718714783969381
-1.	0.	2.5132741228718345	0.00014901981427955952
-1.	0.	2.5446900494077327	0.00014044900637111895
-1.	0.	2.57610597594363	0.00008829965230928932
-1.	0.	2.607521902479528	-3.949975690423714e-6
-1.	0.	2.638937829015426	6.704187317956791e-6
-1.	0.	2.670353755551324	NaN
-1.	0.	2.701769682087222	-5.180373683812646e-6
-1.	0.	2.73318560862312	0.00014904185688176
-1.	0.	2.764601535159018	0.00014511532248668267
-1.	0.	2.796017461694916	0.00012357909802885117
-1.	0.	2.827433388230814	4.3125850634517605e-6
-1.	0.	2.858849314766712	0.000100770248767347
-1.	0.	2.8902652413026098	0.00014360449566846477
-1.	0.	2.921681167838508	0.0001486566413064198
-1.	0.	2.9530970943744053	6.50605363374175e-7
-1.	0.	2.9845130209103035	0.00015124672197269046
-1.	0.	3.015928947446201	0.00015196974097192358
-1.	0.	3.0473448739820994	0.00004427731212974372
-1.	0.	3.078760800517997	0.00013140597972463334
-1.	0.	3.1101767270538954	-5.614208766142222e-7
-1.	0.	3.141592653589793	0.00013869059534937978
-1.	0.	3.173008580125691	0.00007520907789011334
-1.	0.	3.204424506661589	0.00013429049312946908
-1.	0.	3.235840433197487	0.000046015770906666335
-1.	0.	3.267256359733385	0.00012590070721903463
-1.	0.	3.2986722862692828	0.000026894673963159678
-1.	0.	3.330088212805181	0.00009984039499887961
-1.	0.	3.3615041393410787	0.00012432885917856737
-1.	0.	3.392920065876977	0.0000911041438252627
-1.	0.	3.4243359924128747	0.00005327766675094932
-1.	0.	3.455751918948773	0.0001428510191962744
-1.	0.	3.4871678454846706	0.00012198244162042812
-1.	0.	3.518583772020569	0.00013991763723701452
-1.	0.	3.5499996985564657	0.00010105952840552601
-1.	0.	3.581415625092364	0.000020778259555298424
-1.	0.	3.6128315516282616	0.00004682375488737498
-1.	0.	3.64424747816416	-0.00003219761499857197
-1.	0.	3.6756634047000576	-0.00001688217271802576
-1.	0.	3.707079331235956	NaN
-1.	0.	3.7384952577718535	0.00004169829409241482
-1.	0.	3.7699111843077517	0.00010359440958720818
-1.	0.	3.8013271108436495	0.00014001396244503255
-1.	0.	3.8327430373795477	0.00012225301667775676
-1.	0.	3.8641589639154454	0.00014273914344433797
-1.	0.	3.8955748904513436	0.00003507770763244699
-1.	0.	3.9269908169872414	0.00009198978349757859
-1.	0.	3.958406743523139	0.00012504169705726932
-1.	0.	3.9898226700590373	0.00011957840126842917
-1.	0.	4.0212385965949355	-0.00001574793222082287
-1.	0.	4.052654523130833	0.00012589151284193522
-1.	0.	4.084070449666731	0.000050545861573081804
-1.	0.	4.115486376202629	0.0001390072321141969
-1.	0.	4.1469023027385274	-0.000017055852126423705
-1.	0.	4.178318229274425	0.00014674580731046096
-1.	0.	4.209734155810323	0.00009808289022254852
-1.	0.	4.241150082346221	0.0001361532973484942
-1.	0.	4.272566008882119	2.1156961980708944e-6
-1.	0.	4.303981935418017	0.00014080780762660094
-1.	0.	4.335397861953914	0.00011170387318675844
-1.	0.	4.366813788489812	NaN
-1.	0.	4.39822971502571	0.0001413757080793617
-1.	0.	4.429645641561608	0.000145700594452238
-1.	0.	4.461061568097506	0.000014772947598965643
-1.	0.	4.492477494633404	0.00010139650550759394
-1.	0.	4.523893421169302	0.0001441054555422054
-1.	0.	4.5553093477052	0.00014974281113969522
-1.	0.	4.586725274241098	0.00005760497896107101
-1.	0.	4.6181412007769955	NaN
-1.	0.	4.649557127312894	9.545720496199331e-6
-1.	0.	4.680973053848792	0.0001582838013331735
-1.	0.	4.71238898038469	0.00015413081059621953
-1.	0.	4.743804906920587	0.00015466638762225122
-1.	0.	4.775220833456485	0.0000997902673486043
-1.	0.	4.806636759992384	-4.773450289097981e-6
-1.	0.	4.838052686528282	NaN
-1.	0.	4.869468613064179	0.000020088224311503343
-1.	0.	4.900884539600077	-0.00004948906539859417
-1.	0.	4.932300466135976	0.00009246564388112816
-1.	0.	4.9637163926718735	0.000017404875021106677
-1.	0.	4.995132319207771	0.0001170096090883546
-1.	0.	5.026548245743669	0.0001436528361560378
-1.	0.	5.057964172279568	0.00013957211286609226
-1.	0.	5.089380098815465	0.00010096013886129942
-1.	0.	5.120796025351362	0.00009105481014129832
-1.	0.	5.15221195188726	0.00001076241380805552
-1.	0.	5.183627878423159	NaN
-1.	0.	5.215043804959056	-4.3437975553188464e-6
-1.	0.	5.246459731494954	0.00001960269041226654
-1.	0.	5.277875658030852	NaN
-1.	0.	5.3092915845667505	0.00006840583105623146
-1.	0.	5.340707511102648	0.00006597499983138624
-1.	0.	5.372123437638546	0.00002929070194252069
-1.	0.	5.403539364174444	2.0147956752810784e-6
-1.	0.	5.4349552907103424	NaN
-1.	0.	5.46637121724624	0.00007528902354950602
-1.	0.	5.497787143782138	0.0000305918158088442
-1.	0.	5.529203070318036	NaN
-1.	0.	5.5606189968539335	4.064415110872248e-6
-1.	0.	5.592034923389832	0.00006453653933993302
-1.	0.	5.62345084992573	0.000055880201257477806
-1.	0.	5.654866776461628	0.00004649723272896957
-1.	0.	5.686282702997525	0.00004945995841257515
-1.	0.	5.717698629533424	9.842511359720188e-6
-1.	0.	5.749114556069322	NaN
-1.	0.	5.7805304826052195	NaN
-1.	0.	5.811946409141117	NaN
-1.	0.	5.843362335677016	NaN
-1.	0.	5.874778262212914	NaN
-1.	0.	5.9061941887488105	0.0000788219231787461
-1.	0.	5.937610115284708	NaN
-1.	0.	5.969026041820607	0.00008451076559801244
-1.	0.	6.000441968356505	NaN
-1.	0.	6.031857894892402	6.708552218164584e-7
-1.	0.	6.0632738214283	NaN
-1.	0.	6.094689747964199	NaN
-1.	0.	6.126105674500097	0.00011589222642521897
-1.	0.	6.157521601035994	NaN
-1.	0.	6.188937527571892	NaN
-1.	0.	6.220353454107791	0.00009805007334228869
-1.	0.	6.2517693806436885	0.000016772151889820574
-1.	3.141592653589793	0.	0.0005119722695885429
-1.	3.141592653589793	0.031415926535897934	0.0005126266155700696
-1.	3.141592653589793	0.06283185307179587	0.0005132407298700856
-1.	3.141592653589793	0.09424777960769379	0.0005138143556417354
-1.	3.141592653589793	0.12566370614359174	0.0005143472589159661
-1.	3.141592653589793	0.15707963267948966	0.0005148392234934624
-1.	3.141592653589793	0.18849555921538758	0.0005152900549998688
-1.	3.141592653589793	0.21991148575128555	0.0005156995815297633
-1.	3.141592653589793	0.25132741228718347	0.0005160676458094866
-1.	3.141592653589793	0.2827433388230814	0.0005163941185724108
-1.	3.141592653589793	0.3141592653589793	0.0005166788784779021
-1.	3.141592653589793	0.34557519189487723	0.0005169218436912258
