# Filename	C:\Users\labuser\Documents\Electron Motion\testingresults\2018-01-26T19-08-21.txt
# Source	C:\Users\labuser\Documents\Electron Motion\testing\testing.nb
# Note	A phase vs. final energy run at given parameters for the StaPD computational model.
# Date	2018-01-26T19:08:21
# E0	0.
# l0	3.4641016151377544
# Ep	8.401062818457163e-12
# Emw	7.778761868941818e-10
# fmw	2.4165294551500505e-6
# toff	8.26827466731227e8
# tring	4.134137333656135e8
# tmax	2.8938961335592947e9
dL	th_LRL	phi	enfinal
-1.	0.	0.	-4.068662508565106e-7
-1.	0.	0.031415926535897934	2.5243434128284034e-6
-1.	0.	0.06283185307179587	-6.554714850898842e-7
-1.	0.	0.09424777960769379	-4.1475336166682815e-6
-1.	0.	0.12566370614359174	NaN
-1.	0.	0.15707963267948966	3.202006580664505e-6
-1.	0.	0.18849555921538758	-0.0000224253916491491
-1.	0.	0.21991148575128555	NaN
-1.	0.	0.25132741228718347	NaN
-1.	0.	0.2827433388230814	2.6501319995119674e-6
-1.	0.	0.3141592653589793	-8.099398892105907e-7
-1.	0.	0.34557519189487723	NaN
-1.	0.	0.37699111843077515	2.155550096782129e-6
-1.	0.	0.4084070449666731	-4.593338556278205e-6
-1.	0.	0.4398229715025711	9.119229486298032e-6
-1.	0.	0.47123889803846897	1.9197845465883032e-6
-1.	0.	0.5026548245743669	NaN
-1.	0.	0.5340707511102649	-2.7794925141987657e-7
-1.	0.	0.5654866776461628	NaN
-1.	0.	0.5969026041820606	-3.713831515922203e-6
-1.	0.	0.6283185307179586	-1.2404441112566068e-7
-1.	0.	0.6597344572538565	-1.7684765693429213e-7
-1.	0.	0.6911503837897545	-6.875856065732709e-6
-1.	0.	0.7225663103256524	NaN
-1.	0.	0.7539822368615503	1.0434364437465609e-6
-1.	0.	0.7853981633974483	5.301252359675189e-6
-1.	0.	0.8168140899333463	NaN
-1.	0.	0.8482300164692442	2.31366117061624e-6
-1.	0.	0.8796459430051422	-2.1744563097599388e-7
-1.	0.	0.91106186954104	-1.9424417192712696e-6
-1.	0.	0.9424777960769379	3.691482065755126e-6
-1.	0.	0.9738937226128359	-2.2612440174428898e-6
-1.	0.	1.0053096491487339	-3.975572328751651e-6
-1.	0.	1.0367255756846319	-1.1894243103731397e-6
-1.	0.	1.0681415022205298	-7.204925798535108e-6
-1.	0.	1.0995574287564276	-1.126171412657384e-6
-1.	0.	1.1309733552923256	6.238589669830347e-6
-1.	0.	1.1623892818282235	1.8789672644174586e-7
-1.	0.	1.1938052083641213	-6.685868685020236e-8
-1.	0.	1.2252211349000193	-8.895670985170761e-7
-1.	0.	1.2566370614359172	-1.1669413155960046e-6
-1.	0.	1.288052987971815	-8.121762227003905e-6
-1.	0.	1.319468914507713	5.742405485334233e-6
-1.	0.	1.350884841043611	1.9479914501822175e-6
-1.	0.	1.382300767579509	-3.0296185802979725e-6
-1.	0.	1.413716694115407	3.0424190962781196e-6
-1.	0.	1.4451326206513049	5.4685175896262635e-6
-1.	0.	1.4765485471872026	8.208997371640294e-7
-1.	0.	1.5079644737231006	NaN
-1.	0.	1.5393804002589986	5.659898496588238e-7
-1.	0.	1.5707963267948966	5.379390770861845e-6
-1.	0.	1.6022122533307945	-8.449854645292648e-6
-1.	0.	1.6336281798666925	8.086767908478037e-6
-1.	0.	1.6650441064025905	2.309642815500389e-6
-1.	0.	1.6964600329384885	5.886044931639151e-7
-1.	0.	1.7278759594743864	-1.4168001376837787e-6
-1.	0.	1.7592918860102844	3.003126892523081e-6
-1.	0.	1.790707812546182	-0.000024188676242691174
-1.	0.	1.82212373908208	2.542145890419688e-6
-1.	0.	1.853539665617978	-1.6728388747985724e-6
-1.	0.	1.8849555921538759	-7.452124144739384e-7
-1.	0.	1.9163715186897738	1.0848765521508376e-6
-1.	0.	1.9477874452256718	NaN
-1.	0.	1.9792033717615696	NaN
-1.	0.	2.0106192982974678	NaN
-1.	0.	2.0420352248333655	-3.7012708808707887e-6
-1.	0.	2.0734511513692637	9.987681548233353e-6
-1.	0.	2.1048670779051615	4.555041568999158e-6
-1.	0.	2.1362830044410597	-6.56153652133752e-7
-1.	0.	2.167698930976957	-0.00002378302754100032
-1.	0.	2.199114857512855	-9.59742605194379e-7
-1.	0.	2.230530784048753	-7.6037931020344e-6
-1.	0.	2.261946710584651	-7.035170548784434e-7
-1.	0.	2.293362637120549	-2.983130276125932e-6
-1.	0.	2.324778563656447	-0.000015225637777320108
-1.	0.	2.356194490192345	2.442316330349903e-7
-1.	0.	2.3876104167282426	NaN
-1.	0.	2.419026343264141	1.451096746185709e-6
-1.	0.	2.4504422698000385	-6.203123357275813e-6
-1.	0.	2.4818581963359367	1.5769896173979249e-6
-1.	0.	2.5132741228718345	1.0947628797360534e-6
-1.	0.	2.5446900494077327	2.1764056392771706e-6
-1.	0.	2.57610597594363	1.0403705010056136e-6
-1.	0.	2.607521902479528	1.6910039213006862e-7
-1.	0.	2.638937829015426	-0.000014081819046247867
-1.	0.	2.670353755551324	NaN
-1.	0.	2.701769682087222	2.0894008035090838e-7
-1.	0.	2.73318560862312	6.089984183101179e-6
-1.	0.	2.764601535159018	2.0038968147177958e-7
-1.	0.	2.796017461694916	7.606363147515571e-6
-1.	0.	2.827433388230814	-2.6828920539526622e-6
-1.	0.	2.858849314766712	-3.934220888563957e-6
-1.	0.	2.8902652413026098	-6.778850789552251e-6
-1.	0.	2.921681167838508	-1.1974691418312074e-6
-1.	0.	2.9530970943744053	8.965539968515123e-6
-1.	0.	2.9845130209103035	3.5556100699656107e-6
-1.	0.	3.015928947446201	0.000010206092080615651
-1.	0.	3.0473448739820994	1.4669327062589743e-8
-1.	0.	3.078760800517997	-2.5849619738007085e-6
-1.	0.	3.1101767270538954	-4.568323228632088e-7
-1.	0.	3.141592653589793	0.000010306095074536949
-1.	0.	3.173008580125691	-1.9696543117728124e-7
-1.	0.	3.204424506661589	8.896917166406601e-6
-1.	0.	3.235840433197487	-4.196888179916159e-6
-1.	0.	3.267256359733385	-9.841922927361039e-6
-1.	0.	3.2986722862692828	-8.922633635924913e-6
-1.	0.	3.330088212805181	3.08763875880102e-6
-1.	0.	3.3615041393410787	0.000011033717139972187
-1.	0.	3.392920065876977	-4.77861917413485e-9
-1.	0.	3.4243359924128747	8.875895519303725e-7
-1.	0.	3.455751918948773	7.066144862074783e-6
-1.	0.	3.4871678454846706	5.644035395687108e-6
-1.	0.	3.518583772020569	-1.062098087426744e-6
-1.	0.	3.5499996985564657	7.506605647049128e-6
-1.	0.	3.581415625092364	2.1333629376492235e-6
-1.	0.	3.6128315516282616	0.000012131543123965433
-1.	0.	3.64424747816416	0.000010178339792772415
-1.	0.	3.6756634047000576	0.000010721186671649407
-1.	0.	3.707079331235956	0.000011219575012579015
-1.	0.	3.7384952577718535	-6.343238820000165e-7
-1.	0.	3.7699111843077517	0.000011558483920608192
-1.	0.	3.8013271108436495	9.557728566024594e-7
-1.	0.	3.8327430373795477	-1.35744490139417e-6
-1.	0.	3.8641589639154454	-1.9164038995716865e-6
-1.	0.	3.8955748904513436	9.549714052601233e-7
-1.	0.	3.9269908169872414	0.00001153835777744523
-1.	0.	3.958406743523139	-1.0745439143368825e-6
-1.	0.	3.9898226700590373	9.512209475326897e-6
-1.	0.	4.0212385965949355	0.000010898961569635053
-1.	0.	4.052654523130833	0.00001038307509277968
-1.	0.	4.084070449666731	0.00001074175408708219
-1.	0.	4.115486376202629	-1.138443181623001e-6
-1.	0.	4.1469023027385274	6.5162722208063205e-6
-1.	0.	4.178318229274425	-0.000012709199282800954
-1.	0.	4.209734155810323	4.268162363975321e-6
-1.	0.	4.241150082346221	7.228766144115636e-6
-1.	0.	4.272566008882119	2.616820543408961e-6
-1.	0.	4.303981935418017	-1.0643137076027336e-6
-1.	0.	4.335397861953914	7.081590135617441e-6
-1.	0.	4.366813788489812	-0.000038779206470574066
-1.	0.	4.39822971502571	7.1360262081225895e-6
-1.	0.	4.429645641561608	8.353685686569162e-6
-1.	0.	4.461061568097506	7.696031932986019e-6
-1.	0.	4.492477494633404	7.357897694536189e-6
-1.	0.	4.523893421169302	3.4607314790729877e-6
-1.	0.	4.5553093477052	-1.604932625428124e-6
-1.	0.	4.586725274241098	-9.731799862855504e-7
-1.	0.	4.6181412007769955	4.660541764955103e-6
-1.	0.	4.649557127312894	6.411451968432299e-6
-1.	0.	4.680973053848792	-9.245846865417344e-7
-1.	0.	4.71238898038469	-8.944287481617702e-6
-1.	0.	4.743804906920587	-0.000026743546606105377
-1.	0.	4.775220833456485	-3.92550892981855e-7
-1.	0.	4.806636759992384	2.953432776620779e-6
-1.	0.	4.838052686528282	-8.856584450851281e-7
-1.	0.	4.869468613064179	-1.3897639719570872e-6
-1.	0.	4.900884539600077	-9.177807056229096e-7
-1.	0.	4.932300466135976	NaN
-1.	0.	4.9637163926718735	-1.584130589809433e-7
-1.	0.	4.995132319207771	9.735629460774247e-7
-1.	0.	5.026548245743669	-3.43201346575612e-8
-1.	0.	5.057964172279568	NaN
-1.	0.	5.089380098815465	8.057385288139638e-8
-1.	0.	5.120796025351362	-9.737359275492571e-7
-1.	0.	5.15221195188726	1.5576660860676417e-7
-1.	0.	5.183627878423159	3.31674406319769e-6
-1.	0.	5.215043804959056	-8.052715446073077e-7
-1.	0.	5.246459731494954	-7.684905538003591e-7
-1.	0.	5.277875658030852	-1.4072038981784847e-7
-1.	0.	5.3092915845667505	1.9092492491206699e-7
-1.	0.	5.340707511102648	-1.0064993132631816e-6
-1.	0.	5.372123437638546	-2.007460157976565e-6
-1.	0.	5.403539364174444	-4.3718635736848485e-6
-1.	0.	5.4349552907103424	3.851107019255216e-6
-1.	0.	5.46637121724624	1.4967436390006033e-6
-1.	0.	5.497787143782138	-3.4536222790113548e-6
-1.	0.	5.529203070318036	NaN
-1.	0.	5.5606189968539335	NaN
-1.	0.	5.592034923389832	7.828986879816106e-6
-1.	0.	5.62345084992573	-2.0944198256350287e-6
-1.	0.	5.654866776461628	-2.2321256698168684e-6
-1.	0.	5.686282702997525	NaN
-1.	0.	5.717698629533424	NaN
-1.	0.	5.749114556069322	3.1144980755184234e-6
-1.	0.	5.7805304826052195	-1.9929259614632873e-6
-1.	0.	5.811946409141117	-6.770412158331072e-7
-1.	0.	5.843362335677016	-0.000014579740323990156
-1.	0.	5.874778262212914	-7.18057577354148e-7
-1.	0.	5.9061941887488105	NaN
-1.	0.	5.937610115284708	2.8656455089375914e-6
-1.	0.	5.969026041820607	2.8624054312234505e-6
-1.	0.	6.000441968356505	-3.1113580273936743e-9
-1.	0.	6.031857894892402	NaN
-1.	0.	6.0632738214283	-5.695516879078669e-6
-1.	0.	6.094689747964199	4.591189290695429e-6
-1.	0.	6.126105674500097	3.857641770952453e-6
-1.	0.	6.157521601035994	NaN
-1.	0.	6.188937527571892	NaN
-1.	0.	6.220353454107791	NaN
-1.	0.	6.2517693806436885	-4.844194754486652e-7
-1.	3.141592653589793	0.	0.00005700965156810607
-1.	3.141592653589793	0.031415926535897934	0.00005726815876290187
-1.	3.141592653589793	0.06283185307179587	0.00005751077631159437
-1.	3.141592653589793	0.09424777960769379	0.00005773741188442556
-1.	3.141592653589793	0.12566370614359174	0.00005794797185400237
-1.	3.141592653589793	0.15707963267948966	0.000058142375180977675
-1.	3.141592653589793	0.18849555921538758	0.000058320547501626586
-1.	3.141592653589793	0.21991148575128555	0.00005848241991782119
-1.	3.141592653589793	0.25132741228718347	0.000058627933314069705
-1.	3.141592653589793	0.2827433388230814	0.00005875703368543179
-1.	3.141592653589793	0.3141592653589793	0.0000588696800315898
-1.	3.141592653589793	0.34557519189487723	0.000058965827198143894
-1.	3.141592653589793	0.37699111843077515	0.0000590454533618236
-1.	3.141592653589793	0.4084070449666731	0.0000591085334965371
-1.	3.141592653589793	0.4398229715025711	0.00005915505290146401
-1.	3.141592653589793	0.47123889803846897	0.0000591850059021889
-1.	3.141592653589793	0.5026548245743669	0.00005919839542097992
-1.	3.141592653589793	0.5340707511102649	0.00005919522598081194
-1.	3.141592653589793	0.5654866776461628	0.00005917551886559475
-1.	3.141592653589793	0.5969026041820606	0.00005913929818121472
-1.	3.141592653589793	0.6283185307179586	0.00005908659225755964
-1.	3.141592653589793	0.6597344572538565	0.00005901744435483765
-1.	3.141592653589793	0.6911503837897545	0.00005893189997977675
-1.	3.141592653589793	0.7225663103256524	0.00005883001345188129
-1.	3.141592653589793	0.7539822368615503	0.00005871184626916732
-1.	3.141592653589793	0.7853981633974483	0.000058577467042189914
