# Filename	C:\Users\labuser\Documents\Electron Motion\testingresults\2018-01-26T10-36-29.txt
# Source	C:\Users\labuser\Documents\Electron Motion\testing\testing.nb
# Note	A phase vs. final energy run at given parameters for the StaPD computational model.
# Date	2018-01-26T10:36:29
# E0	0.
# l0	3.4641016151377544
# Ep	4.2005314092285815e-12
# Emw	7.778761868941818e-10
# fmw	2.4165294551500505e-6
# toff	8.26827466731227e8
# tring	4.134137333656135e8
# tmax	2.8938961335592947e9
dL	th_LRL	phi	enfinal
-1.	0.	0.	-3.6954953269927876e-6
-1.	0.	0.031415926535897934	-1.909687999754906e-6
-1.	0.	0.06283185307179587	NaN
-1.	0.	0.09424777960769379	-7.112320995537124e-7
-1.	0.	0.12566370614359174	NaN
-1.	0.	0.15707963267948966	-1.6968429462079853e-6
-1.	0.	0.18849555921538758	9.065125392223381e-7
-1.	0.	0.21991148575128555	-2.1668367917135875e-6
-1.	0.	0.25132741228718347	2.8519277549196934e-6
-1.	0.	0.2827433388230814	-3.9647376654519334e-7
-1.	0.	0.3141592653589793	9.116237253458792e-6
-1.	0.	0.34557519189487723	-3.0467657812119027e-6
-1.	0.	0.37699111843077515	NaN
-1.	0.	0.4084070449666731	-1.7300758554604523e-6
-1.	0.	0.4398229715025711	NaN
-1.	0.	0.47123889803846897	-9.185370229186524e-6
-1.	0.	0.5026548245743669	-3.0068927185498858e-6
-1.	0.	0.5340707511102649	5.227568050079421e-6
-1.	0.	0.5654866776461628	-2.7482555477770073e-6
-1.	0.	0.5969026041820606	-5.894621976722921e-6
-1.	0.	0.6283185307179586	NaN
-1.	0.	0.6597344572538565	1.4182085081046327e-6
-1.	0.	0.6911503837897545	-2.2781742279806908e-6
-1.	0.	0.7225663103256524	1.5101862216654395e-6
-1.	0.	0.7539822368615503	-9.863755719428466e-7
-1.	0.	0.7853981633974483	-5.861616718067254e-7
-1.	0.	0.8168140899333463	2.187029883645793e-6
-1.	0.	0.8482300164692442	-6.193840629207519e-7
-1.	0.	0.8796459430051422	-9.002790568714096e-6
-1.	0.	0.91106186954104	5.926209835999754e-6
-1.	0.	0.9424777960769379	-4.160168674652589e-7
-1.	0.	0.9738937226128359	1.8173086826058326e-6
-1.	0.	1.0053096491487339	3.0986857844439416e-6
-1.	0.	1.0367255756846319	-1.388358533144903e-6
-1.	0.	1.0681415022205298	2.2803856435092977e-7
-1.	0.	1.0995574287564276	1.850435936847329e-7
-1.	0.	1.1309733552923256	-1.1275180774166282e-6
-1.	0.	1.1623892818282235	7.836691301790125e-6
-1.	0.	1.1938052083641213	4.949223262037788e-7
-1.	0.	1.2252211349000193	-5.086207763922824e-7
-1.	0.	1.2566370614359172	NaN
-1.	0.	1.288052987971815	7.161458365745408e-7
