# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computationresults\2018-01-31T13-31-01.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\testing.nb
# Note	A phase vs. final energy run at given parameters for the StaPD computational model.
# Date	2018-01-31T13:31:01
# E0	-3.0396598110480402e-6
# l0	3.4641016151377544
# Ep	8.401062818457163e-12
# Emw	7.778761868941818e-10
# fmw	2.4165294551500505e-6
# toff	8.26827466731227e8
# tring	4.134137333656135e8
# tmax	2.8938961335592947e9
dL	th_LRL	phi	enfinal
-1.	0.	0.	-8.148332857143558e-7
-1.	0.	0.031415926535897934	-0.000012709601360618906
-1.	0.	0.06283185307179587	2.841510260647953e-6
-1.	0.	0.09424777960769379	-4.75932993122678e-6
-1.	0.	0.12566370614359174	-8.236928123687743e-7
-1.	0.	0.15707963267948966	NaN
-1.	0.	0.18849555921538758	-2.7450118277454753e-8
-1.	0.	0.21991148575128555	-1.0804801451652938e-6
-1.	0.	0.25132741228718347	NaN
-1.	0.	0.2827433388230814	NaN
-1.	0.	0.3141592653589793	NaN
-1.	0.	0.34557519189487723	5.595968860500721e-7
-1.	0.	0.37699111843077515	-6.954893801338996e-7
-1.	0.	0.4084070449666731	5.359874257682108e-6
-1.	0.	0.4398229715025711	1.0483726564234412e-6
-1.	0.	0.47123889803846897	1.6099628585216581e-6
-1.	0.	0.5026548245743669	-1.0010243670433545e-7
-1.	0.	0.5340707511102649	-4.010676102874482e-6
-1.	0.	0.5654866776461628	-3.2519699251806412e-9
-1.	0.	0.5969026041820606	2.1384105389451685e-6
-1.	0.	0.6283185307179586	-5.701510051946359e-6
-1.	0.	0.6597344572538565	-0.000023293017727512867
-1.	0.	0.6911503837897545	1.0198922853899092e-6
-1.	0.	0.7225663103256524	-1.0033471542532552e-6
-1.	0.	0.7539822368615503	-5.467194111177476e-7
-1.	0.	0.7853981633974483	NaN
-1.	0.	0.8168140899333463	-0.000010502565155846459
-1.	0.	0.8482300164692442	-5.6236498422857525e-6
-1.	0.	0.8796459430051422	-0.000014887366101904295
-1.	0.	0.91106186954104	2.4266763141198927e-6
-1.	0.	0.9424777960769379	-3.556635174535493e-7
-1.	0.	0.9738937226128359	2.6806990864201477e-6
-1.	0.	1.0053096491487339	1.4892177049175005e-6
-1.	0.	1.0367255756846319	NaN
-1.	0.	1.0681415022205298	-1.1551751799813663e-6
-1.	0.	1.0995574287564276	2.138895462875741e-6
-1.	0.	1.1309733552923256	7.692343605671793e-8
