# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computationresults\2018-02-01T03-52-26.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\testing.nb
# Note	A phase vs. final energy run at given parameters for the StaPD computational model.
# Date	2018-02-01T03:52:26
# E0	-3.0396598110480402e-6
# l0	3.4641016151377544
# Ep	2.2402834182552434e-11
# Emw	7.778761868941818e-10
# fmw	2.4165294551500505e-6
# toff	8.26827466731227e8
# tring	4.134137333656135e8
# tmax	2.8938961335592947e9
dL	th_LRL	phi	enfinal
-1.	0.	0.	-1.913080641454673e-6
-1.	0.	0.031415926535897934	-1.8009390874909329e-6
-1.	0.	0.06283185307179587	0.00001815835092137203
-1.	0.	0.09424777960769379	0.00001134482943877208
-1.	0.	0.12566370614359174	-0.000023753494913187402
-1.	0.	0.15707963267948966	NaN
-1.	0.	0.18849555921538758	2.7592271205814626e-6
-1.	0.	0.21991148575128555	-3.3430490677758866e-7
-1.	0.	0.25132741228718347	0.000013496943404008492
-1.	0.	0.2827433388230814	8.147345103259632e-6
-1.	0.	0.3141592653589793	-8.303257511301199e-7
-1.	0.	0.34557519189487723	1.7947599717010622e-6
-1.	0.	0.37699111843077515	NaN
-1.	0.	0.4084070449666731	-2.680948110354352e-6
-1.	0.	0.4398229715025711	NaN
-1.	0.	0.47123889803846897	6.199207570227724e-6
-1.	0.	0.5026548245743669	NaN
-1.	0.	0.5340707511102649	NaN
-1.	0.	0.5654866776461628	NaN
-1.	0.	0.5969026041820606	NaN
-1.	0.	0.6283185307179586	NaN
-1.	0.	0.6597344572538565	NaN
-1.	0.	0.6911503837897545	NaN
-1.	0.	0.7225663103256524	-6.25656378724622e-6
-1.	0.	0.7539822368615503	2.4217109952301086e-6
-1.	0.	0.7853981633974483	7.3474014973487175e-6
-1.	0.	0.8168140899333463	0.000040700559567224255
-1.	0.	0.8482300164692442	0.00001485864191317589
-1.	0.	0.8796459430051422	-3.233174716550675e-6
-1.	0.	0.91106186954104	NaN
-1.	0.	0.9424777960769379	8.037697389396917e-6
-1.	0.	0.9738937226128359	0.00003879951139563856
-1.	0.	1.0053096491487339	0.000017816129047616414
-1.	0.	1.0367255756846319	0.000019293107072775403
-1.	0.	1.0681415022205298	NaN
-1.	0.	1.0995574287564276	0.00001152570347131669
-1.	0.	1.1309733552923256	6.442611243836472e-6
-1.	0.	1.1623892818282235	NaN
-1.	0.	1.1938052083641213	1.1479442933290637e-6
-1.	0.	1.2252211349000193	0.00003554585232341834
-1.	0.	1.2566370614359172	3.5012329925915774e-6
-1.	0.	1.288052987971815	5.832276346114561e-6
-1.	0.	1.319468914507713	5.346339420282396e-6
-1.	0.	1.350884841043611	NaN
-1.	0.	1.382300767579509	0.000015151204021869848
-1.	0.	1.413716694115407	5.641199403902343e-7
-1.	0.	1.4451326206513049	0.000013641611634505506
-1.	0.	1.4765485471872026	NaN
-1.	0.	1.5079644737231006	6.2435837980928675e-6
-1.	0.	1.5393804002589986	-7.2123124223193525e-6
-1.	0.	1.5707963267948966	7.834160371043839e-7
-1.	0.	1.6022122533307945	0.00003285130856048109
-1.	0.	1.6336281798666925	6.361247442538222e-6
-1.	0.	1.6650441064025905	0.0000179436108190761
-1.	0.	1.6964600329384885	0.000026551235506531774
-1.	0.	1.7278759594743864	NaN
-1.	0.	1.7592918860102844	-0.000026106782474138855
-1.	0.	1.790707812546182	9.297239659333041e-6
-1.	0.	1.82212373908208	0.0000179832564775701
-1.	0.	1.853539665617978	-0.00002035522624380244
-1.	0.	1.8849555921538759	NaN
-1.	0.	1.9163715186897738	-1.9623440180962247e-6
-1.	0.	1.9477874452256718	NaN
-1.	0.	1.9792033717615696	NaN
-1.	0.	2.0106192982974678	NaN
-1.	0.	2.0420352248333655	NaN
-1.	0.	2.0734511513692637	NaN
-1.	0.	2.1048670779051615	-0.000015428901124638574
-1.	0.	2.1362830044410597	9.372063368874456e-6
-1.	0.	2.167698930976957	0.000015130287944778467
-1.	0.	2.199114857512855	-7.098707760858041e-7
-1.	0.	2.230530784048753	-5.44368633542806e-7
-1.	0.	2.261946710584651	NaN
-1.	0.	2.293362637120549	0.000021934279155254434
-1.	0.	2.324778563656447	6.342328609171909e-6
-1.	0.	2.356194490192345	NaN
-1.	0.	2.3876104167282426	NaN
-1.	0.	2.419026343264141	5.824775274969961e-6
-1.	0.	2.4504422698000385	NaN
-1.	0.	2.4818581963359367	NaN
-1.	0.	2.5132741228718345	-9.96769148210603e-7
-1.	0.	2.5446900494077327	NaN
-1.	0.	2.57610597594363	2.2716619136822054e-6
-1.	0.	2.607521902479528	2.524988303347492e-6
-1.	0.	2.638937829015426	5.3010085679472784e-6
-1.	0.	2.670353755551324	-0.000024093342624170458
-1.	0.	2.701769682087222	-9.169590701921693e-7
-1.	0.	2.73318560862312	7.664763368637302e-6
-1.	0.	2.764601535159018	NaN
-1.	0.	2.796017461694916	NaN
-1.	0.	2.827433388230814	3.873485815326671e-6
-1.	0.	2.858849314766712	0.000033465862477004975
-1.	0.	2.8902652413026098	0.000017118003551662055
-1.	0.	2.921681167838508	-3.0439350895947225e-6
-1.	0.	2.9530970943744053	-0.00002795993090837225
-1.	0.	2.9845130209103035	3.7609716253918073e-6
-1.	0.	3.015928947446201	0.000013377259338010342
-1.	0.	3.0473448739820994	NaN
-1.	0.	3.078760800517997	3.167761882723169e-6
-1.	0.	3.1101767270538954	-8.873642107303029e-7
-1.	0.	3.141592653589793	0.00001864792540840219
-1.	0.	3.173008580125691	0.00003904787468074902
-1.	0.	3.204424506661589	0.000020663615664848165
-1.	0.	3.235840433197487	-2.074022786122633e-7
-1.	0.	3.267256359733385	0.0000171054921028934
-1.	0.	3.2986722862692828	0.000041517403321066895
-1.	0.	3.330088212805181	-9.551927368699421e-7
-1.	0.	3.3615041393410787	0.000036612994522981784
-1.	0.	3.392920065876977	-0.000020942941098344535
-1.	0.	3.4243359924128747	0.000039741176876550744
-1.	0.	3.455751918948773	0.000012036799531204118
-1.	0.	3.4871678454846706	NaN
-1.	0.	3.518583772020569	0.0000403382462172076
-1.	0.	3.5499996985564657	0.00003866316983453946
-1.	0.	3.581415625092364	0.000015086036704296275
-1.	0.	3.6128315516282616	-2.521872979050525e-6
-1.	0.	3.64424747816416	-1.2765288275991278e-6
-1.	0.	3.6756634047000576	NaN
-1.	0.	3.707079331235956	6.459609096258881e-6
-1.	0.	3.7384952577718535	-4.880789495216848e-6
-1.	0.	3.7699111843077517	0.00004210246451616051
-1.	0.	3.8013271108436495	0.000036493506387087086
-1.	0.	3.8327430373795477	-4.024970256103735e-6
-1.	0.	3.8641589639154454	NaN
-1.	0.	3.8955748904513436	0.00003573225992781672
-1.	0.	3.9269908169872414	9.015527558448608e-6
-1.	0.	3.958406743523139	0.00004097036739893511
-1.	0.	3.9898226700590373	2.6523352284643247e-7
-1.	0.	4.0212385965949355	0.00003743253570805358
-1.	0.	4.052654523130833	2.410791491112989e-6
-1.	0.	4.084070449666731	0.000016282008584411625
-1.	0.	4.115486376202629	0.00003903858258296781
-1.	0.	4.1469023027385274	0.00002012836326501852
-1.	0.	4.178318229274425	4.99630555945605e-6
-1.	0.	4.209734155810323	-0.000016232340475599503
-1.	0.	4.241150082346221	-9.585123593543693e-6
-1.	0.	4.272566008882119	0.000028357787976111125
-1.	0.	4.303981935418017	0.000039747011932410684
-1.	0.	4.335397861953914	0.00003777429630034826
-1.	0.	4.366813788489812	0.00002001429383032421
-1.	0.	4.39822971502571	0.000012821611630071307
-1.	0.	4.429645641561608	-2.699376819541015e-6
-1.	0.	4.461061568097506	-6.680590543186521e-6
-1.	0.	4.492477494633404	NaN
-1.	0.	4.523893421169302	0.000013248589220686552
-1.	0.	4.5553093477052	0.000040041324457682575
-1.	0.	4.586725274241098	0.00001747623134262482
-1.	0.	4.6181412007769955	-1.0817344368672342e-6
-1.	0.	4.649557127312894	1.2582831697741959e-6
-1.	0.	4.680973053848792	0.000027187223392574227
-1.	0.	4.71238898038469	3.7271598440753793e-6
