# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computationresults\2018-01-31T22-30-08.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\testing.nb
# Note	A phase vs. final energy run at given parameters for the StaPD computational model.
# Date	2018-01-31T22:30:08
# E0	-3.0396598110480402e-6
# l0	3.4641016151377544
# Ep	1.6802125636914326e-11
# Emw	7.778761868941818e-10
# fmw	2.4165294551500505e-6
# toff	8.26827466731227e8
# tring	4.134137333656135e8
# tmax	2.8938961335592947e9
dL	th_LRL	phi	enfinal
-1.	0.	0.	NaN
-1.	0.	0.031415926535897934	0.000013077907925447703
-1.	0.	0.06283185307179587	-1.6448176319674194e-6
-1.	0.	0.09424777960769379	NaN
-1.	0.	0.12566370614359174	3.5169480252584587e-6
-1.	0.	0.15707963267948966	-5.232070030246711e-6
-1.	0.	0.18849555921538758	-3.3964685596300227e-7
-1.	0.	0.21991148575128555	-1.881642169895729e-7
-1.	0.	0.25132741228718347	4.325680751187472e-6
-1.	0.	0.2827433388230814	NaN
-1.	0.	0.3141592653589793	NaN
-1.	0.	0.34557519189487723	-5.569896679217781e-6
-1.	0.	0.37699111843077515	NaN
-1.	0.	0.4084070449666731	2.3411031013079893e-6
-1.	0.	0.4398229715025711	-2.2464892883653055e-7
-1.	0.	0.47123889803846897	-1.3038363570973497e-6
-1.	0.	0.5026548245743669	0.000014652965876302882
-1.	0.	0.5340707511102649	1.1216746068594284e-6
-1.	0.	0.5654866776461628	0.000010135918695959808
-1.	0.	0.5969026041820606	7.78641050554578e-6
-1.	0.	0.6283185307179586	0.000013940435516518442
-1.	0.	0.6597344572538565	9.898458412432706e-6
-1.	0.	0.6911503837897545	NaN
-1.	0.	0.7225663103256524	NaN
-1.	0.	0.7539822368615503	NaN
-1.	0.	0.7853981633974483	NaN
-1.	0.	0.8168140899333463	-9.633268559434728e-7
-1.	0.	0.8482300164692442	-0.000016230614803499152
-1.	0.	0.8796459430051422	-8.014721290261937e-6
-1.	0.	0.91106186954104	NaN
-1.	0.	0.9424777960769379	-1.0537254662009596e-6
-1.	0.	0.9738937226128359	NaN
-1.	0.	1.0053096491487339	-5.103642580146669e-6
-1.	0.	1.0367255756846319	1.139207045254258e-6
-1.	0.	1.0681415022205298	NaN
-1.	0.	1.0995574287564276	NaN
-1.	0.	1.1309733552923256	1.8046629844116422e-6
-1.	0.	1.1623892818282235	4.923667780747331e-6
-1.	0.	1.1938052083641213	NaN
-1.	0.	1.2252211349000193	NaN
-1.	0.	1.2566370614359172	NaN
-1.	0.	1.288052987971815	0.000011559890462184593
-1.	0.	1.319468914507713	-2.3667848516408793e-6
-1.	0.	1.350884841043611	0.000011525511823266353
-1.	0.	1.382300767579509	NaN
