# Filename	C:\Users\labuser\Documents\Electron Motion\testingresults\2018-01-27T02-59-01.txt
# Source	C:\Users\labuser\Documents\Electron Motion\testing\testing.nb
# Note	A phase vs. final energy run at given parameters for the StaPD computational model.
# Date	2018-01-27T02:59:01
# E0	0.
# l0	3.4641016151377544
# Ep	1.6802125636914326e-11
# Emw	7.778761868941818e-10
# fmw	2.4165294551500505e-6
# toff	8.26827466731227e8
# tring	4.134137333656135e8
# tmax	2.8938961335592947e9
dL	th_LRL	phi	enfinal
-1.	0.	0.	NaN
-1.	0.	0.031415926535897934	2.2973145043996578e-6
-1.	0.	0.06283185307179587	0.000011252642504153869
-1.	0.	0.09424777960769379	NaN
-1.	0.	0.12566370614359174	3.935364891660089e-6
-1.	0.	0.15707963267948966	4.08719853699234e-6
-1.	0.	0.18849555921538758	NaN
-1.	0.	0.21991148575128555	-8.22730439562623e-7
-1.	0.	0.25132741228718347	4.689389245270543e-6
-1.	0.	0.2827433388230814	1.4602372585655174e-6
-1.	0.	0.3141592653589793	NaN
-1.	0.	0.34557519189487723	3.901048558731595e-6
-1.	0.	0.37699111843077515	0.000010443296067332585
-1.	0.	0.4084070449666731	-1.3423943344372742e-6
-1.	0.	0.4398229715025711	3.579790860218469e-6
-1.	0.	0.47123889803846897	3.2479576683937863e-6
-1.	0.	0.5026548245743669	0.000012600960626881363
-1.	0.	0.5340707511102649	-4.2694112622945995e-6
-1.	0.	0.5654866776461628	8.6199183268069e-6
-1.	0.	0.5969026041820606	4.844572495563946e-6
-1.	0.	0.6283185307179586	3.487416466970464e-6
-1.	0.	0.6597344572538565	4.001796265442623e-6
-1.	0.	0.6911503837897545	NaN
-1.	0.	0.7225663103256524	7.928568807348913e-6
-1.	0.	0.7539822368615503	NaN
-1.	0.	0.7853981633974483	1.733877992538075e-6
-1.	0.	0.8168140899333463	1.5368650591163375e-6
-1.	0.	0.8482300164692442	3.145598826764161e-6
-1.	0.	0.8796459430051422	NaN
-1.	0.	0.91106186954104	-1.8284581769408847e-6
-1.	0.	0.9424777960769379	NaN
-1.	0.	0.9738937226128359	NaN
-1.	0.	1.0053096491487339	-2.5152289697967065e-6
-1.	0.	1.0367255756846319	7.681579786911682e-6
-1.	0.	1.0681415022205298	-0.000023102862464249503
-1.	0.	1.0995574287564276	NaN
-1.	0.	1.1309733552923256	4.777488231927369e-7
-1.	0.	1.1623892818282235	-0.000019872708163225037
-1.	0.	1.1938052083641213	6.739009335682769e-6
-1.	0.	1.2252211349000193	3.3706295633727235e-6
-1.	0.	1.2566370614359172	1.7160990600297355e-6
-1.	0.	1.288052987971815	5.437884335961582e-7
-1.	0.	1.319468914507713	NaN
-1.	0.	1.350884841043611	-8.635715169728662e-6
-1.	0.	1.382300767579509	-2.6853134900731773e-6
-1.	0.	1.413716694115407	6.077795139025818e-6
-1.	0.	1.4451326206513049	2.98326999958385e-6
-1.	0.	1.4765485471872026	3.282269513195492e-6
-1.	0.	1.5079644737231006	8.023693669816953e-6
-1.	0.	1.5393804002589986	3.5455918717087263e-6
-1.	0.	1.5707963267948966	5.187078728512919e-6
-1.	0.	1.6022122533307945	-0.000016347383653116737
-1.	0.	1.6336281798666925	3.596377237938498e-6
-1.	0.	1.6650441064025905	-1.531994099861205e-6
-1.	0.	1.6964600329384885	7.109636502888919e-6
-1.	0.	1.7278759594743864	NaN
-1.	0.	1.7592918860102844	-3.098534447404042e-6
-1.	0.	1.790707812546182	-4.204036774419771e-6
-1.	0.	1.82212373908208	NaN
-1.	0.	1.853539665617978	NaN
-1.	0.	1.8849555921538759	NaN
-1.	0.	1.9163715186897738	NaN
-1.	0.	1.9477874452256718	-5.509055852468972e-6
-1.	0.	1.9792033717615696	NaN
-1.	0.	2.0106192982974678	2.2006755891482485e-7
-1.	0.	2.0420352248333655	NaN
-1.	0.	2.0734511513692637	-9.53290992920843e-7
-1.	0.	2.1048670779051615	7.765088886480103e-6
-1.	0.	2.1362830044410597	1.7209812224420796e-6
-1.	0.	2.167698930976957	-0.000011902017279928054
-1.	0.	2.199114857512855	-4.0173483289028006e-7
-1.	0.	2.230530784048753	1.0605913730339794e-6
-1.	0.	2.261946710584651	0.000014855045618306976
-1.	0.	2.293362637120549	4.973609046883506e-7
-1.	0.	2.324778563656447	-1.1141688462892826e-6
-1.	0.	2.356194490192345	0.000012326611662146309
-1.	0.	2.3876104167282426	-8.535548650123806e-7
-1.	0.	2.419026343264141	NaN
-1.	0.	2.4504422698000385	0.000014955487657595747
-1.	0.	2.4818581963359367	0.000013760237385514204
-1.	0.	2.5132741228718345	-4.703607104468203e-6
-1.	0.	2.5446900494077327	4.22601003110624e-6
-1.	0.	2.57610597594363	0.000014203083658508136
-1.	0.	2.607521902479528	6.556523204233859e-6
-1.	0.	2.638937829015426	0.000010622342682808771
-1.	0.	2.670353755551324	5.912896123164102e-6
-1.	0.	2.701769682087222	7.670743206841186e-7
-1.	0.	2.73318560862312	-0.000012267259338431375
-1.	0.	2.764601535159018	5.485356284632547e-7
-1.	0.	2.796017461694916	0.000013602495080332524
-1.	0.	2.827433388230814	5.10130170451478e-6
-1.	0.	2.858849314766712	4.87498277943923e-6
-1.	0.	2.8902652413026098	-3.8913527982934035e-6
-1.	0.	2.921681167838508	-1.8354489804613266e-6
-1.	0.	2.9530970943744053	3.5176086313806613e-6
-1.	0.	2.9845130209103035	5.76759094385765e-6
-1.	0.	3.015928947446201	3.8091571674758166e-6
-1.	0.	3.0473448739820994	3.774200300036631e-6
-1.	0.	3.078760800517997	3.7874699863344907e-6
-1.	0.	3.1101767270538954	7.414252471286489e-6
-1.	0.	3.141592653589793	4.535880192662532e-6
-1.	0.	3.173008580125691	-1.441311298832122e-6
-1.	0.	3.204424506661589	0.000011600551318605976
-1.	0.	3.235840433197487	8.417432291319273e-6
-1.	0.	3.267256359733385	0.000011619609653825475
-1.	0.	3.2986722862692828	-1.874410778434844e-6
-1.	0.	3.330088212805181	-5.463479073656574e-6
-1.	0.	3.3615041393410787	4.536959861893329e-6
-1.	0.	3.392920065876977	4.563425435027002e-6
-1.	0.	3.4243359924128747	-1.0169233287377916e-6
-1.	0.	3.455751918948773	3.857828335174807e-6
-1.	0.	3.4871678454846706	-2.570138545644745e-6
-1.	0.	3.518583772020569	7.734757974303232e-6
-1.	0.	3.5499996985564657	4.188800558576131e-6
-1.	0.	3.581415625092364	7.653967280064798e-6
-1.	0.	3.6128315516282616	-7.753556968639487e-6
-1.	0.	3.64424747816416	1.9554689597027463e-6
-1.	0.	3.6756634047000576	-4.875051881163094e-6
-1.	0.	3.707079331235956	-4.1128881499726886e-7
-1.	0.	3.7384952577718535	6.020365946828863e-6
-1.	0.	3.7699111843077517	4.334699384641974e-6
-1.	0.	3.8013271108436495	8.851751242628352e-6
-1.	0.	3.8327430373795477	0.000011124544788711776
-1.	0.	3.8641589639154454	4.436274485894486e-6
-1.	0.	3.8955748904513436	0.000011144989293185964
-1.	0.	3.9269908169872414	0.000011070123402995436
-1.	0.	3.958406743523139	4.299330920224929e-6
-1.	0.	3.9898226700590373	0.000011440278471765115
-1.	0.	4.0212385965949355	-2.6901731426858437e-6
-1.	0.	4.052654523130833	4.318937056281947e-7
-1.	0.	4.084070449666731	-1.3050513497886396e-6
-1.	0.	4.115486376202629	1.997326154854388e-6
-1.	0.	4.1469023027385274	NaN
-1.	0.	4.178318229274425	7.628336348582797e-6
-1.	0.	4.209734155810323	4.288858814154246e-6
-1.	0.	4.241150082346221	9.33405266931401e-6
-1.	0.	4.272566008882119	4.334783575534656e-6
-1.	0.	4.303981935418017	4.070780860768149e-6
-1.	0.	4.335397861953914	-1.4337731290114879e-6
-1.	0.	4.366813788489812	4.620257992100363e-6
-1.	0.	4.39822971502571	5.27679724241018e-6
-1.	0.	4.429645641561608	2.6315159730706272e-6
-1.	0.	4.461061568097506	5.703572726602321e-6
-1.	0.	4.492477494633404	5.800795527905954e-6
-1.	0.	4.523893421169302	0.000012857774404864528
-1.	0.	4.5553093477052	4.143399974191039e-6
-1.	0.	4.586725274241098	-0.00003996878108960249
-1.	0.	4.6181412007769955	8.519379341458191e-6
-1.	0.	4.649557127312894	-0.0000366796138408295
-1.	0.	4.680973053848792	6.065729746225748e-6
-1.	0.	4.71238898038469	1.207217491396865e-6
-1.	0.	4.743804906920587	0.000011760483193919852
-1.	0.	4.775220833456485	7.788369705851274e-6
-1.	0.	4.806636759992384	0.00001604767959797451
-1.	0.	4.838052686528282	-4.087596374032812e-7
-1.	0.	4.869468613064179	8.914437277102707e-7
-1.	0.	4.900884539600077	0.000015327089172017027
-1.	0.	4.932300466135976	0.000014750659165222627
-1.	0.	4.9637163926718735	5.448102038464328e-7
-1.	0.	4.995132319207771	NaN
-1.	0.	5.026548245743669	0.000016862587365953607
-1.	0.	5.057964172279568	0.000016819743602648602
-1.	0.	5.089380098815465	-1.0660594635924535e-6
-1.	0.	5.120796025351362	NaN
-1.	0.	5.15221195188726	7.285693945789843e-6
-1.	0.	5.183627878423159	8.8078628605171e-6
-1.	0.	5.215043804959056	0.000016443310905436794
-1.	0.	5.246459731494954	0.00001040541009455988
-1.	0.	5.277875658030852	4.487690871244012e-6
-1.	0.	5.3092915845667505	1.2100373494437452e-6
-1.	0.	5.340707511102648	3.1703677952352277e-6
-1.	0.	5.372123437638546	-2.3396380196226035e-6
-1.	0.	5.403539364174444	-2.94111478195495e-6
-1.	0.	5.4349552907103424	-0.000037398125038234375
-1.	0.	5.46637121724624	4.465914896516727e-6
-1.	0.	5.497787143782138	5.315723061856571e-7
-1.	0.	5.529203070318036	-0.000021693399582900514
-1.	0.	5.5606189968539335	1.1716883444271329e-6
-1.	0.	5.592034923389832	NaN
-1.	0.	5.62345084992573	NaN
-1.	0.	5.654866776461628	NaN
