# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computationresults\2018-02-24T07-54-53.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\testing.nb
# Note	A phase vs. final energy run at given parameters for the StaPD computational model.
# Date	2018-02-24T07:54:53
# E0	-3.0396598110480402e-6
# l0	3.4641016151377544
# Ep	5.600708545638108e-11
# Emw	7.778761868941818e-10
# fmw	2.4165294551500505e-6
# toff	8.26827466731227e8
# tring	4.134137333656135e8
# tmax	2.8938961335592947e9
dL	th_LRL	phi	enfinal
-1.	0.	0.	0.00021448059597756875
-1.	0.	0.031415926535897934	0.0004821869502006357
-1.	0.	0.06283185307179587	0.00036616189322529683
-1.	0.	0.09424777960769379	NaN
-1.	0.	0.12566370614359174	NaN
-1.	0.	0.15707963267948966	NaN
-1.	0.	0.18849555921538758	NaN
-1.	0.	0.21991148575128555	9.016467220789584e-6
-1.	0.	0.25132741228718347	0.0002620765149971776
-1.	0.	0.2827433388230814	NaN
-1.	0.	0.3141592653589793	NaN
-1.	0.	0.34557519189487723	0.00031123117569880184
-1.	0.	0.37699111843077515	0.00040779927171084325
-1.	0.	0.4084070449666731	NaN
-1.	0.	0.4398229715025711	0.00041544550249529246
-1.	0.	0.47123889803846897	-5.38665477400268e-7
-1.	0.	0.5026548245743669	0.0005040094970813763
-1.	0.	0.5340707511102649	0.0004928753331197391
-1.	0.	0.5654866776461628	NaN
-1.	0.	0.5969026041820606	0.00042544370380934507
-1.	0.	0.6283185307179586	0.00004102992294583842
-1.	0.	0.6597344572538565	0.0004405218351591405
-1.	0.	0.6911503837897545	0.0000429303571460737
-1.	0.	0.7225663103256524	NaN
-1.	0.	0.7539822368615503	NaN
-1.	0.	0.7853981633974483	5.002873473076087e-6
-1.	0.	0.8168140899333463	0.0001603019577511177
-1.	0.	0.8482300164692442	0.000016566864203246783
-1.	0.	0.8796459430051422	NaN
-1.	0.	0.91106186954104	NaN
-1.	0.	0.9424777960769379	NaN
-1.	0.	0.9738937226128359	NaN
-1.	0.	1.0053096491487339	0.0005324920394058795
-1.	0.	1.0367255756846319	0.0005476423128506615
-1.	0.	1.0681415022205298	0.00003105836557030864
-1.	0.	1.0995574287564276	NaN
-1.	0.	1.1309733552923256	0.0001393331414956218
-1.	0.	1.1623892818282235	0.00018423443433289357
-1.	0.	1.1938052083641213	-5.064536262663852e-6
-1.	0.	1.2252211349000193	0.0003485756952198465
-1.	0.	1.2566370614359172	0.00007522567025535938
-1.	0.	1.288052987971815	0.0003640091088507542
-1.	0.	1.319468914507713	0.0001982798330549525
-1.	0.	1.350884841043611	NaN
-1.	0.	1.382300767579509	0.0002762774579902262
-1.	0.	1.413716694115407	0.00040065928609890107
-1.	0.	1.4451326206513049	0.000015612948832738533
-1.	0.	1.4765485471872026	NaN
-1.	0.	1.5079644737231006	0.00029660927972865
-1.	0.	1.5393804002589986	NaN
-1.	0.	1.5707963267948966	0.00016741355618556165
-1.	0.	1.6022122533307945	0.00003740993993281975
-1.	0.	1.6336281798666925	0.0005375215619326792
-1.	0.	1.6650441064025905	0.00008102657302149532
-1.	0.	1.6964600329384885	NaN
-1.	0.	1.7278759594743864	9.871651926880466e-7
-1.	0.	1.7592918860102844	0.0002537334802097234
-1.	0.	1.790707812546182	NaN
-1.	0.	1.82212373908208	0.0003892213403980021
-1.	0.	1.853539665617978	0.0004914750542877916
-1.	0.	1.8849555921538759	0.00013983845715516088
-1.	0.	1.9163715186897738	0.00015449861396682715
-1.	0.	1.9477874452256718	0.0002030156590244363
-1.	0.	1.9792033717615696	NaN
-1.	0.	2.0106192982974678	0.0004916874005280622
-1.	0.	2.0420352248333655	NaN
-1.	0.	2.0734511513692637	NaN
