# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computationresults\2018-02-25T00-05-35.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\testing.nb
# Note	A phase vs. final energy run at given parameters for the StaPD computational model.
# Date	2018-02-25T00:05:35
# E0	0.
# l0	3.4641016151377544
# Ep	3.9204959819466757e-11
# Emw	7.778761868941818e-10
# fmw	2.4165294551500505e-6
# toff	8.26827466731227e8
# tring	4.134137333656135e8
# tmax	2.8938961335592947e9
dL	th_LRL	phi	enfinal
-1.	0.	0.	-0.00001077753796296776
-1.	0.	0.031415926535897934	NaN
-1.	0.	0.06283185307179587	0.000190787648776039
-1.	0.	0.09424777960769379	0.0001906906311019166
-1.	0.	0.12566370614359174	-0.000010643385587462483
-1.	0.	0.15707963267948966	NaN
-1.	0.	0.18849555921538758	0.000035777538429026624
-1.	0.	0.21991148575128555	0.00005429072822564892
-1.	0.	0.25132741228718347	-4.78056271591574e-6
-1.	0.	0.2827433388230814	0.00019079937357621026
-1.	0.	0.3141592653589793	0.00018314699358048958
-1.	0.	0.34557519189487723	0.000022079885086155093
-1.	0.	0.37699111843077515	0.00006512044802820763
-1.	0.	0.4084070449666731	0.000013827661877937801
-1.	0.	0.4398229715025711	NaN
-1.	0.	0.47123889803846897	0.00011934332551489772
-1.	0.	0.5026548245743669	0.000052612687953971036
-1.	0.	0.5340707511102649	-7.559564598913621e-7
-1.	0.	0.5654866776461628	NaN
-1.	0.	0.5969026041820606	NaN
-1.	0.	0.6283185307179586	2.9176722055256745e-6
-1.	0.	0.6597344572538565	0.00006738482925598833
-1.	0.	0.6911503837897545	-1.1229938194608929e-6
-1.	0.	0.7225663103256524	0.00018679206853548593
-1.	0.	0.7539822368615503	-0.00003231478028682457
-1.	0.	0.7853981633974483	NaN
-1.	0.	0.8168140899333463	0.00013877810914375915
-1.	0.	0.8482300164692442	0.00002457794685860881
-1.	0.	0.8796459430051422	NaN
-1.	0.	0.91106186954104	NaN
-1.	0.	0.9424777960769379	0.00015617666778554656
-1.	0.	0.9738937226128359	0.00009858241699666284
-1.	0.	1.0053096491487339	0.00001532957688910889
-1.	0.	1.0367255756846319	NaN
-1.	0.	1.0681415022205298	NaN
-1.	0.	1.0995574287564276	0.00019416443404328204
-1.	0.	1.1309733552923256	-0.000011143857359771025
-1.	0.	1.1623892818282235	NaN
-1.	0.	1.1938052083641213	0.0000628675882279562
-1.	0.	1.2252211349000193	5.0734088627132235e-6
-1.	0.	1.2566370614359172	NaN
-1.	0.	1.288052987971815	0.000022463272551938045
-1.	0.	1.319468914507713	-0.00001871093727633299
-1.	0.	1.350884841043611	-0.00001348794959884459
-1.	0.	1.382300767579509	0.00015328745468171884
-1.	0.	1.413716694115407	NaN
-1.	0.	1.4451326206513049	NaN
-1.	0.	1.4765485471872026	0.00004996569428002418
-1.	0.	1.5079644737231006	-2.5138398646659586e-6
-1.	0.	1.5393804002589986	NaN
-1.	0.	1.5707963267948966	NaN
-1.	0.	1.6022122533307945	NaN
-1.	0.	1.6336281798666925	9.853822314355427e-6
-1.	0.	1.6650441064025905	5.777229056817445e-6
-1.	0.	1.6964600329384885	0.0001153393273361408
-1.	0.	1.7278759594743864	NaN
-1.	0.	1.7592918860102844	NaN
-1.	0.	1.790707812546182	NaN
-1.	0.	1.82212373908208	0.0000763385660720654
-1.	0.	1.853539665617978	0.00011954514655893387
-1.	0.	1.8849555921538759	3.2219517549150187e-6
-1.	0.	1.9163715186897738	0.0000528899989490742
-1.	0.	1.9477874452256718	3.267998085350395e-6
-1.	0.	1.9792033717615696	9.892792454450362e-6
-1.	0.	2.0106192982974678	NaN
-1.	0.	2.0420352248333655	0.00003230931563499039
-1.	0.	2.0734511513692637	0.0001355492070611013
-1.	0.	2.1048670779051615	NaN
-1.	0.	2.1362830044410597	0.00012280378302012454
-1.	0.	2.167698930976957	0.00011409668919955478
-1.	0.	2.199114857512855	0.00013625211653706416
-1.	0.	2.230530784048753	0.000025283142292206794
-1.	0.	2.261946710584651	NaN
-1.	0.	2.293362637120549	0.00003792685138162299
-1.	0.	2.324778563656447	0.0001697198427097773
-1.	0.	2.356194490192345	NaN
-1.	0.	2.3876104167282426	0.00013154025421821137
-1.	0.	2.419026343264141	NaN
-1.	0.	2.4504422698000385	0.0001740497884483505
-1.	0.	2.4818581963359367	0.00018998169682713585
-1.	0.	2.5132741228718345	0.00008276171123637112
-1.	0.	2.5446900494077327	NaN
-1.	0.	2.57610597594363	0.00017806878061838802
-1.	0.	2.607521902479528	0.0002267047450735048
-1.	0.	2.638937829015426	0.00001514063805871093
-1.	0.	2.670353755551324	-4.828235454735217e-6
-1.	0.	2.701769682087222	0.00023454642543243646
-1.	0.	2.73318560862312	0.00015223627302727568
-1.	0.	2.764601535159018	-3.6073920128588446e-6
-1.	0.	2.796017461694916	0.00023451867850783433
-1.	0.	2.827433388230814	0.00015829147574410299
-1.	0.	2.858849314766712	0.00008799967334135585
-1.	0.	2.8902652413026098	0.00022573276768393929
-1.	0.	2.921681167838508	-1.511175495556073e-6
-1.	0.	2.9530970943744053	0.00023528964607913154
-1.	0.	2.9845130209103035	0.00015923562438277964
-1.	0.	3.015928947446201	0.0002038104803373788
-1.	0.	3.0473448739820994	0.00016217366506315808
-1.	0.	3.078760800517997	0.00021507417859542902
-1.	0.	3.1101767270538954	0.00001552609979741028
-1.	0.	3.141592653589793	0.00022822550040600703
-1.	0.	3.173008580125691	8.01013101033931e-6
-1.	0.	3.204424506661589	0.00021288719535880163
-1.	0.	3.235840433197487	0.00016177992949485836
-1.	0.	3.267256359733385	0.00010714559319428803
-1.	0.	3.2986722862692828	0.0002081372305536356
-1.	0.	3.330088212805181	0.00017606677414075018
-1.	0.	3.3615041393410787	0.00011306734116153046
-1.	0.	3.392920065876977	0.000234283304686376
-1.	0.	3.4243359924128747	0.0002052026568872779
-1.	0.	3.455751918948773	0.00023230181700983622
-1.	0.	3.4871678454846706	0.000052260690158302725
-1.	0.	3.518583772020569	0.0000637161451244535
-1.	0.	3.5499996985564657	0.0001286375693753282
-1.	0.	3.581415625092364	0.00015331467992363057
-1.	0.	3.6128315516282616	0.00021671026601676824
-1.	0.	3.64424747816416	0.00023368710950660273
