# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computationresults\2018-02-26T13-28-39.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\testing.nb
# Note	A phase vs. final energy run at given parameters for the StaPD computational model.
# Date	2018-02-26T13:28:39
# E0	0.
# l0	3.4641016151377544
# Ep	5.040637691074298e-11
# Emw	7.778761868941818e-10
# fmw	2.4165294551500505e-6
# toff	8.26827466731227e8
# tring	4.134137333656135e8
# tmax	2.8938961335592947e9
dL	th_LRL	phi	enfinal
-1.	0.	0.	NaN
-1.	0.	0.031415926535897934	NaN
-1.	0.	0.06283185307179587	0.0001110930838127929
-1.	0.	0.09424777960769379	0.0003842995891584011
-1.	0.	0.12566370614359174	0.00002543978202907671
-1.	0.	0.15707963267948966	NaN
-1.	0.	0.18849555921538758	0.00008967535179797054
-1.	0.	0.21991148575128555	0.00010721917371072372
-1.	0.	0.25132741228718347	NaN
-1.	0.	0.2827433388230814	NaN
-1.	0.	0.3141592653589793	-0.00002133037902263624
-1.	0.	0.34557519189487723	0.00011399689304287871
-1.	0.	0.37699111843077515	NaN
-1.	0.	0.4084070449666731	0.000013737105553730325
-1.	0.	0.4398229715025711	0.00021348640384457685
-1.	0.	0.47123889803846897	0.00040238500376108775
-1.	0.	0.5026548245743669	0.0003665356606776785
-1.	0.	0.5340707511102649	0.0003594657140109372
-1.	0.	0.5654866776461628	0.0003908220552600037
-1.	0.	0.5969026041820606	0.00029103171606943224
-1.	0.	0.6283185307179586	0.00003741627817648998
-1.	0.	0.6597344572538565	0.000016567367946107172
-1.	0.	0.6911503837897545	NaN
-1.	0.	0.7225663103256524	0.00008438945992688235
-1.	0.	0.7539822368615503	0.00006183514005250537
-1.	0.	0.7853981633974483	0.0001116335856536004
-1.	0.	0.8168140899333463	2.2294727760146426e-6
-1.	0.	0.8482300164692442	NaN
-1.	0.	0.8796459430051422	8.380493555595718e-6
-1.	0.	0.91106186954104	0.00004230363930568617
-1.	0.	0.9424777960769379	0.000237437904261536
-1.	0.	0.9738937226128359	0.0002684338681439008
-1.	0.	1.0053096491487339	NaN
-1.	0.	1.0367255756846319	NaN
-1.	0.	1.0681415022205298	NaN
-1.	0.	1.0995574287564276	0.0003958474868506983
