# Filename	C:\Users\labuser\Documents\Electron Motion\testingresults\2018-01-26T16-22-16.txt
# Source	C:\Users\labuser\Documents\Electron Motion\testing\testing.nb
# Note	A phase vs. final energy run at given parameters for the StaPD computational model.
# Date	2018-01-26T16:22:16
# E0	0.
# l0	3.4641016151377544
# Ep	7.000885682047635e-12
# Emw	7.778761868941818e-10
# fmw	2.4165294551500505e-6
# toff	8.26827466731227e8
# tring	4.134137333656135e8
# tmax	2.8938961335592947e9
dL	th_LRL	phi	enfinal
-1.	0.	0.	-9.63193402331567e-6
-1.	0.	0.031415926535897934	7.425392362494761e-6
-1.	0.	0.06283185307179587	NaN
-1.	0.	0.09424777960769379	-4.6392628915538654e-7
-1.	0.	0.12566370614359174	-7.234987350422844e-6
-1.	0.	0.15707963267948966	-4.831251796398949e-6
-1.	0.	0.18849555921538758	4.2630172716444694e-6
-1.	0.	0.21991148575128555	-0.000018918454448871188
-1.	0.	0.25132741228718347	2.7799258335158726e-6
-1.	0.	0.2827433388230814	-0.000011819187924198345
-1.	0.	0.3141592653589793	7.3678807716826925e-6
-1.	0.	0.34557519189487723	-5.950229809251172e-6
-1.	0.	0.37699111843077515	0.000010412785666063477
-1.	0.	0.4084070449666731	NaN
-1.	0.	0.4398229715025711	NaN
-1.	0.	0.47123889803846897	-6.160926010588173e-7
-1.	0.	0.5026548245743669	-1.364719312295061e-6
-1.	0.	0.5340707511102649	-0.00001944204495474908
-1.	0.	0.5654866776461628	4.052606848763219e-6
-1.	0.	0.5969026041820606	NaN
-1.	0.	0.6283185307179586	-5.2584838010261925e-6
-1.	0.	0.6597344572538565	NaN
-1.	0.	0.6911503837897545	4.296510186987634e-6
-1.	0.	0.7225663103256524	1.0391000909482937e-6
-1.	0.	0.7539822368615503	-6.975368454127679e-7
-1.	0.	0.7853981633974483	-1.1653852437188788e-6
-1.	0.	0.8168140899333463	-4.338124762269559e-7
-1.	0.	0.8482300164692442	-3.5191307646313095e-7
-1.	0.	0.8796459430051422	2.5403824198574118e-6
-1.	0.	0.91106186954104	-8.21885698531152e-6
-1.	0.	0.9424777960769379	NaN
-1.	0.	0.9738937226128359	6.070296718200601e-6
-1.	0.	1.0053096491487339	NaN
-1.	0.	1.0367255756846319	-1.5708124180230833e-6
-1.	0.	1.0681415022205298	NaN
-1.	0.	1.0995574287564276	NaN
-1.	0.	1.1309733552923256	NaN
