# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computationresults\2018-02-25T07-58-40.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\testing.nb
# Note	A phase vs. final energy run at given parameters for the StaPD computational model.
# Date	2018-02-25T07:58:40
# E0	0.
# l0	3.4641016151377544
# Ep	3.6404605546647705e-11
# Emw	7.778761868941818e-10
# fmw	2.4165294551500505e-6
# toff	8.26827466731227e8
# tring	4.134137333656135e8
# tmax	2.8938961335592947e9
dL	th_LRL	phi	enfinal
-1.	0.	0.	NaN
-1.	0.	0.031415926535897934	0.000011554173348756807
-1.	0.	0.06283185307179587	0.0001572851891245128
-1.	0.	0.09424777960769379	NaN
-1.	0.	0.12566370614359174	0.000014538907666684674
-1.	0.	0.15707963267948966	NaN
-1.	0.	0.18849555921538758	0.00009103100835518161
-1.	0.	0.21991148575128555	0.00016559532665947856
-1.	0.	0.25132741228718347	0.00009780325391820417
-1.	0.	0.2827433388230814	0.00015433015547791054
-1.	0.	0.3141592653589793	NaN
-1.	0.	0.34557519189487723	4.156899865933172e-6
-1.	0.	0.37699111843077515	NaN
-1.	0.	0.4084070449666731	NaN
-1.	0.	0.4398229715025711	1.8911173741113515e-6
-1.	0.	0.47123889803846897	NaN
-1.	0.	0.5026548245743669	NaN
-1.	0.	0.5340707511102649	0.00001726698962983467
-1.	0.	0.5654866776461628	NaN
-1.	0.	0.5969026041820606	NaN
-1.	0.	0.6283185307179586	0.00003685990561368492
-1.	0.	0.6597344572538565	NaN
-1.	0.	0.6911503837897545	0.000020738637441600996
-1.	0.	0.7225663103256524	0.00003686956275326413
-1.	0.	0.7539822368615503	0.00004420279408888165
-1.	0.	0.7853981633974483	0.00014942325420118832
-1.	0.	0.8168140899333463	0.00016587307039364984
-1.	0.	0.8482300164692442	0.0000393211122023351
-1.	0.	0.8796459430051422	6.827236446880493e-6
-1.	0.	0.91106186954104	0.0000728870699961101
-1.	0.	0.9424777960769379	-0.000021842684640623828
-1.	0.	0.9738937226128359	7.729558968861454e-7
-1.	0.	1.0053096491487339	0.000019933252697397733
-1.	0.	1.0367255756846319	NaN
-1.	0.	1.0681415022205298	NaN
-1.	0.	1.0995574287564276	0.00006342113831162844
-1.	0.	1.1309733552923256	0.00009995159937514714
-1.	0.	1.1623892818282235	NaN
-1.	0.	1.1938052083641213	NaN
-1.	0.	1.2252211349000193	NaN
-1.	0.	1.2566370614359172	NaN
-1.	0.	1.288052987971815	0.00014154047199750684
-1.	0.	1.319468914507713	-0.000014042534824485726
-1.	0.	1.350884841043611	-0.00003532419244794912
-1.	0.	1.382300767579509	0.00015431298394382405
-1.	0.	1.413716694115407	0.00003039746850089374
-1.	0.	1.4451326206513049	0.000010319727511045742
-1.	0.	1.4765485471872026	NaN
-1.	0.	1.5079644737231006	0.00011386608576369038
-1.	0.	1.5393804002589986	NaN
-1.	0.	1.5707963267948966	0.0001166920917956332
-1.	0.	1.6022122533307945	NaN
-1.	0.	1.6336281798666925	NaN
-1.	0.	1.6650441064025905	0.0000168129136165421
-1.	0.	1.6964600329384885	1.8032287743330541e-6
-1.	0.	1.7278759594743864	0.00007799642558903601
-1.	0.	1.7592918860102844	NaN
-1.	0.	1.790707812546182	NaN
-1.	0.	1.82212373908208	-1.0987836922242197e-6
-1.	0.	1.853539665617978	0.00011184104053602216
-1.	0.	1.8849555921538759	NaN
-1.	0.	1.9163715186897738	0.00001911540738989847
-1.	0.	1.9477874452256718	0.000059434054647038055
-1.	0.	1.9792033717615696	0.00005051040101335553
-1.	0.	2.0106192982974678	0.00006371654337986668
-1.	0.	2.0420352248333655	NaN
-1.	0.	2.0734511513692637	0.00005411574429583041
-1.	0.	2.1048670779051615	0.0000996633385351119
-1.	0.	2.1362830044410597	0.00010679366636255082
-1.	0.	2.167698930976957	0.00005990091266384702
-1.	0.	2.199114857512855	6.2193994765488345e-6
-1.	0.	2.230530784048753	0.00003980266998100879
-1.	0.	2.261946710584651	0.00010187947995732782
-1.	0.	2.293362637120549	0.00011258622702870897
-1.	0.	2.324778563656447	0.00012896022005175894
-1.	0.	2.356194490192345	0.00011528895260489834
-1.	0.	2.3876104167282426	NaN
-1.	0.	2.419026343264141	NaN
-1.	0.	2.4504422698000385	8.876275548363458e-6
-1.	0.	2.4818581963359367	0.00011646345787051703
