,Dir,field,dW,W0,a,phi,y0
11,1,11.0,43,0,-0.1576416997534435,3.6826447217080314,0.2125000000000002
12,1,12.0,43,0,-0.1547787124095258,3.6826447217080314,0.20416666666666683
13,1,13.0,43,0,-0.15394972571163262,3.6826447217080314,0.20138888888888926
14,1,14.0,43,0,-0.15063844917600389,3.6826447217080314,0.19305555555555579
15,1,15.0,43,0,-0.14962916594138148,3.6826447217080314,0.19027777777777796
16,1,16.0,43,0,-0.1458809174341767,3.6826447217080314,0.1819444444444447
17,1,17.0,43,0,-0.1446964075351518,3.6826447217080314,0.17916666666666695
18,1,18.0,43,0,-0.14346782170868616,3.6826447217080314,0.17638888888888915
19,1,19.0,43,0,-0.13916976177717394,3.6826447217080314,0.1680555555555557
20,1,20.0,43,0,-0.13777330530046325,3.6826447217080314,0.1652777777777779
21,1,21.0,43,0,-0.1363348817403181,3.6826447217080314,0.16250000000000017
22,1,22.0,43,0,-0.13151151245920004,3.6826447217080314,0.15416666666666676
23,1,23.0,43,0,-0.12991355712125335,3.6826447217080314,0.15138888888888904
24,1,24.0,43,0,-0.12827602885530665,3.6826447217080314,0.14861111111111136
25,1,25.0,43,0,-0.12659942646833278,3.6826447217080314,0.14583333333333348
26,1,26.0,43,0,-0.1248842606696605,3.6826447217080314,0.1430555555555557
27,1,27.0,43,0,-0.12313105391540724,3.6826447217080314,0.14027777777777783
28,1,28.0,43,0,-0.11748112708011742,3.6826447217080314,0.13194444444444464
29,1,29.0,43,0,-0.11951266514017068,3.6826447217080314,0.13472222222222227
30,1,30.0,43,0,-0.11365225309135678,3.6826447217080314,0.12638888888888905
31,1,31.0,43,0,-0.11168559247186907,3.6826447217080314,0.12361111111111119
32,1,32.0,43,0,-0.10968491133899182,3.6826447217080314,0.12083333333333356
33,1,33.0,43,0,-0.1054920803377542,3.6826447217080314,0.1152777777777778
34,1,34.0,43,0,-0.10339501665780702,3.6826447217080314,0.11250000000000007
35,1,35.0,43,0,-0.10126645785417585,3.6826447217080314,0.10972222222222242
36,1,36.0,43,0,-0.09691745779060419,3.6826447217080314,0.10416666666666684
37,1,37.0,43,0,-0.09469834127821279,3.6826447217080314,0.10138888888888893
38,1,38.0,43,0,-0.09245037873370464,3.6826447217080314,0.09861111111111127
39,1,39.0,43,0,-0.09017425490824724,3.6826447217080314,0.0958333333333334
40,1,40.0,43,0,-0.08787066313120717,3.6826447217080314,0.09305555555555566
41,1,41.0,43,0,-0.08554030509895512,3.6826447217080314,0.09027777777777792
42,1,42.0,43,0,-0.08318389066112238,3.6826447217080314,0.08750000000000008
43,1,43.0,43,0,-0.08325476980675973,3.6826447217080314,0.08750000000000013
44,1,44.0,43,0,-0.07596552515173674,3.6826447217080314,0.07916666666666675
45,1,45.0,43,0,-0.0735121390348546,3.6826447217080314,0.07638888888888899
46,1,46.0,43,0,-0.0735739866795238,3.6826447217080314,0.07638888888888891
47,1,47.0,43,0,-0.06602064880200696,3.6826447217080314,0.06805555555555562
48,1,48.0,43,0,-0.06607552261911562,3.6826447217080314,0.06805555555555559
49,1,49.0,43,0,-0.058348200559832086,3.6826447217080314,0.05972222222222225
50,1,50.0,43,0,-0.05314306916850992,3.6826447217080314,0.05416666666666672
51,1,51.0,43,0,-0.053185995333262834,3.6826447217080314,0.0541666666666667
52,1,52.0,43,0,-0.04791124157982493,3.6826447217080314,0.04861111111111114
53,1,53.0,43,0,-0.0398916905083419,3.6826447217080314,0.040277777777777815
54,1,54.0,43,0,-0.03176279908601289,3.6826447217080314,0.03194444444444448
55,1,55.0,43,0,-0.03050903780712017,3.6826447217080314,0.03055555555555559
56,1,56.0,43,0,0.0,0.0,0.0
57,1,57.0,43,0,0.0,0.0,0.0
58,1,58.0,43,0,0.0,0.0,0.0
59,1,59.0,43,0,0.0,0.0,0.0
60,1,60.0,43,0,0.0,0.0,0.0
61,1,61.0,43,0,0.0,0.0,0.0
62,1,62.0,43,0,0.0,0.0,0.0
63,1,63.0,43,0,0.0,0.0,0.0
64,1,64.0,43,0,0.0,0.0,0.0
65,1,65.0,43,0,0.0,0.0,0.0
66,1,66.0,43,0,0.0,0.0,0.0
67,1,67.0,43,0,0.0,0.0,0.0
68,1,68.0,43,0,0.0,0.0,0.0
69,1,69.0,43,0,0.0,0.0,0.0
70,1,70.0,43,0,0.0,0.0,0.0
71,1,71.0,43,0,0.0,0.0,0.0
72,1,72.0,43,0,0.0,0.0,0.0
73,1,73.0,43,0,0.0,0.0,0.0
74,1,74.0,43,0,0.0,0.0,0.0
75,1,75.0,43,0,0.0,0.0,0.0
76,1,76.0,43,0,0.0,0.0,0.0
77,1,77.0,43,0,0.0,0.0,0.0
78,1,78.0,43,0,0.0,0.0,0.0
79,1,79.0,43,0,0.0,0.0,0.0
80,1,80.0,43,0,0.0,0.0,0.0
81,1,81.0,43,0,0.0,0.0,0.0
82,1,82.0,43,0,0.0,0.0,0.0
83,1,83.0,43,0,0.0,0.0,0.0
84,1,84.0,43,0,0.0,0.0,0.0
85,1,85.0,43,0,0.0,0.0,0.0
86,1,86.0,43,0,0.0,0.0,0.0
87,1,87.0,43,0,0.0,0.0,0.0
88,1,88.0,43,0,0.0,0.0,0.0
89,1,89.0,43,0,0.0,0.0,0.0
90,1,90.0,43,0,0.0,0.0,0.0
91,1,91.0,43,0,0.0,0.0,0.0
92,1,92.0,43,0,0.0,0.0,0.0
93,1,93.0,43,0,0.0,0.0,0.0
94,1,94.0,43,0,0.0,0.0,0.0
95,1,95.0,43,0,0.0,0.0,0.0
96,1,96.0,43,0,0.0,0.0,0.0
97,1,97.0,43,0,0.0,0.0,0.0
98,1,98.0,43,0,0.0,0.0,0.0
99,1,99.0,43,0,0.0,0.0,0.0
100,1,100.0,43,0,0.0,0.0,0.0
