,Dir,field,dW,W0,a,phi,y0
0,-1,0.0,43,10,0.17381526797788804,0.5410520681182421,0.2625000000000003
1,-1,1.0,43,10,0.1758494496616833,0.5410520681182421,0.2763888888888894
2,-1,2.0,43,10,0.17629435323227866,0.5410520681182421,0.2847222222222225
3,-1,3.0,43,10,0.1756745216551495,0.5410520681182421,0.2958333333333335
4,-1,4.0,43,10,0.17557592678217698,0.5410520681182421,0.3097222222222227
5,-1,5.0,43,10,0.1746490730585395,0.5410520681182421,0.32361111111111157
6,-1,6.0,43,10,0.17176371021525633,0.5410520681182421,0.33472222222222275
7,-1,7.0,43,10,0.16854884584076063,0.5410520681182421,0.3541666666666669
8,-1,8.0,43,10,0.16490129561645406,0.5410520681182421,0.36805555555555525
9,-1,9.0,43,10,0.15814691960215785,0.5410520681182421,0.3847222222222228
10,-1,10.0,43,10,0.15093231306190344,0.5410520681182421,0.40416666666666723
11,-1,11.0,43,10,0.14148088422694302,0.5410520681182421,0.42083333333333395
12,-1,12.0,43,10,0.1289794044617047,0.5410520681182421,0.44583333333333375
13,-1,13.0,43,10,0.11437580421322269,0.5410520681182421,0.4708333333333341
14,-1,14.0,43,10,0.09715110907292762,0.5410520681182421,0.4930555555555556
15,-1,15.0,43,10,0.07387487400482029,0.5410520681182421,0.5180555555555565
16,-1,16.0,43,10,0.04385607034055361,0.5410520681182421,0.5458333333333341
17,-1,17.0,43,10,0.0025034102027392535,0.5410520681182421,0.5902777777777785
18,-1,18.0,43,10,-0.06415823905936352,3.6826447217080314,0.6486111111111122
19,-1,19.0,43,10,-0.15963547054939353,3.6826447217080314,0.734722222222223
20,-1,20.0,43,10,-0.1584725673827328,3.6826447217080314,0.7152777777777786
21,-1,21.0,43,10,-0.15648828251665958,3.6826447217080314,0.7041666666666672
22,-1,22.0,43,10,-0.1527727772818684,3.6826447217080314,0.6875000000000006
23,-1,23.0,43,10,-0.14620019344791885,3.6826447217080314,0.6652777777777785
24,-1,24.0,43,10,-0.13929569889925758,3.6826447217080314,0.6458333333333345
25,-1,25.0,43,10,-0.12888122963247373,3.6826447217080314,0.6236111111111116
26,-1,26.0,43,10,-0.11361188518172644,3.6826447217080314,0.5958333333333337
27,-1,27.0,43,10,-0.09556119556220202,3.6826447217080314,0.5680555555555563
28,-1,28.0,43,10,-0.07107571080991773,3.6826447217080314,0.5347222222222227
29,-1,29.0,43,10,-0.03458093311828614,3.6826447217080314,0.4902777777777781
30,-1,30.0,43,10,0.021365862253818202,0.5410520681182421,0.4291666666666673
31,-1,31.0,43,10,0.15179069360183384,0.5410520681182421,0.29861111111111105
32,-1,32.0,43,10,0.1490779011236178,0.5410520681182421,0.30694444444444474
33,-1,33.0,43,10,0.1470418607265033,0.5410520681182421,0.3125000000000004
34,-1,34.0,43,10,0.1448266724721559,0.5410520681182421,0.31805555555555604
35,-1,35.0,43,10,0.1411739505047411,0.5410520681182421,0.3263888888888892
36,-1,36.0,43,10,0.13852316944076265,0.5410520681182421,0.3319444444444447
37,-1,37.0,43,10,0.13423162127647584,0.5410520681182421,0.3402777777777782
38,-1,38.0,43,10,0.12957215356859575,0.5410520681182421,0.3486111111111113
39,-1,39.0,43,10,0.12455753759423416,0.5410520681182421,0.3569444444444448
40,-1,40.0,43,10,0.11920151806721503,0.5410520681182421,0.36527777777777803
41,-1,41.0,43,10,0.11155458996147363,0.5410520681182421,0.3763888888888894
42,-1,42.0,43,10,0.10546059460748688,0.5410520681182421,0.38472222222222235
43,-1,43.0,43,10,0.09688862033413842,0.5410520681182421,0.39583333333333387
44,-1,44.0,43,10,0.08551497397521698,0.5410520681182421,0.40972222222222293
45,-1,45.0,43,10,0.07349050702899121,0.5410520681182421,0.4236111111111112
46,-1,46.0,43,10,0.05573794327987111,0.5410520681182421,0.4430555555555559
47,-1,47.0,43,10,0.02626847572674415,0.5410520681182421,0.47361111111111204
48,-1,48.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
49,-1,49.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
50,-1,50.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
51,-1,51.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
52,-1,52.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
53,-1,53.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
54,-1,54.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
55,-1,55.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
56,-1,56.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
57,-1,57.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
58,-1,58.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
59,-1,59.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
60,-1,60.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
61,-1,61.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
62,-1,62.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
63,-1,63.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
64,-1,64.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
65,-1,65.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
66,-1,66.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
67,-1,67.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
68,-1,68.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
69,-1,69.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
70,-1,70.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
71,-1,71.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
72,-1,72.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
73,-1,73.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
74,-1,74.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
75,-1,75.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
76,-1,76.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
77,-1,77.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
78,-1,78.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
79,-1,79.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
80,-1,80.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
81,-1,81.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
82,-1,82.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
83,-1,83.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
84,-1,84.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
85,-1,85.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
86,-1,86.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
87,-1,87.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
88,-1,88.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
89,-1,89.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
90,-1,90.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
91,-1,91.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
92,-1,92.0,43,10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
