,Dir,field,dW,W0,a,phi,y0
68,-1,68.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
69,-1,69.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
70,-1,70.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
71,-1,71.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
72,-1,72.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
73,-1,73.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
74,-1,74.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
75,-1,75.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
76,-1,76.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
77,-1,77.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
78,-1,78.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
79,-1,79.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
80,-1,80.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
81,-1,81.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
82,-1,82.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
83,-1,83.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
84,-1,84.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
85,-1,85.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
86,-1,86.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
87,-1,87.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
88,-1,88.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
89,-1,89.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
90,-1,90.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
91,-1,91.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
92,-1,92.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
93,-1,93.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
94,-1,94.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
95,-1,95.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
96,-1,96.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
97,-1,97.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
98,-1,98.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
99,-1,99.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
100,-1,100.0,43,3,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
0,1,0.0,43,3,-0.0969597419132364,3.6826447217080314,0.12144819690436019
1,1,1.0,43,3,-0.09539718503610714,3.6826447217080314,0.11875195675122717
2,1,2.0,43,3,-0.09386076096666039,3.6826447217080314,0.11612473297424068
3,1,3.0,43,3,-0.0923544877379389,3.6826447217080314,0.11357041734192629
4,1,4.0,43,3,-0.09023979485477066,3.6826447217080314,0.1096629774737315
5,1,5.0,43,3,-0.08869304639535659,3.6826447217080314,0.10715532930308921
6,1,6.0,43,3,-0.08717785016895409,3.6826447217080314,0.10471920707735236
7,1,7.0,43,3,-0.08570411751011359,3.6826447217080314,0.10236525772571432
8,1,8.0,43,3,-0.08420821749041474,3.6826447217080314,0.10001596321881681
9,1,9.0,43,3,-0.08268610023348347,3.6826447217080314,0.09766632140766575
10,1,10.0,43,3,-0.08122144306851015,3.6826447217080314,0.09541512079175865
11,1,11.0,43,3,-0.0797859390994867,3.6826447217080314,0.09322732327716865
12,1,12.0,43,3,-0.07745036732251605,3.6826447217080314,0.08955806404454235
13,1,13.0,43,3,-0.07598159456476462,3.6826447217080314,0.08741102601737777
14,1,14.0,43,3,-0.07453717413915097,3.6826447217080314,0.08531874264735433
15,1,15.0,43,3,-0.07297559799617237,3.6826447217080314,0.08311820233034743
16,1,16.0,43,3,-0.07155367921692118,3.6826447217080314,0.08110327991595755
17,1,17.0,43,3,-0.07003078367091425,3.6826447217080314,0.07899829604357562
18,1,18.0,43,3,-0.0685287532383062,3.6826447217080314,0.07694172556628667
19,1,19.0,43,3,-0.06702398197666089,3.6826447217080314,0.07490612063947524
20,1,20.0,43,3,-0.06551346959344395,3.6826447217080314,0.07288756758743078
21,1,21.0,43,3,-0.06417123576154832,3.6826447217080314,0.0710790049764932
22,1,22.0,43,3,-0.06265716467680583,3.6826447217080314,0.06910090961247305
23,1,23.0,43,3,-0.060123912311795265,3.6826447217080314,0.06575229219041548
24,1,24.0,43,3,-0.05868464257362977,3.6826447217080314,0.06391717874497016
25,1,25.0,43,3,-0.05723797830634454,3.6826447217080314,0.062093446814944254
26,1,26.0,43,3,-0.05578445370905818,3.6826447217080314,0.06028123156612578
27,1,27.0,43,3,-0.054324616662580844,3.6826447217080314,0.05848067383686545
28,1,28.0,43,3,-0.05285902833393358,3.6826447217080314,0.0566919200048612
29,1,29.0,43,3,-0.05138826277036732,3.6826447217080314,0.05491512186174004
30,1,30.0,43,3,-0.0499129064830858,3.6826447217080314,0.0531504364953395
31,1,31.0,43,3,-0.048432039498893874,3.6826447217080314,0.051396412350236426
32,1,32.0,43,3,-0.0457831047425162,3.6826447217080314,0.04826610250914027
33,1,33.0,43,3,-0.04561077819982412,3.6826447217080314,0.04808421687851125
34,1,34.0,43,3,-0.044120149972867596,3.6826447217080314,0.04636598831130908
35,1,35.0,43,3,-0.0414311768641147,3.6826447217080314,0.043278301433728864
36,1,36.0,43,3,-0.039936448628203,3.6826447217080314,0.04159707628115348
37,1,37.0,43,3,-0.038445210591814515,3.6826447217080314,0.03993258833735169
38,1,38.0,43,3,-0.03571159490927061,3.6826447217080314,0.03689814065572357
39,1,39.0,43,3,-0.034220112649323106,3.6826447217080314,0.03526902933306794
40,1,40.0,43,3,-0.03145701861935457,3.6826447217080314,0.03226936693219591
41,1,41.0,43,3,-0.028672559602617376,3.6826447217080314,0.029286596584138187
42,1,42.0,43,3,-0.02718530062096822,3.6826447217080314,0.02771180300017332
43,1,43.0,43,3,-0.024386805458850556,3.6826447217080314,0.02476684100201342
44,1,44.0,43,3,-0.021578060008099014,3.6826447217080314,0.021841617442804037
45,1,45.0,43,3,-0.017411122183063454,3.6826447217080314,0.01754923557236466
46,1,46.0,43,3,-0.013220957300953082,3.6826447217080314,0.013281422166602884
47,1,47.0,43,3,-0.007644260487147908,3.6826447217080314,0.007655907044368018
48,1,48.0,43,3,0.0,0.0,0.0
49,1,49.0,43,3,0.0,0.0,0.0
50,1,50.0,43,3,0.0,0.0,0.0
51,1,51.0,43,3,0.0,0.0,0.0
52,1,52.0,43,3,0.0,0.0,0.0
53,1,53.0,43,3,0.0,0.0,0.0
54,1,54.0,43,3,0.0,0.0,0.0
55,1,55.0,43,3,0.0,0.0,0.0
56,1,56.0,43,3,0.0,0.0,0.0
57,1,57.0,43,3,0.0,0.0,0.0
58,1,58.0,43,3,0.0,0.0,0.0
59,1,59.0,43,3,0.0,0.0,0.0
60,1,60.0,43,3,0.0,0.0,0.0
61,1,61.0,43,3,0.0,0.0,0.0
62,1,62.0,43,3,0.0,0.0,0.0
63,1,63.0,43,3,0.0,0.0,0.0
64,1,64.0,43,3,0.0,0.0,0.0
65,1,65.0,43,3,0.0,0.0,0.0
66,1,66.0,43,3,0.0,0.0,0.0
67,1,67.0,43,3,0.0,0.0,0.0
68,1,68.0,43,3,0.0,0.0,0.0
69,1,69.0,43,3,0.0,0.0,0.0
70,1,70.0,43,3,0.0,0.0,0.0
71,1,71.0,43,3,0.0,0.0,0.0
72,1,72.0,43,3,0.0,0.0,0.0
73,1,73.0,43,3,0.0,0.0,0.0
74,1,74.0,43,3,0.0,0.0,0.0
75,1,75.0,43,3,0.0,0.0,0.0
76,1,76.0,43,3,0.0,0.0,0.0
77,1,77.0,43,3,0.0,0.0,0.0
78,1,78.0,43,3,0.0,0.0,0.0
79,1,79.0,43,3,0.0,0.0,0.0
80,1,80.0,43,3,0.0,0.0,0.0
81,1,81.0,43,3,0.0,0.0,0.0
82,1,82.0,43,3,0.0,0.0,0.0
83,1,83.0,43,3,0.0,0.0,0.0
84,1,84.0,43,3,0.0,0.0,0.0
85,1,85.0,43,3,0.0,0.0,0.0
86,1,86.0,43,3,0.0,0.0,0.0
87,1,87.0,43,3,0.0,0.0,0.0
88,1,88.0,43,3,0.0,0.0,0.0
89,1,89.0,43,3,0.0,0.0,0.0
90,1,90.0,43,3,0.0,0.0,0.0
91,1,91.0,43,3,0.0,0.0,0.0
92,1,92.0,43,3,0.0,0.0,0.0
93,1,93.0,43,3,0.0,0.0,0.0
94,1,94.0,43,3,0.0,0.0,0.0
95,1,95.0,43,3,0.0,0.0,0.0
96,1,96.0,43,3,0.0,0.0,0.0
97,1,97.0,43,3,0.0,0.0,0.0
98,1,98.0,43,3,0.0,0.0,0.0
99,1,99.0,43,3,0.0,0.0,0.0
100,1,100.0,43,3,0.0,0.0,0.0
