,Dir,field,dW,W0,a,phi,y0
61,-1,61.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
62,-1,62.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
63,-1,63.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
64,-1,64.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
65,-1,65.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
66,-1,66.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
67,-1,67.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
68,-1,68.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
69,-1,69.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
70,-1,70.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
71,-1,71.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
72,-1,72.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
73,-1,73.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
74,-1,74.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
75,-1,75.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
76,-1,76.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
77,-1,77.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
78,-1,78.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
79,-1,79.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
80,-1,80.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
81,-1,81.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
82,-1,82.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
83,-1,83.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
84,-1,84.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
85,-1,85.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
86,-1,86.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
87,-1,87.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
88,-1,88.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
89,-1,89.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
90,-1,90.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
91,-1,91.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
92,-1,92.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
93,-1,93.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
94,-1,94.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
95,-1,95.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
96,-1,96.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
97,-1,97.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
98,-1,98.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
99,-1,99.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
100,-1,100.0,43,-10,1.6653345369377348e-16,0.4188790204786397,0.5000000000000001
0,1,0.0,43,-10,-0.12278697279037112,3.6826447217080314,0.1732872642152588
1,1,1.0,43,-10,-0.12099555796380701,3.6826447217080314,0.16964496786883082
2,1,2.0,43,-10,-0.1193216521969657,3.6826447217080314,0.16618356812582366
3,1,3.0,43,-10,-0.11774797071817247,3.6826447217080314,0.16288574874424325
4,1,4.0,43,-10,-0.11621468462729773,3.6826447217080314,0.1596745542821059
5,1,5.0,43,-10,-0.11468529620619237,3.6826447217080314,0.1565030833801939
6,1,6.0,43,-10,-0.11322737779121177,3.6826447217080314,0.15346294235130561
7,1,7.0,43,-10,-0.11184840123988327,3.6826447217080314,0.15056430133166238
8,1,8.0,43,-10,-0.11045373948116073,3.6826447217080314,0.14768133495539099
9,1,9.0,43,-10,-0.10903561892689607,3.6826447217080314,0.14480437381580122
10,1,10.0,43,-10,-0.10770827109515033,3.6826447217080314,0.14208402676640888
11,1,11.0,43,-10,-0.10642944472093305,3.6826447217080314,0.13946344009409423
12,1,12.0,43,-10,-0.10501383642175963,3.6826447217080314,0.13670063040023844
13,1,13.0,43,-10,-0.10372749518289434,3.6826447217080314,0.13414224296668198
14,1,14.0,43,-10,-0.10247856285271903,3.6826447217080314,0.13166718354117352
15,1,15.0,43,-10,-0.1010690013991436,3.6826447217080314,0.12902096966383905
16,1,16.0,43,-10,-0.09985532686700162,3.6826447217080314,0.12666018674332552
17,1,17.0,43,-10,-0.09850153118331155,3.6826447217080314,0.12415516027497636
18,1,18.0,43,-10,-0.09717646820522569,3.6826447217080314,0.12172082730027295
19,1,19.0,43,-10,-0.09584642231234616,3.6826447217080314,0.1193139185483178
20,1,20.0,43,-10,-0.09450640108635179,3.6826447217080314,0.11692782264875709
21,1,21.0,43,-10,-0.09396825441796906,3.6826447217080314,0.11625848475987535
22,1,22.0,43,-10,-0.09264083672838652,3.6826447217080314,0.11392467642659791
23,1,23.0,43,-10,-0.09130266097336404,3.6826447217080314,0.11160971533964162
24,1,24.0,43,-10,-0.0900985317048088,3.6826447217080314,0.10949029836281084
25,1,25.0,43,-10,-0.08887942502410404,3.6826447217080314,0.1073818530430338
26,1,26.0,43,-10,-0.08829890688086764,3.6826447217080314,0.1066761649482563
27,1,27.0,43,-10,-0.0870731474259051,3.6826447217080314,0.10459264732780854
28,1,28.0,43,-10,-0.08583267804712733,3.6826447217080314,0.10251976795494733
29,1,29.0,43,-10,-0.08457767473740722,3.6826447217080314,0.10045748204178048
30,1,30.0,43,-10,-0.08402463520436962,3.6826447217080314,0.09979652848065257
31,1,31.0,43,-10,-0.08276092545065625,3.6826447217080314,0.09775525725648644
32,1,32.0,43,-10,-0.08148318971671702,3.6826447217080314,0.09572449208158397
33,1,33.0,43,-10,-0.08119577316497509,3.6826447217080314,0.09538477745582667
34,1,34.0,43,-10,-0.07991285345156954,3.6826447217080314,0.09337651307259386
35,1,35.0,43,-10,-0.07862384136397206,3.6826447217080314,0.09138728965018904
36,1,36.0,43,-10,-0.07732835504488365,3.6826447217080314,0.08941621149948513
37,1,37.0,43,-10,-0.07602607036457573,3.6826447217080314,0.08746245939674725
38,1,38.0,43,-10,-0.07555387402016256,3.6826447217080314,0.08691633811118825
39,1,39.0,43,-10,-0.07425810783813423,3.6826447217080314,0.08499767862227088
40,1,40.0,43,-10,-0.07295465880949634,3.6826447217080314,0.0830942359496982
41,1,41.0,43,-10,-0.07164337979592464,3.6826447217080314,0.08120542528568493
42,1,42.0,43,-10,-0.07121734026391664,3.6826447217080314,0.08072024650031677
43,1,43.0,43,-10,-0.06991025313773208,3.6826447217080314,0.0788617186142812
44,1,44.0,43,-10,-0.06859486836057865,3.6826447217080314,0.07701627436824736
45,1,45.0,43,-10,-0.06727117133221659,3.6826447217080314,0.07518349485864441
46,1,46.0,43,-10,-0.06593917947978457,3.6826447217080314,0.07336299685030698
47,1,47.0,43,-10,-0.06556497603932848,3.6826447217080314,0.07294509265846999
48,1,48.0,43,-10,-0.06423554063381359,3.6826447217080314,0.07115048799912667
49,1,49.0,43,-10,-0.06289772596053582,3.6826447217080314,0.06936710429368742
50,1,50.0,43,-10,-0.061551648997708486,3.6826447217080314,0.06759467191871783
51,1,51.0,43,-10,-0.06121330831476534,3.6826447217080314,0.06722195423262113
52,1,52.0,43,-10,-0.05986910682420478,3.6826447217080314,0.06547282711370847
53,1,53.0,43,-10,-0.05851678788305511,3.6826447217080314,0.06373386782067927
54,1,54.0,43,-10,-0.0571565512028773,3.6826447217080314,0.0620048938470484
55,1,55.0,43,-10,-0.055788618782762506,3.6826447217080314,0.0602857426352747
56,1,56.0,43,-10,-0.05441323415628022,3.6826447217080314,0.05857627044856085
57,1,57.0,43,-10,-0.05412628780950345,3.6826447217080314,0.05826672085733253
58,1,58.0,43,-10,-0.05275280304366638,3.6826447217080314,0.056577771739826525
59,1,59.0,43,-10,-0.05137229286509986,3.6826447217080314,0.05489802577556662
60,1,60.0,43,-10,-0.049985066264549835,3.6826447217080314,0.0532274003287892
61,1,61.0,43,-10,-0.048591450617184666,3.6826447217080314,0.05156582721786162
62,1,62.0,43,-10,-0.047191791072916725,3.6826447217080314,0.04991325199204101
63,1,63.0,43,-10,-0.046951307153536556,3.6826447217080314,0.04965856622119868
64,1,64.0,43,-10,-0.045554370157961356,3.6826447217080314,0.04802467924764469
65,1,65.0,43,-10,-0.04415203541072779,3.6826447217080314,0.046399532512475555
66,1,66.0,43,-10,-0.04274470089512631,3.6826447217080314,0.04478311635361092
67,1,67.0,43,-10,-0.04133277974616427,3.6826447217080314,0.04317543198176301
68,1,68.0,43,-10,-0.03991669968039615,3.6826447217080314,0.04157649098668445
69,1,69.0,43,-10,-0.03849690242377705,3.6826447217080314,0.03998631487169853
70,1,70.0,43,-10,-0.03707384313672962,3.6826447217080314,0.038404934614339574
71,1,71.0,43,-10,-0.035647989835787555,3.6826447217080314,0.03683239025116549
72,1,72.0,43,-10,-0.034219822811335975,3.6826447217080314,0.03526873048501306
73,1,73.0,43,-10,-0.03151135532417208,3.6826447217080314,0.03232512369171309
74,1,74.0,43,-10,-0.030071748568249016,3.6826447217080314,0.030780465862411167
75,1,75.0,43,-10,-0.028631931844722496,3.6826447217080314,0.02924508997279795
76,1,76.0,43,-10,-0.027192436657397113,3.6826447217080314,0.027719078523091658
77,1,77.0,43,-10,-0.024433411262455827,3.6826447217080314,0.024814178558197557
78,1,78.0,43,-10,-0.022990945352055005,3.6826447217080314,0.023309307658485753
79,1,79.0,43,-10,-0.020210393224373305,3.6826447217080314,0.020426324902146215
80,1,80.0,43,-10,-0.01741721024807288,3.6826447217080314,0.017555372119450185
81,1,81.0,43,-10,-0.014616556577905252,3.6826447217080314,0.014698275353640046
82,1,82.0,43,-10,-0.011813669202613378,3.6826447217080314,0.01185688442178174
83,1,83.0,43,-10,-0.006251754560331662,3.6826447217080314,0.006258103925952643
84,1,84.0,43,-10,0.0,0.0,0.0
85,1,85.0,43,-10,0.0,0.0,0.0
86,1,86.0,43,-10,0.0,0.0,0.0
87,1,87.0,43,-10,0.0,0.0,0.0
88,1,88.0,43,-10,0.0,0.0,0.0
89,1,89.0,43,-10,0.0,0.0,0.0
90,1,90.0,43,-10,0.0,0.0,0.0
91,1,91.0,43,-10,0.0,0.0,0.0
92,1,92.0,43,-10,0.0,0.0,0.0
93,1,93.0,43,-10,0.0,0.0,0.0
94,1,94.0,43,-10,0.0,0.0,0.0
95,1,95.0,43,-10,0.0,0.0,0.0
96,1,96.0,43,-10,0.0,0.0,0.0
97,1,97.0,43,-10,0.0,0.0,0.0
98,1,98.0,43,-10,0.0,0.0,0.0
99,1,99.0,43,-10,0.0,0.0,0.0
100,1,100.0,43,-10,0.0,0.0,0.0
