# Filename	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Timeresults\2018-02-05T05-26-55.txt
# Source	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of turning time vs. field and orbit energy.
# Date	2018-02-05T05:26:55
# Dir	-1
# field	4.667257121365091e-12
# zi	-6.
W	field	zt	t	argt
-0.000030396600266570223	4.667257121365091e-12	-32733.89095223373	6.565807256352069e6	0.
-0.000025229178221253285	4.667257121365091e-12	-39350.193427037935	8.64672166032445e6	-1.6632845580088266e-7
-0.000030244617265237375	4.667257121365091e-12	-32896.73360950709	6.614740442264728e6	0.
-0.000025077195219920433	4.667257121365091e-12	-39585.22654971583	8.724024236087946e6	-3.4168416645185004e-7
-0.000030092634263904523	4.667257121365091e-12	-33061.19630288604	6.664280263447849e6	0.
-0.000024925212218587585	4.667257121365091e-12	-39823.06342922457	8.802480191540133e6	0.
-0.00002994065126257167	4.667257121365091e-12	-33227.30320338203	6.714438805149016e6	0.
-0.000024773229217254733	4.667257121365091e-12	-40063.75415846141	8.882104835770156e6	0.
-0.00002978866826123882	4.667257121365091e-12	-33395.0789627125	6.765226552594377e6	0.
-0.00002462124621592188	4.667257121365091e-12	-40307.35002154204	8.96292932494971e6	-2.6106781130352403e-7
-0.000029636685259905967	4.667257121365091e-12	-33564.548725246575	6.816653467060966e6	-1.1796510728796226e-7
-0.00002446926321458903	4.667257121365091e-12	-40553.903529136645	9.044981635631088e6	0.
-0.00002948470225857312	4.667257121365091e-12	-33735.738140305264	6.868733303256768e6	0.
-0.00002431728021325618	4.667257121365091e-12	-40803.468455063565	9.128279101781344e6	0.
-0.000029332719257240267	4.667257121365091e-12	-33908.6733748331	6.9214746897618e6	-1.333080710751857e-7
-0.00002416529721192333	4.667257121365091e-12	-41056.09987418759	9.212854165928487e6	0.
-0.000029180736255907415	4.667257121365091e-12	-34083.38112644572	6.974892676108206e6	0.
-0.000024013314210590477	4.667257121365091e-12	-41311.85420168001	9.298732968723603e6	0.
-0.000029028753254574563	4.667257121365091e-12	-34259.88863687783	7.02899576554919e6	0.
-0.000023861331209257626	4.667257121365091e-12	-41570.789233697236	9.385944588582082e6	0.
