# Filename	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Timeresults\2018-02-05T05-34-39.txt
# Source	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of turning time vs. field and orbit energy.
# Date	2018-02-05T05:34:39
# Dir	-1
# field	3.1698454615937907e-11
# zi	-6.
W	field	zt	t	argt
-0.000030396600266570223	3.1698454615937907e-11	-31841.135599579662	6.236276292932719e6	-4.58206165779184e-7
-0.000025229178221253285	3.1698454615937907e-11	-37837.82718529022	8.03980493029164e6	0.
-0.000030244617265237375	3.1698454615937907e-11	-31991.108056587207	6.279698884488615e6	0.
-0.000025077195219920433	3.1698454615937907e-11	-38047.07596059375	8.1051181654536305e6	0.
-0.000030092634263904523	3.1698454615937907e-11	-32142.454935557722	6.323599773553058e6	0.
-0.000024925212218587585	3.1698454615937907e-11	-38258.548769101675	8.171280077337169e6	0.
-0.00002994065126257167	3.1698454615937907e-11	-32295.194590332976	6.368004040610076e6	0.
-0.000024773229217254733	3.1698454615937907e-11	-38472.27958796317	8.238305117778785e6	0.
-0.00002978866826123882	3.1698454615937907e-11	-32449.345691319097	6.412911911025863e6	0.
-0.00002462124621592188	3.1698454615937907e-11	-38688.30305378747	8.306209455656258e6	0.
-0.000029636685259905967	3.1698454615937907e-11	-32604.927232068054	6.458333263174575e6	0.
-0.00002446926321458903	3.1698454615937907e-11	-38906.6544777347	8.3750080662064105e6	0.
-0.00002948470225857312	3.1698454615937907e-11	-32761.958536015172	6.504275719760701e6	0.
-0.00002431728021325618	3.1698454615937907e-11	-39127.369860990424	8.444716147627193e6	0.
-0.000029332719257240267	3.1698454615937907e-11	-32920.459263378456	6.550745328470454e6	-2.630643893320946e-7
-0.00002416529721192333	3.1698454615937907e-11	-39350.4859106341	8.515350298984623e6	0.
-0.000029180736255907415	3.1698454615937907e-11	-33080.4494182231	6.597754850356995e6	0.
-0.000024013314210590477	3.1698454615937907e-11	-39576.04005591159	8.58692812613739e6	0.
-0.000029028753254574563	3.1698454615937907e-11	-33241.949355696444	6.645306885819589e6	-4.4892550221625167e-7
-0.000023861331209257626	3.1698454615937907e-11	-39804.07046492226	8.659463622359734e6	0.
-0.00002887677025324171	3.1698454615937907e-11	-33404.97978943619	6.693414515800521e6	-3.6756180167517034e-7
-0.000023709348207924774	3.1698454615937907e-11	-40034.6160617324	8.73297492540101e6	0.
-0.000028724787251908863	3.1698454615937907e-11	-33569.561799158546	6.742086026537967e6	0.
-0.000023557365206591925	3.1698454615937907e-11	-40267.716543925155	8.807481506154323e6	0.
-0.00002857280425057601	3.1698454615937907e-11	-33735.716838429806	6.791328109805084e6	0.
-0.000023405382205259074	3.1698454615937907e-11	-40503.412400598194	8.882999006890688e6	0.
-0.00002842082124924316	3.1698454615937907e-11	-33903.46674262609	6.8411502663665125e6	-3.990138271253062e-7
-0.000023253399203926222	3.1698454615937907e-11	-40741.74493082243	8.959547268575478e6	0.
-0.000028268838247910308	3.1698454615937907e-11	-34072.83373708674	6.891565047427358e6	0.
-0.00002310141620259337	3.1698454615937907e-11	-40982.756262571485	9.037143079783566e6	0.
-0.000028116855246577456	3.1698454615937907e-11	-34243.840445467235	6.9425793704265235e6	0.
-0.000022949433201260518	3.1698454615937907e-11	-41226.489372136035	9.115807568640303e6	0.
-0.000027964872245244608	3.1698454615937907e-11	-34416.50989829476	6.994199339486732e6	0.
-0.00002279745019992767	3.1698454615937907e-11	-41472.988104033924	9.195559327093171e6	0.
