# Filename	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Timeresults\2018-02-05T05-35-13.txt
# Source	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of turning time vs. field and orbit energy.
# Date	2018-02-05T05:35:13
# Dir	-1
# field	3.3643145083173365e-11
# zi	-6.
W	field	zt	t	argt
-0.000030396600266570223	3.3643145083173365e-11	-31780.53880837046	6.214309819088283e6	0.
-0.000025229178221253285	3.3643145083173365e-11	-37737.57374919012	8.00057892447982e6	0.
-0.000030244617265237375	3.3643145083173365e-11	-31929.671120713007	6.2573753793191e6	0.
-0.000025077195219920433	3.3643145083173365e-11	-37945.204573946234	8.065163550378906e6	0.
-0.000030092634263904523	3.3643145083173365e-11	-32080.16259960656	6.300921578762294e6	0.
-0.000024925212218587585	3.3643145083173365e-11	-38155.02552599799	8.130580031065376e6	0.
-0.00002994065126257167	3.3643145083173365e-11	-32232.03125913394	6.344958200085892e6	-4.0410520640607343e-7
-0.000024773229217254733	3.3643145083173365e-11	-38367.069719278974	8.196842928927024e6	0.
-0.00002978866826123882	3.3643145083173365e-11	-32385.295421046092	6.3894945748910755e6	0.
-0.00002462124621592188	3.3643145083173365e-11	-38581.37090163233	8.263967049963948e6	0.
-0.000029636685259905967	3.3643145083173365e-11	-32539.97372107858	6.434534413163298e6	0.
-0.00002446926321458903	3.3643145083173365e-11	-38797.96346905082	8.331966554796552e6	0.
-0.00002948470225857312	3.3643145083173365e-11	-32696.085115414313	6.480086827645292e6	0.
-0.00002431728021325618	3.3643145083173365e-11	-39016.88248026981	8.400857733736917e6	0.
-0.000029332719257240267	3.3643145083173365e-11	-32853.648887299605	6.526159710707053e6	-2.8660871250076163e-7
-0.00002416529721192333	3.3643145083173365e-11	-39238.1636717215	8.470656922370851e6	0.
-0.000029180736255907415	3.3643145083173365e-11	-33012.68465381503	6.572764048083257e6	0.
-0.000024013314210590477	3.3643145083173365e-11	-39461.84347286008	8.541374388000632e6	0.
-0.000029028753254574563	3.3643145083173365e-11	-33173.21237280789	6.619903345843388e6	0.
-0.000023861331209257626	3.3643145083173365e-11	-39687.95902186737	8.613033847145058e6	0.
-0.00002887677025324171	3.3643145083173365e-11	-33335.2523499874	6.667587142640838e6	-6.075087769633332e-7
-0.000023709348207924774	3.3643145083173365e-11	-39916.54818174698	8.685646783079373e6	0.
