# Filename	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Timeresults\2018-02-05T05-30-36.txt
# Source	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of turning time vs. field and orbit energy.
# Date	2018-02-05T05:30:36
# Dir	-1
# field	1.750221420511909e-11
# zi	-6.
W	field	zt	t	argt
-0.000025229178221253285	1.750221420511909e-11	-38602.863823893655	8.3432236016019685e6	0.
-0.000030396600266570223	1.750221420511909e-11	-32297.77735864609	6.403440994054084e6	0.
-0.000025077195219920433	1.750221420511909e-11	-38824.82588291814	8.414357353282956e6	0.
-0.000030244617265237375	1.750221420511909e-11	-32454.21580510885	6.449599497900238e6	0.
-0.000024925212218587585	1.750221420511909e-11	-39049.28848145951	8.486482534906793e6	0.
-0.000030092634263904523	1.750221420511909e-11	-32612.149258313308	6.496303561890031e6	-2.0688765537671582e-7
-0.000024773229217254733	1.750221420511909e-11	-39276.292967761874	8.55961491896112e6	0.
-0.00002994065126257167	1.750221420511909e-11	-32771.59884718894	6.543565693321754e6	0.
-0.00002462124621592188	1.750221420511909e-11	-39505.88158036949	8.633777305054098e6	0.
-0.00002978866826123882	1.750221420511909e-11	-32932.5860928278	6.591391003628159e6	0.
-0.00002446926321458903	1.750221420511909e-11	-39738.0974714545	8.708984595431792e6	0.
-0.000029636685259905967	1.750221420511909e-11	-33095.13291743256	6.639792445918629e6	0.
-0.00002431728021325618	1.750221420511909e-11	-39972.984730856515	8.78526116665383e6	0.
-0.00002948470225857312	1.750221420511909e-11	-33259.26165350426	6.6887748659766605e6	-3.554920601935633e-7
-0.00002416529721192333	1.750221420511909e-11	-40210.58841085638	8.862625057098268e6	-3.5466022575170087e-7
-0.000029332719257240267	1.750221420511909e-11	-33424.995053280014	6.738354122764049e6	0.
-0.000024013314210590477	1.750221420511909e-11	-40450.95455171008	8.941101935303971e6	0.
-0.000029180736255907415	1.750221420511909e-11	-33592.35629842446	6.788534565776699e6	0.
-0.000023861331209257626	1.750221420511909e-11	-40694.13020797011	9.020707639252681e6	-4.4759300672494876e-7
-0.000029028753254574563	1.750221420511909e-11	-33761.36900998515	6.839329519870734e6	0.
-0.000023709348207924774	1.750221420511909e-11	-40940.1634756181	9.10147017299996e6	0.
-0.00002887677025324171	1.750221420511909e-11	-33932.05725861909	6.890748505649657e6	0.
-0.000023557365206591925	1.750221420511909e-11	-41189.10352004141	9.183409193621488e6	0.
-0.000028724787251908863	1.750221420511909e-11	-34104.44557509978	6.9428001071675485e6	-4.785842651041994e-7
-0.000023405382205259074	1.750221420511909e-11	-41441.00060487799	9.26654755344593e6	0.
-0.00002857280425057601	1.750221420511909e-11	-34278.55896111237	6.995499291201775e6	0.
-0.000023253399203926222	1.750221420511909e-11	-41695.906121763874	9.350909509766268e6	0.
-0.00002842082124924316	1.750221420511909e-11	-34454.42290034742	7.048854391097861e6	0.
-0.00002310141620259337	1.750221420511909e-11	-41953.872621012066	9.436520739534343e6	0.
-0.000028268838247910308	1.750221420511909e-11	-34632.063369900105	7.102875330219577e6	-7.256172063273145e-7
-0.000022949433201260518	1.750221420511909e-11	-42214.95384325634	9.523406220344195e6	0.
-0.000028116855246577456	1.750221420511909e-11	-34811.50685198775	7.157577904395633e6	0.
-0.00002279745019992767	1.750221420511909e-11	-42479.204752093676	9.611592076604439e6	0.
-0.000027964872245244608	1.750221420511909e-11	-34992.780345993575	7.212969538549075e6	0.
-0.000022645467198594818	1.750221420511909e-11	-42746.68156776008	9.701103433240797e6	0.
-0.000027812889243911756	1.750221420511909e-11	-35175.91138084726	7.269063336080085e6	-3.0254205847472545e-7
-0.000022493484197261966	1.750221420511909e-11	-43017.441801876856	9.791973392377134e6	0.
-0.000027660906242578904	1.750221420511909e-11	-35360.928027753114	7.32587432191793e6	0.
-0.000022341501195929114	1.750221420511909e-11	-43291.54429330341	9.884216211555533e6	0.
-0.000027508923241246052	1.750221420511909e-11	-35547.85891327863	7.3834112020902755e6	-6.220430379829518e-7
-0.000022189518194596263	1.750221420511909e-11	-43569.04924513826	9.977870547144827e6	-4.332491753518059e-7
-0.0000273569402399132	1.750221420511909e-11	-35736.73323281124	7.441689474744031e6	0.
-0.000022037535193263414	1.750221420511909e-11	-43850.01826290578	1.0072967835375182e7	0.
-0.000027204957238580352	1.750221420511909e-11	-35927.580764399725	7.500720330445068e6	-6.61480640635229e-7
-0.000021885552191930562	1.750221420511909e-11	-44134.51439397408	1.016953337588962e7	0.
-0.0000270529742372475	1.750221420511909e-11	-36120.43188298806	7.560519129063799e6	0.
-0.00002173356919059771	1.750221420511909e-11	-44422.60216824402	1.0267598285760282e7	0.
-0.000026900991235914648	1.750221420511909e-11	-36315.317575058776	7.621098156347232e6	0.
-0.00002158158618926486	1.750221420511909e-11	-44714.34764015867	1.0367195807866037e7	0.
-0.000026749008234581796	1.750221420511909e-11	-36512.26945369516	7.682470912718641e6	0.
-0.000021429603187932007	1.750221420511909e-11	-45009.81843207653	1.0468356859763712e7	0.
-0.000026597025233248945	1.750221420511909e-11	-36711.319774079246	7.744653739446879e6	0.
-0.00002127762018659916	1.750221420511909e-11	-45309.08377906052	1.0571116262037074e7	0.
-0.000026445042231916096	1.750221420511909e-11	-36912.50144943688	7.807658937110794e6	0.
-0.000021125637185266307	1.750221420511909e-11	-45612.21457513042	1.067550725764636e7	0.
-0.000026293059230583244	1.750221420511909e-11	-37115.84806744768	7.87150355172955e6	0.
-0.000020973654183933455	1.750221420511909e-11	-45919.28342103375	1.0781564628922129e7	0.
-0.000026141076229250393	1.750221420511909e-11	-37321.39390713164	7.936201516268824e6	0.
-0.000020821671182600603	1.750221420511909e-11	-46230.36467358839	1.088933063925166e7	0.
-0.00002598909322791754	1.750221420511909e-11	-37529.17395623137	8.001768748750604e6	0.
-0.00002066968818126775	1.750221420511909e-11	-46545.534496652246	1.0998826405835072e7	0.
-0.00002583711022658469	1.750221420511909e-11	-37739.22392910427	8.068222647610331e6	0.
-0.000020517705179934903	1.750221420511909e-11	-46864.87091378245	1.1110105566908736e7	0.
-0.00002568512722525184	1.750221420511909e-11	-37951.58028514169	8.135577036244559e6	0.
-0.00002036572217860205	1.750221420511909e-11	-47188.45386263941	1.1223203022886e7	0.
-0.00002553314422391899	1.750221420511909e-11	-38166.280247734525	8.203850157359767e6	-6.011483270838717e-7
-0.0000202137391772692	1.750221420511909e-11	-47516.36525120347	1.1338155534073511e7	0.
-0.000025381161222586137	1.750221420511909e-11	-38383.361823800245	8.273061690785352e6	0.
-0.00001489433413061941	1.750221420511909e-11	-62543.089528284196	1.694511342662869e7	0.
-0.000020061756175936347	1.750221420511909e-11	-47848.68901586726	1.1455006984250257e7	0.
-0.00001474235112928656	1.750221420511909e-11	-63104.16800144761	1.71661545331262e7	0.
-0.000019909773174603496	1.750221420511909e-11	-48185.511181471506	1.157379817022244e7	0.
-0.000014590368127953708	1.750221420511909e-11	-63674.731469204446	1.7391713302416265e7	0.
-0.000019757790173270647	1.750221420511909e-11	-48526.91992335546	1.1694574952321278e7	0.
-0.000014438385126620856	1.750221420511909e-11	-64255.00503078345	1.762191053442302e7	0.
-0.000019605807171937795	1.750221420511909e-11	-48873.00563149367	1.1817380907120574e7	0.
-0.000014286402125288006	1.750221420511909e-11	-64845.220357303704	1.7856867650086686e7	0.
-0.000019453824170604944	1.750221420511909e-11	-49223.86097679556	1.1942260200609675e7	0.
-0.000014134419123955154	1.750221420511909e-11	-65445.6159066589	1.809671663376566e7	0.
-0.000019301841169272092	1.750221420511909e-11	-49579.58097964542	1.2069261226796944e7	0.
-0.000013982436122622304	1.750221420511909e-11	-66056.43714544196	1.8341585008546792e7	0.
-0.00001914985816793924	1.750221420511909e-11	-49940.26308076392	1.219843380685076e7	0.
-0.000013830453121289452	1.750221420511909e-11	-66677.93677808727	1.859161235104393e7	0.
-0.00001899787516660639	1.750221420511909e-11	-50306.00721447465	1.2329826340640845e7	0.
-0.0000136784701199566	1.750221420511909e-11	-67310.3749833979	1.8846937690790087e7	0.
-0.00001884589216527354	1.750221420511909e-11	-50676.91588446373	1.2463491662795248e7	0.
-0.00001352648711862375	1.750221420511909e-11	-67954.01965862597	1.9107704885554843e7	0.
-0.000018693909163940688	1.750221420511909e-11	-51053.0942421206	1.2599479616239194e7	0.
-0.000013374504117290898	1.750221420511909e-11	-68609.1466712651	1.9374066549022347e7	0.
-0.000018541926162607836	1.750221420511909e-11	-51434.65016755527	1.2737846953119988e7	0.
-0.000013222521115958048	1.750221420511909e-11	-69276.04011870663	1.9646171596358705e7	0.
-0.000018389943161274984	1.750221420511909e-11	-51821.6943533861	1.2878649770477735e7	0.
-0.000013070538114625196	1.750221420511909e-11	-69954.99259590427	1.9924182335282948e7	0.
-0.000018237960159942136	1.750221420511909e-11	-52214.34039139912	1.3021943238122785e7	0.
-0.000012918555113292345	1.750221420511909e-11	-70646.30547117759	2.020826371356777e7	0.
-0.000018085977158609284	1.750221420511909e-11	-52612.704862181985	1.316778782411207e7	0.
-0.000012766572111959494	1.750221420511909e-11	-71350.28917027378	2.0498584391154215e7	0.
-0.000017933994157276432	1.750221420511909e-11	-53016.90742783782	1.3316243685388962e7	0.
-0.000012614589110626643	1.750221420511909e-11	-72067.26346879186	2.0795314521942593e7	0.
-0.00001778201115594358	1.750221420511909e-11	-53427.07092789013	1.3467372913382145e7	0.
-0.000012462606109293792	1.750221420511909e-11	-72797.55779305442	2.1098639845331237e7	0.
-0.00001763002815461073	1.750221420511909e-11	-53843.32147849199	1.3621243327380534e7	0.
-0.00001231062310796094	1.750221420511909e-11	-73541.51152949111	2.140874367968583e7	0.
-0.00001747804515327788	1.750221420511909e-11	-54265.78857505584	1.377791607894685e7	0.
-0.00001215864010662809	1.750221420511909e-11	-74299.47434257633	2.1725817069052506e7	0.
-0.00001732606215194503	1.750221420511909e-11	-54694.60519842679	1.3937459905694218e7	0.
-0.000012006657105295239	1.750221420511909e-11	-75071.80650133458	2.2050059380974576e7	0.
-0.000017174079150612177	1.750221420511909e-11	-55129.90792472243	1.4099949908395812e7	0.
-0.000011854674103962387	1.750221420511909e-11	-75858.87921439562	2.2381672134308964e7	0.
-0.000017022096149279325	1.750221420511909e-11	-55571.83703896731	1.4265453398039937e7	0.
-0.000011702691102629537	1.750221420511909e-11	-76661.07497354977	2.2720869039086588e7	0.
-0.000016870113147946473	1.750221420511909e-11	-56020.536652656905	1.44340471253926e7	0.
-0.000011550708101296685	1.750221420511909e-11	-77478.7879057092	2.3067862557966165e7	0.
-0.000016718130146613624	1.750221420511909e-11	-56476.154825384096	1.4605805510082837e7	0.
-0.000011398725099963835	1.750221420511909e-11	-78312.42413314318	2.3422880050953574e7	0.
-0.000016566147145280773	1.750221420511909e-11	-56938.84369067047	1.478080957343766e7	0.
-0.000011246742098630983	1.750221420511909e-11	-79162.4021417988	2.378614968164476e7	0.
-0.00001641416414394792	1.750221420511909e-11	-57408.75958614458	1.495914040043214e7	0.
-0.000011094759097298131	1.750221420511909e-11	-80029.15315746985	2.4157911485271912e7	0.
-0.00001626218114261507	1.750221420511909e-11	-57886.0631882158	1.5140880502177643e7	0.
-0.000010942776095965281	1.750221420511909e-11	-80913.12152950981	2.4538407924292743e7	0.
-0.000016110198141282217	1.750221420511909e-11	-58370.9196513948	1.5326116870305914e7	0.
-0.00001079079309463243	1.750221420511909e-11	-81814.7651217208	2.4927894058564443e7	0.
-0.00001595821513994937	1.750221420511909e-11	-58863.49875241501	1.5514938615052441e7	0.
-0.00001063881009329958	1.750221420511909e-11	-82734.55570997095	2.5326629019642457e7	0.
