# Filename	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Timeresults\2018-02-05T05-40-08.txt
# Source	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of turning time vs. field and orbit energy.
# Date	2018-02-05T05:40:08
# Dir	-1
# field	5.095089024156891e-11
# zi	-6.
W	field	zt	t	argt
-0.000030396600266570223	5.095089024156891e-11	-31260.40788175665	6.027801541343405e6	0.
-0.000025229178221253285	5.095089024156891e-11	-36888.55011716975	7.673244177310953e6	0.
-0.000030244617265237375	5.095089024156891e-11	-31402.496022602907	6.06795637069526e6	0.
-0.000025077195219920433	5.095089024156891e-11	-37082.906762952596	7.731964534523343e6	0.
-0.000030092634263904523	5.095089024156891e-11	-31545.819113586116	6.10853805944157e6	0.
-0.000024925212218587585	5.095089024156891e-11	-37279.186144374275	7.791385637547914e6	0.
-0.00002994065126257167	5.095089024156891e-11	-31690.392498873778	6.149549455797062e6	0.
-0.000024773229217254733	5.095089024156891e-11	-37477.414887475694	7.851520108910113e6	0.
-0.00002978866826123882	5.095089024156891e-11	-31836.231763303036	6.191000102818543e6	0.
-0.00002462124621592188	5.095089024156891e-11	-37677.62007100224	7.912377904651893e6	0.
-0.000029636685259905967	5.095089024156891e-11	-31983.35273679321	6.232894099751192e6	0.
-0.00002446926321458903	5.095089024156891e-11	-37879.82923502148	7.973970680419391e6	0.
-0.00002948470225857312	5.095089024156891e-11	-32131.77149884845	6.275239564729325e6	0.
-0.00002431728021325618	5.095089024156891e-11	-38084.070389705455	8.0363098125105295e6	0.
-0.000029332719257240267	5.095089024156891e-11	-32281.50438314973	6.3180413473483035e6	0.
-0.00002416529721192333	5.095089024156891e-11	-38290.37202428071	8.099407334167711e6	0.
-0.000029180736255907415	5.095089024156891e-11	-32432.56798224016	6.361305711288732e6	0.
-0.000024013314210590477	5.095089024156891e-11	-38498.76311614808	8.163274169461088e6	0.
-0.000029028753254574563	5.095089024156891e-11	-32584.979152304088	6.40504063235924e6	0.
-0.000023861331209257626	5.095089024156891e-11	-38709.27314017528	8.227924456458832e6	0.
-0.00002887677025324171	5.095089024156891e-11	-32738.7550180424	6.449253163589452e6	0.
-0.000023709348207924774	5.095089024156891e-11	-38921.9320781634	8.2933678962613e6	0.
-0.000028724787251908863	5.095089024156891e-11	-32893.91297764571	6.493948484520619e6	0.
-0.000023557365206591925	5.095089024156891e-11	-39136.77042849159	8.359619120884622e6	0.
-0.00002857280425057601	5.095089024156891e-11	-33050.470707868255	6.539134967078204e6	0.
-0.000023405382205259074	5.095089024156891e-11	-39353.81921594011	8.426690362684872e6	0.
-0.00002842082124924316	5.095089024156891e-11	-33208.446169202994	6.58481882265637e6	0.
-0.000023253399203926222	5.095089024156891e-11	-39573.11000169559	8.494594693131747e6	0.
-0.000028268838247910308	5.095089024156891e-11	-33367.85761116145	6.631008438266327e6	0.
-0.00002310141620259337	5.095089024156891e-11	-39794.67489353994	8.563345564077543e6	0.
-0.000028116855246577456	5.095089024156891e-11	-33528.723577659075	6.677709649462368e6	0.
-0.000022949433201260518	5.095089024156891e-11	-40018.546556225134	8.632955668067085e6	0.
-0.000027964872245244608	5.095089024156891e-11	-33691.06291250953	6.724931731927732e6	0.
-0.00002279745019992767	5.095089024156891e-11	-40244.7582220363	8.703439885556705e6	0.
-0.000027812889243911756	5.095089024156891e-11	-33854.89476502842	6.772680922837874e6	0.
-0.000022645467198594818	5.095089024156891e-11	-40473.34370154434	8.77481161834925e6	0.
-0.000027660906242578904	5.095089024156891e-11	-34020.23859575032	6.820965459409592e6	0.
-0.000022493484197261966	5.095089024156891e-11	-40704.337394550894	8.847085681143401e6	0.
-0.000027508923241246052	5.095089024156891e-11	-34187.11418226	6.869794032132853e6	0.
-0.000022341501195929114	5.095089024156891e-11	-40937.77430122658	8.92027599618919e6	0.
-0.0000273569402399132	5.095089024156891e-11	-34355.54162514034	6.91917285032282e6	0.
-0.000022189518194596263	5.095089024156891e-11	-41173.69003344498	8.9943979016143e6	0.
-0.000027204957238580352	5.095089024156891e-11	-34525.54135403998	6.9691119876307e6	0.
-0.000022037535193263414	5.095089024156891e-11	-41412.12082631324	9.06946667455049e6	0.
-0.0000270529742372475	5.095089024156891e-11	-34697.13413386148	7.019618507956557e6	0.
-0.000021885552191930562	5.095089024156891e-11	-41653.10354990113	9.145496486551967e6	0.
-0.000026900991235914648	5.095089024156891e-11	-34870.34107107386	7.070702169156842e6	0.
-0.00002173356919059771	5.095089024156891e-11	-41896.67572117001	9.222504728804493e6	0.
-0.000026749008234581796	5.095089024156891e-11	-35045.183620150325	7.122370025089377e6	0.
-0.00002158158618926486	5.095089024156891e-11	-42142.87551610204	9.300506236661727e6	0.
-0.000026597025233248945	5.095089024156891e-11	-35221.68359013515	7.174632346826556e6	0.
-0.000021429603187932007	5.095089024156891e-11	-42391.74178203177	9.37951759671192e6	0.
-0.000026445042231916096	5.095089024156891e-11	-35399.863151340236	7.227497074819148e6	0.
-0.00002127762018659916	5.095089024156891e-11	-42643.31405017983	9.459554661752349e6	0.
-0.000026293059230583244	5.095089024156891e-11	-35579.74484217549	7.280973839025885e6	0.
-0.000021125637185266307	5.095089024156891e-11	-42897.632548390204	9.54063568578755e6	0.
-0.000026141076229250393	5.095089024156891e-11	-35761.35157611407	7.335071720953562e6	0.
-0.000020973654183933455	5.095089024156891e-11	-43154.738214070356	9.622776897729775e6	0.
-0.00002598909322791754	5.095089024156891e-11	-35944.70664879576	7.389800121786844e6	0.
-0.000020821671182600603	5.095089024156891e-11	-43414.67270733577	9.705995980389733e6	0.
-0.00002583711022658469	5.095089024156891e-11	-36129.833745270524	7.44516925137006e6	0.
-0.00002066968818126775	5.095089024156891e-11	-43677.47842435753	9.79031071708996e6	0.
-0.00002568512722525184	5.095089024156891e-11	-36316.75694738464	7.501187862701945e6	0.
-0.000020517705179934903	5.095089024156891e-11	-43943.198510913266	9.87573909279484e6	0.
-0.00002553314422391899	5.095089024156891e-11	-36505.50074131234	7.55786617552244e6	0.
-0.00002036572217860205	5.095089024156891e-11	-44211.87687614063	9.962299743529532e6	0.
-0.000025381161222586137	5.095089024156891e-11	-36696.09002523487	7.615214773471078e6	0.
-0.0000202137391772692	5.095089024156891e-11	-44483.55820649223	1.005001186713225e7	0.
-0.000020061756175936347	5.095089024156891e-11	-44758.28797989077	1.0138893919403544e7	0.
-0.00001489433413061941	5.095089024156891e-11	-56297.59884802133	1.4019508086361354e7	0.
-0.000019909773174603496	5.095089024156891e-11	-45036.11248008292	1.0228965538799811e7	0.
-0.00001474235112928656	5.095089024156891e-11	-56714.96926403866	1.416451181786825e7	0.
-0.000019757790173270647	5.095089024156891e-11	-45317.07881118959	1.0320246314353565e7	0.
-0.000014590368127953708	5.095089024156891e-11	-57137.68518778085	1.4311652321283778e7	0.
-0.000019605807171937795	5.095089024156891e-11	-45601.234912450374	1.041275749388504e7	0.
-0.000014438385126620856	5.095089024156891e-11	-57565.83263479174	1.4460965518531613e7	0.
-0.000019453824170604944	5.095089024156891e-11	-45888.629573158934	1.0506518544788266e7	0.
-0.000014286402125288006	5.095089024156891e-11	-57999.49902462146	1.461248790959454e7	0.
-0.000019301841169272092	5.095089024156891e-11	-46179.31244778673	1.060155109288344e7	0.
-0.000014134419123955154	5.095089024156891e-11	-58438.77319440779	1.476625578168074e7	0.
-0.00001914985816793924	5.095089024156891e-11	-46473.33407129032	1.0697876422808815e7	0.
-0.000013982436122622304	5.095089024156891e-11	-58883.74541190359	1.4922306335445026e7	0.
-0.00001899787516660639	5.095089024156891e-11	-46770.74587459857	1.0795516256930364e7	0.
-0.000013830453121289452	5.095089024156891e-11	-59334.507387898775	1.50806781145737e7	0.
-0.00001884589216527354	5.095089024156891e-11	-47071.60020027458	1.0894491923318133e7	0.
-0.0000136784701199566	5.095089024156891e-11	-59791.15228798269	1.5241408380952705e7	0.
-0.000018693909163940688	5.095089024156891e-11	-47375.95031834701	1.0994827080792908e7	0.
-0.00001352648711862375	5.095089024156891e-11	-60253.77474359099	1.5404536739598513e7	0.
-0.000018541926162607836	5.095089024156891e-11	-47683.85044230422	1.1096544235577162e7	0.
-0.000013374504117290898	5.095089024156891e-11	-60722.470862277136	1.5570101925815443e7	0.
-0.000018389943161274984	5.095089024156891e-11	-47995.355745245106	1.1199665761602404e7	0.
-0.000013222521115958048	5.095089024156891e-11	-61197.33823714773	1.5738144388487194e7	0.
-0.000018237960159942136	5.095089024156891e-11	-48310.52237617879	1.1304217044079587e7	0.
-0.000013070538114625196	5.095089024156891e-11	-61678.47595539681	1.5908703661689235e7	0.
-0.000018085977158609284	5.095089024156891e-11	-48629.40747646466	1.1410220648732198e7	0.
-0.000012918555113292345	5.095089024156891e-11	-62165.98460587283	1.6081821386846477e7	0.
-0.000017933994157276432	5.095089024156891e-11	-48952.069196384386	1.1517701783470271e7	0.
-0.000012766572111959494	5.095089024156891e-11	-62659.96628560807	1.6257537453987671e7	0.
-0.00001778201115594358	5.095089024156891e-11	-49278.56671183565	1.162668642200074e7	0.
-0.000012614589110626643	5.095089024156891e-11	-63160.524605239254	1.6435894566039536e7	0.
-0.00001763002815461073	5.095089024156891e-11	-49608.96024113668	1.1737199042420065e7	0.
-0.000012462606109293792	5.095089024156891e-11	-63667.7646932434	1.6616935516581012e7	0.
-0.00001747804515327788	5.095089024156891e-11	-49943.31106193063	1.1849265011340981e7	0.
-0.00001231062310796094	5.095089024156891e-11	-64181.79319891209	1.6800701434119437e7	0.
-0.00001732606215194503	5.095089024156891e-11	-50281.681528176734	1.1962912053461056e7	0.
-0.00001215864010662809	5.095089024156891e-11	-64702.71829398397	1.69872360267529e7	0.
-0.000017174079150612177	5.095089024156891e-11	-50624.13508721426	1.2078165345557867e7	0.
-0.000012006657105295239	5.095089024156891e-11	-65230.64967285227	1.7176582971772533e7	0.
-0.000017022096149279325	5.095089024156891e-11	-50970.736296885676	1.2195053711380662e7	0.
-0.000011854674103962387	5.095089024156891e-11	-65765.69855126229	1.7368786296146538e7	0.
-0.000016870113147946473	5.095089024156891e-11	-51321.550842701836	1.2313604146686185e7	0.
-0.000011702691102629537	5.095089024156891e-11	-66307.97766341103	1.7563889662442885e7	0.
-0.000016718130146613624	5.095089024156891e-11	-51676.645555033334	1.243384482237847e7	0.
-0.000011550708101296685	5.095089024156891e-11	-66857.6012573587	1.7761937760839343e7	0.
-0.000016566147145280773	5.095089024156891e-11	-52036.08842630909	1.2555804363518054e7	0.
-0.000011398725099963835	5.095089024156891e-11	-67414.68508865952	1.7962975966851167e7	0.
-0.00001641416414394792	5.095089024156891e-11	-52399.948628202896	1.2679512630962687e7	0.
-0.000011246742098630983	5.095089024156891e-11	-67979.34641211707	1.8167049978280246e7	0.
-0.00001626218114261507	5.095089024156891e-11	-52768.29652878676	1.2804998193178643e7	0.
-0.000011094759097298131	5.095089024156891e-11	-68551.70397156742	1.837420443504828e7	0.
-0.000016110198141282217	5.095089024156891e-11	-53141.203709629335	1.2932292069319323e7	0.
-0.000010942776095965281	5.095089024156891e-11	-69131.87798759167	1.8584485798372325e7	0.
