# Filename	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Timeresults\2018-02-05T05-35-59.txt
# Source	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of turning time vs. field and orbit energy.
# Date	2018-02-05T05:35:59
# Dir	-1
# field	3.6365711737303e-11
# zi	-6.
W	field	zt	t	argt
-0.000030396600266570223	3.6365711737303e-11	-31696.459901110626	6.183912999607027e6	0.
-0.000025229178221253285	3.6365711737303e-11	-37598.94543298119	7.946538736267741e6	0.
-0.000030244617265237375	3.6365711737303e-11	-31844.433321767283	6.226493955269723e6	0.
-0.000025077195219920433	3.6365711737303e-11	-37804.356878737715	8.010129494330019e6	0.
-0.000030092634263904523	3.6365711737303e-11	-31993.745020428734	6.269548237866044e6	0.
-0.000024925212218587585	3.6365711737303e-11	-38011.912409597215	8.074529110048628e6	0.
-0.00002994065126257167	3.6365711737303e-11	-32144.412550134177	6.313082704343181e6	0.
-0.000024773229217254733	3.6365711737303e-11	-38221.643981746354	8.139751880701797e6	0.
-0.00002978866826123882	3.6365711737303e-11	-32296.45375965054	6.35710446168419e6	0.
-0.00002462124621592188	3.6365711737303e-11	-38433.58415152684	8.205811117902136e6	0.
-0.000029636685259905967	3.6365711737303e-11	-32449.886799435735	6.401620413235395e6	0.
-0.00002446926321458903	3.6365711737303e-11	-38647.76608857229	8.272721132370489e6	0.
-0.00002948470225857312	3.6365711737303e-11	-32604.730127738643	6.446638175610135e6	0.
-0.00002431728021325618	3.6365711737303e-11	-38864.22358925849	8.340497235991575e6	0.
-0.000029332719257240267	3.6365711737303e-11	-32761.00251683941	6.492167185517601e6	0.
-0.00002416529721192333	3.6365711737303e-11	-39082.991090474396	8.409154264775725e6	0.
-0.000029180736255907415	3.6365711737303e-11	-32918.72305943299	6.538213356773422e6	0.
-0.000024013314210590477	3.6365711737303e-11	-39304.103683721645	8.478705973195681e6	0.
-0.000029028753254574563	3.6365711737303e-11	-33077.911175160414	6.584784138576204e6	0.
-0.000023861331209257626	3.6365711737303e-11	-39527.59712955059	8.549169595368288e6	0.
-0.00002887677025324171	3.6365711737303e-11	-33238.5866172907	6.631892488936821e6	0.
-0.000023709348207924774	3.6365711737303e-11	-39753.507872339775	8.620559109307984e6	0.
-0.000028724787251908863	3.6365711737303e-11	-33400.769479557086	6.679536281756071e6	0.
-0.000023557365206591925	3.6365711737303e-11	-39981.8730554284	8.692892236197185e6	0.
-0.00002857280425057601	3.6365711737303e-11	-33564.48020315262	6.727733681148508e6	0.
-0.000023405382205259074	3.6365711737303e-11	-40212.73053660823	8.766184815093786e6	0.
