# Filename	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Timeresults\2018-02-05T05-39-51.txt
# Source	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of turning time vs. field and orbit energy.
# Date	2018-02-05T05:39:51
# Dir	-1
# field	4.997854500795118e-11
# zi	-6.
W	field	zt	t	argt
-0.000030396600266570223	4.997854500795118e-11	-31288.752497168945	6.037871843157985e6	0.
-0.000030244617265237375	4.997854500795118e-11	-31431.216921978663	6.078180130730569e6	0.
-0.000025229178221253285	4.997854500795118e-11	-36934.30361899741	7.690664342257023e6	0.
-0.000030092634263904523	4.997854500795118e-11	-31574.922766436885	6.118917799776728e6	0.
-0.000025077195219920433	4.997854500795118e-11	-37129.356519895264	7.7496873331536865e6	0.
-0.00002994065126257167	4.997854500795118e-11	-31719.88550947612	6.160089576587962e6	0.
-0.000024925212218587585	4.997854500795118e-11	-37326.34570752122	7.809418188712524e6	0.
-0.00002978866826123882	4.997854500795118e-11	-31866.12087395236	6.2017023265267e6	0.
-0.000024773229217254733	4.997854500795118e-11	-37525.298122867745	7.869868172842079e6	0.
-0.000029636685259905967	4.997854500795118e-11	-32013.64483114626	6.243762364458289e6	0.
-0.00002462124621592188	4.997854500795118e-11	-37726.24116796646	7.931049041650575e6	0.
-0.00002948470225857312	4.997854500795118e-11	-32162.47360535587	6.286276993306959e6	0.
-0.00002446926321458903	4.997854500795118e-11	-37929.20271474681	7.992971462558804e6	0.
-0.000029332719257240267	4.997854500795118e-11	-32312.623678582404	6.329249588422275e6	0.
-0.00002431728021325618	4.997854500795118e-11	-38134.211114067344	8.055647071316322e6	0.
-0.000029180736255907415	4.997854500795118e-11	-32464.111795311725	6.372690202682224e6	0.
-0.00002416529721192333	4.997854500795118e-11	-38341.29520492193	8.119089436049039e6	0.
-0.000029028753254574563	4.997854500795118e-11	-32616.954967392012	6.416604892337393e6	0.
-0.000024013314210590477	4.997854500795118e-11	-38550.4843238235	8.183307031914586e6	0.
-0.00002887677025324171	4.997854500795118e-11	-32771.17047901108	6.460998578808003e6	0.
-0.000023861331209257626	4.997854500795118e-11	-38761.808314368864	8.248316344593597e6	0.
-0.000028724787251908863	4.997854500795118e-11	-32926.77589177517	6.505880704112912e6	0.
-0.000023709348207924774	4.997854500795118e-11	-38975.29753698547	8.314127325126794e6	0.
-0.00002857280425057601	4.997854500795118e-11	-33083.78904988977	6.551256034810702e6	0.
-0.000023557365206591925	4.997854500795118e-11	-39190.98287886487	8.380754053640946e6	0.
-0.00002842082124924316	4.997854500795118e-11	-33242.22808544719	6.5971341928795185e6	0.
-0.000023405382205259074	4.997854500795118e-11	-39408.895764083456	8.448208907683335e6	0.
-0.000028268838247910308	4.997854500795118e-11	-33402.111423819864	6.643520627919596e6	0.
-0.000023253399203926222	4.997854500795118e-11	-39629.068163914315	8.516505057987893e6	0.
-0.000028116855246577456	4.997854500795118e-11	-33563.45778916473	6.690423223371677e6	0.
-0.00002310141620259337	4.997854500795118e-11	-39851.532607332134	8.585657217874628e6	0.
-0.000027964872245244608	4.997854500795118e-11	-33726.28621003843	6.737850198142978e6	0.
-0.000022949433201260518	4.997854500795118e-11	-40076.32219171318	8.655677093902467e6	0.
-0.000027812889243911756	4.997854500795118e-11	-33890.616025126656	6.785808957669493e6	0.
-0.00002279745019992767	4.997854500795118e-11	-40303.470593733895	8.72658013319738e6	0.
-0.000027660906242578904	4.997854500795118e-11	-34056.466889089825	6.834307019137865e6	0.
-0.000022645467198594818	4.997854500795118e-11	-40533.01208046889	8.798380790803084e6	0.
-0.000027508923241246052	4.997854500795118e-11	-34223.8587785273	6.883352697663285e6	0.
-0.000022493484197261966	4.997854500795118e-11	-40764.98152069146	8.871093042280566e6	0.
-0.0000273569402399132	4.997854500795118e-11	-34392.81199806233	6.932954339344572e6	0.
-0.000022341501195929114	4.997854500795118e-11	-40999.41439637853	8.94473098785959e6	0.
-0.000027204957238580352	4.997854500795118e-11	-34563.34718655019	6.983120098134982e6	0.
-0.000022189518194596263	4.997854500795118e-11	-41236.34681442211	9.01931150042506e6	0.
-0.0000270529742372475	4.997854500795118e-11	-34735.48532341202	7.033858338679625e6	0.
-0.000022037535193263414	4.997854500795118e-11	-41475.815518548356	9.094848925292484e6	0.
-0.000026900991235914648	4.997854500795118e-11	-34909.24773509658	7.085177741180908e6	0.
-0.000021885552191930562	4.997854500795118e-11	-41717.857901447314	9.171358054509722e6	0.
-0.000026749008234581796	4.997854500795118e-11	-35084.656101672495	7.137087033519608e6	0.
-0.00002173356919059771	4.997854500795118e-11	-41962.512017114066	9.248856902747193e6	0.
-0.000026597025233248945	4.997854500795118e-11	-35261.732463553424	7.189595089769771e6	0.
-0.00002158158618926486	4.997854500795118e-11	-42209.816593402364	9.327360315478895e6	0.
-0.000026445042231916096	4.997854500795118e-11	-35440.49922835864	7.242711177282864e6	0.
-0.000021429603187932007	4.997854500795118e-11	-42459.811044793496	9.40688483824426e6	0.
-0.000026293059230583244	4.997854500795118e-11	-35620.97917791158	7.296443795957465e6	0.
-0.00002127762018659916	4.997854500795118e-11	-42712.53548537999	9.48744757742903e6	0.
-0.000026141076229250393	4.997854500795118e-11	-35803.19547537899	7.350803052378749e6	0.
-0.000021125637185266307	4.997854500795118e-11	-42968.03074206597	9.569065954482662e6	0.
-0.00002598909322791754	4.997854500795118e-11	-35987.17167255309	7.40579866250868e6	0.
-0.000020973654183933455	4.997854500795118e-11	-43226.33836798448	9.651757098485887e6	0.
-0.00002583711022658469	4.997854500795118e-11	-36172.93171727936	7.461440366690083e6	0.
-0.000020821671182600603	4.997854500795118e-11	-43487.500656132586	9.735539246399015e6	0.
-0.00002568512722525184	4.997854500795118e-11	-36360.49996103276	7.517737065201717e6	0.
-0.00002066968818126775	4.997854500795118e-11	-43751.560653224115	9.82042997553561e6	0.
-0.00002553314422391899	4.997854500795118e-11	-36549.901166645046	7.574699751129656e6	0.
-0.000020517705179934903	4.997854500795118e-11	-44018.56217376045	9.906448183506235e6	0.
-0.000025381161222586137	4.997854500795118e-11	-36741.1605161854	7.632338942515281e6	0.
-0.00002036572217860205	4.997854500795118e-11	-44288.54981431863	9.993612710535718e6	0.
-0.0000202137391772692	4.997854500795118e-11	-44561.56896805641	1.0081942490705049e7	0.
-0.000020061756175936347	4.997854500795118e-11	-44837.66583943339	1.0171457366169997e7	0.
-0.00001489433413061941	4.997854500795118e-11	-56447.71541099578	1.408598162944438e7	0.
-0.000019909773174603496	4.997854500795118e-11	-45116.88745914663	1.0262177263008188e7	0.
-0.00001474235112928656	4.997854500795118e-11	-56868.14146021945	1.4232487040702611e7	0.
-0.000019757790173270647	4.997854500795118e-11	-45399.28169927926	1.035412144899798e7	0.
-0.000014590368127953708	4.997854500795118e-11	-57293.98793571455	1.4381168585103136e7	0.
-0.000019605807171937795	4.997854500795118e-11	-45684.89728866023	1.0447311597594801e7	0.
-0.000014438385126620856	4.997854500795118e-11	-57725.34288259738	1.453206290104381e7	0.
-0.000019453824170604944	4.997854500795118e-11	-45973.78382843203	1.05417685287747e7	0.
-0.000014286402125288006	4.997854500795118e-11	-58162.295805556285	1.4685207587549219e7	0.
-0.000019301841169272092	4.997854500795118e-11	-46265.99180782409	1.0637513852321107e7	0.
-0.000014134419123955154	4.997854500795118e-11	-58604.93768373707	1.484064020329778e7	0.
-0.00001914985816793924	4.997854500795118e-11	-46561.57262012788	1.0734568389254428e7	0.
-0.000013982436122622304	4.997854500795118e-11	-59053.360985084495	1.4998399354586698e7	0.
-0.00001899787516660639	4.997854500795118e-11	-46860.57857887023	1.0832955479235675e7	0.
-0.000013830453121289452	4.997854500795118e-11	-59507.659680086195	1.515852391984713e7	0.
-0.00001884589216527354	4.997854500795118e-11	-47163.062934179514	1.09326970027678e7	0.
-0.0000136784701199566	4.997854500795118e-11	-59967.92925486327	1.532105327755536e7	0.
-0.000018693909163940688	4.997854500795118e-11	-47469.07988934045	1.1033816672366757e7	0.
-0.00001352648711862375	4.997854500795118e-11	-60434.26672354912	1.5486027801750144e7	0.
-0.000018541926162607836	4.997854500795118e-11	-47778.6846175309	1.1136337026956573e7	0.
-0.000013374504117290898	4.997854500795118e-11	-60906.77063989476	1.5653488043076573e7	0.
-0.000018389943161274984	4.997854500795118e-11	-48091.93327873489	1.124028239076546e7	0.
-0.000013222521115958048	4.997854500795118e-11	-61385.5411080371	1.5823474805787312e7	0.
-0.000018237960159942136	4.997854500795118e-11	-48408.883036824074	1.1345676590700047e7	0.
-0.000013070538114625196	4.997854500795118e-11	-61870.67979236281	1.599603040093346e7	0.
-0.000018085977158609284	4.997854500795118e-11	-48729.59207680017	1.1452544821509598e7	0.
-0.000012918555113292345	4.997854500795118e-11	-62362.28992639815	1.6171195832009237e7	0.
-0.000017933994157276432	4.997854500795118e-11	-49054.11962218923	1.1560912281300567e7	0.
-0.000012766572111959494	4.997854500795118e-11	-62860.47632065231	1.6349014776266309e7	0.
-0.00001778201115594358	4.997854500795118e-11	-49382.52595257852	1.1670804573713243e7	0.
-0.000012614589110626643	4.997854500795118e-11	-63365.34536933823	1.6529530099415971e7	0.
-0.00001763002815461073	4.997854500795118e-11	-49714.87242128519	1.1782247927871915e7	0.
-0.000012462606109293792	4.997854500795118e-11	-63877.0050558928	1.6712785360895447e7	0.
-0.00001747804515327788	4.997854500795118e-11	-50051.22147314551	1.1895267343864292e7	0.
