# Filename	binding_0\d7f82080-5e87-4e88-8a38-04c02bb3be44.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-03-06T19:54:31
# Dir	1
# field	4.6283633120203816e-11
# zi	6.
W	field	zb	tb	argtb	zt	tt	argtt
-0.000045594897165720605	4.6283633120203816e-11	NaN	NaN	NaN	22443.603093112335	3.767723747310735e6	-1.7909589766244274e-7
-0.00004164333941135815	4.6283633120203816e-11	NaN	NaN	NaN	24691.023232271145	4.355781097730357e6	0.
-0.0000378437646475481	4.6283633120203816e-11	NaN	NaN	NaN	27338.509360269407	5.087300170467542e6	0.
-0.000034044189883738054	4.6283633120203816e-11	NaN	NaN	NaN	30650.81604853161	6.060206349002061e6	0.
-0.000045442914175168206	4.6283633120203816e-11	NaN	NaN	NaN	22522.2679871016	3.7877881613471657e6	0.
-0.00004149135642080575	4.6283633120203816e-11	NaN	NaN	NaN	24786.749935526266	4.381503955513636e6	-3.9323437831968657e-7
-0.0000376917816569957	4.6283633120203816e-11	NaN	NaN	NaN	27456.697679385674	5.120918786156256e6	0.
-0.00003389220689318565	4.6283633120203816e-11	NaN	NaN	NaN	30800.854783395334	6.105774554896083e6	0.
-0.0000452909311846158	4.6283633120203816e-11	NaN	NaN	NaN	22601.49966244052	3.8080346463406393e6	0.
-0.00004133937343025335	4.6283633120203816e-11	NaN	NaN	NaN	24883.24377383405	4.407491223449454e6	0.
-0.0000375397986664433	4.6283633120203816e-11	NaN	NaN	NaN	27575.949765637586	5.154923014394973e6	0.
-0.00003374022390263325	4.6283633120203816e-11	NaN	NaN	NaN	30952.438144535918	6.151942758205332e6	0.
-0.0000451389481940634	4.6283633120203816e-11	NaN	NaN	NaN	22681.304413225265	3.828466605369898e6	0.
-0.000041187390439700946	4.6283633120203816e-11	NaN	NaN	NaN	24980.51427339029	4.433742965189801e6	0.
-0.0000373878156758909	4.6283633120203816e-11	NaN	NaN	NaN	27696.280558465995	5.189319112264156e6	0.
-0.00003358824091208085	4.6283633120203816e-11	NaN	NaN	NaN	31105.591183068922	6.198723193611757e6	0.
-0.000044986965203511	4.6283633120203816e-11	NaN	NaN	NaN	22761.68862923557	3.8490876356166485e6	0.
-0.00004103540744914855	4.6283633120203816e-11	NaN	NaN	NaN	25078.571123136375	4.460264553313405e6	0.
-0.00003723583268533849	4.6283633120203816e-11	NaN	NaN	NaN	27817.705287782654	5.224114029398945e6	0.
-0.000033436257921528444	4.6283633120203816e-11	NaN	NaN	NaN	31260.33951741536	6.2461275256587975e6	0.
-0.000044834982212958595	4.6283633120203816e-11	NaN	NaN	NaN	22842.658797799086	3.8698960059442907e6	-4.936040264344004e-7
-0.00004088342445859614	4.6283633120203816e-11	NaN	NaN	NaN	25177.424178338937	4.487059470071893e6	0.
-0.00003708384969478609	4.6283633120203816e-11	NaN	NaN	NaN	27940.239481281536	5.259313082647575e6	0.
-0.000033284274930976045	4.6283633120203816e-11	NaN	NaN	NaN	31416.70935005352	6.294167504504219e6	0.
-0.000044682999222406196	4.6283633120203816e-11	NaN	NaN	NaN	22924.221505700752	3.890901353826569e6	0.
-0.00004073144146804374	4.6283633120203816e-11	NaN	NaN	NaN	25277.083464266892	4.514131626736643e6	0.
-0.000036931866704233694	4.6283633120203816e-11	NaN	NaN	NaN	28063.89897197872	5.294924952089331e6	0.
-0.00003313229194042364	4.6283633120203816e-11	NaN	NaN	NaN	31574.72748488723	6.342855966270895e6	0.
-0.00004453101623185379	4.6283633120203816e-11	NaN	NaN	NaN	23006.383441137845	3.9120985645100954e6	0.
-0.00004057945847749134	4.6283633120203816e-11	NaN	NaN	NaN	25377.559179968663	4.541486320300735e6	0.
-0.00003677988371368129	4.6283633120203816e-11	NaN	NaN	NaN	28188.69990598801	5.330955089918678e6	0.
-0.00003298030894987124	4.6283633120203816e-11	NaN	NaN	NaN	31734.42134525779	6.392205912011214e6	0.
-0.00004437903324130139	4.6283633120203816e-11	NaN	NaN	NaN	23089.151395722318	3.933493996752346e6	-3.2441762040854415e-7
-0.00004042747548693894	4.6283633120203816e-11	NaN	NaN	NaN	25478.861702152553	4.569126532150924e6	0.
-0.00003662790072312889	4.6283633120203816e-11	NaN	NaN	NaN	28314.65875054291	5.367411876677412e6	0.
-0.000032828325959318834	4.6283633120203816e-11	NaN	NaN	NaN	31895.818992628763	6.442230310289901e6	0.
-0.000044227050250748985	4.6283633120203816e-11	NaN	NaN	NaN	23172.53226653161	3.9550917886413895e6	0.
-0.00004027549249638654	4.6283633120203816e-11	NaN	NaN	NaN	25581.001589174684	4.5970561527922e6	0.
-0.00003647591773257648	4.6283633120203816e-11	NaN	NaN	NaN	28441.792302272777	5.404301448181843e6	0.
-0.000032676342968766434	4.6283633120203816e-11	NaN	NaN	NaN	32058.949145973675	6.49294296116538e6	0.
-0.000044075067260196586	4.6283633120203816e-11	NaN	NaN	NaN	23256.53305820993	3.976892337903756e6	0.
-0.00004012350950583413	4.6283633120203816e-11	NaN	NaN	NaN	25683.989585136987	4.625280972757498e6	0.
-0.00003632393474202408	4.6283633120203816e-11	NaN	NaN	NaN	28570.117695743957	5.441632466256358e6	0.
-0.000032524359978214035	4.6283633120203816e-11	NaN	NaN	NaN	32223.841201898635	6.544357288460641e6	0.
