# Filename	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Timeresults\2018-02-05T05-40-18.txt
# Source	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of turning time vs. field and orbit energy.
# Date	2018-02-05T05:40:18
# Dir	-1
# field	5.1534297381739543e-11
# zi	-6.
W	field	zt	t	argt
-0.000030396600266570223	5.1534297381739543e-11	-31243.449159843483	6.021781594120548e6	0.
-0.000025229178221253285	5.1534297381739543e-11	-36861.20306181043	7.662843627805272e6	0.
-0.000030244617265237375	5.1534297381739543e-11	-31385.31257979705	6.06184523009881e6	0.
-0.000025077195219920433	5.1534297381739543e-11	-37055.14456912582	7.721383399341229e6	0.
-0.000030092634263904523	5.1534297381739543e-11	-31528.40709510299	6.102332198600115e6	0.
-0.000024925212218587585	5.1534297381739543e-11	-37251.00075710905	7.7806210315939635e6	0.
-0.00002994065126257167	5.1534297381739543e-11	-31672.747969857523	6.14324956200811e6	0.
-0.000024773229217254733	5.1534297381739543e-11	-37448.798065299634	7.840567537340203e6	0.
-0.00002978866826123882	5.1534297381739543e-11	-31818.350706899146	6.184602653661715e6	0.
-0.00002462124621592188	5.1534297381739543e-11	-37648.563381029635	7.901233185956807e6	0.
-0.000029636685259905967	5.1534297381739543e-11	-31965.23105217035	6.226398502580149e6	0.
-0.00002446926321458903	5.1534297381739543e-11	-37850.324047899776	7.962629816717254e6	0.
-0.00002948470225857312	5.1534297381739543e-11	-32113.40499916577	6.268642512674171e6	0.
-0.00002431728021325618	5.1534297381739543e-11	-38054.10787441613	8.024768587738633e6	0.
-0.000029332719257240267	5.1534297381739543e-11	-32262.888793470047	6.311341317477374e6	0.
-0.00002416529721192333	5.1534297381739543e-11	-38259.94314279007	8.087661821774661e6	0.
-0.000029180736255907415	5.1534297381739543e-11	-32413.69893738596	6.35450176655397e6	0.
-0.000024013314210590477	5.1534297381739543e-11	-38467.85861790352	8.151318894351735e6	0.
-0.000029028753254574563	5.1534297381739543e-11	-32565.852194655272	6.3981306519203475e6	0.
-0.000023861331209257626	5.1534297381739543e-11	-38677.883556442255	8.215755224089544e6	0.
-0.00002887677025324171	5.1534297381739543e-11	-32719.36559527398	6.4422343593673725e6	0.
-0.000023709348207924774	5.1534297381739543e-11	-38890.04771619846	8.280980306903112e6	0.
-0.000028724787251908863	5.1534297381739543e-11	-32874.256440403995	6.486818280164416e6	0.
-0.000023557365206591925	5.1534297381739543e-11	-39104.38136554631	8.347008160848754e6	0.
-0.00002857280425057601	5.1534297381739543e-11	-33030.54230738299	6.531891270400372e6	0.
-0.000023405382205259074	5.1534297381739543e-11	-39320.9152930911	8.413851131512905e6	0.
-0.00002842082124924316	5.1534297381739543e-11	-33188.24105483428	6.57746101808539e6	0.
-0.000023253399203926222	5.1534297381739543e-11	-39539.68081749518	8.481521995617712e6	0.
-0.000028268838247910308	5.1534297381739543e-11	-33347.370827878774	6.623532473626685e6	0.
-0.00002310141620259337	5.1534297381739543e-11	-39760.70979748229	8.550034994762124e6	0.
-0.000028116855246577456	5.1534297381739543e-11	-33507.95006345141	6.670113691583187e6	0.
-0.000022949433201260518	5.1534297381739543e-11	-39984.03464202197	8.619400829096561e6	0.
-0.000027964872245244608	5.1534297381739543e-11	-33669.99749572339	6.7172131509842295e6	0.
-0.00002279745019992767	5.1534297381739543e-11	-40209.688320697125	8.689635872254748e6	0.
-0.000027812889243911756	5.1534297381739543e-11	-33833.53216163263	6.76483809214868e6	0.
-0.000022645467198594818	5.1534297381739543e-11	-40437.70437425464	8.760753076220004e6	0.
-0.000027660906242578904	5.1534297381739543e-11	-33998.57340652457	6.812995904266983e6	0.
-0.000022493484197261966	5.1534297381739543e-11	-40668.116925342714	8.832767000656713e6	0.
-0.000027508923241246052	5.1534297381739543e-11	-34165.14088990536	6.86169325218537e6	0.
-0.000022341501195929114	5.1534297381739543e-11	-40900.96068943525	8.905690551632708e6	0.
-0.0000273569402399132	5.1534297381739543e-11	-34333.254591309604	6.910940324388601e6	0.
-0.000022189518194596263	5.1534297381739543e-11	-41136.27098594558	8.979539842399014e6	0.
-0.000027204957238580352	5.1534297381739543e-11	-34502.934816284505	6.960743773095e6	0.
-0.000022037535193263414	5.1534297381739543e-11	-41374.083749530226	9.054329491052639e6	0.
-0.0000270529742372475	5.1534297381739543e-11	-34674.20220249329	7.011112596029378e6	0.
-0.000021885552191930562	5.1534297381739543e-11	-41614.435541584644	9.130074876085393e6	0.
-0.000026900991235914648	5.1534297381739543e-11	-34847.07772593934	7.062055604657117e6	0.
-0.00002173356919059771	5.1534297381739543e-11	-41857.36356193151	9.206791589625034e6	0.
-0.000026749008234581796	5.1534297381739543e-11	-35021.58270731362	7.113579854546592e6	0.
-0.00002158158618926486	5.1534297381739543e-11	-42102.90566070286	9.284494536956392e6	0.
-0.000026597025233248945	5.1534297381739543e-11	-35197.73881846814	7.165695683221786e6	0.
-0.000021429603187932007	5.1534297381739543e-11	-42351.100350416884	9.36320090243069e6	0.
-0.000026445042231916096	5.1534297381739543e-11	-35375.56808901649	7.218410919498583e6	0.
-0.00002127762018659916	5.1534297381739543e-11	-42601.98681824943	9.442926082179744e6	0.
-0.000026293059230583244	5.1534297381739543e-11	-35555.09291306517	7.271735169341217e6	0.
-0.000021125637185266307	5.1534297381739543e-11	-42855.60493850157	9.523687824738877e6	0.
-0.000026141076229250393	5.1534297381739543e-11	-35736.3360560769	7.325676945229834e6	0.
-0.000020973654183933455	5.1534297381739543e-11	-43111.99528526228	9.605502283367096e6	0.
-0.00002598909322791754	5.1534297381739543e-11	-35919.32066186902	7.380246414864611e6	0.
-0.000020821671182600603	5.1534297381739543e-11	-43371.199145267274	9.688386819300074e6	0.
-0.00002583711022658469	5.1534297381739543e-11	-36104.07025974866	7.435452835574811e6	0.
-0.00002066968818126775	5.1534297381739543e-11	-43633.25853095287	9.772359469435995e6	0.
-0.00002568512722525184	5.1534297381739543e-11	-36290.608771787665	7.49130594855741e6	0.
-0.000020517705179934903	5.1534297381739543e-11	-43898.2161937047	9.857437710513126e6	0.
-0.00002553314422391899	5.1534297381739543e-11	-36478.96052023916	7.547815138979506e6	0.
-0.00002036572217860205	5.1534297381739543e-11	-44166.11563730033	9.94363950726401e6	0.
-0.000025381161222586137	5.1534297381739543e-11	-36669.15023509848	7.604991173107656e6	0.
-0.0000202137391772692	5.1534297381739543e-11	-44437.00113154475	1.0030984869310588e7	0.
-0.000020061756175936347	5.1534297381739543e-11	-44710.9177260966	1.0119491147093555e7	0.
-0.00001489433413061941	5.1534297381739543e-11	-56208.23869463614	1.3980024872399136e7	0.
-0.000019909773174603496	5.1534297381739543e-11	-44987.91126448445	1.0209177909153651e7	0.
-0.00001474235112928656	5.1534297381739543e-11	-56623.798715723664	1.4124141233024025e7	0.
-0.000019757790173270647	5.1534297381739543e-11	-45268.02839830968	1.0300065401119834e7	0.
-0.000014590368127953708	5.1534297381739543e-11	-57044.66011776378	1.4270371496193033e7	0.
-0.000019605807171937795	5.1534297381739543e-11	-45551.316601634	1.0392173422150772e7	0.
-0.000014438385126620856	5.1534297381739543e-11	-57470.907729881605	1.4418750874609929e7	0.
-0.000019453824170604944	5.1534297381739543e-11	-45837.82418554829	1.0485521834297754e7	0.
-0.000014286402125288006	5.1534297381739543e-11	-57902.62775306753	1.4569315298920942e7	0.
-0.000019301841169272092	5.1534297381739543e-11	-46127.60031291952	1.0580131842286585e7	0.
-0.000014134419123955154	5.1534297381739543e-11	-58339.9077730183	1.4722100037715875e7	0.
-0.00001914985816793924	5.1534297381739543e-11	-46420.69501331117	1.0676023989117468e7	0.
-0.000013982436122622304	5.1534297381739543e-11	-58782.83677241972	1.4877142641709706e7	0.
-0.00001899787516660639	5.1534297381739543e-11	-46717.159198073234	1.0773220424772754e7	0.
-0.000013830453121289452	5.1534297381739543e-11	-59231.50514261987	1.5034479413911141e7	0.
-0.00001884589216527354	5.1534297381739543e-11	-47017.044675596204	1.0871742348401535e7	0.
-0.0000136784701199566	5.1534297381739543e-11	-59686.00469464057	1.519414783743946e7	0.
-0.000018693909163940688	5.1534297381739543e-11	-47320.40416672372	1.0971612104269864e7	0.
-0.00001352648711862375	5.1534297381739543e-11	-60146.42866947155	1.5356186900959091e7	0.
-0.000018541926162607836	5.1534297381739543e-11	-47627.29132031734	1.1072852120197171e7	0.
-0.000013374504117290898	5.1534297381739543e-11	-60612.87174758954	1.55206344215309e7	0.
-0.000018389943161274984	5.1534297381739543e-11	-47937.760728966656	1.1175486091841053e7	0.
-0.000013222521115958048	5.1534297381739543e-11	-61085.43005764254	1.5687529791237589e7	0.
-0.000018237960159942136	5.1534297381739543e-11	-48251.86794483691	1.127953681720684e7	0.
-0.000013070538114625196	5.1534297381739543e-11	-61564.20118423622	1.585691195617821e7	0.
-0.000018085977158609284	5.1534297381739543e-11	-48569.669495646	1.1385028177248549e7	0.
-0.000012918555113292345	5.1534297381739543e-11	-62049.28417475763	1.6028821662862241e7	0.
-0.000017933994157276432	5.1534297381739543e-11	-48891.222900761466	1.1491984382915316e7	0.
-0.000012766572111959494	5.1534297381739543e-11	-62540.779545168065	1.6203298733597066e7	0.
-0.00001778201115594358	5.1534297381739543e-11	-49216.58668740772	1.1600430736365931e7	0.
