# Filename	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Timeresults\2018-02-05T05-32-56.txt
# Source	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of turning time vs. field and orbit energy.
# Date	2018-02-05T05:32:56
# Dir	-1
# field	2.5669914167508e-11
# zi	-6.
W	field	zt	t	argt
-0.000030396600266570223	2.5669914167508e-11	-32031.922283713855	6.305769133912943e6	0.
-0.000025229178221253285	2.5669914167508e-11	-38155.380336145616	8.164868561676841e6	0.
-0.000030244617265237375	2.5669914167508e-11	-32184.56707103981	6.350310066906891e6	-2.739064337695782e-7
-0.000025077195219920433	2.5669914167508e-11	-38369.82664153005	8.232539734258166e6	0.
-0.000030092634263904523	2.5669914167508e-11	-32338.63543372087	6.3953660255425945e6	0.
-0.000024925212218587585	2.5669914167508e-11	-38586.60785307542	8.301116442885777e6	0.
-0.00002994065126257167	2.5669914167508e-11	-32494.146837701952	6.44094140668145e6	-2.3451912246519767e-7
-0.000024773229217254733	2.5669914167508e-11	-38805.76083311208	8.370613503940389e6	0.
-0.00002978866826123882	2.5669914167508e-11	-32651.121095167888	6.487051127949113e6	0.
-0.00002462124621592188	2.5669914167508e-11	-39027.32319113967	8.441049257945342e6	0.
-0.000029636685259905967	2.5669914167508e-11	-32809.57837203199	6.533689870990163e6	-7.805382735848202e-7
-0.00002446926321458903	2.5669914167508e-11	-39251.33330193481	8.512439422992716e6	0.
-0.00002948470225857312	2.5669914167508e-11	-32969.539195610574	6.580879940695032e6	0.
-0.00002431728021325618	2.5669914167508e-11	-39477.830324157774	8.584801961738927e6	0.
-0.000029332719257240267	2.5669914167508e-11	-33131.02446249252	6.628623355562442e6	-2.8284189490457687e-7
-0.00002416529721192333	2.5669914167508e-11	-39706.85421947165	8.658154581929533e6	0.
-0.000029180736255907415	2.5669914167508e-11	-33294.05544660573	6.676931429280406e6	-2.246114699666265e-7
-0.000024013314210590477	2.5669914167508e-11	-39938.44577218982	8.732516416693162e6	0.
-0.000029028753254574563	2.5669914167508e-11	-33458.653807490184	6.72581301795886e6	-6.869204382162305e-7
-0.000023861331209257626	2.5669914167508e-11	-40172.646609467076	8.807904890102262e6	0.
-0.00002887677025324171	2.5669914167508e-11	-33624.841598779814	6.775278243806296e6	0.
-0.000023709348207924774	2.5669914167508e-11	-40409.49922205133	8.884339726876985e6	0.
-0.000028724787251908863	2.5669914167508e-11	-33792.64127690092	6.825332103002663e6	0.
-0.000023557365206591925	2.5669914167508e-11	-40649.046985611574	8.961840452512937e6	0.
-0.00002857280425057601	2.5669914167508e-11	-33962.07570999314	6.875988178760588e6	0.
-0.000023405382205259074	2.5669914167508e-11	-40891.33418266011	9.040427876985827e6	0.
-0.00002842082124924316	2.5669914167508e-11	-34133.16818705896	6.927255332792875e6	0.
-0.000023253399203926222	2.5669914167508e-11	-41136.4060250858	9.1201202821752e6	0.
-0.000028268838247910308	2.5669914167508e-11	-34305.942427348615	6.979144043053693e6	0.
-0.00002310141620259337	2.5669914167508e-11	-41384.308677318186	9.200940782410663e6	0.
-0.000028116855246577456	2.5669914167508e-11	-34480.42258998685	7.031664674184336e6	0.
-0.000022949433201260518	2.5669914167508e-11	-41635.0892801387	9.282909654296586e6	0.
-0.000027964872245244608	2.5669914167508e-11	-34656.63328384859	7.084826250347769e6	0.
-0.00002279745019992767	2.5669914167508e-11	-41888.79597516094	9.36605113303435e6	0.
-0.000027812889243911756	2.5669914167508e-11	-34834.59957769127	7.138641244718489e6	0.
-0.000022645467198594818	2.5669914167508e-11	-42145.477929997294	9.450382123976626e6	0.
-0.000027660906242578904	2.5669914167508e-11	-35014.34701054959	7.193119472196072e6	0.
-0.000022493484197261966	2.5669914167508e-11	-42405.185364135024	9.53593095269237e6	0.
-0.000027508923241246052	2.5669914167508e-11	-35195.90160240256	7.248272815816662e6	0.
-0.000022341501195929114	2.5669914167508e-11	-42667.969575539726	9.622718469595453e6	0.
-0.0000273569402399132	2.5669914167508e-11	-35379.289865118524	7.304111773541663e6	0.
-0.000022189518194596263	2.5669914167508e-11	-42933.88296801056	9.710770139118914e6	0.
-0.000027204957238580352	2.5669914167508e-11	-35564.53881368805	7.360650009820639e6	0.
-0.000022037535193263414	2.5669914167508e-11	-43202.97907930724	9.800108961949753e6	0.
-0.0000270529742372475	2.5669914167508e-11	-35751.675977751285	7.417895131399341e6	0.
-0.000021885552191930562	2.5669914167508e-11	-43475.31261007345	9.890762192652384e6	0.
-0.000026900991235914648	2.5669914167508e-11	-35940.72941343044	7.475863604573478e6	0.
-0.00002173356919059771	2.5669914167508e-11	-43750.93945357787	9.982753604001839e6	0.
-0.000026749008234581796	2.5669914167508e-11	-36131.72771547384	7.534564950375892e6	0.
-0.00002158158618926486	2.5669914167508e-11	-44029.91672629957	1.0076111204963572e7	0.
-0.000026597025233248945	2.5669914167508e-11	-36324.70002972312	7.594013819479364e6	0.
-0.000021429603187932007	2.5669914167508e-11	-44312.30279937971	1.01708619475332e7	0.
-0.000026445042231916096	2.5669914167508e-11	-36519.67606591079	7.654221232733932e6	0.
-0.00002127762018659916	2.5669914167508e-11	-44598.15733096698	1.0267032640016614e7	0.
-0.000026293059230583244	2.5669914167508e-11	-36716.6861107999	7.715202008208709e6	0.
-0.000021125637185266307	2.5669914167508e-11	-44887.54129948173	1.0364649173305085e7	0.
-0.000026141076229250393	2.5669914167508e-11	-36915.761041673795	7.776968716272878e6	0.
-0.000020973654183933455	2.5669914167508e-11	-45180.51703782581	1.0463745085317709e7	0.
-0.00002598909322791754	2.5669914167508e-11	-37116.9323401882	7.839535809316013e6	0.
-0.000020821671182600603	2.5669914167508e-11	-45477.148268565055	1.0564348470218694e7	0.
-0.00002583711022658469	2.5669914167508e-11	-37320.232106594594	7.902915819388897e6	0.
-0.00002066968818126775	2.5669914167508e-11	-45777.50014011307	1.0666489542396251e7	0.
-0.00002568512722525184	2.5669914167508e-11	-37525.69307434749	7.96712500315128e6	0.
-0.000020517705179934903	2.5669914167508e-11	-46081.6392639447	1.0770200316699969e7	0.
-0.00002553314422391899	2.5669914167508e-11	-37733.34862510492	8.032176478759918e6	0.
-0.00002036572217860205	2.5669914167508e-11	-46389.63375286818	1.0875511217331067e7	0.
-0.000025381161222586137	2.5669914167508e-11	-37943.23280413595	8.098085694690927e6	0.
-0.0000202137391772692	2.5669914167508e-11	-46701.553260387154	1.0982457088929115e7	0.
-0.000020061756175936347	2.5669914167508e-11	-47017.469021181554	1.1091068604516339e7	0.
-0.00001489433413061941	2.5669914167508e-11	-60774.024795930185	1.6082229914502654e7	0.
-0.000019909773174603496	2.5669914167508e-11	-47337.45389274114	1.1201385475112604e7	0.
-0.00001474235112928656	2.5669914167508e-11	-61290.737228154234	1.6278640849546961e7	0.
-0.000019757790173270647	2.5669914167508e-11	-47661.58239818081	1.131343531587992e7	0.
-0.000014590368127953708	2.5669914167508e-11	-61815.51978232838	1.6478707845358593e7	0.
-0.000019605807171937795	2.5669914167508e-11	-47989.93077027387	1.1427259001551319e7	0.
-0.000014438385126620856	2.5669914167508e-11	-62348.54407948251	1.6682519792129276e7	0.
-0.000019453824170604944	2.5669914167508e-11	-48322.576996733646	1.1542895110753424e7	0.
-0.000014286402125288006	2.5669914167508e-11	-62889.986035768365	1.689016113048844e7	0.
-0.000019301841169272092	2.5669914167508e-11	-48659.60086677896	1.1660376176311072e7	0.
-0.000014134419123955154	2.5669914167508e-11	-63440.025973074946	1.710172265372092e7	0.
-0.00001914985816793924	2.5669914167508e-11	-49001.084019018715	1.1779746449126631e7	0.
-0.000013982436122622304	2.5669914167508e-11	-63998.848731826365	1.731729820063798e7	0.
-0.00001899787516660639	2.5669914167508e-11	-49347.109990688805	1.1901043248136245e7	0.
-0.000013830453121289452	2.5669914167508e-11	-64566.643785928856	1.7536981124345344e7	0.
-0.00001884589216527354	2.5669914167508e-11	-49697.76426827954	1.2024307965822363e7	0.
-0.0000136784701199566	2.5669914167508e-11	-65143.60535982428	1.7760870189662542e7	0.
-0.000018693909163940688	2.5669914167508e-11	-50053.13433958814	1.2149582924244061e7	0.
-0.00001352648711862375	2.5669914167508e-11	-65729.93254759545	1.79890636775531e7	0.
-0.000018541926162607836	2.5669914167508e-11	-50413.30974723392	1.2276909870757133e7	0.
-0.000013374504117290898	2.5669914167508e-11	-66325.8294340607	1.82216656126768e7	0.
-0.000018389943161274984	2.5669914167508e-11	-50778.38214367376	1.2406334357108276e7	0.
-0.000013222521115958048	2.5669914167508e-11	-66931.5052177792	1.845877819489316e7	0.
-0.000018237960159942136	2.5669914167508e-11	-51148.445347754474	1.2537900975048762e7	0.
-0.000013070538114625196	2.5669914167508e-11	-67547.17433588019	1.8700511796353336e7	0.
-0.000018085977158609284	2.5669914167508e-11	-51523.59540284143	1.267165911907941e7	0.
-0.000012918555113292345	2.5669914167508e-11	-68173.05659060982	1.8946974262238547e7	0.
-0.000017933994157276432	2.5669914167508e-11	-51903.930636560464	1.2807647567836007e7	0.
-0.000012766572111959494	2.5669914167508e-11	-68809.3772774793	1.919828116920212e7	0.
-0.00001778201115594358	2.5669914167508e-11	-52289.55172219314	1.2945922846651465e7	0.
-0.000012614589110626643	2.5669914167508e-11	-69456.36731487644	1.9454546007652022e7	0.
-0.00001763002815461073	2.5669914167508e-11	-52680.56174176209	1.3086532933682032e7	0.
-0.000012462606109293792	2.5669914167508e-11	-70114.26337498928	1.9715889793432347e7	0.
-0.00001747804515327788	2.5669914167508e-11	-53077.06625084693	1.3229529995137163e7	0.
-0.00001231062310796094	2.5669914167508e-11	-70783.30801586698	1.998243227435962e7	0.
-0.00001732606215194503	2.5669914167508e-11	-53479.173345168	1.3374964121824212e7	0.
-0.00001215864010662809	2.5669914167508e-11	-71463.7498144257	2.025429824526739e7	0.
-0.000017174079150612177	2.5669914167508e-11	-53886.993728977664	1.3522892316905228e7	0.
-0.000012006657105295239	2.5669914167508e-11	-72155.84350018266	2.0531615911830142e7	0.
-0.000017022096149279325	2.5669914167508e-11	-54300.64078529563	1.3673369402764793e7	0.
-0.000011854674103962387	2.5669914167508e-11	-72859.8500894782	2.081451609951932e7	0.
-0.000016870113147946473	2.5669914167508e-11	-54720.230648027595	1.3826448852404753e7	0.
-0.000011702691102629537	2.5669914167508e-11	-73576.03701992035	2.11031328039599e7	0.
-0.000016718130146613624	2.5669914167508e-11	-55145.88227600369	1.3982193583714562e7	0.
-0.000011550708101296685	2.5669914167508e-11	-74304.67828475815	2.139760354636416e7	0.
-0.000016566147145280773	2.5669914167508e-11	-55577.717528972156	1.4140658350736555e7	0.
-0.000011398725099963835	2.5669914167508e-11	-75046.05456686103	2.1698067426695064e7	0.
-0.00001641416414394792	2.5669914167508e-11	-56015.861245585445	1.4301909225169728e7	0.
-0.000011246742098630983	2.5669914167508e-11	-75800.45337195075	2.20046680852208e7	0.
-0.00001626218114261507	2.5669914167508e-11	-56460.441323410785	1.4466006754925942e7	0.
-0.000011094759097298131	2.5669914167508e-11	-76568.16916069793	2.2317553360353224e7	0.
-0.000016110198141282217	2.5669914167508e-11	-56911.58880099997	1.4633016237555513e7	0.
-0.000010942776095965281	2.5669914167508e-11	-77349.50347926133	2.2636871926262077e7	0.
-0.00001595821513994937	2.5669914167508e-11	-57369.437942048055	1.4803003812010832e7	0.
-0.000015806232138616517	2.5669914167508e-11	-57834.12632167111	1.4976037071581712e7	0.
-0.00001079079309463243	2.5669914167508e-11	-78144.76508781036	2.2962778244292974e7	0.
-0.000015654249137283665	2.5669914167508e-11	-58305.79491482949	1.5152184289603706e7	0.
-0.00001063881009329958	2.5669914167508e-11	-78954.27008653128	2.3295429096208557e7	0.
-0.000015502266135950813	2.5669914167508e-11	-58784.5881869218	1.5331520517104674e7	0.
-0.000010486827091966727	2.5669914167508e-11	-79778.34203857751	2.363498564719377e7	0.
-0.00001535028313461796	2.5669914167508e-11	-59270.65418657007	1.5514115835656505e7	0.
-0.000010334844090633876	2.5669914167508e-11	-80617.31208937948	2.3981608215948157e7	0.
-0.000015198300133285111	2.5669914167508e-11	-59764.14464061624	1.570004758775726e7	0.
-0.000010182861089301025	2.5669914167508e-11	-81471.51908168582	2.433546748775165e7	0.
-0.000015046317131952261	2.5669914167508e-11	-60265.2150513429	1.5889392328650111e7	0.
-0.000010030878087968174	2.5669914167508e-11	-82341.30966565727	2.469673172374249e7	0.
-9.878895086635324e-6	2.5669914167508e-11	-83227.03840328884	2.5065575321199264e7	0.
-9.726912085302472e-6	2.5669914167508e-11	-84129.0678663812	2.544217619895578e7	0.
-4.559490039985534e-6	2.5669914167508e-11	-127623.19216099381	4.429822389931025e7	0.
-9.57492908396962e-6	2.5669914167508e-11	-85047.76872723077	2.5826713621596843e7	0.
-4.407507038652682e-6	2.5669914167508e-11	-129385.72964259532	4.50748410663477e7	0.
-9.42294608263677e-6	2.5669914167508e-11	-85983.51984115364	2.6219372972736318e7	0.
-4.255524037319831e-6	2.5669914167508e-11	-131182.50537115376	4.5866454480525635e7	0.
-9.270963081303918e-6	2.5669914167508e-11	-86936.70831990111	2.6620339749277975e7	0.
-4.10354103598698e-6	2.5669914167508e-11	-133014.08059838263	4.6673204114977986e7	0.
-9.118980079971068e-6	2.5669914167508e-11	-87907.72959496906	2.702980410852172e7	0.
-3.951558034654129e-6	2.5669914167508e-11	-134881.0115715117	4.749521553193528e7	0.
-8.966997078638216e-6	2.5669914167508e-11	-88896.98746974449	2.7447961937481053e7	0.
-3.799575033321278e-6	2.5669914167508e-11	-136783.84847371935	4.833260734141002e7	0.
-8.815014077305364e-6	2.5669914167508e-11	-89904.89415937419	2.787500650538855e7	0.
-3.647592031988427e-6	2.5669914167508e-11	-138723.1343316537	4.918548168427355e7	0.
-8.663031075972514e-6	2.5669914167508e-11	-90931.87031718351	2.8311139087035023e7	0.
-3.495609030655576e-6	2.5669914167508e-11	-140699.40389336285	5.005392796758175e7	0.
-8.511048074639662e-6	2.5669914167508e-11	-91978.34504641313	2.8756563431808256e7	0.
-3.3436260293227246e-6	2.5669914167508e-11	-142713.18248038602	5.093802449906189e7	0.
-8.359065073306812e-6	2.5669914167508e-11	-93044.75589598622	2.9211481157113466e7	0.
-3.1916430279898736e-6	2.5669914167508e-11	-144764.98481819115	5.1837831068175115e7	0.
-8.20708207197396e-6	2.5669914167508e-11	-94131.54883896347	2.9676101080678515e7	0.
