# Filename	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Timeresults\2018-02-05T05-34-53.txt
# Source	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of turning time vs. field and orbit energy.
# Date	2018-02-05T05:34:53
# Dir	-1
# field	3.2476330802832094e-11
# zi	-6.
W	field	zt	t	argt
-0.000030396600266570223	3.2476330802832094e-11	-31816.842337231254	6.22746444383528e6	0.
-0.000025229178221253285	3.2476330802832094e-11	-37797.60090587429	8.024050880803532e6	0.
-0.000030244617265237375	3.2476330802832094e-11	-31966.47748379379	6.270738596072111e6	-5.256052955202621e-7
-0.000025077195219920433	3.2476330802832094e-11	-38006.19917438976	8.089070875241241e6	0.
-0.000030092634263904523	3.2476330802832094e-11	-32117.480916069817	6.314501890593374e6	0.
-0.000024925212218587585	3.2476330802832094e-11	-38217.00780944421	8.154932540846706e6	0.
-0.00002994065126257167	3.2476330802832094e-11	-32269.870850929736	6.35876321708694e6	0.
-0.000024773229217254733	3.2476330802832094e-11	-38430.060439162866	8.22165101227605e6	0.
-0.00002978866826123882	3.2476330802832094e-11	-32423.66581821224	6.403516172751544e6	0.
-0.00002462124621592188	3.2476330802832094e-11	-38645.3913407611	8.289241447253489e6	0.
-0.000029636685259905967	3.2476330802832094e-11	-32578.884667198214	6.448784283499893e6	0.
-0.00002446926321458903	3.2476330802832094e-11	-38863.03545528845	8.35771827967673e6	0.
-0.00002948470225857312	3.2476330802832094e-11	-32735.54657323665	6.494569771241863e6	0.
-0.00002431728021325618	3.2476330802832094e-11	-39083.0284027436	8.427096875260197e6	0.
-0.000029332719257240267	3.2476330802832094e-11	-32893.67104452941	6.540881928673833e6	0.
-0.00002416529721192333	3.2476330802832094e-11	-39305.406497570075	8.497394482776837e6	0.
-0.000029180736255907415	3.2476330802832094e-11	-33053.2779290763	6.587727302239836e6	0.
-0.000024013314210590477	3.2476330802832094e-11	-39530.20676454196	8.568625745184777e6	0.
-0.000029028753254574563	3.2476330802832094e-11	-33214.38742178733	6.635113142010478e6	-9.139086267827907e-7
-0.000023861331209257626	3.2476330802832094e-11	-39757.466955050906	8.640809549720334e6	0.
-0.00002887677025324171	3.2476330802832094e-11	-33377.02007176407	6.6830528968759e6	0.
-0.000023709348207924774	3.2476330802832094e-11	-39987.22556380308	8.713958564899284e6	0.
-0.000028724787251908863	3.2476330802832094e-11	-33541.196789756235	6.731549002584107e6	0.
-0.000023557365206591925	3.2476330802832094e-11	-40219.52184593885	8.788094531247301e6	0.
-0.00002857280425057601	3.2476330802832094e-11	-33706.938855797234	6.780613478502383e6	0.
-0.000023405382205259074	3.2476330802832094e-11	-40454.39583458322	8.863232556943664e6	0.
-0.00002842082124924316	3.2476330802832094e-11	-33874.267927023866	6.830255741075591e6	0.
-0.000023253399203926222	3.2476330802832094e-11	-40691.88835884086	8.939391009721072e6	0.
-0.000028268838247910308	3.2476330802832094e-11	-34043.206045684434	6.880485037510384e6	0.
-0.00002310141620259337	3.2476330802832094e-11	-40932.041062245014	9.01658906646023e6	0.
-0.000028116855246577456	3.2476330802832094e-11	-34213.77564734071	6.931308650196739e6	0.
-0.000022949433201260518	3.2476330802832094e-11	-41174.89642167255	9.094844853503367e6	0.
-0.000027964872245244608	3.2476330802832094e-11	-34385.99956926923	6.982738239576208e6	0.
-0.00002279745019992767	3.2476330802832094e-11	-41420.49776673703	9.174177906341763e6	0.
-0.000027812889243911756	3.2476330802832094e-11	-34559.90105906571	7.034783031798754e6	0.
-0.000022645467198594818	3.2476330802832094e-11	-41668.88929967141	9.254607569310876e6	0.
-0.000027660906242578904	3.2476330802832094e-11	-34735.50378345956	7.087451182358706e6	0.
-0.000022493484197261966	3.2476330802832094e-11	-41920.11611571281	9.336153790167723e6	0.
-0.000027508923241246052	3.2476330802832094e-11	-34912.83183734341	7.140755638668209e6	0.
-0.000022341501195929114	3.2476330802832094e-11	-42174.224224001846	9.418838320131766e6	0.
-0.0000273569402399132	3.2476330802832094e-11	-35091.90975302253	7.194704804500703e6	0.
-0.000022189518194596263	3.2476330802832094e-11	-42431.260569008795	9.502680084692217e6	0.
-0.000027204957238580352	3.2476330802832094e-11	-35272.762509691674	7.2493099767243685e6	0.
-0.000022037535193263414	3.2476330802832094e-11	-42691.273052500364	9.587702125129793e6	0.
-0.0000270529742372475	3.2476330802832094e-11	-35455.41554314358	7.304581181431966e6	0.
-0.000021885552191930562	3.2476330802832094e-11	-42954.31055605911	9.673925364162395e6	0.
-0.000026900991235914648	3.2476330802832094e-11	-35639.89475571661	7.360531068405176e6	0.
-0.00002173356919059771	3.2476330802832094e-11	-43220.42296416972	9.761372217671864e6	0.
-0.000026749008234581796	3.2476330802832094e-11	-35826.22652648659	7.417168760346297e6	0.
-0.00002158158618926486	3.2476330802832094e-11	-43489.661187885446	9.850067086212412e6	0.
-0.000026597025233248945	3.2476330802832094e-11	-36014.437721710834	7.474507760208606e6	0.
-0.000021429603187932007	3.2476330802832094e-11	-43762.077189087984	9.940031254061282e6	0.
-0.000026445042231916096	3.2476330802832094e-11	-36204.55570552933	7.532555790782062e6	0.
-0.00002127762018659916	3.2476330802832094e-11	-44037.72400535591	1.0031290030780654e7	0.
-0.000026293059230583244	3.2476330802832094e-11	-36396.60835093142	7.591328535318719e6	0.
-0.000021125637185266307	3.2476330802832094e-11	-44316.655775454456	1.0123867621380663e7	0.
