# Filename	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Timeresults\2018-02-05T05-36-09.txt
# Source	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of turning time vs. field and orbit energy.
# Date	2018-02-05T05:36:09
# Dir	-1
# field	3.6949118877473634e-11
# zi	-6.
W	field	zt	t	argt
-0.000030396600266570223	3.6949118877473634e-11	-31678.556407665124	6.177453202209316e6	0.
-0.000025229178221253285	3.6949118877473634e-11	-37569.4969520109	7.9350895308835795e6	0.
-0.000030244617265237375	3.6949118877473634e-11	-31826.28407646844	6.219931548982329e6	0.
-0.000025077195219920433	3.6949118877473634e-11	-37774.43959643386	7.99847036014322e6	0.
-0.000030092634263904523	3.6949118877473634e-11	-31975.34561671205	6.26288109170782e6	0.
-0.000024925212218587585	3.6949118877473634e-11	-37981.51666941817	8.06265711892033e6	0.
-0.00002994065126257167	3.6949118877473634e-11	-32125.7584847935	6.306309291699297e6	0.
-0.000024773229217254733	3.6949118877473634e-11	-38190.75988645341	8.127660545772446e6	0.
-0.00002978866826123882	3.6949118877473634e-11	-32277.540430353994	6.350221400939825e6	0.
-0.00002462124621592188	3.6949118877473634e-11	-38402.201556241715	8.193495781553813e6	0.
-0.000029636685259905967	3.6949118877473634e-11	-32430.709502169702	6.394627343777861e6	0.
-0.00002446926321458903	3.6949118877473634e-11	-38615.874593610475	8.260176751519992e6	0.
-0.00002948470225857312	3.6949118877473634e-11	-32585.284054176056	6.439532171130741e6	0.
-0.00002431728021325618	3.6949118877473634e-11	-38831.81253273078	8.327717862941544e6	0.
-0.000029332719257240267	3.6949118877473634e-11	-32741.282751631523	6.484945740582164e6	0.
-0.00002416529721192333	3.6949118877473634e-11	-39050.0495406487	8.396134914993709e6	0.
-0.000029180736255907415	3.6949118877473634e-11	-32898.72457742071	6.530873609782982e6	0.
-0.000024013314210590477	3.6949118877473634e-11	-39270.62043113627	8.465441003904754e6	0.
-0.000029028753254574563	3.6949118877473634e-11	-33057.6288385037	6.577325026819917e6	0.
-0.000023861331209257626	3.6949118877473634e-11	-39493.560678870526	8.535654062660424e6	0.
-0.00002887677025324171	3.6949118877473634e-11	-33218.015172512416	6.624308270481761e6	0.
-0.000023709348207924774	3.6949118877473634e-11	-39718.906433946846	8.606786074615462e6	0.
-0.000028724787251908863	3.6949118877473634e-11	-33379.90355449924	6.671830454369761e6	0.
-0.000023557365206591925	3.6949118877473634e-11	-39946.69453673587	8.678855781603321e6	0.
-0.00002857280425057601	3.6949118877473634e-11	-33543.31430384142	6.719899699358114e6	0.
-0.000023405382205259074	3.6949118877473634e-11	-40176.96253309027	8.751879469450245e6	0.
-0.00002842082124924316	3.6949118877473634e-11	-33708.268091305	6.768525002310653e6	-8.557958083240856e-7
-0.000023253399203926222	3.6949118877473634e-11	-40409.74868991024	8.825871396329777e6	0.
-0.000028268838247910308	3.6949118877473634e-11	-33874.78594627116	6.817716021969135e6	-9.056100024779187e-7
