# Filename	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Timeresults\2018-02-05T05-30-45.txt
# Source	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of turning time vs. field and orbit energy.
# Date	2018-02-05T05:30:45
# Dir	-1
# field	1.8085621345289726e-11
# zi	-6.
W	field	zt	t	argt
-0.000030396600266570223	1.8085621345289726e-11	-32278.496868650083	6.396324399247592e6	0.
-0.000025229178221253285	1.8085621345289726e-11	-38570.2108467514	8.33012805122927e6	0.
-0.000030244617265237375	1.8085621345289726e-11	-32434.65741723392	6.4423636911698235e6	0.
-0.000025077195219920433	1.8085621345289726e-11	-38791.61675825339	8.40100196663171e6	0.
-0.000030092634263904523	1.8085621345289726e-11	-32592.30767383643	6.488946377665954e6	-2.1846402903880146e-7
-0.000024925212218587585	1.8085621345289726e-11	-39015.51073638318	8.47285805080798e6	-3.2921913924382646e-7
-0.00002994065126257167	1.8085621345289726e-11	-32751.468642138272	6.536083747673296e6	0.
-0.000024773229217254733	1.8085621345289726e-11	-39241.93378432956	8.545721395041436e6	0.
-0.00002978866826123882	1.8085621345289726e-11	-32912.16171446165	6.583782778928632e6	0.
-0.00002462124621592188	1.8085621345289726e-11	-39470.92778428988	8.619603509581704e6	0.
-0.000029636685259905967	1.8085621345289726e-11	-33074.4086806028	6.63205367417772e6	0.
-0.00002446926321458903	1.8085621345289726e-11	-39702.53552037387	8.694529779971046e6	0.
-0.00002948470225857312	1.8085621345289726e-11	-33238.231736902504	6.68090536002188e6	0.
-0.00002431728021325618	1.8085621345289726e-11	-39936.80070220038	8.770510861260546e6	0.
-0.000029332719257240267	1.8085621345289726e-11	-33403.65349555994	6.730346816754259e6	-4.235177807444595e-7
-0.00002416529721192333	1.8085621345289726e-11	-40173.767989211025	8.847576346978767e6	0.
-0.000029180736255907415	1.8085621345289726e-11	-33570.69699419645	6.780391733906959e6	0.
-0.000024013314210590477	1.8085621345289726e-11	-40413.483015723315	8.925743867215961e6	0.
-0.000029028753254574563	1.8085621345289726e-11	-33739.38570567925	6.831043576415399e6	-6.017273256273382e-7
-0.000023861331209257626	1.8085621345289726e-11	-40655.992416750414	9.005034944016833e6	0.
-0.00002887677025324171	1.8085621345289726e-11	-33909.743548210456	6.88231714837773e6	-3.0803992380201927e-7
-0.000023709348207924774	1.8085621345289726e-11	-40901.34385461233	9.085471229568083e6	0.
-0.000028724787251908863	1.8085621345289726e-11	-34081.794895691615	6.93422373493154e6	0.
-0.000023557365206591925	1.8085621345289726e-11	-41149.58604636652	9.167077262239799e6	0.
-0.00002857280425057601	1.8085621345289726e-11	-34255.56458837168	6.986771289907901e6	0.
-0.000023405382205259074	1.8085621345289726e-11	-41400.768792084644	9.249873650237177e6	0.
-0.00002842082124924316	1.8085621345289726e-11	-34431.07794378632	7.039971617576954e6	0.
-0.000023253399203926222	1.8085621345289726e-11	-41654.943004006884	9.333885861564403e6	0.
-0.000028268838247910308	1.8085621345289726e-11	-34608.36076799931	7.093835709800165e6	0.
-0.00002310141620259337	1.8085621345289726e-11	-41912.16073660139	9.419139253271464e6	0.
-0.000028116855246577456	1.8085621345289726e-11	-34787.4393671543	7.148377106449672e6	0.
-0.000022949433201260518	1.8085621345289726e-11	-42172.475217561914	9.505653745943135e6	0.
-0.000027964872245244608	1.8085621345289726e-11	-34968.34055934656	7.203602226444459e6	0.
-0.00002279745019992767	1.8085621345289726e-11	-42435.940879776084	9.593458064470815e6	-3.19344423922849e-7
-0.000027812889243911756	1.8085621345289726e-11	-35151.091686826454	7.259527223578304e6	-4.6759689854154003e-7
-0.000022645467198594818	1.8085621345289726e-11	-42702.61339429613	9.682581572265828e6	0.
-0.000027660906242578904	1.8085621345289726e-11	-35335.72062854197	7.316166508607552e6	0.
-0.000022493484197261966	1.8085621345289726e-11	-42972.549704350284	9.77304697597808e6	0.
-0.000027508923241246052	1.8085621345289726e-11	-35522.25581303515	7.373527541293796e6	0.
