# Filename	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Timeresults\2018-02-05T05-34-15.txt
# Source	C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of turning time vs. field and orbit energy.
# Date	2018-02-05T05:34:15
# Dir	-1
# field	3.033717128887309e-11
# zi	-6.
W	field	zt	t	argt
-0.000030396600266570223	3.033717128887309e-11	-31883.8252038991	6.251784109254522e6	0.
-0.000025229178221253285	3.033717128887309e-11	-37908.62832738092	8.067582089910072e6	0.
-0.000030244617265237375	3.033717128887309e-11	-32034.392017672086	6.295448877858984e6	0.
-0.000025077195219920433	3.033717128887309e-11	-38119.02632668175	8.133413317835495e6	0.
-0.000030092634263904523	3.033717128887309e-11	-32186.34410282978	6.339609463883994e6	0.
-0.000024925212218587585	3.033717128887309e-11	-38331.672617379416	8.200107071673219e6	0.
-0.00002994065126257167	3.033717128887309e-11	-32339.700056405676	6.3842720513445875e6	-3.0358095697343424e-7
-0.000024773229217254733	3.033717128887309e-11	-38546.60179972689	8.267675273538824e6	0.
-0.00002978866826123882	3.033717128887309e-11	-32494.478798414366	6.429446727785496e6	0.
-0.00002462124621592188	3.033717128887309e-11	-38763.849152081246	8.336135951919986e6	0.
-0.000029636685259905967	3.033717128887309e-11	-32650.699578626823	6.475138650338755e6	0.
-0.00002446926321458903	3.033717128887309e-11	-38983.45064662298	8.405503915426007e6	0.
-0.00002948470225857312	3.033717128887309e-11	-32808.381983507286	6.521356803839227e6	0.
-0.00002431728021325618	3.033717128887309e-11	-39205.44296548315	8.475795400819935e6	0.
-0.000029332719257240267	3.033717128887309e-11	-32967.54594331961	6.568110618617493e6	0.
-0.00002416529721192333	3.033717128887309e-11	-39429.863517288206	8.547027443464026e6	0.
-0.000029180736255907415	3.033717128887309e-11	-33128.21173940507	6.615405579490926e6	0.
-0.000024013314210590477	3.033717128887309e-11	-39656.750454133995	8.619215481414678e6	0.
-0.000029028753254574563	3.033717128887309e-11	-33290.40001163839	6.663251817632058e6	-2.844443439686274e-7
-0.000023861331209257626	3.033717128887309e-11	-39886.14268900133	8.692378092056986e6	0.
-0.00002887677025324171	3.033717128887309e-11	-33454.131766064085	6.711660578887813e6	0.
-0.000023709348207924774	3.033717128887309e-11	-40118.079913623755	8.766531246107098e6	0.
-0.000028724787251908863	3.033717128887309e-11	-33619.428382721344	6.760637184805378e6	0.
-0.000023557365206591925	3.033717128887309e-11	-40352.60261682113	8.841694361490235e6	0.
-0.00002857280425057601	3.033717128887309e-11	-33786.31162365914	6.810191119636771e6	-5.015951365202608e-7
-0.000023405382205259074	3.033717128887309e-11	-40589.75210331036	8.917886056432037e6	0.
-0.00002842082124924316	3.033717128887309e-11	-33954.8036411488	6.860334934306274e6	0.
-0.000023253399203926222	3.033717128887309e-11	-40829.57051300677	8.99512259862523e6	0.
