,f,W0,p
3826,25,-49.0,0.3975174265219411
3827,25,-48.0,0.4046955947126216
3828,25,-47.0,0.40799934881824645
3829,25,-46.0,0.3956610624643549
3830,25,-45.0,0.3995550357026876
3831,25,-44.0,0.39349802637950987
3832,25,-43.0,0.4081298646261203
3833,25,-42.0,0.3825385461674731
3834,25,-41.0,0.3907967485667231
3835,25,-40.0,0.3670414206024713
3836,25,-39.0,0.395097740673984
3837,25,-38.0,0.3764026856593197
3838,25,-37.0,0.3821343332104281
3839,25,-36.0,0.3739554496401267
3840,25,-35.0,0.34773983581186946
3841,25,-34.0,0.365283695165291
3842,25,-33.0,0.3703805788838706
3843,25,-32.0,0.3694398875682418
3844,25,-31.0,0.345654942884057
3845,25,-29.999999999999996,0.36351087764814727
3846,25,-29.0,0.353559571916769
3847,25,-28.0,0.33917006814411016
3848,25,-26.999999999999996,0.3286993793106188
3849,25,-26.0,0.32490289801379313
3850,25,-25.0,0.33126125540368107
3851,25,-24.0,0.3249601434646979
3852,25,-23.0,0.3337953804365764
3853,25,-22.0,0.32581622189995907
3854,25,-21.0,0.3357297488300578
3855,25,-20.0,0.31415296377804247
3856,25,-19.0,0.31324547513521717
3857,25,-18.0,0.31408764116496246
3858,25,-17.0,0.32371710102501516
3859,25,-16.0,0.30109296941535396
3860,25,-14.999999999999998,0.29677924412565576
3861,25,-14.0,0.2952391147414572
3862,25,-13.0,0.30448946428339807
3863,25,-12.0,0.29621591418979426
3864,25,-11.0,0.2962378335702856
3865,25,-10.0,0.292220522746021
3866,25,-9.0,0.2835469801645063
3867,25,-8.0,0.31115006819383184
3868,25,-7.0,0.27997536655241617
3869,25,-6.0,0.2876143948397115
3870,25,-5.0,0.2919530170217239
3871,25,-4.0,0.2851773276599445
3872,25,-3.0,0.28743479685542833
3873,25,-2.0,0.2827482749312944
3874,25,-1.0,0.28812241958459106
3875,25,0.0,0.2718446421295273
3876,25,1.0,0.29152995836535633
3877,25,2.0,0.2693711646842745
3878,25,3.0,0.25606243235686893
3879,25,4.0,0.2651911587778152
3880,25,5.0,0.28611361274009406
3881,25,6.0,0.2711624507874324
3882,25,7.0,0.2684110721905996
3883,25,8.0,0.2730017724127374
3884,25,9.0,0.27597808060831364
3885,25,10.0,0.2672667267086242
3886,25,11.0,0.27617045250695865
3887,25,12.0,0.27028002440976495
3888,25,13.0,0.27316515948998193
3889,25,14.0,0.2666568111796068
3890,25,14.999999999999998,0.24845405582655278
3891,25,16.0,0.25216887048719655
3892,25,17.0,0.26968399845233904
3893,25,18.0,0.2580797136564735
3894,25,19.0,0.2607316190708533
3895,25,20.0,0.2539105999723266
3896,25,21.0,0.2592306964778463
3897,25,22.0,0.26989130753610824
3898,25,23.0,0.24501227595524785
3899,25,24.0,0.25171683829973734
3900,25,25.0,0.2437717302051012
3901,25,26.0,0.24117233290857
3902,25,26.999999999999996,0.2505504823066986
3903,25,28.0,0.25366252805630585
3904,25,29.0,0.23608226854604147
3905,25,29.999999999999996,0.2529975146505464
3906,25,31.0,0.25217976166601874
3907,25,32.0,0.2534481653127681
3908,25,33.0,0.24614016917790157
3909,25,34.0,0.24281007833865315
3910,25,35.0,0.24159869188313235
3911,25,36.0,0.2387185772686266
3912,25,37.0,0.23635156788239692
3913,25,38.0,0.22526562563673463
3914,25,39.0,0.24125017997497114
3915,25,40.0,0.2363457034516574
3916,25,41.0,0.2506945022912061
3917,25,42.0,0.244505745212153
3918,25,43.0,0.22998461348007235
3919,25,44.0,0.24239779596679611
3920,25,45.0,0.23294490714005403
3921,25,46.0,0.22253183534907295
3922,25,47.0,0.23076209644373163
3923,25,48.0,0.23512272763014827
3924,25,49.0,0.2373227698070273
3925,25,50.0,0.23282114348623464
3926,26,-100.0,0.4816199449495673
3927,26,-99.0,0.5054039379371529
3928,26,-98.0,0.5035970250116649
3929,26,-97.0,0.49453101087551443
3930,26,-96.0,0.47196291373293625
3931,26,-95.0,0.4673782371308522
3932,26,-94.0,0.48175776663101444
3933,26,-93.0,0.4667489299234963
3934,26,-92.0,0.459549130854966
3935,26,-91.0,0.485879473098343
3936,26,-90.0,0.4691728453758022
3937,26,-89.0,0.4666103077655545
3938,26,-88.0,0.4670407478143483
3939,26,-87.0,0.47098208243695994
3940,26,-86.0,0.45431297263139775
3941,26,-85.0,0.45250316871468266
3942,26,-84.0,0.457974665726685
3943,26,-83.0,0.4687926000335399
3944,26,-82.0,0.47947507865361505
3945,26,-81.0,0.46452481797878226
3946,26,-80.0,0.45687619037933047
3947,26,-79.0,0.45061994475352496
3948,26,-78.0,0.4622054054542351
3949,26,-77.0,0.45720514258469513
3950,26,-76.0,0.47737126776626926
3951,26,-75.0,0.4447489541504609
3952,26,-74.0,0.44173302869825776
3953,26,-73.0,0.46860162065714606
3954,26,-72.0,0.4649355602215768
3955,26,-71.0,0.44279774420846796
3956,26,-70.0,0.44770656192875286
3957,26,-69.0,0.44946316306224054
3958,26,-68.0,0.43072702895496073
3959,26,-67.0,0.4643850550679016
3960,26,-66.0,0.45255963667866655
3961,26,-65.0,0.44709360716579327
3962,26,-64.0,0.43904402817022264
3963,26,-63.0,0.4190297515688855
3964,26,-62.0,0.42341687634948055
3965,26,-61.00000000000001,0.4435286125953567
3966,26,-59.99999999999999,0.4432765519990697
3967,26,-59.0,0.4330838307892926
3968,26,-58.0,0.42766134949302337
3969,26,-57.0,0.43998465717921603
3970,26,-56.0,0.42747862003982967
3971,26,-55.00000000000001,0.428605507237047
3972,26,-53.99999999999999,0.4154669590071785
3973,26,-53.0,0.40663871604465707
3974,26,-52.0,0.442869366691534
3975,26,-51.0,0.4174964739454738
3976,26,-50.0,0.42983799799693156
3977,26,-49.0,0.418694670877127
3978,26,-48.0,0.41333184770531745
3979,26,-47.0,0.4020449270176382
3980,26,-46.0,0.4089399264275646
3981,26,-45.0,0.4266216315265463
3982,26,-44.0,0.38014679683885694
3983,26,-43.0,0.4001392353051992
3984,26,-42.0,0.3910701275321132
3985,26,-41.0,0.3883723023833928
3986,26,-40.0,0.3835099790311934
3987,26,-39.0,0.3973976558716165
3988,26,-38.0,0.3889051708511264
3989,26,-37.0,0.3733763083961162
3990,26,-36.0,0.3825752430668343
3991,26,-35.0,0.3859870394826577
3992,26,-34.0,0.3684521288059938
3993,26,-33.0,0.35591628579693785
3994,26,-32.0,0.36235435246592007
3995,26,-31.0,0.3586534364432449
3996,26,-29.999999999999996,0.36899832393176735
3997,26,-29.0,0.37608361032188836
3998,26,-28.0,0.33554966942060915
3999,26,-26.999999999999996,0.32618876610014513
4000,26,-26.0,0.3669464621396422
4001,26,-25.0,0.3399626585449033
4002,26,-24.0,0.3249581350981532
4003,26,-23.0,0.3256119619625146
4004,26,-22.0,0.3246290436256613
4005,26,-21.0,0.3212685607640945
4006,26,-20.0,0.3174860457768521
4007,26,-19.0,0.3259996692074641
4008,26,-18.0,0.33201779986442703
4009,26,-17.0,0.3109488925546408
4010,26,-16.0,0.32469035580376665
4011,26,-14.999999999999998,0.3160122139655315
4012,26,-14.0,0.30284583122082787
4013,26,-13.0,0.2885225689641717
4014,26,-12.0,0.2967988388648899
4015,26,-11.0,0.29269168060612377
4016,26,-10.0,0.2973285028284969
4017,26,-9.0,0.2995624340570026
4018,26,-8.0,0.29086654496572606
4019,26,-7.0,0.2864025116554287
4020,26,-6.0,0.28049614133007117
4021,26,-5.0,0.2791325401726064
4022,26,-4.0,0.2947507032942902
4023,26,-3.0,0.2921598873224721
4024,26,-2.0,0.28637070351169436
4025,26,-1.0,0.28243509258868127
4026,26,0.0,0.28378919711440354
4027,26,1.0,0.27651728967237493
4028,26,2.0,0.29187639541101207
4029,26,3.0,0.2780853624784014
4030,26,4.0,0.2705626514409926
4031,26,5.0,0.25443247378893613
4032,26,6.0,0.2532376983189822
4033,26,7.0,0.2626064548027065
4034,26,8.0,0.26165460851446853
4035,26,9.0,0.2660979398693675
4036,26,10.0,0.24946640524365984
4037,26,11.0,0.2562136664241218
4038,26,12.0,0.26503198179403076
4039,26,13.0,0.2654109785171235
4040,26,14.0,0.2710968601424214
4041,26,14.999999999999998,0.2580174768651415
4042,26,16.0,0.25748285868794146
4043,26,17.0,0.2547229118239233
4044,26,18.0,0.2629842068101294
4045,26,19.0,0.25123349749981877
4046,26,20.0,0.2530305646977134
4047,26,21.0,0.2686826286520137
4048,26,22.0,0.25466642222896685
4049,26,23.0,0.2610195213548399
4050,26,24.0,0.25002812669744506
4051,26,25.0,0.2617226848202318
4052,26,26.0,0.25844154417891413
4053,26,26.999999999999996,0.25245520302719515
4054,26,28.0,0.24571857303117803
4055,26,29.0,0.23672208147327717
4056,26,29.999999999999996,0.26364268099132787
4057,26,31.0,0.25218397672808507
4058,26,32.0,0.24688775642008773
4059,26,33.0,0.2348297860750267
4060,26,34.0,0.22982644303546812
4061,26,35.0,0.22957227024136345
4062,26,36.0,0.23897428758488018
4063,26,37.0,0.2452438103774347
4064,26,38.0,0.23127068504747555
4065,26,39.0,0.23656920436837242
4066,26,40.0,0.24414610705057868
4067,26,41.0,0.24335502044459878
4068,26,42.0,0.23826029446589678
4069,26,43.0,0.22777928033224853
4070,26,44.0,0.22593070918869823
4071,26,45.0,0.2371643580715309
4072,26,46.0,0.22976837847050666
4073,26,47.0,0.2170112188950815
4074,26,48.0,0.22043999751766585
4075,26,49.0,0.22351184923219652
4076,26,50.0,0.22160964753495294
4077,27,-100.0,0.47314403488991025
4078,27,-99.0,0.49424024273038186
4079,27,-98.0,0.4919485273404231
4080,27,-97.0,0.48514666305328413
4081,27,-96.0,0.5044504745572885
4082,27,-95.0,0.4693206209430536
4083,27,-94.0,0.49311076019256983
4084,27,-93.0,0.4855639773037473
4085,27,-92.0,0.4868321316628376
4086,27,-91.0,0.48062722252606016
4087,27,-90.0,0.47532278536035094
4088,27,-89.0,0.45451189093358746
4089,27,-88.0,0.46471329047468324
4090,27,-87.0,0.4561888928497734
4091,27,-86.0,0.4678442845226459
4092,27,-85.0,0.4609401884627146
4093,27,-84.0,0.4555119714926424
4094,27,-83.0,0.4674486054363508
4095,27,-82.0,0.47131670735241016
4096,27,-81.0,0.4646852943740829
4097,27,-80.0,0.43504015167638116
4098,27,-79.0,0.46753961340178046
4099,27,-78.0,0.4495325033200423
4100,27,-77.0,0.43104730809698755
4101,27,-76.0,0.46025282129366213
4102,27,-75.0,0.45955999935528746
4103,27,-74.0,0.4557068397104994
4104,27,-73.0,0.45877808290222927
4105,27,-72.0,0.45502146954794376
4106,27,-71.0,0.4539197188450977
4107,27,-70.0,0.4583455910446796
4108,27,-69.0,0.4612820668261587
4109,27,-68.0,0.45303586808960356
4110,27,-67.0,0.4358942556868354
4111,27,-66.0,0.4442799283732361
4112,27,-65.0,0.44855350998653665
4113,27,-64.0,0.4482878337650455
4114,27,-63.0,0.45179713954962575
4115,27,-62.0,0.42158661688676946
4116,27,-61.00000000000001,0.45584455093331394
4117,27,-59.99999999999999,0.4322424318127552
4118,27,-59.0,0.4234827622809415
4119,27,-58.0,0.4153473017960388
4120,27,-57.0,0.4348519459029601
4121,27,-56.0,0.4251544438126852
4122,27,-55.00000000000001,0.4365424623965389
4123,27,-53.99999999999999,0.428233673307972
4124,27,-53.0,0.41538624221229287
4125,27,-52.0,0.42340729256102666
4126,27,-51.0,0.4300614756222966
4127,27,-50.0,0.41165487887413976
4128,27,-49.0,0.4084018608851607
4129,27,-48.0,0.4079211114864957
4130,27,-47.0,0.40587668921194414
4131,27,-46.0,0.4237188851800442
4132,27,-45.0,0.40920914206927933
4133,27,-44.0,0.40142232537761835
4134,27,-43.0,0.41226709440303433
4135,27,-42.0,0.3953921934972226
4136,27,-41.0,0.38915484093609937
4137,27,-40.0,0.39711497099443316
4138,27,-39.0,0.39363458801720913
4139,27,-38.0,0.38833544005331677
4140,27,-37.0,0.3877368481149904
4141,27,-36.0,0.37570505237699947
4142,27,-35.0,0.3638398479406943
4143,27,-34.0,0.37432724828395675
4144,27,-33.0,0.3920886957539112
4145,27,-32.0,0.36688266003187797
4146,27,-31.0,0.3615339440911223
4147,27,-29.999999999999996,0.37186471311657054
4148,27,-29.0,0.35749768689372924
4149,27,-28.0,0.3704982616318862
4150,27,-26.999999999999996,0.3627559260696159
4151,27,-26.0,0.36377924305972204
4152,27,-25.0,0.3467211280197166
4153,27,-24.0,0.33949186726872416
4154,27,-23.0,0.32765572291437634
4155,27,-22.0,0.34193512839180606
4156,27,-21.0,0.34344678983031385
4157,27,-20.0,0.3171017917960747
4158,27,-19.0,0.3321494841426325
4159,27,-18.0,0.3162409460253456
4160,27,-17.0,0.32550371173467607
4161,27,-16.0,0.30762821313792055
4162,27,-14.999999999999998,0.30712682702708405
4163,27,-14.0,0.3156688270093861
4164,27,-13.0,0.30885480533053955
4165,27,-12.0,0.3058831212269919
4166,27,-11.0,0.30926432706033224
4167,27,-10.0,0.3119675203101045
4168,27,-9.0,0.29953028246704244
4169,27,-8.0,0.30309678885351793
4170,27,-7.0,0.307925889917212
4171,27,-6.0,0.3039478993671864
4172,27,-5.0,0.30277304207254424
4173,27,-4.0,0.2782156163065302
4174,27,-3.0,0.2983713314097121
4175,27,-2.0,0.29188605271843193
4176,27,-1.0,0.28039364446928683
4177,27,0.0,0.28711977953213896
4178,27,1.0,0.28288765439645375
4179,27,2.0,0.2938857144807015
4180,27,3.0,0.27490147074159454
4181,27,4.0,0.2857459211724802
4182,27,5.0,0.26425393971552796
4183,27,6.0,0.26427464536674156
4184,27,7.0,0.2683392807972095
4185,27,8.0,0.2644090388462555
4186,27,9.0,0.2659867261854149
4187,27,10.0,0.25685575778629227
4188,27,11.0,0.2668467338635005
4189,27,12.0,0.2747375707156795
4190,27,13.0,0.25607207569151885
4191,27,14.0,0.273247069878202
4192,27,14.999999999999998,0.26283257792795117
4193,27,16.0,0.25321397130202145
4194,27,17.0,0.2588325466507199
4195,27,18.0,0.25813364500600994
4196,27,19.0,0.2551780659983774
4197,27,20.0,0.2447534216235897
4198,27,21.0,0.2561154928730665
4199,27,22.0,0.2541539784491939
4200,27,23.0,0.27084172398802414
4201,27,24.0,0.24644137759176132
4202,27,25.0,0.24251911015446548
4203,27,26.0,0.2477442080653655
4204,27,26.999999999999996,0.24391234645250842
4205,27,28.0,0.25599829829578946
4206,27,29.0,0.24452372286649476
4207,27,29.999999999999996,0.24413365763328107
4208,27,31.0,0.2524896983852934
4209,27,32.0,0.26788668404651333
4210,27,33.0,0.23970206982734085
4211,27,34.0,0.22266722830518187
4212,27,35.0,0.23895486445298822
4213,27,36.0,0.25041125288419347
4214,27,37.0,0.23078203436680692
4215,27,38.0,0.22038480065345184
4216,27,39.0,0.22433830023019347
4217,27,40.0,0.23759584697882727
4218,27,41.0,0.24104775375234247
4219,27,42.0,0.22421351949708693
4220,27,43.0,0.25064898575181016
4221,27,44.0,0.21322760472372115
4222,27,45.0,0.2198293356872287
4223,27,46.0,0.21723070235188277
4224,27,47.0,0.20727479849887356
4225,27,48.0,0.2111757182488681
4226,27,49.0,0.22964174227849424
4227,27,50.0,0.22597794583885744
4228,28,-100.0,0.4964055574909953
4229,28,-99.0,0.5002414299029386
4230,28,-98.0,0.48337465112728223
4231,28,-97.0,0.49333770595660636
4232,28,-96.0,0.4789626089415674
4233,28,-95.0,0.4799686905850511
4234,28,-94.0,0.48245076431540845
4235,28,-93.0,0.48018254166267443
4236,28,-92.0,0.4814962077674619
4237,28,-91.0,0.4751437535427152
4238,28,-90.0,0.4584483462773665
4239,28,-89.0,0.49628497369138763
4240,28,-88.0,0.4698079841620693
4241,28,-87.0,0.43587870304339416
4242,28,-86.0,0.47580721300495304
4243,28,-85.0,0.4719585047340578
4244,28,-84.0,0.4679059015216836
4245,28,-83.0,0.4535482669110568
4246,28,-82.0,0.46983089284178225
4247,28,-81.0,0.47537692437940093
4248,28,-80.0,0.4553594147655204
4249,28,-79.0,0.45281874593159166
4250,28,-78.0,0.45655466797878647
4251,28,-77.0,0.4411358753015599
4252,28,-76.0,0.45749774569378365
4253,28,-75.0,0.44935140799559325
4254,28,-74.0,0.4469209899155709
4255,28,-73.0,0.45106126629101256
4256,28,-72.0,0.4468935435949043
4257,28,-71.0,0.45774552999260987
4258,28,-70.0,0.4285767475194762
4259,28,-69.0,0.4662943571807053
4260,28,-68.0,0.44729551737868023
4261,28,-67.0,0.4227999261809471
4262,28,-66.0,0.44024912211685263
4263,28,-65.0,0.4436568138439607
4264,28,-64.0,0.4506835365338017
4265,28,-63.0,0.44057991142747305
4266,28,-62.0,0.45405673625436543
4267,28,-61.00000000000001,0.45363528068532954
4268,28,-59.99999999999999,0.42937970590478464
4269,28,-59.0,0.450772576026784
4270,28,-58.0,0.44115741699481714
4271,28,-57.0,0.4355595185432875
4272,28,-56.0,0.44009284503346596
4273,28,-55.00000000000001,0.442111195750229
4274,28,-53.99999999999999,0.4321482542400464
4275,28,-53.0,0.42430924375827844
4276,28,-52.0,0.42804284814275345
4277,28,-51.0,0.40749727650758844
4278,28,-50.0,0.41897144070842873
4279,28,-49.0,0.41500226370211296
4280,28,-48.0,0.4128620402891487
4281,28,-47.0,0.38431449627721215
4282,28,-46.0,0.4141701373248639
4283,28,-45.0,0.40142421187498745
4284,28,-44.0,0.41962523800382306
4285,28,-43.0,0.4118771964600474
4286,28,-42.0,0.4060698553659654
4287,28,-41.0,0.41306164206068446
4288,28,-40.0,0.4176293403831832
4289,28,-39.0,0.3933434492578944
4290,28,-38.0,0.37544024762514583
4291,28,-37.0,0.3968515503030152
4292,28,-36.0,0.38366593734766713
4293,28,-35.0,0.3694588352740507
4294,28,-34.0,0.38067951299848735
4295,28,-33.0,0.3789885317974886
4296,28,-32.0,0.383898485611123
4297,28,-31.0,0.37728042591169986
4298,28,-29.999999999999996,0.36914067748142354
4299,28,-29.0,0.3662722767619971
4300,28,-28.0,0.3680957320353761
4301,28,-26.999999999999996,0.36422217846036464
4302,28,-26.0,0.35879740178608877
4303,28,-25.0,0.3663245672820614
4304,28,-24.0,0.36553344069919014
4305,28,-23.0,0.35438312981277575
4306,28,-22.0,0.3368415059642167
4307,28,-21.0,0.34951595543549857
4308,28,-20.0,0.3451365729035835
4309,28,-19.0,0.3443740144809489
4310,28,-18.0,0.32756538817252406
4311,28,-17.0,0.3043445812341511
4312,28,-16.0,0.32221865020048046
4313,28,-14.999999999999998,0.30844332695456317
4314,28,-14.0,0.30777231457149035
4315,28,-13.0,0.32605524988364193
4316,28,-12.0,0.3113946099046998
4317,28,-11.0,0.305502403837456
4318,28,-10.0,0.3208753363196687
4319,28,-9.0,0.30642635984039984
4320,28,-8.0,0.27969894086763447
4321,28,-7.0,0.29274123396222834
4322,28,-6.0,0.2806369393506914
4323,28,-5.0,0.3035874580243853
4324,28,-4.0,0.29645500102257843
4325,28,-3.0,0.3001005653814918
4326,28,-2.0,0.309325220210646
4327,28,-1.0,0.2921969956582626
4328,28,0.0,0.29230237807092496
4329,28,1.0,0.2706168849644241
4330,28,2.0,0.27884794575379673
4331,28,3.0,0.28088106863560136
4332,28,4.0,0.2719041466934619
4333,28,5.0,0.2738756989864035
4334,28,6.0,0.27645027612304784
4335,28,7.0,0.26984922771415165
4336,28,8.0,0.268316244558214
4337,28,9.0,0.2532586188631799
4338,28,10.0,0.2502936006990623
4339,28,11.0,0.27751752543256675
4340,28,12.0,0.2724450289719576
4341,28,13.0,0.26715161064377385
4342,28,14.0,0.25941231467609754
4343,28,14.999999999999998,0.2719234321244608
4344,28,16.0,0.2702796072837518
4345,28,17.0,0.2594080701027307
4346,28,18.0,0.2581928350260468
4347,28,19.0,0.2697267267624968
4348,28,20.0,0.24700684920964225
4349,28,21.0,0.23643214162324352
4350,28,22.0,0.2660034942832022
4351,28,23.0,0.26032579919451565
4352,28,24.0,0.24579042182312916
4353,28,25.0,0.2572477082248723
4354,28,26.0,0.24610170998492797
4355,28,26.999999999999996,0.24188471725952604
4356,28,28.0,0.2573899923898823
4357,28,29.0,0.24598204873598375
4358,28,29.999999999999996,0.24081985934508437
4359,28,31.0,0.24386810469088288
4360,28,32.0,0.24639193814977298
4361,28,33.0,0.23264635454463295
4362,28,34.0,0.2428085200799204
4363,28,35.0,0.2290421831383341
4364,28,36.0,0.22885109565163583
4365,28,37.0,0.23505250557048823
4366,28,38.0,0.24083010907632146
4367,28,39.0,0.2174487549612241
4368,28,40.0,0.2401066335039333
4369,28,41.0,0.2340500502286116
4370,28,42.0,0.23377775664185194
4371,28,43.0,0.22648953621803067
4372,28,44.0,0.22494125375086557
4373,28,45.0,0.23593164378317447
4374,28,46.0,0.23122966562841787
4375,28,47.0,0.23120079691362255
4376,28,48.0,0.21271448904939214
4377,28,49.0,0.2091758214136319
4378,28,50.0,0.2047697351299613
4379,29,-100.0,0.47685561691955985
4380,29,-99.0,0.5044793967052486
4381,29,-98.0,0.49820013759099646
4382,29,-97.0,0.48072776479234597
4383,29,-96.0,0.47420070293182776
4384,29,-95.0,0.48158211953578073
4385,29,-94.0,0.47706087843268047
4386,29,-93.0,0.47705979076363964
4387,29,-92.0,0.48072744687085905
4388,29,-91.0,0.4839635255855862
4389,29,-90.0,0.48763161344476924
4390,29,-89.0,0.4864488503553328
4391,29,-88.0,0.48140444683696804
4392,29,-87.0,0.47496177709624027
4393,29,-86.0,0.4963360805361707
4394,29,-85.0,0.4731732420744402
4395,29,-84.0,0.4623726912881331
4396,29,-83.0,0.4690028556187617
4397,29,-82.0,0.4714201150678663
4398,29,-81.0,0.4516250118837673
4399,29,-80.0,0.4663841702326215
4400,29,-79.0,0.45680762183858586
4401,29,-78.0,0.4467090100399696
4402,29,-77.0,0.4587825258471685
4403,29,-76.0,0.45885005351808805
4404,29,-75.0,0.4627119344343947
4405,29,-74.0,0.45340439881486616
4406,29,-73.0,0.4461361062357757
4407,29,-72.0,0.4622876705173816
4408,29,-71.0,0.46248532802201814
4409,29,-70.0,0.45594850435266443
4410,29,-69.0,0.4632047164689692
4411,29,-68.0,0.4536368192072842
4412,29,-67.0,0.46839049019938084
4413,29,-66.0,0.45300179755796766
4414,29,-65.0,0.4514143645440993
4415,29,-64.0,0.43881347215978167
4416,29,-63.0,0.45400470446240226
4417,29,-62.0,0.4234992833279466
4418,29,-61.00000000000001,0.4483012767579236
4419,29,-59.99999999999999,0.4437635087455832
4420,29,-59.0,0.4448207920008277
4421,29,-58.0,0.4361079649700503
4422,29,-57.0,0.46551593759552445
4423,29,-56.0,0.4456516540336485
4424,29,-55.00000000000001,0.44255828356448984
4425,29,-53.99999999999999,0.44713102529299315
4426,29,-53.0,0.4158106788610544
4427,29,-52.0,0.42715836478548463
4428,29,-51.0,0.42556104841696707
4429,29,-50.0,0.4503285672438041
4430,29,-49.0,0.4253913456241234
4431,29,-48.0,0.4372132880420785
4432,29,-47.0,0.42857336900111104
4433,29,-46.0,0.4192924347401737
4434,29,-45.0,0.4260653125017358
4435,29,-44.0,0.42386880281192013
4436,29,-43.0,0.4159410050183646
4437,29,-42.0,0.407212079649004
4438,29,-41.0,0.3969963703465775
4439,29,-40.0,0.3990124036724469
4440,29,-39.0,0.4080400580630499
4441,29,-38.0,0.40356174815381196
4442,29,-37.0,0.3964663208551777
4443,29,-36.0,0.4038533771647665
4444,29,-35.0,0.3908888459826414
4445,29,-34.0,0.3773493706658905
4446,29,-33.0,0.38295909850804655
4447,29,-32.0,0.3916707938680362
4448,29,-31.0,0.3616954069435907
4449,29,-29.999999999999996,0.37259942845984273
4450,29,-29.0,0.3670241522142898
4451,29,-28.0,0.3445946683229295
4452,29,-26.999999999999996,0.3661138691550849
4453,29,-26.0,0.357293321098237
4454,29,-25.0,0.3535188243061712
4455,29,-24.0,0.35831794343005763
4456,29,-23.0,0.3721904682471491
4457,29,-22.0,0.3482131194617674
4458,29,-21.0,0.33406458515490023
4459,29,-20.0,0.35354218497185
4460,29,-19.0,0.332961702791442
4461,29,-18.0,0.3380694549729331
4462,29,-17.0,0.3343871453093427
4463,29,-16.0,0.3270448450869897
4464,29,-14.999999999999998,0.3143829260570384
4465,29,-14.0,0.3265630892328243
4466,29,-13.0,0.3245953456459478
4467,29,-12.0,0.32067908680653623
4468,29,-11.0,0.3353536288224094
4469,29,-10.0,0.3231483531454178
4470,29,-9.0,0.3125915277458914
4471,29,-8.0,0.2850179119343699
4472,29,-7.0,0.31133233892713186
4473,29,-6.0,0.29050333428569347
4474,29,-5.0,0.3166881143930496
4475,29,-4.0,0.3010242491775878
4476,29,-3.0,0.29553204233553615
4477,29,-2.0,0.28237733663373404
4478,29,-1.0,0.3068779424740789
4479,29,0.0,0.3149983638502823
4480,29,1.0,0.2773958049777977
4481,29,2.0,0.2756824296170185
4482,29,3.0,0.2915981691896048
4483,29,4.0,0.2866652103867902
4484,29,5.0,0.2864139544060291
4485,29,6.0,0.2701141621128663
4486,29,7.0,0.278498676868063
4487,29,8.0,0.27703884443869586
4488,29,9.0,0.2815970262143981
4489,29,10.0,0.2792229856991291
4490,29,11.0,0.27558406330914764
4491,29,12.0,0.2691762185190687
4492,29,13.0,0.27178529687139436
4493,29,14.0,0.25239835451166986
4494,29,14.999999999999998,0.2554543407667707
4495,29,16.0,0.25974289253920657
4496,29,17.0,0.2544262455653294
4497,29,18.0,0.2648821397197664
4498,29,19.0,0.25824627767656577
4499,29,20.0,0.2577120531497841
4500,29,21.0,0.2611521342282683
4501,29,22.0,0.2593482084236937
4502,29,23.0,0.25562691725584863
4503,29,24.0,0.2550804470934924
4504,29,25.0,0.25506610868369284
4505,29,26.0,0.259430597065082
4506,29,26.999999999999996,0.25510485226692803
4507,29,28.0,0.24363756519454932
4508,29,29.0,0.2449311628371043
4509,29,29.999999999999996,0.24158813743797272
4510,29,31.0,0.2514343798220036
4511,29,32.0,0.24988676225223352
4512,29,33.0,0.24955144822487604
4513,29,34.0,0.23324896268104822
4514,29,35.0,0.22360769708116157
4515,29,36.0,0.24205270253749725
4516,29,37.0,0.2462198461558672
4517,29,38.0,0.23364978860891736
4518,29,39.0,0.23150593963447974
4519,29,40.0,0.21889718195833757
4520,29,41.0,0.23994175436354576
4521,29,42.0,0.2345973150561981
4522,29,43.0,0.2221759065666933
4523,29,44.0,0.2182657145074641
4524,29,45.0,0.22353392903825547
4525,29,46.0,0.21424326047042547
4526,29,47.0,0.2178131753858284
4527,29,48.0,0.21891627843769684
4528,29,49.0,0.22649314183021246
4529,29,50.0,0.2181447457640202
4530,30,-100.0,0.48702284106607796
4531,30,-99.0,0.4922922250380195
4532,30,-98.0,0.5133005840721673
4533,30,-97.0,0.49073186160552335
4534,30,-96.0,0.48470743274937184
4535,30,-95.0,0.4883875604197598
4536,30,-94.0,0.49128264042894865
4537,30,-93.0,0.49890993669561046
4538,30,-92.0,0.4997140852193073
4539,30,-91.0,0.4792604858476284
4540,30,-90.0,0.5027592839918731
4541,30,-89.0,0.47333990192886716
4542,30,-88.0,0.4834470740489394
4543,30,-87.0,0.4710549730297094
4544,30,-86.0,0.4858652168337202
4545,30,-85.0,0.48784960262205973
4546,30,-84.0,0.46788328264950696
4547,30,-83.0,0.46925550043106495
4548,30,-82.0,0.46134857598379403
4549,30,-81.0,0.46578286545897263
4550,30,-80.0,0.45511061825662785
4551,30,-79.0,0.45975691444471345
4552,30,-78.0,0.48458728911605037
4553,30,-77.0,0.44901238618572636
4554,30,-76.0,0.4513544451370691
4555,30,-75.0,0.4606911517834679
4556,30,-74.0,0.4572036403573948
4557,30,-73.0,0.44944685311483107
4558,30,-72.0,0.46880383326498853
4559,30,-71.0,0.4415615363537203
4560,30,-70.0,0.443925006481927
4561,30,-69.0,0.4685262238159154
4562,30,-68.0,0.45613368182429964
4563,30,-67.0,0.4644666170173583
4564,30,-66.0,0.4441800146479546
4565,30,-65.0,0.4628779422867693
4566,30,-64.0,0.46145335543903104
