,E0,Ep,Filename,a,a_sigma,dL,th_LRL,x0,x0_sigma,y0,y0_sigma
96,0.0,2.2402834182552434e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T08-06-09.txt,0.07404683265214906,2.9759039315564573e-35,-1.0,0.0,0.5314958000433111,5.4275762077247486e-33,0.225,1.4879519749532793e-35
97,0.0,2.2402834182552434e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T08-06-09.txt,9.717393426376483e-20,9.574591050567297e-41,-1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382424e-41
98,0.0,2.2402834182552434e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T08-06-09.txt,0.07404683265214906,2.9759039315564573e-35,1.0,0.0,0.5314958000433111,5.4275762077247486e-33,0.225,1.4879519749532793e-35
99,0.0,2.2402834182552434e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T08-06-09.txt,9.717393426376483e-20,9.574591050567297e-41,1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382424e-41
100,0.0,2.8003542728190538e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T10-38-28.txt,0.06211507432184911,2.278854173005938e-35,-1.0,0.0,0.3973102128291638,5.9063949183497806e-33,0.1715833333333333,1.139427072797281e-35
101,0.0,2.8003542728190538e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T10-38-28.txt,9.717393426376483e-20,9.574591050567297e-41,-1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382424e-41
102,0.0,2.8003542728190538e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T10-38-28.txt,0.06211507432184911,2.278854173005938e-35,1.0,0.0,0.3973102128291638,5.9063949183497806e-33,0.1715833333333333,1.139427072797281e-35
103,0.0,2.8003542728190538e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T10-38-28.txt,9.717393426376483e-20,9.574591050567297e-41,1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382424e-41
104,-3.0396598110480402e-06,0.0,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-30T16-52-16.txt,0.07638930154528444,3.6250498737479847e-35,,0.0,0.2599789699807813,6.212248966861716e-33,0.265,1.8125249242878113e-35
105,-3.0396598110480402e-06,0.0,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-30T16-52-16.txt,0.07638930154528446,3.472539660787296e-35,,3.1415926535897927,3.4015716235705744,5.9508934169452005e-33,0.265,1.7362698303855834e-35
106,-3.0396598110480402e-06,1.4001771364095271e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-30T20-04-30.txt,0.04825400551046037,4.786473508339479e-35,,0.0,0.6384001043739366,2.055648872773823e-32,0.4770833333333333,2.393236808983596e-35
107,-3.0396598110480402e-06,1.4001771364095271e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-30T20-04-30.txt,0.0842014144435903,2.4137670313995554e-35,,3.1415926535897927,3.842438988075215,3.404525472556564e-33,0.1825,1.2068835218036493e-35
108,-3.0396598110480402e-06,2.8003542728190542e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-30T23-37-11.txt,0.06300123707299289,1.4828683428768391e-34,,0.0,3.5919790308707604,3.7359788244796697e-32,0.5925,7.414341441382129e-35
109,-3.0396598110480402e-06,2.8003542728190542e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-30T23-37-11.txt,0.05417086712253636,1.2357235886126553e-35,,3.1415926535897927,4.037000201013866,4.211043785667695e-33,0.12,6.178617884048851e-36
110,-3.0396598110480402e-06,4.2005314092285815e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T03-05-13.txt,0.05253820206595613,8.571854681252984e-35,,0.0,0.3558826017441965,3.105449094136352e-32,0.5025,4.285927389010764e-35
111,-3.0396598110480402e-06,4.2005314092285815e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T03-05-13.txt,0.04723773716454197,7.26012045943244e-36,,3.1415926535897927,3.9901513473834203,3.2536111063538354e-33,0.0775,3.6300602439811085e-36
112,-3.0396598110480402e-06,5.6007085456381085e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T06-24-51.txt,0.025018175151446963,8.540570791419056e-35,,0.0,0.6032487885847821,1.364506736796707e-31,0.5220833333333333,4.270285257818665e-35
113,-3.0396598110480402e-06,5.6007085456381085e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T06-24-51.txt,0.04772784647941351,7.304724764359506e-36,,3.1415926535897927,3.5634306471195516,3.206713650709315e-33,0.07333333333333332,3.652362392958796e-36
114,-3.0396598110480402e-06,7.0008856820476346e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T09-49-48.txt,0.016739418001292455,3.691528742227821e-35,,0.0,0.33094027042964114,1.3174239858239535e-31,0.4916666666666666,1.845764329326994e-35
115,-3.0396598110480402e-06,7.0008856820476346e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T09-49-48.txt,0.033489656005853866,3.911128638588221e-36,,3.1415926535897927,3.5403138843936572,3.487231176984745e-33,0.05,1.9555643494666327e-36
116,-3.0396598110480402e-06,8.401062818457161e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T13-31-01.txt,0.03604493950698324,1.2013110364109343e-34,,0.0,1.838355673016832,9.246276098517407e-32,0.6151666666666666,6.006555165585091e-35
117,-3.0396598110480402e-06,8.401062818457161e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T13-31-01.txt,0.06247056617334287,1.0482020434114637e-35,,3.1415926535897927,3.57729076959195,2.6859265578074084e-33,0.085,5.241010196025992e-36
118,-3.0396598110480402e-06,1.1201417091276217e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T16-42-41.txt,0.03862229746792164,1.2075678958593668e-34,,0.0,2.546817277333254,8.095344469637837e-32,0.6183333333333333,6.037839278491794e-35
119,-3.0396598110480402e-06,1.1201417091276217e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T16-42-41.txt,0.007499177555515223,1.6604725167837587e-37,,3.1415926535897927,4.639085534625954,2.952598690255801e-33,0.0075,8.302362523113138e-38
120,-3.0396598110480402e-06,1.4001771364095269e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T19-44-15.txt,0.08718815193446923,6.397606900908917e-35,,0.0,0.15224431568054664,8.415939000579711e-33,0.4133333333333333,3.1988034304550763e-35
121,-3.0396598110480402e-06,1.4001771364095269e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T19-44-15.txt,0.005,1.0924657004176827e-37,,3.1415926535897927,2.921681167838508,4.369862306286994e-33,0.005,5.462328484941026e-38
122,-3.0396598110480402e-06,1.6802125636914323e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T22-30-08.txt,0.04521407931163611,4.6769791759165533e-35,,0.0,0.8926139249366125,2.2877999384211807e-32,0.3980833333333333,2.338489562072841e-35
123,-3.0396598110480402e-06,1.6802125636914323e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T22-30-08.txt,0.009998766324816609,1.6275292298932764e-37,,3.1415926535897927,3.157300616857742,1.62793059823818e-33,0.01,8.13764618613981e-38
124,-3.0396598110480402e-06,1.960247990973337e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-02-01T01-21-16.txt,0.04340099727124192,3.644602449815092e-35,,0.0,1.179330078148677,1.9348653494202767e-32,0.34041666666666665,1.8223012314279398e-35
125,-3.0396598110480402e-06,1.960247990973337e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-02-01T01-21-16.txt,9.717393426376483e-20,9.574591050567297e-41,,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382424e-41
126,-3.0396598110480402e-06,2.2402834182552434e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-02-01T03-52-26.txt,0.006204480577902862,3.6446021583507614e-35,,0.0,-0.11571903236803172,9.467591209215422e-31,0.3190119047619048,1.82230123186126e-35
127,-3.0396598110480402e-06,2.2402834182552434e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-02-01T03-52-26.txt,9.717393426376483e-20,9.574591050567297e-41,,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382424e-41
128,-3.0396598110480402e-06,2.8003542728190538e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-02-01T06-14-13.txt,0.04480458230012333,1.7792855152790218e-35,,0.0,0.5476963134806934,8.863408587368778e-33,0.19,8.896427704664472e-36
129,-3.0396598110480402e-06,2.8003542728190538e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-02-01T06-14-13.txt,9.717393426376483e-20,9.574591050567297e-41,,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382424e-41
130,0.0,0.0,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T03-39-00.txt,0.14272233406151486,6.257805864628481e-35,,0.0,0.7211664945593733,3.0721202765399673e-33,0.2375,3.128902921387262e-35
131,0.0,0.0,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T03-39-00.txt,0.14272233406151486,6.707515350058064e-35,,3.1415926535897927,3.8627591481491663,3.292894396804055e-33,0.2375,3.3537576795183316e-35
132,0.0,1.4001771364095271e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-25T21-40-22.txt,0.11003184214544563,7.124963121884609e-35,,0.0,0.5289140535392929,5.8849915033443976e-33,0.3441666666666666,3.5624815906515543e-35
133,0.0,1.4001771364095271e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-25T21-40-22.txt,0.1104402165406726,3.9163833801322e-35,,3.1415926535897927,3.7381402986691676,3.2109289109242635e-33,0.175,1.9581917016986733e-35
134,0.0,2.8003542728190542e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T06-24-46.txt,0.021498096360188287,1.1512564434688234e-34,,0.0,0.5228121230726188,2.490990411693291e-31,0.5504166666666667,5.756282056738292e-35
135,0.0,2.8003542728190542e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T06-24-46.txt,0.09447536138731494,2.352115259119544e-35,,3.1415926535897927,3.6345832860506593,2.6352480410051537e-33,0.1225,1.1760576419828508e-35
136,0.0,4.2005314092285815e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T10-36-29.txt,0.05677203454212081,1.332704425642595e-34,,0.0,3.775628714800078,4.1348992228717583e-32,0.6825,6.663522129009184e-35
137,0.0,4.2005314092285815e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T10-36-29.txt,0.07022587083169783,1.6761150611310882e-35,,3.1415926535897927,3.858916721483952,3.398674372947572e-33,0.08333333333333333,8.380575450459079e-36
138,0.0,5.6007085456381085e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T13-32-47.txt,0.06575831933020414,1.1794121317841515e-34,,0.0,1.0979299319850286,2.7274963394235407e-32,0.5441666666666667,5.897060565641192e-35
139,0.0,5.6007085456381085e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T13-32-47.txt,0.04152928675432116,5.872192205266577e-36,,3.1415926535897927,3.7585012751604685,3.4047976679863346e-33,0.0475,2.936096105130693e-36
140,0.0,7.0008856820476346e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T16-22-16.txt,0.10460331972097783,8.086950575564307e-35,,0.0,0.21165913462108077,7.39084001461434e-33,0.4675,4.0434752331961893e-35
141,0.0,7.0008856820476346e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T16-22-16.txt,0.024380581354868192,1.8889925572154033e-36,,3.1415926535897927,4.008630191074657,3.177913971118933e-33,0.025000000000000005,9.444962917021204e-37
142,0.0,8.401062818457161e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T19-08-21.txt,0.061887336485176275,6.694806125764896e-35,,0.0,0.016979106275267775,1.7479733559601691e-32,0.4941666666666666,3.3474030863271587e-35
143,0.0,8.401062818457161e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T19-08-21.txt,0.02881454823075274,2.4613515246252782e-36,,3.1415926535897927,3.752795677140087,2.9644901612364554e-33,0.03,1.2306757507870327e-36
144,0.0,1.1201417091276217e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T21-42-21.txt,0.043201710725348334,6.350680641127157e-35,,0.0,3.55182730221871,3.4026585305012964e-32,0.5170833333333333,3.175340351800587e-35
145,0.0,1.1201417091276217e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T21-42-21.txt,9.717393426376483e-20,9.574591050567297e-41,,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382424e-41
146,0.0,1.4001771364095269e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T00-26-58.txt,0.09061342174551223,5.318303991021519e-35,,0.0,0.3362068491537209,6.477211643169002e-33,0.4108333333333333,2.659152013044777e-35
147,0.0,1.4001771364095269e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T00-26-58.txt,9.717393426376483e-20,9.574591050567297e-41,,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382424e-41
148,0.0,1.6802125636914323e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T02-59-01.txt,0.05463887865776014,2.2954738746282877e-35,,0.0,1.7828683991313827,7.688981100821872e-33,0.29,1.1477369384071294e-35
149,0.0,1.6802125636914323e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T02-59-01.txt,9.717393426376483e-20,9.574591050567297e-41,,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382424e-41
150,0.0,1.960247990973337e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T05-34-10.txt,0.06437291617676591,3.1753403000070317e-35,,0.0,0.7438372383520792,7.662736944697673e-33,0.27291666666666664,1.587670161579614e-35
151,0.0,1.960247990973337e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T05-34-10.txt,9.717393426376483e-20,9.574591050567297e-41,,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382424e-41
152,0.0,2.2402834182552434e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T08-06-09.txt,0.07404683265214906,2.9759039315564573e-35,,0.0,0.5314958000433112,5.4275762077247486e-33,0.225,1.4879519749532793e-35
153,0.0,2.2402834182552434e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T08-06-09.txt,9.717393426376483e-20,9.574591050567297e-41,,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382424e-41
154,0.0,2.8003542728190538e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T10-38-28.txt,0.06211507432184911,2.278854173005938e-35,,0.0,0.3973102128291637,5.9063949183497806e-33,0.1715833333333333,1.139427072797281e-35
155,0.0,2.8003542728190538e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T10-38-28.txt,9.717393426376483e-20,9.574591050567297e-41,,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382424e-41
156,-3.0396598110480402e-06,0.0,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-30T16-52-16.txt,6.585445079827193e-10,3.6250498737479847e-35,,,3.141592653589793,6.212248966861716e-33,0.265,1.8125249242878113e-35
157,-3.0396598110480402e-06,1.4001771364095271e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-30T20-04-30.txt,0.018083522020006137,4.786473508339479e-35,,,3.925797001360458,2.055648872773823e-32,0.32979166666666665,2.393236808983596e-35
158,-3.0396598110480402e-06,2.8003542728190542e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-30T23-37-11.txt,0.05715000654742345,1.4828683428768391e-34,,,3.797439996904222,3.7359788244796697e-32,0.35625,7.414341441382129e-35
159,-3.0396598110480402e-06,4.2005314092285815e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T03-05-13.txt,0.012433937337418089,8.571854681252984e-35,,,-0.7603639052894597,3.105449094136352e-32,0.29,4.285927389010764e-35
160,-3.0396598110480402e-06,5.6007085456381085e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T06-24-51.txt,0.011778348846541989,8.540570791419056e-35,,,3.3706277110630003,1.364506736796707e-31,0.29770833333333335,4.270285257818665e-35
161,-3.0396598110480402e-06,7.0008856820476346e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T09-49-48.txt,0.008413456728652525,3.691528742227821e-35,,,3.6077418653662625,1.3174239858239535e-31,0.2708333333333333,1.845764329326994e-35
162,-3.0396598110480402e-06,8.401062818457161e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T13-31-01.txt,0.033347263278030184,1.2013110364109343e-34,,,3.0153532060799213,9.246276098517407e-32,0.3500833333333333,6.006555165585091e-35
163,-3.0396598110480402e-06,1.1201417091276217e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T16-42-41.txt,0.017743672632052534,1.2075678958593668e-34,,,2.731090994368959,8.095344469637837e-32,0.3129166666666666,6.037839278491794e-35
164,-3.0396598110480402e-06,1.4001771364095269e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T19-44-15.txt,0.04127522391560124,6.397606900908917e-35,,,0.1742704776296411,8.415939000579711e-33,0.20916666666666664,3.1988034304550763e-35
165,-3.0396598110480402e-06,1.6802125636914323e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-31T22-30-08.txt,0.01978662375956911,4.6769791759165533e-35,,,1.0880961017286213,2.2877999384211807e-32,0.20404166666666665,2.338489562072841e-35
166,-3.0396598110480402e-06,1.960247990973337e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-02-01T01-21-16.txt,0.02170049863562096,3.644602449815092e-35,,,1.179330078148677,1.9348653494202767e-32,0.17020833333333332,1.8223012314279398e-35
167,-3.0396598110480402e-06,2.2402834182552434e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-02-01T03-52-26.txt,0.003102240288951431,3.6446021583507614e-35,,,-0.11571903236803172,9.467591209215422e-31,0.1595059523809524,1.82230123186126e-35
168,-3.0396598110480402e-06,2.8003542728190538e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-02-01T06-14-13.txt,0.022402291150061666,1.7792855152790218e-35,,,0.5476963134806934,8.863408587368778e-33,0.095,8.896427704664472e-36
169,0.0,0.0,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T03-39-00.txt,0.0,6.257805864628481e-35,,,2.356194490192345,3.0721202765399673e-33,0.2375,3.128902921387262e-35
170,0.0,1.4001771364095271e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-25T21-40-22.txt,0.0037327013631853327,7.124963121884609e-35,,,-1.0627637328112045,5.8849915033443976e-33,0.2595833333333333,3.5624815906515543e-35
171,0.0,2.8003542728190542e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T06-24-46.txt,0.036494819236763135,1.1512564434688234e-34,,,3.625800964178449,2.490990411693291e-31,0.3364583333333333,5.756282056738292e-35
172,0.0,4.2005314092285815e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T10-36-29.txt,0.06344451807890826,1.332704425642595e-34,,,3.8216869016999504,4.1348992228717583e-32,0.3829166666666667,6.663522129009184e-35
173,0.0,5.6007085456381085e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T13-32-47.txt,0.017369763130556572,1.1794121317841515e-34,,,1.6840291953922155,2.7274963394235407e-32,0.29583333333333334,5.897060565641192e-35
174,0.0,7.0008856820476346e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T16-22-16.txt,0.04327943870018923,8.086950575564307e-35,,,0.03914147590589323,7.39084001461434e-33,0.24625000000000002,4.0434752331961893e-35
175,0.0,8.401062818457161e-12,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T19-08-21.txt,0.02064684657568363,6.694806125764896e-35,,,-0.38438219142894514,1.7479733559601691e-32,0.2620833333333333,3.3474030863271587e-35
176,0.0,1.1201417091276217e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-26T21-42-21.txt,0.021600855362674167,6.350680641127157e-35,,,3.55182730221871,3.4026585305012964e-32,0.25854166666666667,3.175340351800587e-35
177,0.0,1.4001771364095269e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T00-26-58.txt,0.04530671087275612,5.318303991021519e-35,,,0.3362068491537209,6.477211643169002e-33,0.20541666666666664,2.659152013044777e-35
178,0.0,1.6802125636914323e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T02-59-01.txt,0.02731943932888007,2.2954738746282877e-35,,,1.7828683991313827,7.688981100821872e-33,0.145,1.1477369384071294e-35
179,0.0,1.960247990973337e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T05-34-10.txt,0.032186458088382955,3.1753403000070317e-35,,,0.7438372383520792,7.662736944697673e-33,0.13645833333333332,1.587670161579614e-35
180,0.0,2.2402834182552434e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T08-06-09.txt,0.03702341632607453,2.9759039315564573e-35,,,0.5314958000433112,5.4275762077247486e-33,0.1125,1.4879519749532793e-35
181,0.0,2.8003542728190538e-11,C:\Users\edmag\Documents\Work\2D-Comp-Model\computation\results\2018-01-27T10-38-28.txt,0.031057537160924555,2.278854173005938e-35,,,0.3973102128291637,5.9063949183497806e-33,0.08579166666666665,1.139427072797281e-35
