,E0,Ep,Filename,a,a_sigma,dL,th_LRL,x0,x0_sigma,y0,y0_sigma
9000,0.0,2.2402834182552434e-11,results\2018-01-27T08-06-09.txt,9.717393426376483e-20,9.574591050567297e-41,-1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382425e-41
9200,0.0,2.2402834182552434e-11,results\2018-01-27T08-06-09.txt,0.07404683265214906,2.9759039315564573e-35,1.0,0.0,0.5314958000433111,5.4275762077247486e-33,0.225,1.4879519749532796e-35
9400,0.0,2.2402834182552434e-11,results\2018-01-27T08-06-09.txt,9.717393426376483e-20,9.574591050567297e-41,1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382425e-41
9600,0.0,2.8003542728190538e-11,results\2018-01-27T10-38-28.txt,0.06211507432184911,2.278854173005938e-35,-1.0,0.0,0.3973102128291638,5.9063949183497806e-33,0.1715833333333333,1.1394270727972813e-35
9800,0.0,2.8003542728190538e-11,results\2018-01-27T10-38-28.txt,9.717393426376483e-20,9.574591050567297e-41,-1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382425e-41
10000,0.0,2.8003542728190538e-11,results\2018-01-27T10-38-28.txt,0.06211507432184911,2.278854173005938e-35,1.0,0.0,0.3973102128291638,5.9063949183497806e-33,0.1715833333333333,1.1394270727972813e-35
10200,0.0,2.8003542728190538e-11,results\2018-01-27T10-38-28.txt,9.717393426376483e-20,9.574591050567297e-41,1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382425e-41
24800,0.0,3.3604251273828646e-11,results\2018-02-24T21-36-19.txt,0.06906628475834721,2.725630839073842e-35,-1.0,0.0,1.2168398238384257,5.713929038926046e-33,0.1995,1.36281540174357e-35
25000,0.0,3.3604251273828646e-11,results\2018-02-24T21-36-19.txt,9.717393426376483e-20,9.574591050567297e-41,-1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382425e-41
25200,0.0,3.3604251273828646e-11,results\2018-02-24T21-36-19.txt,0.06906628475834721,2.725630839073842e-35,1.0,0.0,1.2168398238384257,5.713929038926046e-33,0.1995,1.36281540174357e-35
25400,0.0,3.3604251273828646e-11,results\2018-02-24T21-36-19.txt,9.717393426376483e-20,9.574591050567297e-41,1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382425e-41
27200,0.0,3.64046055466477e-11,results\2018-02-25T07-58-40.txt,0.003269592773710603,1.7988381956194247e-36,-1.0,0.0,5.519640120249068,1.6826924984122146e-31,0.0795,8.994190603901142e-37
27400,0.0,3.64046055466477e-11,results\2018-02-25T07-58-40.txt,9.717393426376483e-20,9.574591050567297e-41,-1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382425e-41
27600,0.0,3.64046055466477e-11,results\2018-02-25T07-58-40.txt,0.003269592773710603,1.7988381956194247e-36,1.0,0.0,5.519640120249068,1.6826924984122146e-31,0.0795,8.994190603901142e-37
27800,0.0,3.64046055466477e-11,results\2018-02-25T07-58-40.txt,9.717393426376483e-20,9.574591050567297e-41,1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382425e-41
25600,0.0,3.920495981946676e-11,results\2018-02-25T00-05-35.txt,0.05823263465053991,1.6023345956354418e-35,-1.0,0.0,0.41985916409846746,4.72520148350889e-33,0.1435,8.011673016181809e-36
25800,0.0,3.920495981946676e-11,results\2018-02-25T00-05-35.txt,9.717393426376483e-20,9.574591050567297e-41,-1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382425e-41
26000,0.0,3.920495981946676e-11,results\2018-02-25T00-05-35.txt,0.05823263465053991,1.6023345956354418e-35,1.0,0.0,0.41985916409846746,4.72520148350889e-33,0.1435,8.011673016181809e-36
26200,0.0,3.920495981946676e-11,results\2018-02-25T00-05-35.txt,9.717393426376483e-20,9.574591050567297e-41,1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382425e-41
26400,0.0,4.480566836510487e-11,results\2018-02-25T03-29-16.txt,0.04115168520913548,8.221863383060579e-36,-1.0,0.0,0.3237146748558116,4.8550646004642176e-33,0.135,4.1109316986563775e-36
26600,0.0,4.480566836510487e-11,results\2018-02-25T03-29-16.txt,9.717393426376483e-20,9.574591050567297e-41,-1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382425e-41
26800,0.0,4.480566836510487e-11,results\2018-02-25T03-29-16.txt,0.04115168520913548,8.221863383060579e-36,1.0,0.0,0.3237146748558116,4.8550646004642176e-33,0.135,4.1109316986563775e-36
27000,0.0,4.480566836510487e-11,results\2018-02-25T03-29-16.txt,9.717393426376483e-20,9.574591050567297e-41,1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382425e-41
28800,0.0,5.040637691074298e-11,results\2018-02-26T13-28-39.txt,0.01223348183869952,1.1658230654547854e-36,-1.0,0.0,2.7702520195116227,7.789910805756661e-33,0.06666666666666668,5.829115420821058e-37
29000,0.0,5.040637691074298e-11,results\2018-02-26T13-28-39.txt,9.717393426376483e-20,9.574591050567297e-41,-1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382425e-41
29200,0.0,5.040637691074298e-11,results\2018-02-26T13-28-39.txt,0.01223348183869952,1.1658230654547854e-36,1.0,0.0,2.7702520195116227,7.789910805756661e-33,0.06666666666666668,5.829115420821058e-37
29400,0.0,5.040637691074298e-11,results\2018-02-26T13-28-39.txt,9.717393426376483e-20,9.574591050567297e-41,1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382425e-41
28000,0.0,5.6007085456381076e-11,results\2018-02-25T11-55-28.txt,0.03955845691273355,9.101729880941739e-36,-1.0,0.0,0.4486483075157485,5.8162790931901606e-33,0.13849999999999998,4.550864960623089e-36
28200,0.0,5.6007085456381076e-11,results\2018-02-25T11-55-28.txt,9.717393426376483e-20,9.574591050567297e-41,-1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382425e-41
28400,0.0,5.6007085456381076e-11,results\2018-02-25T11-55-28.txt,0.03955845691273355,9.101729880941739e-36,1.0,0.0,0.4486483075157485,5.8162790931901606e-33,0.13849999999999998,4.550864960623089e-36
28600,0.0,5.6007085456381076e-11,results\2018-02-25T11-55-28.txt,9.717393426376483e-20,9.574591050567297e-41,1.0,3.1415926535897927,0.9999999990638684,2.804003631593541e-20,-6.862641913500253e-20,4.787295509382425e-41
