0.	NaN
0.3141592653589793	1.1807750450870496e-6
0.6283185307179586	-1.7913624585481977e-6
0.9424777960769379	NaN
1.2566370614359172	-1.3446899977500583e-6
1.5707963267948966	-6.041799863433761e-7
1.8849555921538759	NaN
2.199114857512855	2.5299752027420953e-6
2.5132741228718345	0.000025488598909137657
2.827433388230814	-1.7336243771576974e-6
3.141592653589793	0.00001966372199223463
3.455751918948773	1.0699754293941929e-6
3.7699111843077517	0.000019194252716702094
4.084070449666731	0.000011399596889494213
4.39822971502571	0.000025302827767973292
4.71238898038469	0.000020205242479042783
5.026548245743669	NaN
5.340707511102648	-1.2403053370326986e-6
5.654866776461628	NaN
5.969026041820607	3.6062371578257088e-6
