# Final Energy vs Phase
# En0 (GHz)	0.0
# fmw (V/cm)	4.0
phi	efinal
1.663196110724008	-17.758765161060477
1.6939960387003785	-16.56143794042558
1.7247959666767494	-15.34757439108472
1.7555958946531198	-14.118339172839326
1.78639582262949	-12.87491408494445
1.817195750605861	-11.618496779779832
1.8479956785822313	-10.350299428370182
1.8787956065586018	-9.07154775823352
1.9095955345349722	-7.783479470987881
1.9403954625113429	-6.487343368119281
1.9711953904877133	-5.184397750882292
2.0019953184640835	-3.8759094160042094
2.0327952464404544	-2.563151882653373
2.063595174416825	-1.2474046907429168
2.0943951023931953	0.07004845264612501
2.125195030369566	1.3879208235816805
2.1559949583459366	2.704923982654361
2.186794886322307	4.019769261864236
2.2175948142986774	5.331169057639229
2.248394742275048	6.63783821380148
2.2791946702514183	7.93849534169719
2.309994598227789	9.231864389900553
2.3407945262041596	10.516675621277193
2.37159445418053	11.791667489437069
2.4023943821569005	13.055587563086814
2.4331943101332714	14.307194052577255
2.463994238109642	15.545257244313715
2.4947941660860122	16.768560576710435
2.5255940940623827	17.975902096143148
2.556394022038753	19.166095924887212
2.5871939500151235	20.337973224593338
2.6179938779914944	21.490383463033695
2.648793805967865	22.62219603097767
2.6795937339442353	23.73230113896197
2.710393661920606	24.819610901638455
2.7411935898969766	25.88306095987323
2.7719935178733466	26.921610995233358
2.8027934458497175	27.934246572050718
2.833593373826088	28.91997940520175
2.8643933018024583	29.877848954879475
2.8951932297788288	30.80692352513276
2.9259931577551996	31.70630065455062
2.95679308573157	32.57510854477018
2.9875930137079405	33.41250678791127
3.018392941684311	34.21768735010823
3.0491928696606814	34.98987521880625
3.079992797637052	35.728329142083695
3.1107927256134227	36.432342608596215
3.141592653589793	37.10124444847737
3.1723925815661635	37.73439930377805
3.203192509542534	38.33120859521314
3.2339924375189044	38.89111067950334
3.2647923654952753	39.41358164430974
3.2955922934716457	39.89813572717386
3.326392221448016	40.34432555741213
3.3571921494243866	40.75174288805832
3.387992077400757	41.12001858658733
3.4187920053771275	41.448823226065
3.449591933353499	41.737866983925066
3.480391861329869	41.986900104953854
3.5111917893062397	42.19571299913706
3.5419917172826096	42.36413616826695
3.57279164525898	42.49204056565025
3.6035915732353505	42.579337415329775
3.634391501211722	42.625977975342025
3.6651914291880923	42.631953970963785
3.6959913571644627	42.59729696549785
3.726791285140833	42.52207848161005
3.7575912131172036	42.40640976529362
3.788391141093574	42.25044143063353
3.8191910690699444	42.05436309351619
3.8499909970463153	41.81840328995678
3.8807909250226857	41.54282900662672
3.911590852999056	41.227945024630344
3.9423907809754266	40.874093826492086
3.973190708951797	40.48165483759399
4.003990636928167	40.05104413802167
4.034790564904538	39.58271355014522
4.065590492880909	39.0771504895821
4.096390420857279	38.5348771085413
4.12719034883365	37.956449444500514
4.15799027681002	37.34245704492197
4.1887902047863905	36.6935222164446
4.219590132762761	36.01029916280285
4.250390060739132	35.29347329659199
4.281189988715503	34.543760324269655
4.311989916691873	33.761905538386685
4.342789844668244	32.9486830654886
4.373589772644614	32.1048948521741
4.4043897006209844	31.231369879429337
4.435189628597355	30.328963052077338
4.465989556573725	29.398554707659226
4.496789484550096	28.441049294229032
4.527589412526466	27.457374644122016
4.558389340502837	26.448480968090067
4.589189268479207	25.415339606629352
4.619989196455578	24.358942750678867
4.650789124431949	23.280301688920865
4.681589052408319	22.18044622271147
4.71238898038469	21.06042359024385
4.74318890836106	19.9212974780498
4.7739888363374305	18.764146814825303
4.804788764313801	17.59006508704384
4.835588692290172	16.400158996681277
4.866388620266543	15.195547587255303
4.897188548242913	13.9773611854993
4.927988476219284	12.746740428088257
4.958788404195654	11.504835216263498
4.9895883321720245	10.252803482839596
5.020388260148395	8.991810532239509
5.051188188124765	7.723027697285355
5.081988116101136	6.447631407597296
5.112788044077506	5.1668023907813945
5.143587972053877	3.881724280512087
5.174387900030247	2.593582968460225
5.205187828006618	1.3035652934025586
5.235987755982989	0.012858285779874964
5.266787683959359	-1.2773519899383017
5.29758761193573	-2.5658812821932986
5.3283875399121	-3.851548238841655
5.359187467888471	-5.133175377269337
5.389987395864841	-6.4095898145936205
5.420787323841212	-7.679624545289295
5.451587251817583	-8.942119334256796
5.482387179793953	-10.195921292051523
5.513187107770323	-11.439886349981737
5.543987035746693	-12.67287968802783
5.574786963723064	-13.89377693024187
5.605586891699435	-15.101464812468745
5.636386819675805	-16.294842508747628
5.667186747652176	-17.47282186858025
5.697986675628546	-18.63432867881359
5.728786603604917	-19.778303647926677
5.759586531581287	-20.90370283260343
5.7903864595576575	-22.00949881023056
5.821186387534029	-23.09468110925039
5.851986315510399	-24.158257540966893
5.88278624348677	-25.199254651210968
5.91358617146314	-26.216718394352025
5.944386099439511	-27.209715316371643
5.975186027415881	-28.177332758069944
6.005985955392251	-29.11868018208206
6.036785883368622	-30.032889310809445
6.067585811344992	-30.919115410937064
6.098385739321363	-31.776537664552798
6.129185667297733	-32.604359759729746
6.159985595274104	-33.4018109064058
6.190785523250475	-34.16814617621792
6.221585451226845	-34.90264736987881
6.252385379203216	-35.604623621646134
