# Final Energy vs Phase
# En0 (GHz)	0.0
# fmw (V/cm)	2.0
phi	efinal
0.	-18.23893697574223
0.03079992797637052	-18.556059079060734
0.06159985595274104	-18.85572144405892
0.09239978392911156	-19.137638364920587
0.12319971190548208	-19.40154042898471
0.1539996398818526	-19.647174470432777
0.18479956785822313	-19.874304166526798
0.21559949583459367	-20.08270987746414
0.24639942381096416	-20.272189293147985
0.2771993517873347	-20.4425573328241
0.3079992797637052	-20.593646495232854
0.33879920774007577	-20.725306838478105
0.36959913571644626	-20.83740648681551
0.40039906369281675	-20.929831541090955
0.43119899166918735	-21.002486213236118
0.46199891964555784	-21.055293038866626
0.4927988476219283	-21.08819303426566
0.5235987755982988	-21.101145647603655
0.5543987035746694	-21.094128797918543
0.5851986315510399	-21.067139173342838
0.6159985595274104	-21.020192203151154
0.6467984875037809	-20.953321694763552
0.6775984154801515	-20.86658051681625
0.708398343456522	-20.760039940230005
0.7391982714328925	-20.63379011181493
0.769998199409263	-20.48793978697136
0.8007981273856335	-20.322616124930793
0.831598055362004	-20.13796490782691
0.8623979833383747	-19.934150301599146
0.893197911314745	-19.711354786106018
0.9239978392911157	-19.469778763040367
0.9547977672674861	-19.20964094099546
0.9855976952438567	-18.931177640101165
1.0163976232202272	-18.634642871797986
1.0471975511965976	-18.32030823359315
1.0779974791729683	-17.988462323710074
1.1087974071493387	-17.639410761365987
1.1395973351257092	-17.27347601812035
1.1703972631020798	-16.890996859725803
1.2011971910784502	-16.492328361844866
1.231997119054821	-16.077841339079864
1.2627970470311913	-15.64792215611619
1.2935969750075618	-15.202972340281848
1.3243969029839324	-14.74340832816004
1.355196830960303	-14.269660900498037
1.3859967589366733	-13.782174987934962
1.416796686913044	-13.281409060271983
1.4475966148894144	-12.767834979617609
1.478396542865785	-12.241937203951577
1.5091964708421555	-11.704212737239148
1.539996398818526	-11.155170306812447
1.5707963267948966	-10.59533011556579
1.601596254771267	-10.025223321258682
1.6323961827476376	-9.44539145325952
1.663196110724008	-8.856385736941274
1.6939960387003785	-8.258767102747447
1.7247959666767494	-7.653105095361826
1.7555958946531198	-7.039977490391535
1.78639582262949	-6.419969897761623
1.817195750605861	-5.793675028496264
1.8479956785822313	-5.161692069563374
1.8787956065586018	-4.524626300620419
1.9095955345349722	-3.8830882900758725
1.9403954625113429	-3.237693407152637
1.9711953904877133	-2.5890612446052086
2.0019953184640835	-1.9378148025959312
2.0327952464404544	-1.2845801147382876
2.063595174416825	-0.6299855240881985
2.0943951023931953	0.025339051964064815
2.125195030369566	0.680762495578678
2.1559949583459366	1.3356534520702257
2.186794886322307	1.9893806305427975
2.2175948142986774	2.641313743630856
2.248394742275048	3.290823914511397
2.2791946702514183	3.9372843412222074
2.309994598227789	4.580071235855672
2.3407945262041596	5.218563913782108
2.37159445418053	5.852145886145354
2.4023943821569005	6.480205256351948
2.4331943101332714	7.102135491136051
2.463994238109642	7.717335893116986
2.4947941660860122	8.325212067404205
2.5255940940623827	8.925177118677974
2.556394022038753	9.51665162068847
2.5871939500151235	10.099064431920555
2.6179938779914944	10.671853318348518
2.648793805967865	11.234465392342333
2.6795937339442353	11.786358006648628
2.710393661920606	12.326998748775857
2.7411935898969766	12.855866538975803
2.7719935178733466	13.372451796863476
2.8027934458497175	13.876257088061408
2.833593373826088	14.366797572969627
2.8643933018024583	14.843601583008589
2.8951932297788288	15.3062109840203
2.9259931577551996	15.75418174678647
2.95679308573157	16.18708418216353
2.9875930137079405	16.604503676648328
3.018392941684311	17.006040749938244
3.0491928696606814	17.391311788928927
3.079992797637052	17.759949319681926
3.1107927256134227	18.111601938352496
3.141592653589793	18.44593540295113
3.1723925815661635	18.76263250549675
3.203192509542534	19.061393236823797
3.2339924375189044	19.3419353883643
3.2647923654952753	19.603994848032283
3.2955922934716457	19.84732539713569
3.326392221448016	20.071699450145225
3.3571921494243866	20.27690801897435
3.387992077400757	20.462760708084012
3.4187920053771275	20.629086457624435
3.449591933353499	20.775732949081537
3.480391861329869	20.9025674054543
3.5111917893062397	21.00947617005376
3.5419917172826096	21.096365086070783
3.57279164525898	21.16315944173333
3.6035915732353505	21.209804121651526
3.634391501211722	21.236263508911136
3.6651914291880923	21.24252152258138
3.6959913571644627	21.22858165398449
3.726791285140833	21.1944667921367
3.7575912131172036	21.14021938355028
3.788391141093574	21.065901174585495
3.8191910690699444	20.97159315016007
3.8499909970463153	20.857395444517
3.8807909250226857	20.723427146862626
3.911590852999056	20.569826352700698
3.9423907809754266	20.396749624553358
3.973190708951797	20.20437219299856
4.003990636928167	19.992887482043994
4.034790564904538	19.7625070154408
4.065590492880909	19.51346003785658
4.096390420857279	19.245993555722873
4.12719034883365	18.96037154982232
4.15799027681002	18.65687534080993
4.1887902047863905	18.33580252994065
4.219590132762761	17.997467546362063
4.250390060739132	17.64220045432073
4.281189988715503	17.27034730120444
4.311989916691873	16.8822692233633
4.342789844668244	16.478342452020456
4.373589772644614	16.058957633382793
4.4043897006209844	15.62451976556978
4.435189628597355	15.175447329638265
4.465989556573725	14.712172479871462
4.496789484550096	14.235139968639448
4.527589412526466	13.744807159463038
4.558389340502837	13.241643233938072
4.589189268479207	12.726129180064898
4.619989196455578	12.198756728051926
4.650789124431949	11.660028471971836
4.681589052408319	11.11045697011275
4.71238898038469	10.550564381349377
4.74318890836106	9.980882081782159
4.7739888363374305	9.401949919081984
4.804788764313801	8.814315901653087
4.835588692290172	8.218535624810034
4.866388620266543	7.615171643205995
4.897188548242913	7.004793183238546
4.927988476219284	6.3879754693397945
4.958788404195654	5.765299018484711
4.9895883321720245	5.137349436653461
5.020388260148395	4.504716717740446
5.051188188124765	3.8679946797103506
5.081988116101136	3.2277804845675626
5.112788044077506	2.584674029375706
5.143587972053877	1.9392775900403665
5.174387900030247	1.292194958531638
5.205187828006618	0.6440311542679213
5.235987755982989	-0.004608135373164057
5.266787683959359	-0.6531171899225576
5.29758761193573	-1.3008907282829543
5.3283875399121	-1.9473246205212238
5.359187467888471	-2.5918159919481374
5.389987395864841	-3.2337642532414965
5.420787323841212	-3.8725713208003096
5.451587251817583	-4.5076422972029615
5.482387179793953	-5.138385823771038
5.513187107770323	-5.76421479630033
5.543987035746693	-6.384546714754728
5.574786963723064	-6.998804380516606
5.605586891699435	-7.60641606675958
5.636386819675805	-8.206816526619761
5.667186747652176	-8.799446912118324
5.697986675628546	-9.383755769925246
5.728786603604917	-9.959199166487995
5.759586531581287	-10.525241350198295
5.7903864595576575	-11.081355143010297
5.821186387534029	-11.627022434694652
5.851986315510399	-12.161734690866092
5.88278624348677	-12.684993207223881
5.91358617146314	-13.196309802719826
5.944386099439511	-13.695207083501066
5.975186027415881	-14.181218905853676
6.005985955392251	-14.653890818759733
6.036785883368622	-15.11278041399422
6.067585811344992	-15.557457760771026
6.098385739321363	-15.987505805960637
6.129185667297733	-16.40252078672616
6.159985595274104	-16.80211242179097
6.190785523250475	-17.185904444503475
6.221585451226845	-17.55353493930051
6.252385379203216	-17.904656556341752
