# Final Energy vs Phase
# En0 (GHz)	200.0
# fmw (V/cm)	6.0
phi	efinal
0.	-58.055804495158725
0.03079992797637052	-58.93669895637203
0.06159985595274104	-59.763472555505615
0.09239978392911156	-60.53468856004454
0.12319971190548208	-61.24960320771186
0.1539996398818526	-61.90752012560509
0.18479956785822313	-62.507791327328476
0.21559949583459367	-63.049817687128694
0.24639942381096416	-63.533049782541696
0.2771993517873347	-63.956988484094296
0.3079992797637052	-64.32118557792248
0.33879920774007577	-64.62524429052465
0.36959913571644626	-64.8688202312309
0.40039906369281675	-65.05162142465892
0.43119899166918735	-65.17340927916871
0.46199891964555784	-65.23399846922976
0.4927988476219283	-65.2332582752413
0.5235987755982988	-65.17111196588212
0.5543987035746694	-65.0475381530174
0.5851986315510399	-64.86257031705529
0.6159985595274104	-64.6162975213906
0.6467984875037809	-64.3088646978332
0.6775984154801515	-63.94047241194011
0.708398343456522	-63.51137768516347
0.7391982714328925	-63.02189348502745
0.769998199409263	-62.472389189649135
0.8007981273856335	-61.86329043875239
0.831598055362004	-61.19507907876525
0.8623979833383747	-60.46829320155945
0.893197911314745	-59.6835266276243
0.9239978392911157	-58.84142935863869
0.9547977672674861	-57.942706738129175
0.9855976952438567	-56.98811938259942
1.0163976232202272	-55.97848277688405
1.0471975511965976	-54.91466680485391
1.0779974791729683	-53.79759530903124
1.1087974071493387	-52.62824551835041
1.1395973351257092	-51.4076473930414
1.1703972631020798	-50.136883043046936
1.2011971910784502	-48.81708580109711
1.231997119054821	-47.449439748161154
1.2627970470311913	-46.035178316248704
1.2935969750075618	-44.5755839719607
1.3243969029839324	-43.07198681270759
1.355196830960303	-41.52576358632359
1.3859967589366733	-39.93833666950414
1.416796686913044	-38.31117279763657
1.4475966148894144	-36.64578172672395
1.478396542865785	-34.94371515165241
1.5091964708421555	-33.20656527822146
1.539996398818526	-31.435963100091442
1.5707963267948966	-29.6335774727024
1.601596254771267	-27.80111290659886
1.6323961827476376	-25.94030852288165
1.663196110724008	-24.052936088937486
1.6939960387003785	-22.14079834334987
1.7247959666767494	-20.205727593667916
1.7555958946531198	-18.24958304368272
1.78639582262949	-16.274249940141146
1.817195750605861	-14.281637172930004
1.8479956785822313	-12.273675110310876
1.8787956065586018	-10.252314264395693
1.9095955345349722	-8.21952258680858
1.9403954625113429	-6.177283719106981
1.9711953904877133	-4.127595073875312
2.0019953184640835	-2.072465423224145
2.0327952464404544	-0.013912790715863821
2.063595174416825	2.046037553014287
2.0943951023931953	4.105355513126568
2.125195030369566	6.162008131779601
2.1559949583459366	8.213962163116094
2.186794886322307	10.259185876196426
2.2175948142986774	12.29565163838953
2.248394742275048	14.321338042603799
2.2791946702514183	16.334232155971364
2.309994598227789	18.332331961319653
2.3407945262041596	20.313648186093673
2.37159445418053	22.276207073419926
2.4023943821569005	24.218051889888358
2.4331943101332714	26.137246248274778
2.463994238109642	28.03187507746938
2.4947941660860122	29.90004754430575
2.5255940940623827	31.73989914975124
2.556394022038753	33.54959338849369
2.5871939500151235	35.327324437027926
2.6179938779914944	37.071318700742154
2.648793805967865	38.77983737564389
2.6795937339442353	40.451177527964035
2.710393661920606	42.0836750811244
2.7411935898969766	43.6757059492453
2.7719935178733466	45.2256880565059
2.8027934458497175	46.732083159748925
2.833593373826088	48.19339863569374
2.8643933018024583	49.60818898425737
2.8951932297788288	50.97505730688326
2.9259931577551996	52.29265751276074
2.95679308573157	53.55969466363953
2.9875930137079405	54.77492742365985
3.018392941684311	55.93716868297119
3.0491928696606814	57.045287339371725
3.079992797637052	58.09820891985339
3.1107927256134227	59.09491729332609
3.141592653589793	60.03380905152244
3.1723925815661635	60.91592550780905
3.203192509542534	61.73849190942019
3.2339924375189044	62.50137974621322
3.2647923654952753	63.20387697356779
3.2955922934716457	63.845334252468604
3.326392221448016	64.42516624342704
3.3571921494243866	64.94285137280286
3.387992077400757	65.3979325521833
3.4187920053771275	65.79001756827324
3.449591933353499	66.11877907514076
3.480391861329869	66.38395494360333
3.5111917893062397	66.5853482325864
3.5419917172826096	66.72282707231216
3.57279164525898	66.79632478564082
3.6035915732353505	66.80583966152358
3.634391501211722	66.75143420441464
3.6651914291880923	66.63323592455316
3.6959913571644627	66.45143582877944
3.726791285140833	66.20628836928284
3.7575912131172036	65.89811084176023
3.788391141093574	65.52728311246443
3.8191910690699444	65.0942463634974
3.8499909970463153	64.59950273960436
3.8807909250226857	64.043614288154
3.911590852999056	63.42720230295771
3.9423907809754266	62.750946129391366
3.973190708951797	62.01558237987143
4.003990636928167	61.22190379375303
4.034790564904538	60.37075809520786
4.065590492880909	59.463046893222156
4.096390420857279	58.499724241610124
4.12719034883365	57.48179595506565
4.15799027681002	56.41031765710932
4.1887902047863905	55.28639369446765
4.219590132762761	54.11117590657037
4.250390060739132	52.88586199167892
4.281189988715503	51.611694121985465
4.311989916691873	50.28995748935179
4.342789844668244	48.92197873157065
4.373589772644614	47.50912461612975
4.4043897006209844	46.0527999729583
4.435189628597355	44.55444685057023
4.465989556573725	43.01554224114847
4.496789484550096	41.43759674509147
4.527589412526466	39.82215302036505
4.558389340502837	38.170784041405994
4.589189268479207	36.48509144691616
4.619989196455578	34.76670390480649
4.650789124431949	33.017275326972054
4.681589052408319	31.23848350807799
4.71238898038469	29.43202818812611
4.74318890836106	27.599629561680473
4.7739888363374305	25.74302633256613
4.804788764313801	23.863974435431487
4.835588692290172	21.96424515167351
4.866388620266543	20.045623564601584
4.897188548242913	18.10990681701486
4.927988476219284	16.15890261180172
4.958788404195654	14.194427526491324
4.9895883321720245	12.218305469345864
5.020388260148395	10.232366005107906
5.051188188124765	8.238442922147215
5.081988116101136	6.238372625459476
5.112788044077506	4.233992430144411
5.143587972053877	2.227139420419519
5.174387900030247	0.2196485664912302
5.205187828006618	-1.7866485514680903
5.235987755982989	-3.7899252022675682
5.266787683959359	-5.788361089831852
5.29758761193573	-7.780143568752521
5.3283875399121	-9.763469173462312
5.359187467888471	-11.736545116656004
5.389987395864841	-13.69759039884346
5.420787323841212	-15.644837324514839
5.451587251817583	-17.576532672365744
5.482387179793953	-19.490939286402238
5.513187107770323	-21.38633700956683
5.543987035746693	-23.261024343197676
5.574786963723064	-25.113319157641172
5.605586891699435	-26.941560500025275
5.636386819675805	-28.744109249800175
5.667186747652176	-30.519349911315118
5.697986675628546	-32.265691359432765
5.728786603604917	-33.981567782529225
5.759586531581287	-35.66544078311156
5.7903864595576575	-37.31579906144688
5.821186387534029	-38.931160962323986
5.851986315510399	-40.51007449539955
5.88278624348677	-42.051118942521384
5.91358617146314	-43.55290586549208
5.944386099439511	-45.014079868513875
5.975186027415881	-46.43331989545197
6.005985955392251	-47.8093400775318
6.036785883368622	-49.14089094917699
6.067585811344992	-50.42675994519968
6.098385739321363	-51.66577289545049
6.129185667297733	-52.85679473445842
6.159985595274104	-53.998730303437696
6.190785523250475	-55.090525339230226
6.221585451226845	-56.131167578146005
6.252385379203216	-57.11968725938982
