# Final Energy vs Phase
# En0 (GHz)	200.0
# fmw (V/cm)	4.0
phi	efinal
0.	-38.92037855355133
0.03079992797637052	-39.50791200464235
0.06159985595274104	-40.05847424791202
0.09239978392911156	-40.571540100365155
0.12319971190548208	-41.04661779994913
0.1539996398818526	-41.48324847947745
0.18479956785822313	-41.88100758348847
0.21559949583459367	-42.23950460970153
0.24639942381096416	-42.558383993941845
0.2771993517873347	-42.83732526528007
0.3079992797637052	-43.076043419109595
0.33879920774007577	-43.27428952668811
0.36959913571644626	-43.4318506744863
0.40039906369281675	-43.54855042644587
0.43119899166918735	-43.62424931445062
0.46199891964555784	-43.65884473486872
0.4927988476219283	-43.65227138335072
0.5235987755982988	-43.60450131204678
0.5543987035746694	-43.51554409639792
0.5851986315510399	-43.38544705492208
0.6159985595274104	-43.214295513150205
0.6467984875037809	-43.00221235354286
0.6775984154801515	-42.74935841816142
0.708398343456522	-42.45593272517303
0.7391982714328925	-42.122171765651785
0.769998199409263	-41.748350074829915
0.8007981273856335	-41.33477970730044
0.831598055362004	-40.88181050788495
0.8623979833383747	-40.38982940951206
0.893197911314745	-39.8592610637115
0.9239978392911157	-39.29056642556634
0.9547977672674861	-38.68424361724868
0.9855976952438567	-38.04082680638513
1.0163976232202272	-37.360886336442775
1.0471975511965976	-36.64502815642953
1.0779974791729683	-35.893893180309334
1.1087974071493387	-35.10815742743978
1.1395973351257092	-34.28853088742713
1.1703972631020798	-33.435757233057615
1.2011971910784502	-32.55061330067389
1.231997119054821	-31.63390840789816
1.2627970470311913	-30.68648365492305
1.2935969750075618	-29.7092113800243
1.3243969029839324	-28.702994168867207
1.355196830960303	-27.66876454489875
1.3859967589366733	-26.60748355350225
1.416796686913044	-25.520140395382157
1.4475966148894144	-24.40775151846543
1.478396542865785	-23.271359324675103
1.5091964708421555	-22.112031776450777
1.539996398818526	-20.930861002445795
1.5707963267948966	-19.72896237005159
1.601596254771267	-18.50747378683772
1.6323961827476376	-17.2675540806608
1.663196110724008	-16.01038219602654
1.6939960387003785	-14.73715610680918
1.7247959666767494	-13.449091627279586
1.7555958946531198	-12.147421089288741
1.78639582262949	-10.833392237780004
1.817195750605861	-9.508267086666791
1.8479956785822313	-8.173320425385555
1.8787956065586018	-6.829838805725359
1.9095955345349722	-5.479119181264593
1.9403954625113429	-4.12246717486903
1.9711953904877133	-2.761196593802026
2.0019953184640835	-1.396627208777545
2.0327952464404544	-0.03008392216605671
2.063595174416825	1.3371047348874185
2.0943951023931953	2.703608023388881
