# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-33-36.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:33:36
# Dir	-1
# field	4.5505756933309636e-11
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	4.5505756933309636e-11	-149919.82255814236	4.8953491147606835e7	0.
2.1277618677336284e-6	4.5505756933309636e-11	-173451.7597718718	5.7103337776075795e7	0.
4.103540744914854e-6	4.5505756933309636e-11	-200033.89087510668	6.5766778975098446e7	0.
6.0793196220960804e-6	4.5505756933309636e-11	-229392.20092162568	7.468137656615563e7	0.
3.0396598110480404e-7	4.5505756933309636e-11	-151617.9672542105	4.9556327978985116e7	0.
2.27974485828603e-6	4.5505756933309636e-11	-175390.8907066257	5.7754894291604914e7	0.
4.255523735467257e-6	4.5505756933309636e-11	-202197.9718552274	6.644684174638229e7	0.
6.231302612648483e-6	4.5505756933309636e-11	-231755.2717689531	7.537055151674297e7	0.
4.5594897165720606e-7	4.5505756933309636e-11	-153334.90884639695	5.016357160880304e7	0.
2.4317278488384323e-6	4.5505756933309636e-11	-177348.05510508953	5.8409377437211074e7	0.
4.4075067260196586e-6	4.5505756933309636e-11	-204378.36969741294	6.712825549224299e7	0.
6.383285603200885e-6	4.5505756933309636e-11	-234132.41819036545	7.60597277140393e7	0.
6.079319622096081e-7	4.5505756933309636e-11	-155070.62947017438	5.07751200347445e7	0.
2.5837108393908345e-6	4.5505756933309636e-11	-179323.15001248577	5.906666551989431e7	0.
4.55948971657206e-6	4.5505756933309636e-11	-206574.92471289897	6.781090570365019e7	0.
6.5352685937532865e-6	4.5505756933309636e-11	-236523.45888423096	7.67488161187804e7	0.
7.599149527620101e-7	4.5505756933309636e-11	-156825.10416269593	5.139086909145298e7	0.
2.7356938299432363e-6	4.5505756933309636e-11	-181316.0669037937	5.972663512900733e7	0.
4.711472707124463e-6	4.5505756933309636e-11	-208787.47433452233	6.849467957686365e7	0.
6.687251584305689e-6	4.5505756933309636e-11	-238928.2121785957	7.74377311330638e7	0.
9.118979433144121e-7	4.5505756933309636e-11	-158598.30091003448	5.2010713284569725e7	0.
2.8876768204956385e-6	4.5505756933309636e-11	-183326.69186776466	6.0389162672400676e7	0.
4.863455697676865e-6	4.5505756933309636e-11	-211015.8533306528	6.917946629679906e7	0.
6.839234574858091e-6	4.5505756933309636e-11	-241346.4961900999	7.812638847023323e7	0.
1.0638809338668142e-6	4.5505756933309636e-11	-160390.18070756056	5.2634541480182976e7	0.
3.0396598110480402e-6	4.5505756933309636e-11	-185354.90579731663	6.10541262771959e7	0.
5.0154386882292664e-6	4.5505756933309636e-11	-213259.89401713054	6.986515375879852e7	0.
6.991217565410493e-6	4.5505756933309636e-11	-243778.12897701966	7.881470476637076e7	0.
1.2158639244192162e-6	4.5505756933309636e-11	-162200.69763319506	5.326224317074632e7	0.
3.1916428016004424e-6	4.5505756933309636e-11	-187400.5845856091	6.172140117020959e7	0.
5.167421678781669e-6	4.5505756933309636e-11	-215519.4264667182	7.05516358054485e7	0.
7.143200555962895e-6	4.5505756933309636e-11	-246222.92868634858	7.950260251612595e7	0.
1.3678469149716181e-6	4.5505756933309636e-11	-164029.79893321666	5.3893704437816314e7	0.
3.3436257921528446e-6	4.5505756933309636e-11	-189463.59932709468	6.239086598464392e7	0.
5.319404669334071e-6	4.5505756933309636e-11	-217794.27871560658	7.123880404988356e7	0.
7.295183546515297e-6	4.5505756933309636e-11	-248680.71369485732	8.019000366546029e7	0.
1.5198299055240201e-6	4.5505756933309636e-11	-165877.42512025355	5.452881169919618e7	0.
3.4956087827052463e-6	4.5505756933309636e-11	-191543.81652284387	6.306239847335284e7	0.
5.4713876598864726e-6	4.5505756933309636e-11	-220084.27696654748	7.192655570850718e7	0.
7.447166537067699e-6	4.5505756933309636e-11	-251151.30274409615	8.0876831184164e7	0.
1.6718128960764223e-6	4.5505756933309636e-11	-167743.51008303877	5.5167447223698385e7	0.
3.6475917732576485e-6	4.5505756933309636e-11	-193641.0982894438	6.373587569912459e7	0.
5.623370650438875e-6	4.5505756933309636e-11	-222389.24578821738	7.261478845435116e7	0.
7.599149527620101e-6	4.5505756933309636e-11	-253634.51506932618	8.15630174681688e7	0.
1.8237958866288243e-6	4.5505756933309636e-11	-169627.98120746305	5.580949233782589e7	0.
3.7995747638100507e-6	4.5505756933309636e-11	-195755.30257077876	6.441117865027608e7	0.
5.775353640991277e-6	4.5505756933309636e-11	-224709.0083104507	7.330340055015893e7	0.
7.751132518172502e-6	4.5505756933309636e-11	-256130.17052238568	8.224848893413307e7	0.
1.9757788771812262e-6	4.5505756933309636e-11	-171530.7595084166	5.6454829541066855e7	0.
3.9515577543624524e-6	4.5505756933309636e-11	-197886.2833520125	6.508818603712958e7	0.
5.927336631543679e-6	4.5505756933309636e-11	-227043.38641501433	7.39922960525979e7	0.
7.903115508724905e-6	4.5505756933309636e-11	-258638.08968852105	8.293317891161172e7	0.
8.055098499277307e-6	4.5505756933309636e-11	-261158.09399722543	8.361702205605046e7	0.
0.000010030877376458533	4.5505756933309636e-11	-294938.76375618164	9.240427720693171e7	0.
0.00001200665625363976	4.5505756933309636e-11	-330366.8639541942	1.0093670105607606e8	0.
0.000013982435130820985	4.5505756933309636e-11	-367125.0379608661	1.091586613360785e8	0.
8.207081489829708e-6	4.5505756933309636e-11	-263690.00582714897	8.429995433930178e7	0.
0.000010182860367010935	4.5505756933309636e-11	-297609.8977603838	9.307064502563493e7	0.
0.000012158639244192161	4.5505756933309636e-11	-333150.8663542793	1.015806197866674e8	0.
0.000014134418121373388	4.5505756933309636e-11	-369999.82501069724	1.0977749837952207e8	0.
8.359064480382111e-6	4.5505756933309636e-11	-266233.64860515797	8.49819181221516e7	0.
0.000010334843357563338	4.5505756933309636e-11	-300290.5977690813	9.373544471073435e7	0.
0.000012310622234744563	4.5505756933309636e-11	-335942.5803408829	1.0222266803007203e8	0.
0.00001428640111192579	4.5505756933309636e-11	-372880.8045959872	1.1039436515966678e8	0.
8.511047470934514e-6	4.5505756933309636e-11	-268788.84689963365	8.56628518299718e7	0.
0.000010486826348115739	4.5505756933309636e-11	-302980.7092885474	9.439864731177016e7	0.
0.000012462605225296966	4.5505756933309636e-11	-338741.87731540966	1.0286283477516298e8	0.
0.000014438384102478191	4.5505756933309636e-11	-375767.87309700635	1.1100925842900881e8	0.
8.663030461486915e-6	4.5505756933309636e-11	-271355.42650811624	8.634269968972161e7	0.
0.000010638809338668142	4.5505756933309636e-11	-305680.07974143827	9.506021698449941e7	0.
0.000012614588215849367	4.5505756933309636e-11	-341548.6306821156	1.0350110680984232e8	0.
0.000014590367093030594	4.5505756933309636e-11	-378660.9286892388	1.116221769382426e8	0.
8.815013452039317e-6	4.5505756933309636e-11	-273933.2145394086	8.702140935618944e7	0.
0.000010790792329220544	4.5505756933309636e-11	-308388.55849033967	9.57201283378146e7	0.
0.00001276657120640177	4.5505756933309636e-11	-344362.71583934285	1.0413747072421472e8	0.
0.000014742350083582997	4.5505756933309636e-11	-381559.87132163043	1.122331189495841e8	0.
8.96699644259172e-6	4.5505756933309636e-11	-276522.03949026443	8.769892666973473e7	0.
0.000010942775319772945	4.5505756933309636e-11	-311105.99685793853	9.637835283825395e7	0.
0.000012918554196954172	4.5505756933309636e-11	-347184.01016918925	1.047719179956913e8	0.
0.000014894333074135398	4.5505756933309636e-11	-384464.602694377	1.1284208741192023e8	0.
9.11897943314412e-6	4.5505756933309636e-11	-279121.7313167958	8.837520310622151e7	0.
0.000011094758310325348	4.5505756933309636e-11	-313832.24814398057	9.703486501389134e7	0.
0.000013070537187506573	4.5505756933309636e-11	-350012.39302572294	1.0540443688016981e8	0.
0.0000150463160646878	4.5505756933309636e-11	-387375.02623630717	1.1344907888124228e8	0.
9.270962423696523e-6	4.5505756933309636e-11	-281732.12150074105	8.905019197756608e7	0.
0.00001124674130087775	4.5505756933309636e-11	-316567.16763917095	9.76896401368571e7	0.
0.000013222520178058976	4.5505756933309636e-11	-352847.74572184787	1.0603501994224942e8	0.
