# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-32-13.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:32:13
# Dir	-1
# field	2.0419249905972272e-11
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	2.0419249905972272e-11	-225052.18628990807	8.983105645683011e7	0.
2.1277618677336284e-6	2.0419249905972272e-11	-279451.81089858024	1.1245638272598553e8	0.
4.103540744914854e-6	2.0419249905972272e-11	-343525.4917930988	1.366027958028297e8	0.
6.0793196220960804e-6	2.0419249905972272e-11	-415570.96942679805	1.60841512699598e8	0.
3.0396598110480404e-7	2.0419249905972272e-11	-228867.59218064454	9.148140721954067e7	0.
2.27974485828603e-6	2.0419249905972272e-11	-284054.99422454	1.1428010133204451e8	0.
4.255523735467257e-6	2.0419249905972272e-11	-348809.1431020557	1.3847937725299576e8	0.
6.231302612648483e-6	2.0419249905972272e-11	-421387.4453667533	1.626795827414829e8	0.
4.5594897165720606e-7	2.0419249905972272e-11	-232745.47264442968	9.314926619547166e7	0.
2.4317278488384323e-6	2.0419249905972272e-11	-288715.2285470965	1.1611202885633318e8	0.
4.4075067260196586e-6	2.0419249905972272e-11	-354139.140177698	1.4035567451031741e8	0.
6.383285603200885e-6	2.0419249905972272e-11	-427238.8449032813	1.6451218978449696e8	0.
6.079319622096081e-7	2.0419249905972272e-11	-236685.69558957405	9.483399165584025e7	0.
2.5837108393908345e-6	2.0419249905972272e-11	-293431.81586168706	1.1795143042712273e8	0.
4.55948971657206e-6	2.0419249905972272e-11	-359514.58079639944	1.422311647988071e8	0.
6.5352685937532865e-6	2.0419249905972272e-11	-433124.3509482881	1.663390810364476e8	0.
7.599149527620101e-7	2.0419249905972272e-11	-240688.07686795163	9.653492552619992e7	0.
2.7356938299432363e-6	2.0419249905972272e-11	-298204.0286328887	1.197975799620665e8	0.
4.711472707124463e-6	2.0419249905972272e-11	-364934.5614944369	1.4410534666320217e8	0.
6.687251584305689e-6	2.0419249905972272e-11	-439043.1592231194	1.6816000845272246e8	0.
9.118979433144121e-7	2.0419249905972272e-11	-244752.38104604723	9.825139226761949e7	0.
2.8876768204956385e-6	2.0419249905972272e-11	-303031.11217970704	1.2164975815563773e8	0.
4.863455697676865e-6	2.0419249905972272e-11	-370398.17922624847	1.4597773371394014e8	0.
6.839234574858091e-6	2.0419249905972272e-11	-444994.4787361196	1.6997475227639806e8	0.
1.0638809338668142e-6	2.0419249905972272e-11	-248878.3223833538	9.998269759702818e7	0.
3.0396598110480402e-6	2.0419249905972272e-11	-307912.2870716909	1.2350726431860732e8	0.
5.0154386882292664e-6	2.0419249905972272e-11	-375904.53292350733	1.4784786581684363e8	0.
6.991217565410493e-6	2.0419249905972272e-11	-450977.53219140123	1.717831027033127e8	0.
1.2158639244192162e-6	2.0419249905972272e-11	-253065.566008721	1.0172812482082e8	0.
3.1916428016004424e-6	2.0419249905972272e-11	-312846.7515207737	1.2536940285631421e8	0.
5.167421678781669e-6	2.0419249905972272e-11	-381452.72495411703	1.497153096301983e8	0.
7.143200555962895e-6	2.0419249905972272e-11	-456991.55633289745	1.7358486717750657e8	0.
1.3678469149716181e-6	2.0419249905972272e-11	-257313.72928350331	1.0348696153065482e8	0.
3.3436257921528446e-6	2.0419249905972272e-11	-317833.68375467	1.2723549787192151e8	0.
5.319404669334071e-6	2.0419249905972272e-11	-387041.8624810544	1.5157964267161465e8	0.
7.295183546515297e-6	2.0419249905972272e-11	-463035.8022277548	1.7537986563024366e8	0.
1.5198299055240201e-6	2.0419249905972272e-11	-261622.38333879074	1.0525846890149315e8	0.
