# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-31-57.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:31:57
# Dir	-1
# field	1.575199278460718e-11
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	1.575199278460718e-11	-256830.80284302833	1.0940914498307946e8	0.
2.1277618677336284e-6	1.575199278460718e-11	-328394.982080797	1.4092603841984743e8	0.
4.103540744914854e-6	1.575199278460718e-11	-413892.28572490683	1.744787565744817e8	0.
6.0793196220960804e-6	1.575199278460718e-11	-510336.2034427113	2.0768817516637293e8	0.
3.0396598110480404e-7	1.575199278460718e-11	-261793.53950345906	1.1169697962681857e8	0.
2.27974485828603e-6	1.575199278460718e-11	-334509.71659655316	1.4347034910892057e8	0.
4.255523735467257e-6	1.575199278460718e-11	-420964.08822844503	1.7706912948339424e8	0.
6.231302612648483e-6	1.575199278460718e-11	-518116.6588834769	2.101839193505024e8	0.
4.5594897165720606e-7	1.575199278460718e-11	-266848.4340907479	1.1401210711298269e8	0.
2.4317278488384323e-6	1.575199278460718e-11	-340706.46188467427	1.4602519362458673e8	0.
4.4075067260196586e-6	1.575199278460718e-11	-428099.12494162476	1.7965603777642387e8	0.
6.383285603200885e-6	1.575199278460718e-11	-525942.0698652872	2.1266909590077537e8	0.
6.079319622096081e-7	1.575199278460718e-11	-271995.2342559731	1.1635337379091576e8	0.
2.5837108393908345e-6	1.575199278460718e-11	-346983.94355174975	1.4858929583712947e8	0.
4.55948971657206e-6	1.575199278460718e-11	-435295.8872292732	1.82238696341958e8	0.
6.5352685937532865e-6	1.575199278460718e-11	-533811.1962070763	2.1514341218758613e8	0.
7.599149527620101e-7	1.575199278460718e-11	-277233.58863977634	1.1871957342737855e8	0.
2.7356938299432363e-6	1.575199278460718e-11	-353340.8408467185	1.5116139573007455e8	0.
