# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-32-12.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:32:12
# Dir	-1
# field	2.0224780859248727e-11
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	2.0224780859248727e-11	-226149.81668388832	9.04860310965098e7	0.
2.1277618677336284e-6	2.0224780859248727e-11	-281100.87687841366	1.1338946135332155e8	0.
4.103540744914854e-6	2.0224780859248727e-11	-345857.94837915996	1.3783149324820912e8	0.
6.0793196220960804e-6	2.0224780859248727e-11	-418682.5969751938	1.6235562142899635e8	0.
3.0396598110480404e-7	2.0224780859248727e-11	-230002.36326959543	9.215637139084367e7	0.
2.27974485828603e-6	2.0224780859248727e-11	-285752.3492034116	1.1523572839258297e8	0.
4.255523735467257e-6	2.0224780859248727e-11	-351198.62728554814	1.3973064725167593e8	0.
6.231302612648483e-6	2.0224780859248727e-11	-424561.9143706946	1.642147564710355e8	0.
4.5594897165720606e-7	2.0224780859248727e-11	-233918.28659114536	9.384450802738829e7	0.
2.4317278488384323e-6	2.0224780859248727e-11	-290461.64743416576	1.1709028747396116e8	0.
4.4075067260196586e-6	2.0224780859248727e-11	-356586.19923139276	1.4162944442218643e8	0.
6.383285603200885e-6	2.0224780859248727e-11	-430476.4962881511	1.6606828491349393e8	0.
6.079319622096081e-7	2.0224780859248727e-11	-237897.45136505173	9.55497882510349e7	0.
2.5837108393908345e-6	2.0224780859248727e-11	-295228.05776038143	1.1895238982547382e8	0.
4.55948971657206e-6	2.0224780859248727e-11	-362019.7442851498	1.4352734483528894e8	0.
6.5352685937532865e-6	2.0224780859248727e-11	-436425.5124079334	1.6791595121638393e8	0.
7.599149527620101e-7	2.0224780859248727e-11	-241939.66900116755	9.727153561797501e7	0.
2.7356938299432363e-6	2.0224780859248727e-11	-300050.8363126601	1.208212958186327e8	0.
4.711472707124463e-6	2.0224780859248727e-11	-367498.3414872479	1.4542384420967755e8	0.
6.687251584305689e-6	2.0224780859248727e-11	-442408.1456342725	1.6975750321885496e8	0.
9.118979433144121e-7	2.0224780859248727e-11	-246044.69839982502	9.900906372483632e7	0.
2.8876768204956385e-6	2.0224780859248727e-11	-304929.2116186934	1.22696268817254e8	0.
4.863455697676865e-6	2.0224780859248727e-11	-373021.0705422859	1.4731844756429046e8	0.
6.839234574858091e-6	2.0224780859248727e-11	-448423.5925719661	1.715927210686696e8	0.
1.0638809338668142e-6	2.0224780859248727e-11	-250212.2469632141	1.0076165798442663e8	0.
3.0396598110480402e-6	2.0224780859248727e-11	-309862.3870693484	1.2457659403177208e8	0.
5.0154386882292664e-6	2.0224780859248727e-11	-378587.0134084829	1.4921069138789603e8	0.
6.991217565410493e-6	2.0224780859248727e-11	-454471.06393282115	1.7342139572276917e8	0.
1.2158639244192162e-6	2.0224780859248727e-11	-254441.97181119464	1.0252859255080321e8	0.
3.1916428016004424e-6	2.0224780859248727e-11	-314849.54337903124	1.2646156517647785e8	0.
5.167421678781669e-6	2.0224780859248727e-11	-384195.2557835785	1.5110012688868874e8	0.
7.143200555962895e-6	2.0224780859248727e-11	-460549.7848760605	1.7524332870932272e8	0.
1.3678469149716181e-6	2.0224780859248727e-11	-258733.48118990922	1.0430912862990548e8	0.
3.3436257921528446e-6	2.0224780859248727e-11	-319889.84102569585	1.2835048962858397e8	0.
5.319404669334071e-6	2.0224780859248727e-11	-389844.8884872323	1.5298633592383736e8	0.
7.295183546515297e-6	2.0224780859248727e-11	-466658.9952869078	1.7705834725843766e8	0.
1.5198299055240201e-6	2.0224780859248727e-11	-263086.3360599386	1.0610252123342437e8	0.
3.4956087827052463e-6	2.0224780859248727e-11	-324982.4226569433	1.3024269583038288e8	0.
5.4713876598864726e-6	2.0224780859248727e-11	-395535.00874072354	1.5486891282073775e8	0.
7.447166537067699e-6	2.0224780859248727e-11	-472797.94999750704	1.788662852194799e8	0.
1.6718128960764223e-6	2.0224780859248727e-11	-267500.05184933386	1.0790801215870336e8	0.
3.6475917732576485e-6	2.0224780859248727e-11	-330126.4154498213	1.3213752613090731e8	0.
5.623370650438875e-6	2.0224780859248727e-11	-401264.72134543286	1.5674748063126048e8	0.
7.599149527620101e-6	2.0224780859248727e-11	-478965.9189542587	1.806669964642634e8	0.
1.8237958866288243e-6	2.0224780859248727e-11	-271974.10035569064	1.097248428590883e8	0.
3.7995747638100507e-6	2.0224780859248727e-11	-335320.93341315817	1.3403434527225009e8	0.
5.775353640991277e-6	2.0224780859248727e-11	-407033.13976217445	1.5862167660725713e8	0.
7.751132518172502e-6	2.0224780859248727e-11	-485162.18733555067	1.8246034419110623e8	0.
1.9757788771812262e-6	2.0224780859248727e-11	-276507.91178050835	1.1155224707778572e8	0.
3.9515577543624524e-6	2.0224780859248727e-11	-340565.07962252153	1.3593253250278717e8	0.
5.927336631543679e-6	2.0224780859248727e-11	-412839.3870939587	1.604911623183824e8	0.
7.903115508724905e-6	2.0224780859248727e-11	-491386.05562373943	1.8424620909430033e8	0.
8.055098499277307e-6	2.0224780859248727e-11	-497636.8396351014	1.860244708545335e8	0.
0.000010030877376458533	2.0224780859248727e-11	-581062.5393544608	2.0841927500588676e8	0.
0.00001200665625363976	2.0224780859248727e-11	-667711.0679398857	2.2944731415395433e8	0.
0.000013982435130820985	2.0224780859248727e-11	-756694.135086267	2.4917260370243216e8	0.
8.207081489829708e-6	2.0224780859248727e-11	-503913.8705113244	1.877950410001293e8	0.
0.000010182860367010935	2.0224780859248727e-11	-587626.6909632089	2.1008514806790057e8	0.
0.000012158639244192161	2.0224780859248727e-11	-674482.3503182118	2.3100952504122892e8	0.
0.000014134418121373388	2.0224780859248727e-11	-763616.4827703101	2.5063932710077202e8	0.
8.359064480382111e-6	2.0224780859248727e-11	-510216.4946759499	1.895578285745294e8	0.
0.000010334843357563338	2.0224780859248727e-11	-594209.2644160116	2.117428789330224e8	0.
0.000012310622234744563	2.0224780859248727e-11	-681266.9880409695	2.32564056031118e8	0.
0.00001428640111192579	2.0224780859248727e-11	-770548.6552503816	2.520991284688971e8	0.
8.511047470934514e-6	2.0224780859248727e-11	-516544.0737590144	1.9131275818074033e8	0.
0.000010486826348115739	2.0224780859248727e-11	-600809.8025725954	2.133924743042031e8	0.
0.000012462605225296966	2.0224780859248727e-11	-688064.6618882616	2.3411095314789027e8	0.
0.000014438384102478191	2.0224780859248727e-11	-777490.4300138185	2.5355206035073993e8	0.
8.663030461486915e-6	2.0224780859248727e-11	-522895.98449296673	1.930597579039378e8	0.
0.000010638809338668142	2.0224780859248727e-11	-607427.8605283388	2.1503395400993446e8	0.
0.000012614588215849367	2.0224780859248727e-11	-694875.0614228331	2.3565027344089583e8	0.
0.000014590367093030594	2.0224780859248727e-11	-784441.5905738012	2.549981874816364e8	0.
8.815013452039317e-6	2.0224780859248727e-11	-529271.6185827717	1.9479877353594556e8	0.
0.000010790792329220544	2.0224780859248727e-11	-614063.0053407894	2.1666735130796978e8	0.
0.00001276657120640177	2.0224780859248727e-11	-701697.8847478677	2.371820732011287e8	0.
0.000014742350083582997	2.0224780859248727e-11	-791401.9262927826	2.5643757178354448e8	0.
8.96699644259172e-6	2.0224780859248727e-11	-535670.3825529342	1.9652975760079077e8	0.
0.000010942775319772945	2.0224780859248727e-11	-620714.8157550595	2.1829268304517403e8	0.
0.000012918554196954172	2.0224780859248727e-11	-708532.8382695615	2.3870640726607695e8	0.
0.000014894333074135398	2.0224780859248727e-11	-798371.2322107976	2.578702717584905e8	0.
9.11897943314412e-6	2.0224780859248727e-11	-542091.6975740152	1.9825266834552088e8	0.
0.000011094758310325348	2.0224780859248727e-11	-627382.8819289571	2.1990998540762722e8	0.
0.000013070537187506573	2.0224780859248727e-11	-715379.6364645993	2.402233341322963e8	0.
0.0000150463160646878	2.0224780859248727e-11	-805349.3088785743	2.5929635533654675e8	0.
9.270962423696523e-6	2.0224780859248727e-11	-548534.9992710412	1.9996747477299798e8	0.
0.00001124674130087775	2.0224780859248727e-11	-634066.8051586153	2.2151929412366444e8	0.
0.000013222520178058976	2.0224780859248727e-11	-722238.0016526332	2.417329088728643e8	0.
0.000015198299055240203	2.0224780859248727e-11	-812335.9621953653	2.6071588448157632e8	0.
9.422945414248926e-6	2.0224780859248727e-11	-554999.7375160459	2.0167414910775486e8	0.
0.000011398724291430151	2.0224780859248727e-11	-640766.1976053104	2.2312064514906308e8	0.
0.000013374503168611378	2.0224780859248727e-11	-729107.663773835	2.4323519033876956e8	0.
0.000015350282045792605	2.0224780859248727e-11	-819331.0032514123	2.6212891374084258e8	0.
9.574928404801327e-6	2.0224780859248727e-11	-561485.3762068285	2.0337267455506688e8	0.
0.000011550707281982554	2.0224780859248727e-11	-647480.682024078	2.2471408200253838e8	0.
0.00001352648615916378	2.0224780859248727e-11	-735988.3601715735	2.4473024100032645e8	0.
0.000015502265036345005	2.0224780859248727e-11	-826334.2481749568	2.6353550479459307e8	0.
9.72691139535373e-6	2.0224780859248727e-11	-567991.3930338583	2.050630399987398e8	0.
0.000011702690272534956	2.0224780859248727e-11	-654209.8914946729	2.2629963905277282e8	0.
0.000013678469149716182	2.0224780859248727e-11	-742879.835380246	2.4621811949179062e8	0.
0.000015654248026897407	2.0224780859248727e-11	-833345.5179836988	2.6493572471033418e8	0.
9.878894385906132e-6	2.0224780859248727e-11	-574517.2792371074	2.0674523844032517e8	0.
0.000011854673263087357	2.0224780859248727e-11	-660953.4691553495	2.2787736503783324e8	0.
0.000013830452140268584	2.0224780859248727e-11	-749781.8409182751	2.4769888623712036e8	0.
