# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-32-04.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:32:04
# Dir	-1
# field	1.7696683251842636e-11
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	1.7696683251842636e-11	-242046.50869223388	1.0014421631146465e8	0.
2.1277618677336284e-6	1.7696683251842636e-11	-305315.1707123264	1.2730584047773416e8	0.
4.103540744914854e-6	1.7696683251842636e-11	-380421.70985037443	1.562630525171657e8	0.
6.0793196220960804e-6	1.7696683251842636e-11	-465040.30019202	1.8511752150020772e8	0.
3.0396598110480404e-7	1.7696683251842636e-11	-246456.9253059911	1.0212018708603728e8	0.
2.27974485828603e-6	1.7696683251842636e-11	-310697.29664586345	1.294972927353779e8	0.
4.255523735467257e-6	1.7696683251842636e-11	-386626.1968020487	1.5850584582923478e8	0.
6.231302612648483e-6	1.7696683251842636e-11	-471869.8395519128	1.8729508987760898e8	0.
4.5594897165720606e-7	1.7696683251842636e-11	-250944.75373779604	1.0411852516663156e8	0.
2.4317278488384323e-6	1.7696683251842636e-11	-316149.16793316515	1.3169823966905014e8	0.
4.4075067260196586e-6	1.7696683251842636e-11	-392885.8020240697	1.6074690656065547e8	0.
6.383285603200885e-6	1.7696683251842636e-11	-478739.6346210317	1.8946470000489643e8	0.
6.079319622096081e-7	1.7696683251842636e-11	-255509.805225194	1.0613834878263418e8	0.
2.5837108393908345e-6	1.7696683251842636e-11	-321669.81041130144	1.3390768125454354e8	0.
4.55948971657206e-6	1.7696683251842636e-11	-399199.3234740673	1.6298557548798922e8	0.
6.5352685937532865e-6	1.7696683251842636e-11	-485648.6519920437	1.9162606979360119e8	0.
7.599149527620101e-7	1.7696683251842636e-11	-260151.81678619544	1.0817873416612306e8	0.
2.7356938299432363e-6	1.7696683251842636e-11	-327258.2117359003	1.3612463180421513e8	0.
4.711472707124463e-6	1.7696683251842636e-11	-405565.56225791044	1.6522122027303472e8	0.
6.687251584305689e-6	1.7696683251842636e-11	-492595.8783849274	1.9377893505539888e8	0.
9.118979433144121e-7	1.7696683251842636e-11	-264870.45248727297	1.1023874448306789e8	0.
2.8876768204956385e-6	1.7696683251842636e-11	-332913.3250617886	1.3834812673834732e8	0.
4.863455697676865e-6	1.7696683251842636e-11	-411983.3248420345	1.6745324391517144e8	0.
6.839234574858091e-6	1.7696683251842636e-11	-499580.32106886536	1.959230575876729e8	0.
1.0638809338668142e-6	1.7696683251842636e-11	-269665.30504910933	1.123174074485472e8	0.
3.0396598110480402e-6	1.7696683251842636e-11	-338634.07271038526	1.405772089438631e8	0.
5.0154386882292664e-6	1.7696683251842636e-11	-418451.425100697	1.6968107912069607e8	0.
