# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-32-14.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:32:14
# Dir	-1
# field	2.0808187999419362e-11
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	2.0808187999419362e-11	-222903.7772047996	8.855358138287154e7	0.
2.1277618677336284e-6	2.0808187999419362e-11	-276232.5857623246	1.1064044528465821e8	0.
4.103540744914854e-6	2.0808187999419362e-11	-338980.261839757	1.3421423550980887e8	0.
6.0793196220960804e-6	2.0808187999419362e-11	-409513.7863109162	1.5789941298252735e8	0.
3.0396598110480404e-7	2.0808187999419362e-11	-226647.0029835962	9.016521892114653e7	0.
2.27974485828603e-6	2.0808187999419362e-11	-280742.0550137256	1.124205073547885e8	0.
4.255523735467257e-6	2.0808187999419362e-11	-344153.26669950096	1.360470588755528e8	0.
6.231302612648483e-6	2.0808187999419362e-11	-415208.29789323546	1.5969659476592186e8	0.
4.5594897165720606e-7	2.0808187999419362e-11	-230450.96192596713	9.179380631249273e7	0.
2.4317278488384323e-6	2.0808187999419362e-11	-285307.07637877413	1.1420861243197614e8	0.
4.4075067260196586e-6	2.0808187999419362e-11	-349371.55418654665	1.3787974628276563e8	0.
6.383285603200885e-6	2.0808187999419362e-11	-420937.067474646	1.614885911621248e8	0.
6.079319622096081e-7	2.0808187999419362e-11	-234315.52801484792	9.343873005215584e7	0.
2.5837108393908345e-6	2.0808187999419362e-11	-289926.98202636116	1.1600405321360286e8	0.
4.55948971657206e-6	2.0808187999419362e-11	-354634.2560885303	1.3971179053423887e8	0.
6.5352685937532865e-6	2.0808187999419362e-11	-426699.3035584211	1.6327515627905396e8	0.
7.599149527620101e-7	2.0808187999419362e-11	-238240.5255568667	9.509936231192525e7	0.
2.7356938299432363e-6	2.0808187999419362e-11	-294601.0756150656	1.1780613445422798e8	0.
4.711472707124463e-6	2.0808187999419362e-11	-359940.50256348145	1.4154269834574845e8	0.
6.687251584305689e-6	2.0808187999419362e-11	-432494.2266687383	1.6505604706511036e8	0.
9.118979433144121e-7	2.0808187999419362e-11	-242225.72990441567	9.677505184885137e7	0.
2.8876768204956385e-6	2.0808187999419362e-11	-299328.6345443212	1.196141674062617e8	0.
4.863455697676865e-6	2.0808187999419362e-11	-365289.42373253097	1.4337200959575313e8	0.
6.839234574858091e-6	2.0808187999419362e-11	-438321.06982895173	1.66831038494069e8	0.
1.0638809338668142e-6	2.0808187999419362e-11	-246270.86837212712	9.846513500908601e7	0.
3.0396598110480402e-6	2.0808187999419362e-11	-304108.9122180413	1.2142747484418324e8	0.
5.0154386882292664e-6	2.0808187999419362e-11	-370680.1511801517	1.4519926829135904e8	0.
6.991217565410493e-6	2.0808187999419362e-11	-444179.0789739386	1.685999318604777e8	0.
1.2158639244192162e-6	2.0808187999419362e-11	-250375.62133910847	1.0016893170741884e8	0.
3.1916428016004424e-6	2.0808187999419362e-11	-308941.1403065713	1.2324538956686673e8	0.
5.167421678781669e-6	2.0808187999419362e-11	-376111.8193608752	1.4702405389115804e8	0.
7.143200555962895e-6	2.0808187999419362e-11	-450067.5133002874	1.7036252708749926e8	0.
1.3678469149716181e-6	2.0808187999419362e-11	-254539.62352667484	1.0188575015457955e8	0.
3.3436257921528446e-6	2.0808187999419362e-11	-313824.53099366894	1.250672574908718e8	0.
5.319404669334071e-6	2.0808187999419362e-11	-381583.566912197	1.4884595899148542e8	0.
7.295183546515297e-6	2.0808187999419362e-11	-455985.64555810316	1.7211865278264773e8	0.
1.5198299055240201e-6	2.0808187999419362e-11	-258762.46543986976	1.0361489058970492e8	0.
3.4956087827052463e-6	2.0808187999419362e-11	-318758.27919614076	1.2689244847609438e8	0.
5.4713876598864726e-6	2.0808187999419362e-11	-387094.53787408955	1.5066459290654325e8	0.
7.447166537067699e-6	2.0808187999419362e-11	-461932.7622881724	1.7386814810877642e8	0.
1.6718128960764223e-6	2.0808187999419362e-11	-263043.69495980657	1.0535564503643173e8	0.
3.6475917732576485e-6	2.0808187999419362e-11	-323741.5647447694	1.2872033420189102e8	0.
5.623370650438875e-6	2.0808187999419362e-11	-392643.88281616766	1.5247959478046423e8	0.
7.599149527620101e-6	2.0808187999419362e-11	-467908.1640081798	1.75610862793482e8	0.
1.8237958866288243e-6	2.0808187999419362e-11	-267382.81907280954	1.07107298746744e8	0.
3.7995747638100507e-6	2.0808187999419362e-11	-328773.5545162317	1.3055031443580501e8	0.
5.775353640991277e-6	2.0808187999419362e-11	-398230.7598741055	1.5429061185862944e8	0.
7.751132518172502e-6	2.0808187999419362e-11	-473911.1653515901	1.773466610112296e8	0.
1.9757788771812262e-6	2.0808187999419362e-11	-271779.3057214965	1.0886913776365459e8	0.
3.9515577543624524e-6	2.0808187999419362e-11	-333853.4045068023	1.3238180424248059e8	0.
5.927336631543679e-6	2.0808187999419362e-11	-403854.3356973918	1.5609732237743574e8	0.
7.903115508724905e-6	2.0808187999419362e-11	-479941.09516271367	1.7907541799190667e8	0.
8.055098499277307e-6	2.0808187999419362e-11	-485997.2965513608	1.8079702740330544e8	0.
