# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-33-50.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:33:50
# Dir	-1
# field	4.958960691450409e-11
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	4.958960691450409e-11	-143546.01281200885	4.5873966474461995e7	0.
2.1277618677336284e-6	4.958960691450409e-11	-165070.48023439894	5.318036013860967e7	0.
4.103540744914854e-6	4.958960691450409e-11	-189285.13940659433	6.093896755130771e7	0.
6.0793196220960804e-6	4.958960691450409e-11	-215966.12751760834	6.89326362134631e7	0.
3.0396598110480404e-7	4.958960691450409e-11	-145103.2216702981	4.641514595905044e7	0.
2.27974485828603e-6	4.958960691450409e-11	-166839.7815997673	5.376389302680474e7	0.
4.255523735467257e-6	4.958960691450409e-11	-191253.5043083885	6.154822439591565e7	0.
6.231302612648483e-6	4.958960691450409e-11	-218112.208735299	6.955142045874648e7	0.
4.5594897165720606e-7	4.958960691450409e-11	-146676.95501625718	4.6960124638336785e7	0.
2.4317278488384323e-6	4.958960691450409e-11	-168624.9898241604	5.435001060162865e7	0.
4.4075067260196586e-6	4.958960691450409e-11	-193236.37438415343	6.215876247550087e7	0.
6.383285603200885e-6	4.958960691450409e-11	-220270.9367394982	7.01703418686301e7	0.
6.079319622096081e-7	4.958960691450409e-11	-148267.19843669815	4.750881889316147e7	0.
2.5837108393908345e-6	4.958960691450409e-11	-170426.0213489563	5.49386124927647e7	0.
4.55948971657206e-6	4.958960691450409e-11	-195233.6183065762	6.2770485643526554e7	0.
6.5352685937532865e-6	4.958960691450409e-11	-222442.15973835497	7.078932571013975e7	0.
7.599149527620101e-7	4.958960691450409e-11	-149873.9317883257	4.806114178737438e7	0.
2.7356938299432363e-6	4.958960691450409e-11	-172242.78802545276	5.552959596457202e7	0.
4.711472707124463e-6	4.958960691450409e-11	-197245.10221441128	6.3383298865221076e7	0.
6.687251584305689e-6	4.958960691450409e-11	-224625.72540361053	7.140829570364997e7	0.
9.118979433144121e-7	4.958960691450409e-11	-151497.12923273386	4.861700718078153e7	0.
2.8876768204956385e-6	4.958960691450409e-11	-174075.19725333506	5.612286194248095e7	0.
4.863455697676865e-6	4.958960691450409e-11	-199270.68987914803	6.399710875966451e7	0.
6.839234574858091e-6	4.958960691450409e-11	-226821.4810012833	7.202717887378453e7	0.
1.0638809338668142e-6	4.958960691450409e-11	-153136.7592811577	4.917632450864174e7	0.
3.0396598110480402e-6	4.958960691450409e-11	-175923.15212423206	5.671830780260446e7	0.
5.0154386882292664e-6	4.958960691450409e-11	-201310.24287069237	6.46118209309874e7	0.
6.991217565410493e-6	4.958960691450409e-11	-229029.27351817104	7.264590500877564e7	0.
1.2158639244192162e-6	4.958960691450409e-11	-154792.78484880083	4.973900317496688e7	0.
3.1916428016004424e-6	4.958960691450409e-11	-177786.5515698696	5.7315831155633055e7	0.
5.167421678781669e-6	4.958960691450409e-11	-203363.6207216874	6.522734682970247e7	0.
7.143200555962895e-6	4.958960691450409e-11	-231248.94978407337	7.32644043668322e7	0.
1.3678469149716181e-6	4.958960691450409e-11	-156465.16331852047	5.030494948850558e7	0.
3.3436257921528446e-6	4.958960691450409e-11	-179665.29051432433	5.791533190227304e7	0.
5.319404669334071e-6	4.958960691450409e-11	-205430.68109011624	6.5843594893351234e7	0.
7.295183546515297e-6	4.958960691450409e-11	-233480.35658965813	7.388260954270458e7	0.
1.5198299055240201e-6	4.958960691450409e-11	-158153.84661361718	5.087407029212733e7	0.
3.4956087827052463e-6	4.958960691450409e-11	-181559.2600298782	5.851670895529873e7	0.
5.4713876598864726e-6	4.958960691450409e-11	-207511.2799198539	6.646047676319562e7	0.
7.447166537067699e-6	4.958960691450409e-11	-235723.34079991144	7.450045455940524e7	0.
1.6718128960764223e-6	4.958960691450409e-11	-159858.78127944146	5.144626857099018e7	0.
3.6475917732576485e-6	4.958960691450409e-11	-183468.34749597573	5.911986073171064e7	0.
