# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-31-05.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:31:05
# Dir	-1
# field	1.9446904672354545e-13
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	1.9446904672354545e-13	-2.6918295839562444e6	3.4670331512415853e9	0.
2.1277618677336284e-6	1.9446904672354545e-13	-1.1392748792206569e7	1.0294208633124989e10	0.
4.103540744914854e-6	1.9446904672354545e-13	-2.1342194821656577e7	1.4554547734116486e10	0.
6.0793196220960804e-6	1.9446904672354545e-13	-3.1424752543259423e7	1.7813087747594566e10	0.
3.0396598110480404e-7	1.9446904672354545e-13	-3.180067567620467e6	4.0813578816683865e9	0.
2.27974485828603e-6	1.9446904672354545e-13	-1.2146275524540398e7	1.0682056287461752e10	0.
4.255523735467257e-6	1.9446904672354545e-13	-2.2115299953045063e7	1.4831179447251852e10	0.
6.231302612648483e-6	1.9446904672354545e-13	-3.2202329226552196e7	1.803894549113511e10	0.
4.5594897165720606e-7	1.9446904672354545e-13	-3.725030571524162e6	4.710926648158254e9	0.
2.4317278488384323e-6	1.9446904672354545e-13	-1.2902975534360602e7	1.1056672385517168e10	0.
4.4075067260196586e-6	1.9446904672354545e-13	-2.288896854975122e7	1.5102647338807936e10	0.
6.383285603200885e-6	1.9446904672354545e-13	-3.2980091352243647e7	1.826196067459563e10	0.
6.079319622096081e-7	1.9446904672354545e-13	-4.317207281805335e6	5.335379010056136e9	0.
2.5837108393908345e-6	1.9446904672354545e-13	-1.36623525479123e7	1.1419207606724232e10	0.
4.55948971657206e-6	1.9446904672354545e-13	-2.366314640351366e7	1.536922674913736e10	0.
6.5352685937532865e-6	1.9446904672354545e-13	-3.375802622229253e7	1.8482238496449924e10	0.
7.599149527620101e-7	1.9446904672354545e-13	-4.947081975829982e6	5.94157721726817e9	0.
2.7356938299432363e-6	1.9446904672354545e-13	-1.442400600317924e7	1.1770674641608347e10	0.
4.711472707124463e-6	1.9446904672354545e-13	-2.443778598409411e7	1.5631170778763008e10	0.
6.687251584305689e-6	1.9446904672354545e-13	-3.4536122267166734e7	1.8699877258115707e10	0.
9.118979433144121e-7	1.9446904672354545e-13	-5.606374632218259e6	6.522782276274775e9	0.
2.8876768204956385e-6	1.9446904672354545e-13	-1.5187609629269768e7	1.2111965598665173e10	0.
4.863455697676865e-6	1.9446904672354545e-13	-2.521284545017626e7	1.5888711629818974e10	0.
6.839234574858091e-6	1.9446904672354545e-13	-3.531436892371986e7	1.891497000292146e10	0.
1.0638809338668142e-6	1.9446904672354545e-13	-6.288421584571352e6	7.076638332615324e9	0.
3.0396598110480402e-6	1.9446904672354545e-13	-1.5952895378743177e7	1.2443869307851913e10	0.
5.0154386882292664e-6	1.9446904672354545e-13	-2.5988287829576645e7	1.6142063019415127e10	0.
6.991217565410493e-6	1.9446904672354545e-13	-3.60927565285267e7	1.9127604218815514e10	0.
1.2158639244192162e-6	1.9446904672354545e-13	-6.988077634333297e6	7.603332202512253e9	0.
3.1916428016004424e-6	1.9446904672354545e-13	-1.6719641259568004e7	1.2767084800013721e10	0.
5.167421678781669e-6	1.9446904672354545e-13	-2.6764080336164746e7	1.6391421538059877e10	0.
7.143200555962895e-6	1.9446904672354545e-13	-3.687127622445079e7	1.933786287828259e10	0.
1.3678469149716181e-6	1.9446904672354545e-13	-7.701445047975281e6	8.104326557216905e9	0.
3.3436257921528446e-6	1.9446904672354545e-13	-1.7487662032885987e7	1.308223401583112e10	0.
5.319404669334071e-6	1.9446904672354545e-13	-2.7540193797814615e7	1.6636970392216053e10	0.
7.295183546515297e-6	1.9446904672354545e-13	-3.764991987857514e7	1.954582405266897e10	0.
1.5198299055240201e-6	1.9446904672354545e-13	-8.42558760549515e6	8.581610443862466e9	0.
3.4956087827052463e-6	1.9446904672354545e-13	-1.825680203599666e7	1.3389871989004606e10	0.
5.4713876598864726e-6	1.9446904672354545e-13	-2.8316602175036725e7	1.6878878573942478e10	0.
7.447166537067699e-6	1.9446904672354545e-13	-3.842868000992168e7	1.9751561743650444e10	0.
1.6718128960764223e-6	1.9446904672354545e-13	-9.158288351129698e6	9.037293459813221e9	0.
3.6475917732576485e-6	1.9446904672354545e-13	-1.9026929595779743e7	1.369049648751736e10	0.
5.623370650438875e-6	1.9446904672354545e-13	-2.9093282154063012e7	1.711730291262622e10	0.
7.599149527620101e-6	1.9446904672354545e-13	-3.920754972562852e7	1.995514608070008e10	0.
1.8237958866288243e-6	1.9446904672354545e-13	-9.897862091414034e6	9.473407776225138e9	0.
3.7995747638100507e-6	1.9446904672354545e-13	-1.979793264308318e7	1.3984554947614431e10	0.
5.775353640991277e-6	1.9446904672354545e-13	-2.9870212801372048e7	1.7352389653786392e10	0.
7.751132518172502e-6	1.9446904672354545e-13	-3.998652266445638e7	2.0156643740493656e10	0.
1.9757788771812262e-6	1.9446904672354545e-13	-1.0643016150041373e7	9.891820823357159e9	0.
3.9515577543624524e-6	1.9446904672354545e-13	-2.0569715241951503e7	1.4272450351910284e10	0.
5.927336631543679e-6	1.9446904672354545e-13	-3.064737526916114e7	1.7584275505259144e10	0.
7.903115508724905e-6	1.9446904672354545e-13	-4.076559294666393e7	2.0356117591100544e10	0.
8.055098499277307e-6	1.9446904672354545e-13	-4.1544755129432164e7	2.0553627531039337e10	0.
0.000010030877376458533	1.9446904672354545e-13	-5.168034328576739e7	2.296532874389952e10	0.
0.00001200665625363976	1.9446904672354545e-13	-6.1823881155054756e7	2.514444686899489e10	0.
0.000013982435130820985	1.9446904672354545e-13	-7.197201639897422e7	2.714779203211741e10	0.
8.207081489829708e-6	1.9446904672354545e-13	-4.232400416713651e7	2.0749231296284096e10	0.
0.000010182860367010935	1.9446904672354545e-13	-5.246039171346721e7	2.3140316062392754e10	0.
0.000012158639244192161	1.9446904672354545e-13	-6.260437213321091e7	2.5304228843325863e10	0.
0.000014134418121373388	1.9446904672354545e-13	-7.275277757270458e7	2.72957608373216e10	0.
8.359064480382111e-6	1.9446904672354545e-13	-4.3103335375864096e7	2.094298258194162e10	0.
0.000010334843357563338	1.9446904672354545e-13	-5.324048341615319e7	2.331397543793659e10	0.
0.000012310622234744563	1.9446904672354545e-13	-6.338488861566057e7	2.5462999602581387e10	0.
0.00001428640111192579	1.9446904672354545e-13	-7.35335550133199e7	2.744292627382126e10	0.
8.511047470934514e-6	1.9446904672354545e-13	-4.388274440165772e7	2.1134934572237675e10	0.
0.000010486826348115739	1.9446904672354545e-13	-5.4020616525814496e7	2.3486337856800205e10	0.
0.000012462605225296966	1.9446904672354545e-13	-6.416542967405683e7	2.5620777808965084e10	0.
0.000014438384102478191	1.9446904672354545e-13	-7.431434820906954e7	2.7589301195141453e10	0.
8.663030461486915e-6	1.9446904672354545e-13	-4.466222719203896e7	2.132513521886296e10	0.
0.000010638809338668142	1.9446904672354545e-13	-5.480078928024599e7	2.3657431280319557e10	0.
0.000012614588215849367	1.9446904672354545e-13	-6.494599442451358e7	2.5777582843581203e10	0.
0.000014590367093030594	1.9446904672354545e-13	-7.509515666942671e7	2.7734898852493008e10	0.
8.815013452039317e-6	1.9446904672354545e-13	-4.544177997042315e7	2.1513632521114094e10	0.
0.000010790792329220544	1.9446904672354545e-13	-5.558100001567404e7	2.3827283908075264e10	0.
0.00001276657120640177	1.9446904672354545e-13	-6.572658202497846e7	2.593343207745396e10	0.
0.000014742350083582997	1.9446904672354545e-13	-7.58759799240004e7	2.787973093030278e10	0.
8.96699644259172e-6	1.9446904672354545e-13	-4.622139921308994e7	2.1700471831690968e10	0.
0.000010942775319772945	1.9446904672354545e-13	-5.6361247159989655e7	2.399592174495643e10	0.
0.000012918554196954172	1.9446904672354545e-13	-6.650719167278972e7	2.6088342416547737e10	0.
0.000014894333074135398	1.9446904672354545e-13	-7.665681752151361e7	2.80238097658331e10	0.
9.11897943314412e-6	1.9446904672354545e-13	-4.700108162841746e7	2.1885696986210716e10	0.
0.000011094758310325348	1.9446904672354545e-13	-5.71415292265314e7	2.4163371124511627e10	0.
0.000013070537187506573	1.9446904672354545e-13	-6.728782260240209e7	2.624233111380581e10	0.
0.0000150463160646878	1.9446904672354545e-13	-7.743766902884312e7	2.816714649004187e10	0.
9.270962423696523e-6	1.9446904672354545e-13	-4.778082413812507e7	2.2069347135415665e10	0.
0.00001124674130087775	1.9446904672354545e-13	-5.792184480836674e7	2.4329657344842712e10	0.
0.000013222520178058976	1.9446904672354545e-13	-6.806847408326836e7	2.639541506827798e10	0.
0.000015198299055240203	1.9446904672354545e-13	-7.821853403011645e7	2.8309753426124386e10	0.
9.422945414248926e-6	1.9446904672354545e-13	-4.856062386030238e7	2.2251463917301365e10	0.
0.000011398724291430151	1.9446904672354545e-13	-5.8702192573025875e7	2.449480380546397e10	0.
0.000013374503168611378	1.9446904672354545e-13	-6.884914541786395e7	2.6547609145215237e10	0.
0.000015350282045792605	1.9446904672354545e-13	-7.899941212586215e7	2.8451640293185432e10	0.
9.574928404801327e-6	1.9446904672354545e-13	-4.934047809402936e7	2.2432084736018803e10	0.
0.000011550707281982554	1.9446904672354545e-13	-5.948257125764703e7	2.4658833934049213e10	0.
0.00001352648615916378	1.9446904672354545e-13	-6.962983593984403e7	2.669892892408914e10	0.
0.000015502265036345005	1.9446904672354545e-13	-7.978030293220995e7	2.8592819515278553e10	0.
9.72691139535373e-6	1.9446904672354545e-13	-5.012038430541671e7	2.261124582255443e10	0.
0.000011702690272534956	1.9446904672354545e-13	-6.026297966449599e7	2.4821769762827496e10	0.
0.000013678469149716182	1.9446904672354545e-13	-7.04105450123223e7	2.6849389779967808e10	0.
0.000015654248026897407	1.9446904672354545e-13	-8.056120608013695e7	2.873330001927042e10	0.
9.878894385906132e-6	1.9446904672354545e-13	-5.090034011491604e7	2.278898285112609e10	0.
0.000011854673263087357	1.9446904672354545e-13	-6.1043416656827e7	2.4983634235588932e10	0.
0.000013830452140268584	1.9446904672354545e-13	-7.119127202626255e7	2.69990060358969e10	0.
0.00001580623101744981	1.9446904672354545e-13	-8.134212121475734e7	2.8873093710603546e10	0.
0.000015958214008002212	1.9446904672354545e-13	-8.212304799465224e7	2.9012209420232815e10	0.
0.000017782009894631037	1.9446904672354545e-13	-9.149496928725287e7	3.063209083708462e10	0.
0.00001960580578125986	1.9446904672354545e-13	-1.0086808183948246e8	3.217011735652825e10	0.
0.000021429601667888686	1.9446904672354545e-13	-1.1024208209651409e8	3.3637601600254116e10	0.
0.000016110196998554615	1.9446904672354545e-13	-8.290398609123749e7	2.915065732951117e10	0.
0.00001793399288518344	1.9446904672354545e-13	-9.22760215008597e7	3.076321071182237e10	0.
0.000019757788771812264	1.9446904672354545e-13	-1.0164921800590444e8	3.2294965716269814e10	0.
0.00002158158465844109	1.9446904672354545e-13	-1.1102328181273544e8	3.3757001263702927e10	0.
0.000016262179989107018	1.9446904672354545e-13	-8.368493518816651e7	2.9288446251609814e10	0.
0.000018085975875735842	1.9446904672354545e-13	-9.305708169526535e7	3.0893772537426514e10	0.
0.000019909771762364663	1.9446904672354545e-13	-1.0243036014451788e8	3.2419330573531914e10	0.
0.000021733567648993488	1.9446904672354545e-13	-1.1180448611358753e8	3.387597822108797e10	0.
0.000016414162979659417	1.9446904672354545e-13	-8.446589498076637e7	2.9425587352747692e10	0.
0.00001823795886628824	1.9446904672354545e-13	-9.383814967142124e7	3.102378055117206e10	0.
0.000020061754752917066	1.9446904672354545e-13	-1.032115081198561e8	3.2543218816398785e10	0.
0.00002188555063954589	1.9446904672354545e-13	-1.1258569490371382e8	3.3994537831454445e10	0.
0.00001656614597021182	1.9446904672354545e-13	-8.52468651755045e7	2.9562088009724792e10	0.
0.000018389941856840644	1.9446904672354545e-13	-9.461922523683983e7	3.115324423685461e10	0.
0.00002021373774346947	1.9446904672354545e-13	-1.0399266180051659e8	3.2666634923616657e10	0.
0.000022037533630098293	1.9446904672354545e-13	-1.1336690809038278e8	3.4112683577363663e10	0.
0.000016718128960764222	1.9446904672354545e-13	-8.602784548948452e7	2.9697957836617397e10	0.
0.000018541924847393046	1.9446904672354545e-13	-9.540030820532641e7	3.128216927703861e10	0.
0.00002036572073402187	1.9446904672354545e-13	-1.0477382105901013e8	3.278958459093024e10	0.
0.000022189516620650695	1.9446904672354545e-13	-1.1414812558339852e8	3.4230420063244938e10	0.
0.000016870111951316625	1.9446904672354545e-13	-8.680883564996916e7	2.9833206023969036e10	0.
0.00001869390783794545	1.9446904672354545e-13	-9.618139839672436e7	3.1410563246664665e10	0.
0.000020517703724574274	1.9446904672354545e-13	-1.0555498577161607e8	3.2912072749054977e10	0.
0.000022341499611203098	1.9446904672354545e-13	-1.1492934729501456e8	3.4347751537057983e10	0.
0.000017022094941869027	1.9446904672354545e-13	-8.758983539392854e7	2.9967840256242485e10	0.
0.00001884589082849785	1.9446904672354545e-13	-9.696249563667242e7	3.153843181034979e10	0.
0.000020669686715126676	1.9446904672354545e-13	-1.0633615581824419e8	3.303410522367574e10	0.
0.0000224934826017555	1.9446904672354545e-13	-1.1571057313985135e8	3.446468215265622e10	0.
0.00001717407793242143	1.9446904672354545e-13	-8.837084446761246e7	3.010186991339155e10	0.
0.000018997873819050254	1.9446904672354545e-13	-9.774359975637363e7	3.1665781656659275e10	0.
0.000020821669705679075	1.9446904672354545e-13	-1.0711733108230262e8	3.3155687092376183e10	0.
0.0000226454655923079	1.9446904672354545e-13	-1.1649180303481697e8	3.458121600142435e10	0.
0.00001732606092297383	1.9446904672354545e-13	-8.915186262614483e7	3.0235301058621426e10	0.
0.000019149856809602654	1.9446904672354545e-13	-9.852471059237525e7	3.179261907378228e10	0.
0.000020973652696231478	1.9446904672354545e-13	-1.0789851145057136e8	3.3276822030084557e10	0.
0.000022797448582860302	1.9446904672354545e-13	-1.172730368990312e8	3.46973568053896e10	0.
0.00001747804391352623	1.9446904672354545e-13	-8.993288963313963e7	3.036814333672496e10	0.
0.000019301839800155056	1.9446904672354545e-13	-9.930582798635906e7	3.1918949902162457e10	0.
0.00002112563568678388	1.9446904672354545e-13	-1.0867969681308143e8	3.3397516791780365e10	0.
0.000022949431573412705	1.9446904672354545e-13	-1.1805427465375224e8	3.481310941548638e10	0.
0.000017630026904078634	1.9446904672354545e-13	-9.071392526033607e7	3.050040406181001e10	0.
0.00001945382279070746	1.9446904672354545e-13	-1.0008695178494139e8	3.2044780790801453e10	0.
0.000021277618677336283	1.9446904672354545e-13	-1.0946088706299888e8	3.35177749851345e10	0.
0.000023101414563965108	1.9446904672354545e-13	-1.1883551622230661e8	3.492847625212828e10	0.
0.00002325339755451751	1.9446904672354545e-13	-1.1961676153002183e8	3.5043462842028725e10	0.
0.000025077193441146335	1.9446904672354545e-13	-1.2899197216323271e8	3.639488392716953e10	0.
0.00002690098932777516	1.9446904672354545e-13	-1.3836760608558425e8	3.769775045825334e10	0.
0.000028724785214403984	1.9446904672354545e-13	-1.4774358275501862e8	3.895695622755051e10	0.
0.000023405380545069913	1.9446904672354545e-13	-1.2039801050416134e8	3.515807183756073e10	0.
0.000025229176431698734	1.9446904672354545e-13	-1.2977326008735855e8	3.650523705162509e10	0.
0.00002705297231832756	1.9446904672354545e-13	-1.391489253387344e8	3.7804290413714005e10	0.
0.000028876768204956383	1.9446904672354545e-13	-1.4852492758167976e8	3.906005294575423e10	0.
0.000023557363535622312	1.9446904672354545e-13	-1.2117926307386243e8	3.527230722459519e10	0.
0.000025381159422251137	1.9446904672354545e-13	-1.3055455088312992e8	3.661525711590346e10	0.
0.00002720495530887996	1.9446904672354545e-13	-1.3993024692156655e8	3.791053049384599e10	0.
0.000029028751195508785	1.9446904672354545e-13	-1.493062743242672e8	3.916287790210126e10	0.
0.000023709346526174715	1.9446904672354545e-13	-1.2196051917007615e8	3.5386172607737144e10	0.
0.00002553314241280354	1.9446904672354545e-13	-1.3133584449932906e8	3.672494636337992e10	0.
0.000027356938299432364	1.9446904672354545e-13	-1.4071157079529333e8	3.801647258706347e10	0.
0.000029180734186061188	1.9446904672354545e-13	-1.5008762295287213e8	3.926543271392667e10	0.
0.000023861329516727117	1.9446904672354545e-13	-1.2274177872550976e8	3.5499671607193825e10	0.
0.000025685125403355942	1.9446904672354545e-13	-1.3211714088594873e8	3.683430805080294e10	0.
0.000027508921289984766	1.9446904672354545e-13	-1.4149289692198342e8	3.812211918069468e10	0.
0.00002933271717661359	1.9446904672354545e-13	-1.508689734382049e8	3.936772023975959e10	0.
0.00002401331250727952	1.9446904672354545e-13	-1.2352304167457122e8	3.56128080475703e10	0.
0.000025837108393908344	1.9446904672354545e-13	-1.3289843999415655e8	3.694334535774832e10	0.
0.00002766090428053717	1.9446904672354545e-13	-1.422742252645381e8	3.822747310712038e10	0.
