# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-32-42.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:32:42
# Dir	-1
# field	2.917035700853182e-11
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	2.917035700853182e-11	-187775.72604090386	6.854141790846333e7	0.
2.1277618677336284e-6	2.917035700853182e-11	-225181.48506890234	8.289635456243066e7	0.
4.103540744914854e-6	2.917035700853182e-11	-268399.98462624353	9.821502574474724e7	0.
6.0793196220960804e-6	2.917035700853182e-11	-316664.9968683238	1.1381266127333821e8	0.
3.0396598110480404e-7	2.917035700853182e-11	-190435.78601657515	6.959530984764369e7	0.
2.27974485828603e-6	2.917035700853182e-11	-228307.3174618676	8.404971180721177e7	0.
4.255523735467257e-6	2.917035700853182e-11	-271945.1204281123	9.941288360809645e7	0.
6.231302612648483e-6	2.917035700853182e-11	-320559.8399457792	1.1500762590698637e8	0.
4.5594897165720606e-7	2.917035700853182e-11	-193132.45435677015	7.065868922485396e7	0.
2.4317278488384323e-6	2.917035700853182e-11	-231467.4828938501	8.520844402012679e7	0.
4.4075067260196586e-6	2.917035700853182e-11	-275519.7766783759	1.0061201830337255e8	0.
6.383285603200885e-6	2.917035700853182e-11	-324478.5053481286	1.1620085461677147e8	0.
6.079319622096081e-7	2.917035700853182e-11	-195865.6768284645	7.173127318771102e7	0.
2.5837108393908345e-6	2.917035700853182e-11	-234661.6810529017	8.637221425215718e7	0.
4.55948971657206e-6	2.917035700853182e-11	-279123.5261221525	1.0181215106035261e8	0.
6.5352685937532865e-6	2.917035700853182e-11	-328420.55926635995	1.1739217630753264e8	0.
7.599149527620101e-7	2.917035700853182e-11	-198635.37773002943	7.281277231106727e7	0.
2.7356938299432363e-6	2.917035700853182e-11	-237889.59703241658	8.754069136843628e7	0.
4.711472707124463e-6	2.917035700853182e-11	-282755.93725916557	1.0301301055186525e8	0.
6.687251584305689e-6	2.917035700853182e-11	-332385.57091492537	1.1858142226523276e8	0.
9.118979433144121e-7	2.917035700853182e-11	-201441.46011398005	7.390288970085457e7	0.
2.8876768204956385e-6	2.917035700853182e-11	-241150.9021119199	8.871354050951868e7	0.
4.863455697676865e-6	2.917035700853182e-11	-286416.5750617589	1.0421433549441084e8	0.
6.839234574858091e-6	2.917035700853182e-11	-336373.1128950728	1.197684376818116e8	0.
1.0638809338668142e-6	2.917035700853182e-11	-204283.8060707395	7.50013206462586e7	0.
3.0396598110480402e-6	2.917035700853182e-11	-244445.25455404026	8.989043480799252e7	0.
5.0154386882292664e-6	2.917035700853182e-11	-290105.00166977866	1.0541586955977196e8	0.
6.991217565410493e-6	2.917035700853182e-11	-340382.76153121586	1.2095306170844059e8	0.
1.2158639244192162e-6	2.917035700853182e-11	-207162.2770714934	7.61077526159404e7	0.
3.1916428016004424e-6	2.917035700853182e-11	-247772.30041359382	9.107104732893413e7	0.
5.167421678781669e-6	2.917035700853182e-11	-293820.77706087433	1.066173660287233e8	0.
7.143200555962895e-6	2.917035700853182e-11	-344414.09718101757	1.2213515328531727e8	0.
1.3678469149716181e-6	2.917035700853182e-11	-210076.71436782976	7.72218709350219e7	0.
3.3436257921528446e-6	2.917035700853182e-11	-251131.6743548042	9.225505344327155e7	0.
5.319404669334071e-6	2.917035700853182e-11	-297563.45969500183	1.078185814531507e8	0.
7.295183546515297e-6	2.917035700853182e-11	-348466.7045199279	1.233145763912936e8	0.
1.5198299055240201e-6	2.917035700853182e-11	-213026.93944550742	7.834335298329668e7	0.
3.4956087827052463e-6	2.917035700853182e-11	-254523.00047280904	9.344213643473393e7	0.
5.4713876598864726e-6	2.917035700853182e-11	-301332.6071321384	1.0901929025589634e8	0.
7.447166537067699e-6	2.917035700853182e-11	-352540.172800986	1.2449119767827079e8	0.
1.6718128960764223e-6	2.917035700853182e-11	-216012.75452937628	7.947187145338714e7	0.
3.6475917732576485e-6	2.917035700853182e-11	-257945.8931157545	9.463198171384488e7	0.
5.623370650438875e-6	2.917035700853182e-11	-305127.7766224274	1.1021926161587733e8	0.
7.599149527620101e-6	2.917035700853182e-11	-356634.09609074215	1.2566489444345927e8	0.
1.8237958866288243e-6	2.917035700853182e-11	-219033.94313618654	8.0607100438976e7	0.
3.7995747638100507e-6	2.917035700853182e-11	-261399.95770395556	9.582427981568542e7	0.
5.775353640991277e-6	2.917035700853182e-11	-308948.5256681827	1.1141828701504315e8	0.
7.751132518172502e-6	2.917035700853182e-11	-360748.07348220114	1.2683554976477002e8	0.
1.9757788771812262e-6	2.917035700853182e-11	-222090.2706717741	8.174870576389724e7	0.
3.9515577543624524e-6	2.917035700853182e-11	-264884.7915427948	9.701872535146517e7	0.
5.927336631543679e-6	2.917035700853182e-11	-312794.4125573642	1.126161533751709e8	0.
7.903115508724905e-6	2.917035700853182e-11	-364881.70928571635	1.2800305355345954e8	0.
8.055098499277307e-6	2.917035700853182e-11	-369034.6131987884	1.2916730096058679e8	0.
0.000010030877376458533	2.917035700853182e-11	-424608.6869863749	1.4396961636810067e8	0.
0.00001200665625363976	2.917035700853182e-11	-482634.40650917357	1.5808113720541406e8	0.
0.000013982435130820985	2.917035700853182e-11	-542525.6210264497	1.714705590648802e8	0.
8.207081489829708e-6	2.917035700853182e-11	-373206.4004557387	1.3032819655451994e8	0.
0.000010182860367010935	2.917035700853182e-11	-428993.62910108874	1.4508054461174482e8	0.
0.000012158639244192161	2.917035700853182e-11	-487181.62160494894	1.5913665139713392e8	0.
0.000014134418121373388	2.917035700853182e-11	-547196.4363799578	1.7247110731086984e8	0.
8.359064480382111e-6	2.917035700853182e-11	-377396.6919582328	1.3148564691056156e8	0.
0.000010334843357563338	2.917035700853182e-11	-433392.69335615984	1.4618730487687925e8	0.
0.000012310622234744563	2.917035700853182e-11	-491739.5757081474	1.6018786946125847e8	0.
0.00001428640111192579	2.917035700853182e-11	-551875.4581248636	1.7346754146577534e8	0.
8.511047470934514e-6	2.917035700853182e-11	-381605.11438763276	1.326395691516793e8	0.
0.000010486826348115739	2.917035700853182e-11	-437805.58522390475	1.4728987179124355e8	0.
0.000012462605225296966	2.917035700853182e-11	-496308.04625960457	1.612347994428411e8	0.
0.000014438384102478191	2.917035700853182e-11	-556562.5210656972	1.7445988248025152e8	0.
8.663030461486915e-6	2.917035700853182e-11	-385831.3003001505	1.3378988062765008e8	0.
0.000010638809338668142	2.917035700853182e-11	-442232.0161331328	1.4838821636530077e8	0.
0.000012614588215849367	2.917035700853182e-11	-500886.81565811526	1.6227744606941622e8	0.
0.000014590367093030594	2.917035700853182e-11	-561257.4637961306	1.7544815203537723e8	0.
8.815013452039317e-6	2.917035700853182e-11	-390074.8882057681	1.3493650696932527e8	0.
0.000010790792329220544	2.917035700853182e-11	-446671.70341433026	1.4948232637416473e8	0.
0.00001276657120640177	2.917035700853182e-11	-505475.6711696631	1.633158227440339e8	0.
0.000014742350083582997	2.917035700853182e-11	-565960.128614088	1.7643237062465197e8	0.
8.96699644259172e-6	2.917035700853182e-11	-394335.5226318705	1.360793808691014e8	0.
