# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-32-48.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:32:48
# Dir	-1
# field	3.111504747576727e-11
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	3.111504747576727e-11	-181731.8602299552	6.52710280211024e7	0.
2.1277618677336284e-6	3.111504747576727e-11	-216696.29359894546	7.84926311968506e7	0.
4.103540744914854e-6	3.111504747576727e-11	-256957.2856677609	9.259695788622406e7	0.
6.0793196220960804e-6	3.111504747576727e-11	-301853.47590411315	1.0698670432688923e8	0.
3.0396598110480404e-7	3.111504747576727e-11	-184224.0308899366	6.62428150202077e7	0.
2.27974485828603e-6	3.111504747576727e-11	-219611.8512928256	7.955421329028289e7	0.
4.255523735467257e-6	3.111504747576727e-11	-260256.3602657123	9.370073535769036e7	0.
6.231302612648483e-6	3.111504747576727e-11	-305475.56883463595	1.0809085465901148e8	0.
4.5594897165720606e-7	3.111504747576727e-11	-186749.4346448855	6.722309237145795e7	0.
2.4317278488384323e-6	3.111504747576727e-11	-222558.69919151574	8.06207369347147e7	0.
4.4075067260196586e-6	3.111504747576727e-11	-263582.5725501864	9.480587908937526e7	0.
6.383285603200885e-6	3.111504747576727e-11	-309119.8022021838	1.0919367303416768e8	0.
6.079319622096081e-7	3.111504747576727e-11	-189308.02533266912	6.821161556302507e7	0.
2.5837108393908345e-6	3.111504747576727e-11	-225536.57990399777	8.169191204698883e7	0.
4.55948971657206e-6	3.111504747576727e-11	-266935.55093555205	9.59121404589064e7	0.
6.5352685937532865e-6	3.111504747576727e-11	-312785.7917531601	1.102950003268676e8	0.
7.599149527620101e-7	3.111504747576727e-11	-191899.73850557522	6.92081360310837e7	0.
2.7356938299432363e-6	3.111504747576727e-11	-228545.22328785746	8.276745183765121e7	0.
