# Filename	binding\7700eabc-372b-425a-a852-c2f13b31e81b.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-09T15:34:07
# Dir	1
# field	5.1923235475186634e-11
# zi	6.
W	field	zb	tb	argtb	zt	tt	argtt
-0.000030396598110480406	5.1923235475186634e-11	NaN	NaN	NaN	34989.72553546189	7.450197243117827e6	0.
-0.00002720495530887996	5.1923235475186634e-11	NaN	NaN	NaN	39777.95088904744	9.09819040717992e6	0.
-0.000024165295497831922	5.1923235475186634e-11	NaN	NaN	NaN	45910.58492315686	1.1408099504691618e7	0.
-0.00002112563568678388	5.1923235475186634e-11	NaN	NaN	NaN	54686.19195163278	1.5122103599301206e7	0.
-0.000030244615119928003	5.1923235475186634e-11	NaN	NaN	NaN	35189.63937371879	7.516313502137602e6	0.
-0.00002705297231832756	5.1923235475186634e-11	NaN	NaN	NaN	40041.852055822084	9.192946427466981e6	0.
-0.00002401331250727952	5.1923235475186634e-11	NaN	NaN	NaN	46273.49616751666	1.1551963874849452e7	0.
-0.000020973652696231478	5.1923235475186634e-11	NaN	NaN	NaN	55230.61381976786	1.536925180742816e7	0.
-0.0000300926321293756	5.1923235475186634e-11	NaN	NaN	NaN	35392.010578210735	7.583480498459034e6	0.
-0.00002690098932777516	5.1923235475186634e-11	NaN	NaN	NaN	40309.603037816385	9.28950650799678e6	0.
-0.000023861329516727117	5.1923235475186634e-11	NaN	NaN	NaN	46642.927022651544	1.1699251232521474e7	0.
-0.000020821669705679075	5.1923235475186634e-11	NaN	NaN	NaN	55788.094837515426	1.5624443238576563e7	0.
-0.000029940649138823198	5.1923235475186634e-11	NaN	NaN	NaN	35596.88774519747	7.6517228546747165e6	0.
-0.000026749006337222757	5.1923235475186634e-11	NaN	NaN	NaN	40581.29597930442	9.387924689355634e6	0.
-0.000023709346526174715	5.1923235475186634e-11	NaN	NaN	NaN	47019.07523899291	1.185008920473001e7	0.
-0.000020669686715126676	5.1923235475186634e-11	NaN	NaN	NaN	56359.18993345986	1.5888103904881833e7	0.
-0.000029788666148270795	5.1923235475186634e-11	NaN	NaN	NaN	35804.32083686064	7.721067395931127e6	0.
-0.000026597023346670354	5.1923235475186634e-11	NaN	NaN	NaN	40857.02620889189	9.48825373238411e6	0.
-0.000023557363535622312	5.1923235475186634e-11	NaN	NaN	NaN	47402.14741612717	1.200460934706463e7	0.
-0.000020517703724574274	5.1923235475186634e-11	NaN	NaN	NaN	56944.4899988185	1.6160692344533961e7	0.
-0.000029636683157718393	5.1923235475186634e-11	NaN	NaN	NaN	36014.361232068324	7.79153949012653e6	0.
