# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-32-27.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:32:27
# Dir	-1
# field	2.4697568933890273e-11
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	2.4697568933890273e-11	-204321.2164672307	7.77580686445516e7	0.
2.1277618677336284e-6	2.4697568933890273e-11	-248856.28883023467	9.550694235107982e7	0.
4.103540744914854e-6	2.4697568933890273e-11	-300771.47174342227	1.1445621912309514e8	0.
6.0793196220960804e-6	2.4697568933890273e-11	-358950.94219210395	1.3363644276874068e8	0.
3.0396598110480404e-7	2.4697568933890273e-11	-207468.6506646055	7.905724851036492e7	0.
2.27974485828603e-6	2.4697568933890273e-11	-252599.18584080352	9.693531475399823e7	0.
4.255523735467257e-6	2.4697568933890273e-11	-305041.0127635622	1.1593431133160366e8	0.
6.231302612648483e-6	2.4697568933890273e-11	-363647.78511174314	1.3509935520550287e8	0.
4.5594897165720606e-7	2.4697568933890273e-11	-210663.06501657466	8.036905992237076e7	0.
2.4317278488384323e-6	2.4697568933890273e-11	-256385.6470865506	9.83702929407854e7	0.
4.4075067260196586e-6	2.4697568933890273e-11	-309347.1044006131	1.1741322134983662e8	0.
6.383285603200885e-6	2.4697568933890273e-11	-368373.24396519456	1.365591608914333e8	0.
6.079319622096081e-7	2.4697568933890273e-11	-213904.37735361065	8.169308967998576e7	0.
2.5837108393908345e-6	2.4697568933890273e-11	-260215.22652077186	9.98113961245843e7	0.
4.55948971657206e-6	2.4697568933890273e-11	-313689.13782210153	1.1889257942419222e8	0.
6.5352685937532865e-6	2.4697568933890273e-11	-373126.73106839077	1.3801564549834642e8	0.
7.599149527620101e-7	2.4697568933890273e-11	-217192.47304003226	8.302891082753646e7	0.
2.7356938299432363e-6	2.4697568933890273e-11	-264087.4576215753	1.0125814160821488e8	0.
4.711472707124463e-6	2.4697568933890273e-11	-318066.5004300726	1.2037201559016384e8	0.
6.687251584305689e-6	2.4697568933890273e-11	-377907.6651333924	1.3946860548557752e8	0.
9.118979433144121e-7	2.4697568933890273e-11	-220527.20537174496	8.437608923218136e7	0.
2.8876768204956385e-6	2.4697568933890273e-11	-268001.85471418966	1.0271005489294656e8	0.
4.863455697676865e-6	2.4697568933890273e-11	-322478.57694185106	1.2185117530943733e8	0.
6.839234574858091e-6	2.4697568933890273e-11	-382715.4717090532	1.409178485920091e8	0.
1.0638809338668142e-6	2.4697568933890273e-11	-223908.3960820879	8.573417652562423e7	0.
3.0396598110480402e-6	2.4697568933890273e-11	-271957.91431156045	1.0416665954016443e8	0.
5.0154386882292664e-6	2.4697568933890273e-11	-326924.75042350707	1.233297192562056e8	0.
6.991217565410493e-6	2.4697568933890273e-11	-387549.5835785107	1.4236319361884454e8	0.
1.2158639244192162e-6	2.4697568933890273e-11	-227335.8359517503	8.710271363174212e7	0.
3.1916428016004424e-6	2.4697568933890273e-11	-275955.1164656207	1.0562749485958925e8	0.
5.167421678781669e-6	2.4697568933890273e-11	-331404.40327436617	1.248073257563033e8	0.
7.143200555962895e-6	2.4697568933890273e-11	-392409.4411152337	1.4380447016864243e8	0.
1.3678469149716181e-6	2.4697568933890273e-11	-230809.2855179408	8.848123653333819e7	0.
3.3436257921528446e-6	2.4697568933890273e-11	-279992.92612191866	1.0709209796866836e8	0.
5.319404669334071e-6	2.4697568933890273e-11	-335916.91816134	1.262836750841678e8	0.
7.295183546515297e-6	2.4697568933890273e-11	-397294.49259943113	1.45241519570179e8	0.
1.5198299055240201e-6	2.4697568933890273e-11	-234328.4758772823	8.986927257599305e7	0.
3.4956087827052463e-6	2.4697568933890273e-11	-284070.7944706424	1.0856002070406188e8	0.
5.4713876598864726e-6	2.4697568933890273e-11	-340461.6789022665	1.2775846489642927e8	0.
7.447166537067699e-6	2.4697568933890273e-11	-402204.1944966751	1.4667418828929427e8	0.
1.6718128960764223e-6	2.4697568933890273e-11	-237893.10957627458	9.126634588899879e7	0.
3.6475917732576485e-6	2.4697568933890273e-11	-288188.1602874789	1.1003082257526755e8	0.
5.623370650438875e-6	2.4697568933890273e-11	-345038.07129782607	1.2923140698161659e8	0.
7.599149527620101e-6	2.4697568933890273e-11	-407138.0117006237	1.481023400813274e8	0.
1.8237958866288243e-6	2.4697568933890273e-11	-241502.8615826121	9.267197150809032e7	0.
3.7995747638100507e-6	2.4697568933890273e-11	-292344.45125818916	1.1150406880791701e8	0.
5.775353640991277e-6	2.4697568933890273e-11	-349645.4839119544	1.3070222489793634e8	0.
7.751132518172502e-6	2.4697568933890273e-11	-412095.4177417449	1.4952584221384737e8	0.
1.9757788771812262e-6	2.4697568933890273e-11	-245157.38033018704	9.408566603756815e7	0.
3.9515577543624524e-6	2.4697568933890273e-11	-296539.08528125193	1.129793394268296e8	0.
5.927336631543679e-6	2.4697568933890273e-11	-354283.3088009927	1.3217065354900974e8	0.
7.903115508724905e-6	2.4697568933890273e-11	-417075.8949639421	1.5094457552367395e8	0.
8.055098499277307e-6	2.4697568933890273e-11	-422078.93467097136	1.5235842648467177e8	0.
0.000010030877376458533	2.4697568933890273e-11	-488956.92310992494	1.702570942355916e8	0.
0.00001200665625363976	2.4697568933890273e-11	-558628.0984168022	1.8720149104339737e8	0.
0.000013982435130820985	2.4697568933890273e-11	-630377.294440465	2.0319199462652624e8	0.
8.207081489829708e-6	2.4697568933890273e-11	-427104.0372445143	1.5376729118062794e8	0.
0.000010182860367010935	2.4697568933890273e-11	-494227.58003493136	1.7159496172898132e8	0.
0.000012158639244192161	2.4697568933890273e-11	-564081.1761557476	1.8846485589204213e8	0.
0.000014134418121373388	2.4697568933890273e-11	-635966.5557775865	2.0438406602578193e8	0.
8.359064480382111e-6	2.4697568933890273e-11	-432150.71223573893	1.551710738693814e8	0.
0.000010334843357563338	2.4697568933890273e-11	-499514.27174465393	1.7292710456602618e8	0.
0.000012310622234744563	2.4697568933890273e-11	-569546.1825223316	1.8972256873825797e8	0.
0.00001428640111192579	2.4697568933890273e-11	-641564.7721219576	2.05570873720559e8	0.
8.511047470934514e-6	2.4697568933890273e-11	-437218.4784321363	1.5656968656861982e8	0.
0.000010486826348115739	2.4697568933890273e-11	-504816.63483009307	1.7425350827410433e8	0.
0.000012462605225296966	2.4697568933890273e-11	-575022.8527003074	1.9097465725241694e8	0.
0.000014438384102478191	2.4697568933890273e-11	-647171.7525978319	2.067524680269188e8	0.
8.663030461486915e-6	2.4697568933890273e-11	-442306.86390137277	1.579630488462489e8	0.
0.000010638809338668142	2.4697568933890273e-11	-510134.31431895733	1.7557416239713717e8	0.
0.000012614588215849367	2.4697568933890273e-11	-580510.9284173716	1.922211385963924e8	0.
0.000014590367093030594	2.4697568933890273e-11	-652787.3110801459	2.079288751822116e8	0.
8.815013452039317e-6	2.4697568933890273e-11	-447415.40601384325	1.5935108757797354e8	0.
0.000010790792329220544	2.4697568933890273e-11	-515466.96354480967	1.7688906438904446e8	0.
0.00001276657120640177	2.4697568933890273e-11	-586010.1577964224	1.9346204284212402e8	0.
0.000014742350083582997	2.4697568933890273e-11	-658411.2660724061	2.0910013871752778e8	0.
8.96699644259172e-6	2.4697568933890273e-11	-452543.6514455487	1.6073373526199803e8	0.
0.000010942775319772945	2.4697568933890273e-11	-520814.2440115801	1.7819820883984014e8	0.
0.000012918554196954172	2.4697568933890273e-11	-591520.2952080318	1.946973961945116e8	0.
0.000014894333074135398	2.4697568933890273e-11	-664043.4405871232	2.1026629684708357e8	0.
9.11897943314412e-6	2.4697568933890273e-11	-457691.1561628599	1.621109355074838e8	0.
0.000011094758310325348	2.4697568933890273e-11	-526175.8252541615	1.7950159583013555e8	0.
0.000013070537187506573	2.4697568933890273e-11	-597041.1011243479	1.9592722740182516e8	0.
0.0000150463160646878	2.4697568933890273e-11	-669683.6620288051	2.114273811202005e8	0.
9.270962423696523e-6	2.4697568933890273e-11	-462857.4853906622	1.6348263145365044e8	0.
0.00001124674130087775	2.4697568933890273e-11	-531551.3846957493	1.807992335375667e8	0.
0.000013222520178058976	2.4697568933890273e-11	-602572.3419746106	1.9715156624059707e8	0.
0.000015198299055240203	2.4697568933890273e-11	-675331.7620795188	2.1258343887552103e8	0.
9.422945414248926e-6	2.4697568933890273e-11	-468042.2135653093	1.6484877676911357e8	0.
0.000011398724291430151	2.4697568933890273e-11	-536940.6075025364	1.82091129089185e8	0.
0.000013374503168611378	2.4697568933890273e-11	-608113.7900024483	1.9837044371046194e8	0.
0.000015350282045792605	2.4697568933890273e-11	-680987.5765870158	2.1373449995816654e8	0.
9.574928404801327e-6	2.4697568933890273e-11	-473244.92427374225	1.6620932959665945e8	0.
0.000011550707281982554	2.4697568933890273e-11	-542343.1864363275	1.8337728920958513e8	0.
0.00001352648615916378	2.4697568933890273e-11	-613665.2231250998	1.9958389188543755e8	0.
0.000015502265036345005	2.4697568933890273e-11	-686650.9454554215	2.148806100901893e8	0.
9.72691139535373e-6	2.4697568933890273e-11	-478465.21018006484	1.6756425237128848e8	0.
0.000011702690272534956	2.4697568933890273e-11	-547758.8217055892	1.8465772568579498e8	0.
0.000013678469149716182	2.4697568933890273e-11	-619226.4247946894	2.007919461929994e8	0.
0.000015654248026897407	2.4697568933890273e-11	-692321.7125384688	2.1602180607792506e8	0.
9.878894385906132e-6	2.4697568933890273e-11	-483702.6729407922	1.6891351716580993e8	0.
0.000011854673263087357	2.4697568933890273e-11	-553187.2208154096	1.8593245313736328e8	0.
0.000013830452140268584	2.4697568933890273e-11	-624797.1838616603	2.019946331260484e8	0.
0.00001580623101744981	2.4697568933890273e-11	-697999.7255352637	2.171581295109076e8	0.
0.000015958214008002212	2.4697568933890273e-11	-703684.8358885597	2.182896128782233e8	0.
0.000017782009894631037	2.4697568933890273e-11	-772410.3749646744	2.315045755073118e8	0.
0.00001960580578125986	2.4697568933890273e-11	-841927.2716983393	2.44095831867242e8	0.
0.000021429601667888686	2.4697568933890273e-11	-912073.7469344041	2.5612622199060023e8	0.
0.000016110196998554615	2.4697568933890273e-11	-709376.8986855189	2.194163004291155e8	0.
0.00001793399288518344	2.4697568933890273e-11	-778175.7654309459	2.325767686773557e8	0.
0.000019757788771812264	2.4697568933890273e-11	-847750.6803059796	2.4511895921208116e8	0.
0.00002158158465844109	2.4697568933890273e-11	-917943.6335605334	2.5710526094223428e8	0.
0.000016262179989107018	2.4697568933890273e-11	-715075.7725609246	2.2053823319989467e8	0.
0.000018085975875735842	2.4697568933890273e-11	-783946.5152739158	2.3364466886557513e8	0.
0.000019909771762364663	2.4697568933890273e-11	-853578.3592121535	2.461382336767673e8	0.
0.000021733567648993488	2.4697568933890273e-11	-923816.9642757726	2.580808369426293e8	0.
0.000016414162979659417	2.4697568933890273e-11	-720781.3196028204	2.2165545290754962e8	0.
0.00001823795886628824	2.4697568933890273e-11	-789722.5214907408	2.347083159663851e8	0.
0.000020061754752917066	2.4697568933890273e-11	-859410.2306689249	2.4715368384106585e8	0.
0.00002188555063954589	2.4697568933890273e-11	-929693.6797042305	2.590529731963003e8	0.
0.00001656614597021182	2.4697568933890273e-11	-726493.4052605378	2.227679904167114e8	0.
0.000018389941856840644	2.4697568933890273e-11	-795503.6835078917	2.3576774513910693e8	0.
0.00002021373774346947	2.4697568933890273e-11	-865246.2186900936	2.4816534547626814e8	0.
0.000022037533630098293	2.4697568933890273e-11	-935573.7217576399	2.6002170522000942e8	0.
0.000016718128960764222	2.4697568933890273e-11	-732211.8982550772	2.2387588936413997e8	0.
0.000018541924847393046	2.4697568933890273e-11	-801289.9031164733	2.368229978881322e8	0.
0.00002036572073402187	2.4697568933890273e-11	-871086.2490051831	2.491732524365234e8	0.
0.000022189516620650695	2.4697568933890273e-11	-941457.0336026968	2.6098706092970657e8	0.
0.000016870111951316625	2.4697568933890273e-11	-737936.6704918034	2.2497918649713978e8	0.
0.00001869390783794545	2.4697568933890273e-11	-807081.0844093328	2.3787411099927187e8	0.
0.000020517703724574274	2.4697568933890273e-11	-876930.2490147226	2.5017743785730216e8	0.
0.000022341499611203098	2.4697568933890273e-11	-947343.5596293181	2.6194906990332997e8	0.
0.000017022094941869027	2.4697568933890273e-11	-743667.5969754156	2.260779237419263e8	0.
0.00001884589082849785	2.4697568933890273e-11	-812877.1337199134	2.3892111490569758e8	0.
0.000020669686715126676	2.4697568933890273e-11	-882778.1477467929	2.511779347621412e8	0.
0.0000224934826017555	2.4697568933890273e-11	-953233.2454197854	2.6290776305959496e8	0.
0.00001717407793242143	2.4697568933890273e-11	-749404.5557271506	2.2717214166169152e8	0.
0.000018997873819050254	2.4697568933890273e-11	-818677.9595628083	2.399640543635427e8	0.
0.000020821669705679075	2.4697568933890273e-11	-888629.8758147958	2.521747757794568e8	0.
0.0000226454655923079	2.4697568933890273e-11	-959126.0377187537	2.638631636647196e8	0.
0.00001732606092297383	2.4697568933890273e-11	-755147.4277041759	2.2826187929898778e8	0.
0.000019149856809602654	2.4697568933890273e-11	-824483.4725759712	2.4100295505684695e8	0.
0.000020973652696231478	2.4697568933890273e-11	-894485.3653764168	2.5316799141453162e8	0.
0.000022797448582860302	2.4697568933890273e-11	-965021.8844040985	2.6481530584773436e8	0.
0.00001747804391352623	2.4697568933890273e-11	-760896.0967211312	2.2934716908841357e8	0.
0.000019301839800155056	2.4697568933890273e-11	-830293.5854645438	2.4203786303786406e8	0.
0.00002112563568678388	2.4697568933890273e-11	-900344.5500937419	2.5415761751034874e8	0.
0.000017630026904078634	2.4697568933890273e-11	-766650.4493737726	2.304280557248019e8	0.
0.00001945382279070746	2.4697568933890273e-11	-836108.2129462525	2.4306880957178178e8	0.
0.000021277618677336283	2.4697568933890273e-11	-906207.3650945014	2.5514368392994487e8	0.
0.000022949431573412705	2.4697568933890273e-11	-970920.7344585733	2.657642159148582e8	0.
0.000023101414563965108	2.4697568933890273e-11	-976822.5379422582	2.6670992176647344e8	0.
0.00002325339755451751	2.4697568933890273e-11	-982727.2459657752	2.6765245097491053e8	0.
0.000025077193441146335	2.4697568933890273e-11	-1.0537938264031073e6	2.787246573874044e8	0.
0.00002690098932777516	2.4697568933890273e-11	-1.1252006142502106e6	2.8938675418128556e8	0.
0.000023405380545069913	2.4697568933890273e-11	-988634.8106642459	2.68591832739904e8	0.
0.000025229176431698734	2.4697568933890273e-11	-1.0597322781001306e6	2.796282676658048e8	0.
0.00002705297231832756	2.4697568933890273e-11	-1.1311646499565255e6	2.902579846353781e8	0.
0.000028724785214403984	2.4697568933890273e-11	-1.1968904174143758e6	2.996770424492305e8	0.
0.000023557363535622312	2.4697568933890273e-11	-994545.1851719703	2.6952808839046293e8	0.
0.000025381159422251137	2.4697568933890273e-11	-1.06567304683451e6	2.8052905491387796e8	0.
0.00002720495530887996	2.4697568933890273e-11	-1.1371306154096506e6	2.9112665984852594e8	0.
0.000028876768204956383	2.4697568933890273e-11	-1.2028758488451983e6	3.0051886538293713e8	0.
0.000023709346526174715	2.4697568933890273e-11	-1.0004583235978091e6	2.7046124860743815e8	0.
0.00002553314241280354	2.4697568933890273e-11	-1.0716160967180175e6	2.8142704621247435e8	0.
0.000027356938299432364	2.4697568933890273e-11	-1.1430984822254993e6	2.919927952949249e8	0.
0.000029028751195508785	2.4697568933890273e-11	-1.208862902256627e6	3.013583571670259e8	0.
0.000023861329516727117	2.4697568933890273e-11	-1.0063741810012413e6	2.7139134478160375e8	0.
0.000025685125403355942	2.4697568933890273e-11	-1.0775613925720607e6	2.8232225683182704e8	0.
0.000027508921289984766	2.4697568933890273e-11	-1.14906822255579e6	2.928564155458691e8	0.
0.000029180734186061188	2.4697568933890273e-11	-1.2148515549584737e6	3.0219553705943143e8	0.
0.00002401331250727952	2.4697568933890273e-11	-1.0122927133690855e6	2.7231839223069865e8	0.
0.000025837108393908344	2.4697568933890273e-11	-1.0835088999109599e6	2.8321472080170894e8	0.
0.00002766090428053717	2.4697568933890273e-11	-1.1550398090759115e6	2.9371753596110266e8	0.
0.00002933271717661359	2.4697568933890273e-11	-1.220841784669683e6	3.030304245431823e8	0.
0.000024165295497831922	2.4697568933890273e-11	-1.0182138775928598e6	2.732424242659204e8	0.
0.000025989091384460747	2.4697568933890273e-11	-1.089458584925669e6	2.8410445338090694e8	0.
0.00002781288727108957	2.4697568933890273e-11	-1.161013214973107e6	2.9457617747816056e8	0.
