# Filename	binding\7f9b8b9d-3cbb-4f9b-a8d9-f5e1ea1a34cc.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T17:58:26
# Dir	-1
# field	5.056195214812182e-12
# zi	-6.
W	field	zb	tb	argtbzt	tt	argtt
-0.000030396598110480406	5.056195214812182e-12	NaN	NaN	NaN	-32720.330496316168	-32720.330496316168	3.141592653589793
-0.00002720495530887996	5.056195214812182e-12	NaN	NaN	NaN	-36510.26380022913	-36510.26380022913	3.141592653589793
-0.000024165295497831922	5.056195214812182e-12	NaN	NaN	NaN	-41029.43119988126	-41029.43119988126	3.141592653589793
-0.00002112563568678388	5.056195214812182e-12	NaN	NaN	NaN	-46811.38799874423	-46811.38799874423	3.141592653589793
-0.000030244615119928003	5.056195214812182e-12	NaN	NaN	NaN	-32882.970538372385	-32882.970538372385	3.141592653589793
-0.00002705297231832756	5.056195214812182e-12	NaN	NaN	NaN	-36712.60848589118	-36712.60848589118	3.141592653589793
-0.00002401331250727952	5.056195214812182e-12	NaN	NaN	NaN	-41284.68707572163	-41284.68707572163	3.141592653589793
-0.000020973652696231478	5.056195214812182e-12	NaN	NaN	NaN	-47143.087967751184	-47143.087967751184	3.141592653589793
-0.0000300926321293756	5.056195214812182e-12	NaN	NaN	NaN	-33047.226574629836	-33047.226574629836	3.141592653589793
-0.00002690098932777516	5.056195214812182e-12	NaN	NaN	NaN	-36917.19307753128	-36917.19307753128	3.141592653589793
-0.000023861329516727117	5.056195214812182e-12	NaN	NaN	NaN	-41543.11122773129	-41543.11122773129	3.141592653589793
-0.000020821669705679075	5.056195214812182e-12	NaN	NaN	NaN	-47479.468902680914	-47479.468902680914	3.141592653589793
-0.000029940649138823198	5.056195214812182e-12	NaN	NaN	NaN	-33213.122675175306	-33213.122675175306	3.141592653589793
-0.000026749006337222757	5.056195214812182e-12	NaN	NaN	NaN	-37124.05471440741	-37124.05471440741	3.141592653589793
-0.000023709346526174715	5.056195214812182e-12	NaN	NaN	NaN	-41804.76248766839	-41804.76248766839	3.141592653589793
-0.000020669686715126676	5.056195214812182e-12	NaN	NaN	NaN	-47820.629441397155	-47820.629441397155	3.141592653589793
-0.000029788666148270795	5.056195214812182e-12	NaN	NaN	NaN	-33380.68338777288	-33380.68338777288	3.141592653589793
-0.000026597023346670354	5.056195214812182e-12	NaN	NaN	NaN	-37333.23135550629	-37333.23135550629	3.141592653589793
-0.000023557363535622312	5.056195214812182e-12	NaN	NaN	NaN	-42069.70113962172	-42069.70113962172	3.141592653589793
-0.000020517703724574274	5.056195214812182e-12	NaN	NaN	NaN	-48166.67097924497	-48166.67097924497	3.141592653589793
-0.000029636683157718393	5.056195214812182e-12	NaN	NaN	NaN	-33549.93374970589	-33549.93374970589	3.141592653589793
-0.00002644504035611795	5.056195214812182e-12	NaN	NaN	NaN	-37544.761802114466	-37544.761802114466	3.141592653589793
-0.000023405380545069913	5.056195214812182e-12	NaN	NaN	NaN	-42337.98896467597	-42337.98896467597	3.141592653589793
-0.00002036572073402187	5.056195214812182e-12	NaN	NaN	NaN	-48517.697764866985	-48517.697764866985	3.141592653589793
-0.000029484700167165993	5.056195214812182e-12	NaN	NaN	NaN	-33720.89929996457	-33720.89929996457	3.141592653589793
-0.00002629305736556555	5.056195214812182e-12	NaN	NaN	NaN	-37758.68572113904	-37758.68572113904	3.141592653589793
-0.00002325339755451751	5.056195214812182e-12	NaN	NaN	NaN	-42609.689287221954	-42609.689287221954	3.141592653589793
