# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-31-09.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:31:09
# Dir	-1
# field	1.3612833270648182e-12
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	1.3612833270648182e-12	-914728.0663505846	7.21185918889666e8	0.
2.1277618677336284e-6	1.3612833270648182e-12	-1.9414360372141302e6	1.4206405125348916e9	0.
4.103540744914854e-6	1.3612833270648182e-12	-3.2411155021770727e6	2.016196462544377e9	0.
6.0793196220960804e-6	1.3612833270648182e-12	-4.624716236330275e6	2.492646175919993e9	0.
3.0396598110480404e-7	1.3612833270648182e-12	-975976.6155164012	7.719814547516692e8	0.
2.27974485828603e-6	1.3612833270648182e-12	-2.0355826328820444e6	1.4717386536725948e9	0.
4.255523735467257e-6	1.3612833270648182e-12	-3.345678782912999e6	2.0564036349082887e9	0.
6.231302612648483e-6	1.3612833270648182e-12	-4.732737618022853e6	2.525759217239056e9	0.
4.5594897165720606e-7	1.3612833270648182e-12	-1.0407670248294757e6	8.243292628898869e8	0.
2.4317278488384323e-6	1.3612833270648182e-12	-2.131060914613842e6	1.5219356781753743e9	0.
4.4075067260196586e-6	1.3612833270648182e-12	-3.4506464614571463e6	2.0959339735736327e9	0.
6.383285603200885e-6	1.3612833270648182e-12	-4.840915885898222e6	2.558452934773012e9	0.
6.079319622096081e-7	1.3612833270648182e-12	-1.1089917252955032e6	8.779033417776791e8	0.
2.5837108393908345e-6	1.3612833270648182e-12	-2.2277469989749673e6	1.5712179595541818e9	0.
4.55948971657206e-6	1.3612833270648182e-12	-3.555986846166733e6	2.1348125944644635e9	0.
6.5352685937532865e-6	1.3612833270648182e-12	-4.94924137231747e6	2.590741492118594e9	0.
7.599149527620101e-7	1.3612833270648182e-12	-1.1805089819480118e6	9.323754633841275e8	0.
2.7356938299432363e-6	1.3612833270648182e-12	-2.325528782533941e6	1.6195831916617892e9	0.
4.711472707124463e-6	1.3612833270648182e-12	-3.6616712673068e6	2.1730637541252456e9	0.
6.687251584305689e-6	1.3612833270648182e-12	-5.057705163954021e6	2.622638202876762e9	0.
9.118979433144121e-7	1.3612833270648182e-12	-1.255150350268659e6	9.874292370672302e8	0.
2.8876768204956385e-6	1.3612833270648182e-12	-2.424305128568886e6	1.667037824708189e9	0.
4.863455697676865e-6	1.3612833270648182e-12	-3.7676737515097824e6	2.210710850511487e9	0.
6.839234574858091e-6	1.3612833270648182e-12	-5.166299031997414e6	2.654155871388735e9	0.
1.0638809338668142e-6	1.3612833270648182e-12	-1.3327286145690242e6	1.0427713334698642e9	0.
3.0396598110480402e-6	1.3612833270648182e-12	-2.523984987384334e6	1.7135949005729024e9	0.
5.0154386882292664e-6	1.3612833270648182e-12	-3.8739707334186337e6	2.247776367561358e9	0.
6.991217565410493e-6	1.3612833270648182e-12	-5.275015369690488e6	2.685306653155801e9	0.
1.2158639244192162e-6	1.3612833270648182e-12	-1.413045467797087e6	1.0981393556634502e9	0.
3.1916428016004424e-6	1.3612833270648182e-12	-2.6244865027340553e6	1.7592723872110863e9	0.
