# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-31-33.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:31:33
# Dir	-1
# field	8.556638055836e-12
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	8.556638055836e-12	-350856.4399990325	1.741981399267352e8	0.
2.1277618677336284e-6	8.556638055836e-12	-488102.14305265824	2.4295563473643857e8	0.
4.103540744914854e-6	8.556638055836e-12	-657358.6765951063	3.148422799409587e8	0.
6.0793196220960804e-6	8.556638055836e-12	-848254.938641898	3.828101686176981e8	0.
3.0396598110480404e-7	8.556638055836e-12	-360083.21963966376	1.791355427107305e8	0.
2.27974485828603e-6	8.556638055836e-12	-500113.56013492605	2.484992367972773e8	0.
4.255523735467257e-6	8.556638055836e-12	-671402.0442375666	3.202611070306461e8	0.
6.231302612648483e-6	8.556638055836e-12	-863573.0720218313	3.877936954155935e8	0.
4.5594897165720606e-7	8.556638055836e-12	-369539.7447468543	1.8414994846171984e8	0.
2.4317278488384323e-6	8.556638055836e-12	-512311.598312814	2.5405449752786094e8	0.
4.4075067260196586e-6	8.556638055836e-12	-685567.4382576353	3.2565236629456955e8	0.
6.383285603200885e-6	8.556638055836e-12	-878965.199288415	3.927404587497759e8	0.
6.079319622096081e-7	8.556638055836e-12	-379224.86119847227	1.8923665551236355e8	0.
2.5837108393908345e-6	8.556638055836e-12	-524691.2883464143	2.59617037580795e8	0.
4.55948971657206e-6	8.556638055836e-12	-699850.3953290852	3.310145216228085e8	0.
6.5352685937532865e-6	8.556638055836e-12	-894428.5005028392	3.9765043184778136e8	0.
7.599149527620101e-7	8.556638055836e-12	-389136.96937066515	1.9439075681617308e8	0.
2.7356938299432363e-6	8.556638055836e-12	-537247.578113604	2.6518271790077236e8	0.
4.711472707124463e-6	8.556638055836e-12	-714246.5749460541	3.363462226891781e8	0.
6.687251584305689e-6	8.556638055836e-12	-909960.2686704831	4.025236495114207e8	0.
9.118979433144121e-7	8.556638055836e-12	-399274.0398361564	1.9960719036019748e8	0.
2.8876768204956385e-6	8.556638055836e-12	-549975.3601453406	2.707475909751549e8	0.
4.863455697676865e-6	8.556638055836e-12	-728751.7632334302	3.41646281064341e8	0.
6.839234574858091e-6	8.556638055836e-12	-925557.9062696187	4.073601991193336e8	0.
1.0638809338668142e-6	8.556638055836e-12	-409633.6329274151	2.048807782491002e8	0.
3.0396598110480402e-6	8.556638055836e-12	-562869.4973363053	2.763079568416494e8	0.
5.0154386882292664e-6	8.556638055836e-12	-743361.8755962263	3.469136487911363e8	0.
6.991217565410493e-6	8.556638055836e-12	-941218.9216953961	4.1216021618167406e8	0.
1.2158639244192162e-6	8.556638055836e-12	-420212.92173445044	2.102062684500307e8	0.
3.1916428016004424e-6	8.556638055836e-12	-575924.8466903657	2.81860344222755e8	0.
5.167421678781669e-6	8.556638055836e-12	-758072.958333861	3.521474378650018e8	0.
7.143200555962895e-6	8.556638055836e-12	-956940.9256538752	4.1692387415774965e8	0.
1.3678469149716181e-6	8.556638055836e-12	-431008.71804751136	2.155783753690009e8	0.
3.3436257921528446e-6	8.556638055836e-12	-589136.2810128821	2.874015238285435e8	0.
5.319404669334071e-6	8.556638055836e-12	-772881.1893398025	3.573468747428706e8	0.
7.295183546515297e-6	8.556638055836e-12	-972721.627535993	4.2165139770763826e8	0.
1.5198299055240201e-6	8.556638055836e-12	-442017.5007136071	2.209918250562521e8	0.
3.4956087827052463e-6	8.556638055836e-12	-602498.7085092042	2.929284922823567e8	0.
5.4713876598864726e-6	8.556638055836e-12	-787782.8780004008	3.625113246913977e8	0.
7.447166537067699e-6	8.556638055836e-12	-988558.8317969434	4.263430321178786e8	0.
1.6718128960764223e-6	8.556638055836e-12	-453235.44585298304	2.2644137848175907e8	0.
3.6475917732576485e-6	8.556638055836e-12	-616007.0902901425	2.984384879586191e8	0.
5.623370650438875e-6	8.556638055836e-12	-802774.4643992917	3.676402566729331e8	0.
7.599149527620101e-6	8.556638055836e-12	-1.0044504343625073e6	4.3099905635877496e8	0.
1.8237958866288243e-6	8.556638055836e-12	-464658.4583770094	2.319218735267785e8	0.
3.7995747638100507e-6	8.556638055836e-12	-629656.4558204797	3.0392896554671085e8	0.
5.775353640991277e-6	8.556638055836e-12	-817852.5179258499	3.7273324607742524e8	0.
7.751132518172502e-6	8.556638055836e-12	-1.0203944190803436e6	4.356197758927394e8	0.
1.9757788771812262e-6	8.556638055836e-12	-476282.2042610383	2.3742826935602224e8	0.
3.9515577543624524e-6	8.556638055836e-12	-643441.9163756819	3.093975956660222e8	0.
5.927336631543679e-6	8.556638055836e-12	-833013.7353780433	3.7778996179898685e8	0.
7.903115508724905e-6	8.556638055836e-12	-1.0363888542311405e6	4.4020551828015256e8	0.
8.055098499277307e-6	8.556638055836e-12	-1.052431889111769e6	4.4475663594038326e8	0.
