# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-32-19.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:32:19
# Dir	-1
# field	2.2363940373207727e-11
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	2.2363940373207727e-11	-214884.08262819887	8.38382452636117e7	0.
2.1277618677336284e-6	2.2363940373207727e-11	-264315.04128057486	1.0398323937853836e8	0.
4.103540744914854e-6	2.2363940373207727e-11	-322248.1783905786	1.2548932449458636e8	0.
6.0793196220960804e-6	2.2363940373207727e-11	-387291.1580003432	1.4716799364987883e8	0.
3.0396598110480404e-7	2.2363940373207727e-11	-218363.90650693854	8.53101445379381e7	0.
2.27974485828603e-6	2.2363940373207727e-11	-268484.0394093053	1.0560585972785597e8	0.
4.255523735467257e-6	2.2363940373207727e-11	-327019.5239320874	1.2716384046240038e8	0.
6.231302612648483e-6	2.2363940373207727e-11	-392542.5140690367	1.488166341422372e8	0.
4.5594897165720606e-7	2.2363940373207727e-11	-221898.24427039223	8.679702106753647e7	0.
2.4317278488384323e-6	2.2363940373207727e-11	-272703.2023494655	1.0723590281599629e8	0.
4.4075067260196586e-6	2.2363940373207727e-11	-331832.2797689526	1.2883870087824635e8	0.
6.383285603200885e-6	2.2363940373207727e-11	-397825.66571566317	1.504610628429665e8	0.
6.079319622096081e-7	2.2363940373207727e-11	-225486.9906519766	8.829835737044227e7	0.
2.5837108393908345e-6	2.2363940373207727e-11	-276971.9663039421	1.0887276213503204e8	0.
4.55948971657206e-6	2.2363940373207727e-11	-336685.69716994744	1.3051345173377497e8	0.
6.5352685937532865e-6	2.2363940373207727e-11	-403139.9133156606	1.521010351418828e8	0.
7.599149527620101e-7	2.2363940373207727e-11	-229129.99884646226	8.981361738316827e7	0.
2.7356938299432363e-6	2.2363940373207727e-11	-281289.742611876	1.1051584503899351e8	0.
4.711472707124463e-6	2.2363940373207727e-11	-341579.0245994616	1.3218766100143589e8	0.
6.687251584305689e-6	2.2363940373207727e-11	-408484.5665808447	1.5373633503376913e8	0.
