# Filename	binding\8abb7772-5c87-4831-981f-442d82395dcc.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T18:03:18
# Dir	-1
# field	3.344867603644982e-11
# zi	-6.
W	field	zb	tb	argtbzt	tt	argtt
-0.000030396598110480406	3.344867603644982e-11	NaN	NaN	NaN	-31786.580187579733	-31786.580187579733	3.141592653589793
-0.00002720495530887996	3.344867603644982e-11	NaN	NaN	NaN	-35231.84370317931	-35231.84370317931	3.141592653589793
-0.000024165295497831922	3.344867603644982e-11	NaN	NaN	NaN	-39249.34215707204	-39249.34215707204	3.141592653589793
-0.00002112563568678388	3.344867603644982e-11	NaN	NaN	NaN	-44237.37919685197	-44237.37919685197	3.141592653589793
-0.000030244615119928003	3.344867603644982e-11	NaN	NaN	NaN	-31935.796054739378	-31935.796054739378	3.141592653589793
-0.00002705297231832756	3.344867603644982e-11	NaN	NaN	NaN	-35413.875419146374	-35413.875419146374	3.141592653589793
-0.00002401331250727952	3.344867603644982e-11	NaN	NaN	NaN	-39473.20785866222	-39473.20785866222	3.141592653589793
-0.000020973652696231478	3.344867603644982e-11	NaN	NaN	NaN	-44518.19175729934	-44518.19175729934	3.141592653589793
-0.0000300926321293756	3.344867603644982e-11	NaN	NaN	NaN	-32086.372601324543	-32086.372601324543	3.141592653589793
-0.00002690098932777516	3.344867603644982e-11	NaN	NaN	NaN	-35597.721020262274	-35597.721020262274	3.141592653589793
-0.000023861329516727117	3.344867603644982e-11	NaN	NaN	NaN	-39699.51330990928	-39699.51330990928	3.141592653589793
-0.000020821669705679075	3.344867603644982e-11	NaN	NaN	NaN	-44802.36647317041	-44802.36647317041	3.141592653589793
-0.000029940649138823198	3.344867603644982e-11	NaN	NaN	NaN	-32238.327874995826	-32238.327874995826	3.141592653589793
-0.000026749006337222757	3.344867603644982e-11	NaN	NaN	NaN	-35783.40658887962	-35783.40658887962	3.141592653589793
-0.000023709346526174715	3.344867603644982e-11	NaN	NaN	NaN	-39928.29647808806	-39928.29647808806	3.141592653589793
-0.000020669686715126676	3.344867603644982e-11	NaN	NaN	NaN	-45089.9599693675	-45089.9599693675	3.141592653589793
-0.000029788666148270795	3.344867603644982e-11	NaN	NaN	NaN	-32391.680231958235	-32391.680231958235	3.141592653589793
-0.000026597023346670354	3.344867603644982e-11	NaN	NaN	NaN	-35970.95868616631	-35970.95868616631	3.141592653589793
-0.000023557363535622312	3.344867603644982e-11	NaN	NaN	NaN	-40159.596074934634	-40159.596074934634	3.141592653589793
