# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-31-49.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:31:49
# Dir	-1
# field	1.3223895177201092e-11
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	1.3223895177201092e-11	-280798.71792879276	1.249857346906348e8	0.
2.1277618677336284e-6	1.3223895177201092e-11	-366970.36070556176	1.6439904715407634e8	0.
4.103540744914854e-6	1.3223895177201092e-11	-470900.09166409896	2.0622334069308177e8	0.
6.0793196220960804e-6	1.3223895177201092e-11	-588269.9076629156	2.471521150485369e8	0.
3.0396598110480404e-7	1.3223895177201092e-11	-286725.2769337	1.2783751038187529e8	0.
2.27974485828603e-6	1.3223895177201092e-11	-374383.2339700942	1.675822781564777e8	0.
4.255523735467257e-6	1.3223895177201092e-11	-479509.7724785201	2.0943418803023836e8	0.
6.231302612648483e-6	1.3223895177201092e-11	-597728.7466136031	2.5020745959682104e8	0.
4.5594897165720606e-7	1.3223895177201092e-11	-292771.59463521116	1.307260710130964e8	0.
2.4317278488384323e-6	1.3223895177201092e-11	-381900.43801307585	1.7077744604378343e8	0.
4.4075067260196586e-6	1.3223895177201092e-11	-488196.66723154427	2.1263771096884125e8	0.
6.383285603200885e-6	1.3223895177201092e-11	-607240.177717322	2.5324713520308748e8	0.
6.079319622096081e-7	1.3223895177201092e-11	-298937.28072192275	1.3364969000842592e8	0.
2.5837108393908345e-6	1.3223895177201092e-11	-389520.07375730877	1.7398269719541323e8	0.
4.55948971657206e-6	1.3223895177201092e-11	-496958.6773787038	2.1583290576691768e8	0.
6.5352685937532865e-6	1.3223895177201092e-11	-616802.5942424621	2.5627084952774978e8	0.
7.599149527620101e-7	1.3223895177201092e-11	-305221.7923073683	1.3660657153774756e8	0.
2.7356938299432363e-6	1.3223895177201092e-11	-397240.18208285124	1.771962363414717e8	0.
4.711472707124463e-6	1.3223895177201092e-11	-505793.72899270325	2.1901883406505573e8	0.
6.687251584305689e-6	1.3223895177201092e-11	-626414.4337853702	2.5927833933381498e8	0.
9.118979433144121e-7	1.3223895177201092e-11	-311624.4374152367	1.3959486375358725e8	0.
2.8876768204956385e-6	1.3223895177201092e-11	-405058.75244320964	1.8041631403760457e8	0.
4.863455697676865e-6	1.3223895177201092e-11	-514699.77628635435	2.221946312654576e8	0.
6.839234574858091e-6	1.3223895177201092e-11	-636074.1781087168	2.6226939339446372e8	0.
1.0638809338668142e-6	1.3223895177201092e-11	-318144.37937048817	1.4261267107929903e8	0.
3.0396598110480402e-6	1.3223895177201092e-11	-412973.7312761729	1.8364124292953384e8	0.
5.0154386882292664e-6	1.3223895177201092e-11	-523674.8047232205	2.2535948969796076e8	0.
6.991217565410493e-6	1.3223895177201092e-11	-645780.3528415433	2.652438253903347e8	0.
1.2158639244192162e-6	1.3223895177201092e-11	-324780.6420322814	1.4565805675611258e8	0.
3.1916428016004424e-6	1.3223895177201092e-11	-420983.0301491848	1.8686939732715502e8	0.
5.167421678781669e-6	1.3223895177201092e-11	-532716.8337347102	2.2851266944066036e8	0.
7.143200555962895e-6	1.3223895177201092e-11	-655531.5270575555	2.6820146868518463e8	0.
1.3678469149716181e-6	1.3223895177201092e-11	-331532.11579390505	1.4872906040778023e8	0.
3.3436257921528446e-6	1.3223895177201092e-11	-429084.53358766646	1.9009921416108385e8	0.
5.319404669334071e-6	1.3223895177201092e-11	-541823.919064153	2.316534849186642e8	0.
7.295183546515297e-6	1.3223895177201092e-11	-665326.3127470806	2.711422079928446e8	0.
1.5198299055240201e-6	1.3223895177201092e-11	-338397.56426606554	1.5182370244779217e8	0.
3.4956087827052463e-6	1.3223895177201092e-11	-437276.1065432539	1.9332919411878505e8	0.
5.4713876598864726e-6	1.3223895177201092e-11	-550994.1547596733	2.3478131616129553e8	0.
7.447166537067699e-6	1.3223895177201092e-11	-675163.364196952	2.740659470004631e8	0.
1.6718128960764223e-6	1.3223895177201092e-11	-345375.6315530796	1.549399996101753e8	0.
3.6475917732576485e-6	1.3223895177201092e-11	-445555.60146731784	1.9655792119500777e8	0.
5.623370650438875e-6	1.3223895177201092e-11	-560225.6748384879	2.3789558791779673e8	0.
7.599149527620101e-6	1.3223895177201092e-11	-685041.3772914639	2.7697259459285164e8	0.
1.8237958866288243e-6	1.3223895177201092e-11	-352464.850026826	1.5807596730262223e8	0.
3.7995747638100507e-6	1.3223895177201092e-11	-453920.86496321234	1.997840288035348e8	0.
5.775353640991277e-6	1.3223895177201092e-11	-569516.6546456644	2.409957773857455e8	0.
7.751132518172502e-6	1.3223895177201092e-11	-694959.0887464477	2.7986211500166816e8	0.
1.9757788771812262e-6	1.3223895177201092e-11	-359663.6485007348	1.612296346839628e8	0.
3.9515577543624524e-6	1.3223895177201092e-11	-462369.7439983291	2.0300624105231014e8	0.
5.927336631543679e-6	1.3223895177201092e-11	-578865.3119304348	2.440814262362778e8	0.
7.903115508724905e-6	1.3223895177201092e-11	-704915.2752874598	2.827344687528494e8	0.
8.055098499277307e-6	1.3223895177201092e-11	-714908.7527820773	2.8558965306686485e8	0.
0.000010030877376458533	1.3223895177201092e-11	-847744.0665365979	3.2116636675120956e8	0.
0.00001200665625363976	1.3223895177201092e-11	-984743.8016553826	3.5405313861810637e8	0.
0.000013982435130820985	1.3223895177201092e-11	-1.1246034011173178e6	3.84579767563007e8	0.
8.207081489829708e-6	1.3223895177201092e-11	-724938.3753353321	2.8842766023359627e8	0.
0.000010182860367010935	1.3223895177201092e-11	-858154.94882942	3.2378779853070277e8	0.
0.000012158639244192161	1.3223895177201092e-11	-995413.717459499	3.5648068735460323e8	0.
