# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-33-06.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:33:06
# Dir	-1
# field	3.6365711737303e-11
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	3.6365711737303e-11	-167929.3200736586	5.800244430395729e7	0.
2.1277618677336284e-6	3.6365711737303e-11	-197642.3740954119	6.884260501873213e7	0.
4.103540744914854e-6	3.6365711737303e-11	-231582.38876711891	8.039295673618221e7	0.
6.0793196220960804e-6	3.6365711737303e-11	-269287.3255186383	9.222578548385115e7	0.
3.0396598110480404e-7	3.6365711737303e-11	-170058.45782138463	5.8801332770610675e7	0.
2.27974485828603e-6	3.6365711737303e-11	-200107.61641185998	6.971149050534433e7	0.
4.255523735467257e-6	3.6365711737303e-11	-234356.2487437172	8.129828337104641e7	0.
6.231302612648483e-6	3.6365711737303e-11	-272326.8686702712	9.313685353883874e7	0.
4.5594897165720606e-7	3.6365711737303e-11	-172213.90194465872	5.960671100440375e7	0.
2.4317278488384323e-6	3.6365711737303e-11	-202597.8396746618	7.058438446334508e7	0.
4.4075067260196586e-6	3.6365711737303e-11	-237152.19122672555	8.2205057004261e7	0.
6.383285603200885e-6	3.6365711737303e-11	-275384.8773206731	9.404731863951422e7	0.
6.079319622096081e-7	3.6365711737303e-11	-174395.6211693603	6.041840872404331e7	0.
2.5837108393908345e-6	3.6365711737303e-11	-205112.86686561268	7.146108498677105e7	0.
4.55948971657206e-6	3.6365711737303e-11	-239969.95228251387	8.311309160608497e7	0.
6.5352685937532865e-6	3.6365711737303e-11	-278461.0670476184	9.495704972229339e7	0.
7.599149527620101e-7	3.6365711737303e-11	-176603.57181569265	6.123624930090144e7	0.
2.7356938299432363e-6	3.6365711737303e-11	-207652.5118314372	7.2341388733597e7	0.
4.711472707124463e-6	3.6365711737303e-11	-242809.26420819317	8.40222137461252e7	0.
6.687251584305689e-6	3.6365711737303e-11	-281555.15406334534	9.586592473592408e7	0.
9.118979433144121e-7	3.6365711737303e-11	-178837.69790146503	6.2060056738348074e7	0.
2.8876768204956385e-6	3.6365711737303e-11	-210216.5796674598	7.322509034031008e7	0.
4.863455697676865e-6	3.6365711737303e-11	-245669.85593299847	8.493225047943223e7	0.
6.839234574858091e-6	3.6365711737303e-11	-284666.8554666863	9.677382104535598e7	0.
1.0638809338668142e-6	3.6365711737303e-11	-181097.93127390504	6.2889646597296484e7	0.
3.0396598110480402e-6	3.6365711737303e-11	-212804.86711215807	7.411198674399243e7	0.
5.0154386882292664e-6	3.6365711737303e-11	-248551.45341178984	8.584302719199775e7	0.
6.991217565410493e-6	3.6365711737303e-11	-287795.8894819134	9.768062726612453e7	0.
1.2158639244192162e-6	3.6365711737303e-11	-183384.1917692819	6.372483236357372e7	0.
3.1916428016004424e-6	3.6365711737303e-11	-215417.16295087466	7.500187714875461e7	0.
5.167421678781669e-6	3.6365711737303e-11	-251453.7800097524	8.675437914014651e7	0.
7.143200555962895e-6	3.6365711737303e-11	-290941.975684374	9.858623262452869e7	0.
1.3678469149716181e-6	3.6365711737303e-11	-185696.38739947378	6.4565422174563594e7	0.
3.3436257921528446e-6	3.6365711737303e-11	-218053.2484269763	7.589456070496339e7	0.
5.319404669334071e-6	3.6365711737303e-11	-254376.5568774673	8.766614623587576e7	0.
7.295183546515297e-6	3.6365711737303e-11	-294104.83521303826	9.94905317356013e7	0.
1.5198299055240201e-6	3.6365711737303e-11	-188034.41456447684	6.5411224381946184e7	0.
3.4956087827052463e-6	3.6365711737303e-11	-220712.89765877262	7.678983607940443e7	0.
5.4713876598864726e-6	3.6365711737303e-11	-257319.50331561672	8.857816768861105e7	0.
7.447166537067699e-6	3.6365711737303e-11	-297284.19097012794	1.0039341963225523e8	0.
1.6718128960764223e-6	3.6365711737303e-11	-190398.15828972482	6.626204328709321e7	0.
3.6475917732576485e-6	3.6365711737303e-11	-223395.878060542	7.768750859466213e7	0.
5.623370650438875e-6	3.6365711737303e-11	-260282.33712867543	8.949029063413203e7	0.
7.599149527620101e-6	3.6365711737303e-11	-300479.7678080338	1.012948000733661e8	0.
1.8237958866288243e-6	3.6365711737303e-11	-192787.49248697198	6.711767989387779e7	0.
3.7995747638100507e-6	3.6365711737303e-11	-226101.95076605523	7.858738082549825e7	0.
5.775353640991277e-6	3.6365711737303e-11	-263264.7749670268	9.040236377409743e7	0.
7.751132518172502e-6	3.6365711737303e-11	-303691.2927037658	1.0219457858108462e8	0.
1.9757788771812262e-6	3.6365711737303e-11	-195202.28023738705	6.79779341355505e7	0.
3.9515577543624524e-6	3.6365711737303e-11	-228830.87105304384	7.948925921024449e7	0.
5.927336631543679e-6	3.6365711737303e-11	-266266.53265702917	9.13142421858924e7	0.
7.903115508724905e-6	3.6365711737303e-11	-306918.49492121296	1.0309266593045418e8	0.
8.055098499277307e-6	3.6365711737303e-11	-310161.10616151575	1.0398897845964307e8	0.
0.000010030877376458533	3.6365711737303e-11	-353600.3607640643	1.1544728517258252e8	0.
0.00001200665625363976	3.6365711737303e-11	-399070.4154354423	1.2647247830939984e8	0.
0.000013982435130820985	3.6365711737303e-11	-446132.3983585077	1.3701293789031112e8	0.
8.207081489829708e-6	3.6365711737303e-11	-313418.86070187925	1.0488343466648637e8	0.
0.000010182860367010935	3.6365711737303e-11	-357032.1575160778	1.1631179638371116e8	0.
0.000012158639244192161	3.6365711737303e-11	-402638.9950696854	1.2730077514617787e8	0.
0.000014134418121373388	3.6365711737303e-11	-449808.020124984	1.378033160923057e8	0.
8.359064480382111e-6	3.6365711737303e-11	-316691.4955231754	1.0577595400825515e8	0.
0.000010334843357563338	3.6365711737303e-11	-360475.7013603118	1.1717367250750498e8	0.
0.000012310622234744563	3.6365711737303e-11	-406216.77231810795	1.281261734325414e8	0.
0.00001428640111192579	3.6365711737303e-11	-453490.8437292666	1.3859079145470697e8	0.
8.511047470934514e-6	3.6365711737303e-11	-319978.75042669865	1.0666646472257994e8	0.
0.000010486826348115739	3.6365711737303e-11	-363930.7751678038	1.1803287938817558e8	0.
0.000012462605225296966	3.6365711737303e-11	-409803.5749798434	1.289486600280202e8	0.
0.000014438384102478191	3.6365711737303e-11	-457180.7360977353	1.3937536803537166e8	0.
8.663030461486915e-6	3.6365711737303e-11	-323280.3681404536	1.0755489394140863e8	0.
0.000010638809338668142	3.6365711737303e-11	-367397.16534619586	1.1888938621772265e8	0.
0.000012614588215849367	3.6365711737303e-11	-413399.2341201474	1.297682366218666e8	0.
0.000014590367093030594	3.6365711737303e-11	-460877.56684627204	1.401570596464557e8	0.
8.815013452039317e-6	3.6365711737303e-11	-326596.09441536403	1.084411768351796e8	0.
0.000010790792329220544	3.6365711737303e-11	-370874.6618408938	1.1974316316098644e8	0.
0.00001276657120640177	3.6365711737303e-11	-417003.584031708	1.3058489277801682e8	0.
0.000014742350083582997	3.6365711737303e-11	-464581.2082329644	1.4093586944694474e8	0.
8.96699644259172e-6	3.6365711737303e-11	-329925.6781117988	1.093252508369272e8	0.
0.000010942775319772945	3.6365711737303e-11	-374363.0581314973	1.205941885293982e8	0.
0.000012918554196954172	3.6365711737303e-11	-420616.46219447494	1.313986295231406e8	0.
