# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-33-15.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:33:15
# Dir	-1
# field	3.908827839143264e-11
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	3.908827839143264e-11	-161903.14575291742	5.491857154624292e7	0.
2.1277618677336284e-6	3.908827839143264e-11	-189463.8182900853	6.480701333368988e7	0.
4.103540744914854e-6	3.908827839143264e-11	-220830.77972645086	7.533613713679354e7	0.
6.0793196220960804e-6	3.908827839143264e-11	-255613.2134350897	8.614011340280761e7	0.
3.0396598110480404e-7	3.908827839143264e-11	-163882.6832350316	5.564820196421196e7	0.
2.27974485828603e-6	3.908827839143264e-11	-191745.34348192188	6.559896466700598e7	0.
4.255523735467257e-6	3.908827839143264e-11	-223391.17279062694	7.616189170653501e7	0.
6.231302612648483e-6	3.908827839143264e-11	-258415.91662271443	8.697314528679734e7	0.
4.5594897165720606e-7	3.908827839143264e-11	-165885.8287246461	5.6383563204413444e7	0.
2.4317278488384323e-6	3.908827839143264e-11	-194049.3667345089	6.6394543543041885e7	0.
4.4075067260196586e-6	3.908827839143264e-11	-225971.6133241278	7.69890801534113e7	0.
6.383285603200885e-6	3.908827839143264e-11	-261235.5616057209	8.780581527870935e7	0.
6.079319622096081e-7	3.908827839143264e-11	-167912.5561071891	5.712450909515154e7	0.
2.5837108393908345e-6	3.908827839143264e-11	-196375.7393100267	6.719358066502573e7	0.
4.55948971657206e-6	3.908827839143264e-11	-228571.87653214714	7.781754816973282e7	0.
6.5352685937532865e-6	3.908827839143264e-11	-264071.9018138884	8.863800902839388e7	0.
7.599149527620101e-7	3.908827839143264e-11	-169962.82890304932	5.7870892339767195e7	0.
2.7356938299432363e-6	3.908827839143264e-11	-198724.30466689813	6.799589903986199e7	0.
4.711472707124463e-6	3.908827839143264e-11	-231191.73412261275	7.864713814773469e7	0.
6.687251584305689e-6	3.908827839143264e-11	-266924.69087279384	8.946961456872745e7	0.
9.118979433144121e-7	3.908827839143264e-11	-172036.60034786566	5.862256064441885e7	0.
2.8876768204956385e-6	3.908827839143264e-11	-201094.89876299378	6.880132857267787e7	0.
4.863455697676865e-6	3.908827839143264e-11	-233830.95463518702	7.947770516520388e7	0.
6.839234574858091e-6	3.908827839143264e-11	-269793.6828229779	9.030052477037555e7	0.
1.0638809338668142e-6	3.908827839143264e-11	-174133.81349504943	5.937936080956377e7	0.
3.0396598110480402e-6	3.908827839143264e-11	-203487.35036809643	6.960969486877094e7	0.
5.0154386882292664e-6	3.908827839143264e-11	-236489.30376497842	8.030909300160266e7	0.
6.991217565410493e-6	3.908827839143264e-11	-272678.6323287863	9.113063739482835e7	0.
1.2158639244192162e-6	3.908827839143264e-11	-176254.40134001634	6.014113310922766e7	0.
3.1916428016004424e-6	3.908827839143264e-11	-205901.48138433386	7.04208243574552e7	0.
5.167421678781669e-6	3.908827839143264e-11	-239166.5446802049	8.114116101701753e7	0.
7.143200555962895e-6	3.908827839143264e-11	-275579.294876878	9.1959852473421e7	0.
1.3678469149716181e-6	3.908827839143264e-11	-178398.28696550117	6.0907717061227255e7	0.
3.3436257921528446e-6	3.908827839143264e-11	-208337.10717328926	7.123454709231353e7	0.
5.319404669334071e-6	3.908827839143264e-11	-241862.43833311088	8.197376680585952e7	0.
7.295183546515297e-6	3.908827839143264e-11	-278495.42696443264	9.27880718114176e7	0.
1.5198299055240201e-6	3.908827839143264e-11	-180565.38370722556	6.1678948583667e7	0.
3.4956087827052463e-6	3.908827839143264e-11	-210794.03688851226	7.205069269199707e7	0.
5.4713876598864726e-6	3.908827839143264e-11	-244576.74376350953	8.280677223029938e7	0.
7.447166537067699e-6	3.908827839143264e-11	-281426.7862771285	9.361520450276348e7	0.
1.6718128960764223e-6	3.908827839143264e-11	-182755.59533909734	6.245466329363353e7	0.
3.6475917732576485e-6	3.908827839143264e-11	-213272.0738121721	7.286908974970789e7	0.
5.623370650438875e-6	3.908827839143264e-11	-247309.2183943838	8.364003863062681e7	0.
7.599149527620101e-6	3.908827839143264e-11	-284373.13185699366	9.444115957838957e7	0.
1.8237958866288243e-6	3.908827839143264e-11	-184968.8162770313	6.323469180005856e7	0.
3.7995747638100507e-6	3.908827839143264e-11	-215771.0156946223	7.368957459035951e7	0.
5.775353640991277e-6	3.908827839143264e-11	-250059.61831904712	8.44734364562389e7	0.
7.751132518172502e-6	3.908827839143264e-11	-287334.22426026757	9.526585453944972e7	0.
1.9757788771812262e-6	3.908827839143264e-11	-187204.93180040424	6.401886582051116e7	0.
3.9515577543624524e-6	3.908827839143264e-11	-218290.65509567803	7.451197754771519e7	0.
5.927336631543679e-6	3.908827839143264e-11	-252827.69857942587	8.530683582443586e7	0.
7.903115508724905e-6	3.908827839143264e-11	-290309.82570543647	9.60892030613095e7	0.
8.055098499277307e-6	3.908827839143264e-11	-293299.70021163207	9.691112989464264e7	0.
0.000010030877376458533	3.908827839143264e-11	-333363.5126331261	1.0743647626396126e8	0.
0.00001200665625363976	3.908827839143264e-11	-375329.4541360164	1.1759421315951563e8	0.
0.000013982435130820985	3.908827839143264e-11	-418800.8648090476	1.2732999579504459e8	0.
8.207081489829708e-6	3.908827839143264e-11	-296303.61372760404	9.77315547950299e7	0.
0.000010182860367010935	3.908827839143264e-11	-336529.6937161283	1.082319309798798e8	0.
0.000012158639244192161	3.908827839143264e-11	-378624.46870704554	1.1835845086053482e8	0.
0.000014134418121373388	3.908827839143264e-11	-422197.5994050915	1.2806090169670904e8	0.
8.359064480382111e-6	3.908827839143264e-11	-299321.3342514993	9.855040937025107e7	0.
0.000010334843357563338	3.908827839143264e-11	-339706.89171157306	1.0902514101998247e8	0.
0.000012310622234744563	3.908827839143264e-11	-381928.1913846079	1.191201620122754e8	0.
0.00001428640111192579	3.908827839143264e-11	-425601.2080227607	1.2878923511054704e8	0.
8.511047470934514e-6	3.908827839143264e-11	-302352.63194169337	9.936762316227907e7	0.
0.000010486826348115739	3.908827839143264e-11	-342894.9113888036	1.0981607536901353e8	0.
0.000012462605225296966	3.908827839143264e-11	-385240.4648817347	1.1987933046799803e8	0.
0.000014438384102478191	3.908827839143264e-11	-429011.5674718735	1.2951499931209086e8	0.
8.663030461486915e-6	3.908827839143264e-11	-305397.27921893826	1.0018313020465648e8	0.
0.000010638809338668142	3.908827839143264e-11	-346093.5604495262	1.106046993175019e8	0.
0.000012614588215849367	3.908827839143264e-11	-388561.13472271286	1.206359525692683e8	0.
0.000014590367093030594	3.908827839143264e-11	-432428.5569386826	1.3023819834549981e8	0.
8.815013452039317e-6	3.908827839143264e-11	-308455.05086010013	1.0099686820575193e8	0.
0.000010790792329220544	3.908827839143264e-11	-349302.6495391211	1.1139098531288826e8	0.
0.00001276657120640177	3.908827839143264e-11	-391890.0492162254	1.2139001807332845e8	0.
0.000014742350083582997	3.908827839143264e-11	-435852.0579481118	1.3095883832494055e8	0.
8.96699644259172e-6	3.908827839143264e-11	-311525.72408377	1.0180877606791902e8	0.
0.000010942775319772945	3.908827839143264e-11	-352521.992253633	1.1217490307558893e8	0.
0.000012918554196954172	3.908827839143264e-11	-395227.0594269098	1.2214152131209093e8	0.
0.000014894333074135398	3.908827839143264e-11	-439281.95432581985	1.3167692041764203e8	0.
9.11897943314412e-6	3.908827839143264e-11	-314609.07862804	1.0261879680396003e8	0.
0.000011094758310325348	3.908827839143264e-11	-355751.4051427031	1.129564327196144e8	0.
0.000013070537187506573	3.908827839143264e-11	-398572.0191454842	1.2289045691289024e8	0.
0.0000150463160646878	3.908827839143264e-11	-442718.1321601598	1.323924548389607e8	0.
9.270962423696523e-6	3.908827839143264e-11	-317704.89682074165	1.0342687713679697e8	0.
0.00001124674130087775	3.908827839143264e-11	-358990.7077086942	1.1373554756806836e8	0.
0.000013222520178058976	3.908827839143264e-11	-401924.7848575862	1.2363681967844425e8	0.
0.000015198299055240203	3.908827839143264e-11	-446160.4797640925	1.3310544671222748e8	0.
9.422945414248926e-6	3.908827839143264e-11	-320812.9636424466	1.042329675806265e8	0.
0.000011398724291430151	3.908827839143264e-11	-362239.72240225715	1.1451222530092391e8	0.
