# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-33-26.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:33:26
# Dir	-1
# field	4.239425218573291e-11
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	4.239425218573291e-11	-155387.14469810127	5.164701845223474e7	0.
2.1277618677336284e-6	4.239425218573291e-11	-180715.81559199904	6.056501359702461e7	0.
4.103540744914854e-6	4.239425218573291e-11	-209426.58894349492	7.005271601628247e7	0.
6.0793196220960804e-6	4.239425218573291e-11	-241196.0219855409	7.980361349247229e7	0.
3.0396598110480404e-7	4.239425218573291e-11	-157211.01516311715	5.230592198442558e7	0.
2.27974485828603e-6	4.239425218573291e-11	-182807.3988518644	6.127857194393096e7	0.
4.255523735467257e-6	4.239425218573291e-11	-211766.86394575555	7.07971949273092e7	0.
6.231302612648483e-6	4.239425218573291e-11	-243754.5208115774	8.055655434538747e7	0.
4.5594897165720606e-7	4.239425218573291e-11	-159055.78820963093	5.296980577371143e7	0.
2.4317278488384323e-6	4.239425218573291e-11	-184918.97573931247	6.1995369143381625e7	0.
4.4075067260196586e-6	4.239425218573291e-11	-214125.1054499764	7.154307338784929e7	0.
6.383285603200885e-6	4.239425218573291e-11	-246328.37476329147	8.13093492600096e7	0.
6.079319622096081e-7	4.239425218573291e-11	-160921.44251606936	5.363855084093104e7	0.
2.5837108393908345e-6	4.239425218573291e-11	-187050.42402267107	6.2715260657413825e7	0.
4.55948971657206e-6	4.239425218573291e-11	-216501.12606522968	7.229021845958841e7	0.
6.5352685937532865e-6	4.239425218573291e-11	-248917.37438103973	8.206189739437588e7	0.
7.599149527620101e-7	4.239425218573291e-11	-162807.94829306062	5.431203287920969e7	0.
2.7356938299432363e-6	4.239425218573291e-11	-189201.61494683084	6.343810123743189e7	0.
4.711472707124463e-6	4.239425218573291e-11	-218894.7352314966	7.303849764696178e7	0.
6.687251584305689e-6	4.239425218573291e-11	-251521.31004751896	8.281410205226102e7	0.
9.118979433144121e-7	4.239425218573291e-11	-164715.26734391888	5.499012722187365e7	0.
2.8876768204956385e-6	4.239425218573291e-11	-191372.41346560782	6.416374901537753e7	0.
4.863455697676865e-6	4.239425218573291e-11	-221305.73948159258	7.378778478392102e7	0.
6.839234574858091e-6	4.239425218573291e-11	-254139.97217312705	8.356586979267803e7	0.
1.0638809338668142e-6	4.239425218573291e-11	-166643.35314191782	5.567270551323487e7	0.
3.0396598110480402e-6	4.239425218573291e-11	-193562.67848173063	6.489205703644623e7	0.
5.0154386882292664e-6	4.239425218573291e-11	-223733.94269985807	7.453794932184248e7	0.
6.991217565410493e-6	4.239425218573291e-11	-256773.1513736401	8.431710744900638e7	0.
1.2158639244192162e-6	4.239425218573291e-11	-168592.15092399044	5.6359636271583684e7	0.
3.1916428016004424e-6	4.239425218573291e-11	-195772.2630935225	6.562288270832438e7	0.
5.167421678781669e-6	4.239425218573291e-11	-226179.14637700978	7.528887033419858e7	0.
7.143200555962895e-6	4.239425218573291e-11	-259420.63864014423	8.506772689449164e7	0.
1.3678469149716181e-6	4.239425218573291e-11	-170561.59780041775	5.705078583168468e7	0.
3.3436257921528446e-6	4.239425218573291e-11	-198001.0148473415	6.635608044099273e7	0.
5.319404669334071e-6	4.239425218573291e-11	-228641.1498605889	7.604042537159944e7	0.
7.295183546515297e-6	4.239425218573291e-11	-262082.22550119163	8.581764299580939e7	0.
1.5198299055240201e-6	4.239425218573291e-11	-172551.62287999754	5.7746018248465955e7	0.
3.4956087827052463e-6	4.239425218573291e-11	-200248.77599485006	6.7091510427697405e7	0.
5.4713876598864726e-6	4.239425218573291e-11	-231119.7506004907	7.67924939724119e7	0.
7.447166537067699e-6	4.239425218573291e-11	-264757.70417718106	8.65667709352308e7	0.
1.6718128960764223e-6	4.239425218573291e-11	-174562.14741011919	5.844519751821987e7	0.
3.6475917732576485e-6	4.239425218573291e-11	-202515.38375419134	6.782902837597045e7	0.
5.623370650438875e-6	4.239425218573291e-11	-233614.7443891034	7.754495885338746e7	0.
7.599149527620101e-6	4.239425218573291e-11	-267446.86772699084	8.73150325643862e7	0.
1.8237958866288243e-6	4.239425218573291e-11	-176593.08493110698	5.9148183737642534e7	0.
3.7995747638100507e-6	4.239425218573291e-11	-204800.67057416614	6.856849490716651e7	0.
5.775353640991277e-6	4.239425218573291e-11	-236125.92559563083	7.829770896665588e7	0.
7.751132518172502e-6	4.239425218573291e-11	-270149.51018691715	8.806235146339817e7	0.
1.9757788771812262e-6	4.239425218573291e-11	-178644.3414441393	5.985483589231819e7	0.
3.9515577543624524e-6	4.239425218573291e-11	-207104.4644005226	6.930977000138497e7	0.
5.927336631543679e-6	4.239425218573291e-11	-238653.08739421744	7.905062865806876e7	0.
7.903115508724905e-6	4.239425218573291e-11	-272865.4267019957	8.880864905224414e7	0.
8.055098499277307e-6	4.239425218573291e-11	-275594.4136498057	8.955385854110382e7	0.
0.000010030877376458533	4.239425218573291e-11	-312170.88202574675	9.911461081803676e7	0.
0.00001200665625363976	4.239425218573291e-11	-350510.64450968825	1.0837193971469854e8	0.
0.000013982435130820985	4.239425218573291e-11	-390260.9921150464	1.1727016137414566e8	0.
8.207081489829708e-6	4.239425218573291e-11	-278336.2687568726	9.029790713970238e7	0.
0.000010182860367010935	4.239425218573291e-11	-315062.3990956903	9.983850127316442e7	0.
0.000012158639244192161	4.239425218573291e-11	-353522.33127409	1.0906957423215562e8	0.
0.000014134418121373388	4.239425218573291e-11	-393368.5066880135	1.1793909589068666e8	0.
8.359064480382111e-6	4.239425218573291e-11	-281090.7912078093	9.104073132120734e7	0.
0.000010334843357563338	4.239425218573291e-11	-317964.1431091789	1.0056053182091008e8	0.
0.000012310622234744563	4.239425218573291e-11	-356542.1876339029	1.0976505130289462e8	0.
0.00001428640111192579	4.239425218573291e-11	-396482.52943102835	1.1860579549232268e8	0.
8.511047470934514e-6	4.239425218573291e-11	-283857.7817473426	9.178226693953647e7	0.
0.000010486826348115739	4.239425218573291e-11	-320875.9414813543	1.0128067042239603e8	0.
0.000012462605225296966	4.239425218573291e-11	-359570.07208781753	1.1045835910404782e8	0.
0.000014438384102478191	4.239425218573291e-11	-399602.94782607176	1.1927025647644067e8	0.
8.663030461486915e-6	4.239425218573291e-11	-286637.0427753946	9.252245518094988e7	0.
0.000010638809338668142	4.239425218573291e-11	-323797.6239767001	1.0199888312561917e8	0.
0.000012614588215849367	4.239425218573291e-11	-362605.8454896516	1.111494851725414e8	0.
0.000014590367093030594	4.239425218573291e-11	-402729.651408001	1.1993248350428051e8	0.
8.815013452039317e-6	4.239425218573291e-11	-289428.37843539316	9.32612330321077e7	0.
0.000010790792329220544	4.239425218573291e-11	-326729.0227282191	1.0271514308033367e8	0.
0.00001276657120640177	4.239425218573291e-11	-365649.37103220803	1.1183842001824021e8	0.
0.000014742350083582997	4.239425218573291e-11	-405862.5317359915	1.2059247587403715e8	0.
8.96699644259172e-6	4.239425218573291e-11	-292231.59469600074	9.399854854756917e7	0.
0.000010942775319772945	4.239425218573291e-11	-329669.97225278977	1.0342942304509075e8	0.
0.000012918554196954172	4.239425218573291e-11	-368700.5142295273	1.1252515350988232e8	0.
0.000014894333074135398	4.239425218573291e-11	-409001.4823646243	1.2125024028102362e8	0.
9.11897943314412e-6	4.239425218573291e-11	-295046.4994264572	9.47343474547626e7	0.
0.000011094758310325348	4.239425218573291e-11	-332620.3094629066	1.041416939319563e8	0.
0.000013070537187506573	4.239425218573291e-11	-371759.14289766486	1.132096792453253e8	0.
0.0000150463160646878	4.239425218573291e-11	-412146.3988146824	1.219057713172668e8	0.
