# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-32-11.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:32:11
# Dir	-1
# field	1.9835842765801636e-11
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	1.9835842765801636e-11	-228393.85258549	9.182991729482406e7	0.
2.1277618677336284e-6	1.9835842765801636e-11	-284481.457476	1.1530825235476357e8	0.
4.103540744914854e-6	1.9835842765801636e-11	-350648.17832543625	1.403611181465224e8	0.
6.0793196220960804e-6	1.9835842765801636e-11	-425079.9185048402	1.654742353827292e8	0.
3.0396598110480404e-7	1.9835842765801636e-11	-232322.88563717043	9.354156998762807e7	0.
2.27974485828603e-6	1.9835842765801636e-11	-289232.51839127386	1.1720113032621163e8	0.
4.255523735467257e-6	1.9835842765801636e-11	-356106.4956511775	1.423068906311048e8	0.
6.231302612648483e-6	1.9835842765801636e-11	-431088.82527938636	1.6737681395823663e8	0.
4.5594897165720606e-7	1.9835842765801636e-11	-236317.16627474147	9.527161815229791e7	0.
2.4317278488384323e-6	1.9835842765801636e-11	-294043.00871030573	1.1910247182668592e8	0.
4.4075067260196586e-6	1.9835842765801636e-11	-361612.83343537955	1.4425213941171953e8	0.
6.383285603200885e-6	1.9835842765801636e-11	-437133.6953058366	1.6927347994095045e8	0.
6.079319622096081e-7	1.9835842765801636e-11	-240376.55249920482	9.701938340073074e7	0.
2.5837108393908345e-6	1.9835842765801636e-11	-298912.18147338287	1.2101149819309479e8	0.
4.55948971657206e-6	1.9835842765801636e-11	-367166.2348417325	1.4619631164898735e8	0.
6.5352685937532865e-6	1.9835842765801636e-11	-443213.6708867375	1.7116397298774785e8	0.
7.599149527620101e-7	1.9835842765801636e-11	-244500.84637525416	9.878416065757394e7	0.
2.7356938299432363e-6	1.9835842765801636e-11	-303839.2585676582	1.2292743621652056e8	0.
4.711472707124463e-6	1.9835842765801636e-11	-372765.74246786337	1.48138878531702e8	0.
6.687251584305689e-6	1.9835842765801636e-11	-449327.9084202975	1.7304804501514846e8	0.
9.118979433144121e-7	1.9835842765801636e-11	-248689.79488410032	1.0056522437614867e8	0.
2.8876768204956385e-6	1.9835842765801636e-11	-308823.43333345116	1.2484952034180422e8	0.
4.863455697676865e-6	1.9835842765801636e-11	-378410.4001078304	1.5007933677761117e8	0.
6.839234574858091e-6	1.9835842765801636e-11	-455475.5788742799	1.749254672106443e8	0.
1.0638809338668142e-6	1.9835842765801636e-11	-252943.09100522104	1.0236183264839454e8	0.
3.0396598110480402e-6	1.9835842765801636e-11	-313863.87317830167	1.2677700601991343e8	0.
5.0154386882292664e-6	1.9835842765801636e-11	-384099.2544042979	1.5201720854293463e8	0.
6.991217565410493e-6	1.9835842765801636e-11	-461655.86818659096	1.7679602854921886e8	0.
1.2158639244192162e-6	1.9835842765801636e-11	-257260.37501634713	1.0417322243974748e8	0.
3.1916428016004424e-6	1.9835842765801636e-11	-318959.7221820759	1.287091536818202e8	0.
5.167421678781669e-6	1.9835842765801636e-11	-389831.356389808	1.5395203302197364e8	0.
7.143200555962895e-6	1.9835842765801636e-11	-467867.97759712697	1.786595341757539e8	0.
1.3678469149716181e-6	1.9835842765801636e-11	-261641.23599901606	1.0599862827219836e8	0.
3.3436257921528446e-6	1.9835842765801636e-11	-324110.103677512	1.3064525096268755e8	0.
5.319404669334071e-6	1.9835842765801636e-11	-395605.76291746146	1.558833763433755e8	0.
7.295183546515297e-6	1.9835842765801636e-11	-474111.12391541415	1.805158040165301e8	0.
1.5198299055240201e-6	1.9835842765801636e-11	-266085.2135352593	1.0783726623117614e8	0.
3.4956087827052463e-6	1.9835842765801636e-11	-329314.12279178883	1.325845931413816e8	0.
5.4713876598864726e-6	1.9835842765801636e-11	-401421.5379821163	1.5781082672099888e8	0.
7.447166537067699e-6	1.9835842765801636e-11	-480384.5397285002	1.823646808252216e8	0.
1.6718128960764223e-6	1.9835842765801636e-11	-270591.7995794752	1.0968834181509726e8	0.
3.6475917732576485e-6	1.9835842765801636e-11	-334570.86893599015	1.3452650340600806e8	0.
5.623370650438875e-6	1.9835842765801636e-11	-407277.7539339211	1.5973399464976627e8	0.
7.599149527620101e-6	1.9835842765801636e-11	-486687.4735534609	1.8420600435104728e8	0.
1.8237958866288243e-6	1.9835842765801636e-11	-275160.44048828084	1.1155106374704061e8	0.
3.7995747638100507e-6	1.9835842765801636e-11	-339879.4182306766	1.3647031836122096e8	0.
5.775353640991277e-6	1.9835842765801636e-11	-413173.4925866149	1.6165251278496042e8	0.
7.751132518172502e-6	1.9835842765801636e-11	-493019.1899387621	1.8603965120564035e8	0.
1.9757788771812262e-6	1.9835842765801636e-11	-279790.539190157	1.1342463453972958e8	0.
3.9515577543624524e-6	1.9835842765801636e-11	-345238.8358571575	1.3841539670772508e8	0.
5.927336631543679e-6	1.9835842765801636e-11	-419107.84622355027	1.6356603356422806e8	0.
