# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-31-26.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:31:26
# Dir	-1
# field	6.417478541877e-12
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	6.417478541877e-12	-406764.9414526761	2.170874610092915e8	0.
2.1277618677336284e-6	6.417478541877e-12	-593922.3194411315	3.163763948773665e8	0.
4.103540744914854e-6	6.417478541877e-12	-827695.0446762322	4.185069306358918e8	0.
6.0793196220960804e-6	6.417478541877e-12	-1.0902340831110256e6	5.1252585570511466e8	0.
3.0396598110480404e-7	6.417478541877e-12	-419138.48821180465	2.241876695123617e8	0.
2.27974485828603e-6	6.417478541877e-12	-610486.3576364431	3.243477298246157e8	0.
4.255523735467257e-6	6.417478541877e-12	-847071.301470915	4.2608883424555016e8	0.
6.231302612648483e-6	6.417478541877e-12	-1.1112177745540328e6	5.193372789253174e8	0.
4.5594897165720606e-7	6.417478541877e-12	-431865.2565320563	2.314128928573886e8	0.
2.4317278488384323e-6	6.417478541877e-12	-627319.7739290318	3.3232213037470293e8	0.
4.4075067260196586e-6	6.417478541877e-12	-866607.0640680275	4.336161629530548e8	0.
6.383285603200885e-6	6.417478541877e-12	-1.1322906666796631e6	5.260890340122983e8	0.
6.079319622096081e-7	6.417478541877e-12	-444942.8864648194	2.3875399738058552e8	0.
2.5837108393908345e-6	6.417478541877e-12	-644413.4639758079	3.402922525608356e8	0.
4.55948971657206e-6	6.417478541877e-12	-886295.3993027438	4.4108729656825924e8	0.
6.5352685937532865e-6	6.417478541877e-12	-1.1534489251161474e6	5.327816553362918e8	0.
7.599149527620101e-7	6.417478541877e-12	-458368.11791843036	2.4620142803272155e8	0.
2.7356938299432363e-6	6.417478541877e-12	-661758.2860466858	3.4825126817157173e8	0.
4.711472707124463e-6	6.417478541877e-12	-906129.6441518288	4.485009084389653e8	0.
6.687251584305689e-6	6.417478541877e-12	-1.1746888996314574e6	5.39415679040235e8	0.
9.118979433144121e-7	6.417478541877e-12	-472136.8328802953	2.537453707437198e8	0.
2.8876768204956385e-6	6.417478541877e-12	-679345.1146292594	3.5619286811092263e8	0.
4.863455697676865e-6	6.417478541877e-12	-926103.4045529702	4.5585591641048455e8	0.
6.839234574858091e-6	6.417478541877e-12	-1.1960071158014096e6	5.459917299384809e8	0.
1.0638809338668142e-6	6.417478541877e-12	-486244.1074954154	2.6137580613786027e8	0.
3.0396598110480402e-6	6.417478541877e-12	-697164.8883396193	3.641112612343962e8	0.
5.0154386882292664e-6	6.417478541877e-12	-946210.5524968932	4.631515074120498e8	0.
6.991217565410493e-6	6.417478541877e-12	-1.2174002668635023e6	5.52510471157417e8	0.
1.2158639244192162e-6	6.417478541877e-12	-500684.2725102504	2.6908264069419044e8	0.
3.1916428016004424e-6	6.417478541877e-12	-715208.6521035654	3.720011707558596e8	0.
5.167421678781669e-6	6.417478541877e-12	-966445.2216850444	4.703870386442348e8	0.
7.143200555962895e-6	6.417478541877e-12	-1.2388652057893055e6	5.589726028140178e8	0.
1.3678469149716181e-6	6.417478541877e-12	-515450.98042492557	2.7685580994995534e8	0.
3.3436257921528446e-6	6.417478541877e-12	-733467.5937060696	3.798578022792669e8	0.
5.319404669334071e-6	6.417478541877e-12	-986801.8020159827	4.775620870823427e8	0.
7.295183546515297e-6	6.417478541877e-12	-1.260398937600323e6	5.653788400213277e8	0.
1.5198299055240201e-6	6.417478541877e-12	-530537.2776086339	2.8468534033784854e8	0.
3.4956087827052463e-6	6.417478541877e-12	-751933.074914462	3.876768583144258e8	0.
5.4713876598864726e-6	6.417478541877e-12	-1.0072749331345437e6	4.846763804943178e8	0.
7.447166537067699e-6	6.417478541877e-12	-1.2819986119455341e6	5.717299430438516e8	0.
1.6718128960764223e-6	6.417478541877e-12	-545935.6796207438	2.925614798345519e8	0.
3.6475917732576485e-6	6.417478541877e-12	-770596.6574634355	3.9545451507325137e8	0.
5.623370650438875e-6	6.417478541877e-12	-1.027859497249978e6	4.917298283639286e8	0.
7.599149527620101e-6	6.417478541877e-12	-1.3036615159531406e6	5.780266729084877e8	0.
1.8237958866288243e-6	6.417478541877e-12	-561638.2480369572	3.0047473590979195e8	0.
3.7995747638100507e-6	6.417478541877e-12	-789450.124249513	4.031873400426883e8	0.
5.775353640991277e-6	6.417478541877e-12	-1.0485506114030438e6	4.987224350516191e8	0.
7.751132518172502e-6	6.417478541877e-12	-1.3253850673643153e6	5.842698513941709e8	0.
1.9757788771812262e-6	6.417478541877e-12	-577636.6671956014	3.0841595503965116e8	0.
3.9515577543624524e-6	6.417478541877e-12	-808485.4961216719	4.1087234522120386e8	0.
5.927336631543679e-6	6.417478541877e-12	-1.0693436193377299e6	5.056543615535544e8	0.
7.903115508724905e-6	6.417478541877e-12	-1.3471668079527973e6	5.904602551884046e8	0.
