# Filename	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Timebinding\2018-02-06T16-31-47.txt
# Source	C:\Users\labuser\Documents\2D-Comp-Model\computation\Turning Time\turning.nb
# Note	1D calculation of binding time vs. field and orbit energy.
# Date	2018-02-06T16:31:47
# Dir	-1
# field	1.2640488037030454e-11
# zi	-6.
W	field	zb	t	argt
1.5198299055240202e-7	1.2640488037030454e-11	-287342.53849473764	1.2935454181317209e8	0.
2.1277618677336284e-6	1.2640488037030454e-11	-377753.6128319263	1.711079332655137e8	0.
4.103540744914854e-6	1.2640488037030454e-11	-487059.9868860703	2.1536838820152965e8	0.
6.0793196220960804e-6	1.2640488037030454e-11	-610519.7940726421	2.5854407690319347e8	0.
3.0396598110480404e-7	1.2640488037030454e-11	-293546.92341078713	1.3237314144549185e8	0.
2.27974485828603e-6	1.2640488037030454e-11	-385544.9406409153	1.7448025659250396e8	0.
4.255523735467257e-6	1.2640488037030454e-11	-496117.9757085011	2.1876079866143182e8	0.
6.231302612648483e-6	1.2640488037030454e-11	-620466.0931665031	2.617613856046713e8	0.
4.5594897165720606e-7	1.2640488037030454e-11	-299879.4368525056	1.3543146268740454e8	0.
2.4317278488384323e-6	1.2640488037030454e-11	-393447.2169101311	1.7786480118654576e8	0.
4.4075067260196586e-6	1.2640488037030454e-11	-505257.14796443126	2.2214457337190324e8	0.
6.383285603200885e-6	1.2640488037030454e-11	-630467.0575345752	2.6496144362195188e8	0.
6.079319622096081e-7	1.2640488037030454e-11	-306339.64205507503	1.3852759168688026e8	0.
2.5837108393908345e-6	1.2640488037030454e-11	-401458.3389438546	1.8125954506053138e8	0.
4.55948971657206e-6	1.2640488037030454e-11	-514475.2240080766	2.2551866307838818e8	0.
6.5352685937532865e-6	1.2640488037030454e-11	-640520.9746485824	2.681439527228793e8	0.
7.599149527620101e-7	1.2640488037030454e-11	-312926.93170142017	1.4165953322919104e8	0.
2.7356938299432363e-6	1.2640488037030454e-11	-409576.14037563564	1.8466251457404217e8	0.
4.711472707124463e-6	1.2640488037030454e-11	-523769.9544087879	2.28882075904791e8	0.
6.687251584305689e-6	1.2640488037030454e-11	-650626.1814300164	2.7130868473001564e8	0.
9.118979433144121e-7	1.2640488037030454e-11	-319640.53199723194	1.4482523616656914e8	0.
2.8876768204956385e-6	1.2640488037030454e-11	-417798.40095285507	1.8807180305627814e8	0.
4.863455697676865e-6	1.2640488037030454e-11	-533139.1236648604	2.3223390225724518e8	0.
6.839234574858091e-6	1.2640488037030454e-11	-660781.0639113989	2.744554203582041e8	0.
1.0638809338668142e-6	1.2640488037030454e-11	-326479.5078004221	1.4802259449264935e8	0.
3.0396598110480402e-6	1.2640488037030454e-11	-426122.8560524381	1.914855685914592e8	0.
5.0154386882292664e-6	1.2640488037030454e-11	-542580.5534493093	2.3557329668540418e8	0.
6.991217565410493e-6	1.2640488037030454e-11	-670984.0567545963	2.7758399782029027e8	0.
1.2158639244192162e-6	1.2640488037030454e-11	-333442.7687268604	1.512494575891434e8	0.
3.1916428016004424e-6	1.2640488037030454e-11	-434547.20585978293	1.9490204588195077e8	0.
