,Filename,Dir,zi,kind,W,field
583,binding_0\ea1e333b-7e35-4ee2-a93b-afc498223885.txt,-1.0,-6.0,tt=10,-1.367846914971618e-06,8.409272230704953e-13
584,binding_0\78c1b905-ad88-4823-89a4-f904a98506d8.txt,-1.0,-6.0,tt=20,-1.2158639244192162e-06,2.0838848757206096e-15
585,binding_0\106112da-f628-4ad0-a9c3-7919ef8aa2b2.txt,-1.0,-6.0,tt=10,-1.2158639244192162e-06,1.0545843595522183e-12
586,binding_0\14309dc1-2265-4c96-a597-083913594aff.txt,-1.0,-6.0,tt=20,-1.0638809338668142e-06,1.5814584631872979e-13
587,binding_0\1fae7350-284a-4dd7-9462-2ac0a9e72680.txt,-1.0,-6.0,tt=10,-1.0638809338668142e-06,1.2631918623197567e-12
588,binding_0\4c6dc2c0-15f7-4483-aa2e-445edbc296e9.txt,-1.0,-6.0,tt=20,-9.118979433144121e-07,3.0023580782052037e-13
589,binding_0\a87178a5-a897-47e4-895b-d00044a91213.txt,-1.0,-6.0,tt=10,-9.118979433144121e-07,1.467167194653821e-12
590,binding_0\4c6dc2c0-15f7-4483-aa2e-445edbc296e9.txt,-1.0,-6.0,tt=20,-7.599149527620102e-07,4.286898703901069e-13
591,binding_0\bee120b4-a436-4aaa-aca0-59026be6eabc.txt,-1.0,-6.0,tt=10,-7.599149527620102e-07,1.666813298638789e-12
592,binding_0\f5c45495-597e-4b43-a474-d473a57ce2ee.txt,-1.0,-6.0,tt=20,-6.079319622096081e-07,5.584135633750049e-13
593,binding_0\991edb87-c1d7-4b3c-8234-c904c5267102.txt,-1.0,-6.0,tt=10,-6.079319622096081e-07,1.8623496287672905e-12
594,binding_0\ea1e333b-7e35-4ee2-a93b-afc498223885.txt,-1.0,-6.0,tt=20,-4.5594897165720606e-07,6.886040103504297e-13
595,binding_0\0c1cbcbf-5c7a-4fc2-a240-589e19623faa.txt,-1.0,-6.0,tt=10,-4.5594897165720606e-07,2.0539358693648536e-12
596,binding_0\ea1e333b-7e35-4ee2-a93b-afc498223885.txt,-1.0,-6.0,tt=20,-3.0396598110480404e-07,8.042615989719929e-13
597,binding_0\6f3fe594-bf28-4b08-96da-b83a6cbe6e20.txt,-1.0,-6.0,tt=10,-3.0396598110480404e-07,2.2416890054676208e-12
598,binding_0\106112da-f628-4ad0-a9c3-7919ef8aa2b2.txt,-1.0,-6.0,tt=20,-1.5198299055240202e-07,9.254932258889003e-13
599,binding_0\6f3fe594-bf28-4b08-96da-b83a6cbe6e20.txt,-1.0,-6.0,tt=10,-1.5198299055240202e-07,2.425696139128448e-12
600,binding_0\106112da-f628-4ad0-a9c3-7919ef8aa2b2.txt,-1.0,-6.0,tt=20,0.0,1.039865762574532e-12
601,binding_0\77331a81-2f88-4f8c-a5ac-832e98ea154a.txt,-1.0,-6.0,tt=10,0.0,2.606023511987629e-12
602,binding_0\1fae7350-284a-4dd7-9462-2ac0a9e72680.txt,-1.0,-6.0,tt=20,1.5198299055240202e-07,1.147116970313996e-12
603,binding_0\41e72fda-620c-4773-917a-72264057bc59.txt,-1.0,-6.0,tt=10,1.5198299055240202e-07,2.782723067713791e-12
604,binding_0\14309dc1-2265-4c96-a597-083913594aff.txt,-1.0,-6.0,tb=20,1.5198299055240202e-07,
605,binding_0\41e72fda-620c-4773-917a-72264057bc59.txt,-1.0,-6.0,tplus=20,1.5198299055240202e-07,2.755543683523067e-12
606,binding_0\1fae7350-284a-4dd7-9462-2ac0a9e72680.txt,-1.0,-6.0,tt=20,3.0396598110480404e-07,1.2586509919302522e-12
607,binding_0\00848a5b-606c-4fe0-a1e2-3c9e03979533.txt,-1.0,-6.0,tt=10,3.0396598110480404e-07,2.955837074949928e-12
608,binding_0\14309dc1-2265-4c96-a597-083913594aff.txt,-1.0,-6.0,tb=20,3.0396598110480404e-07,2.1482886437861538e-13
609,binding_0\00848a5b-606c-4fe0-a1e2-3c9e03979533.txt,-1.0,-6.0,tplus=20,3.0396598110480404e-07,2.885123739117906e-12
610,binding_0\60b80ed2-5035-4d0b-9f35-10e8e04deda9.txt,-1.0,-6.0,tt=20,4.5594897165720606e-07,1.3570716143744808e-12
611,binding_0\4a36d0a7-bb2e-4720-8acf-89d4b1d4f432.txt,-1.0,-6.0,tt=10,4.5594897165720606e-07,3.1254013268652316e-12
612,binding_0\4c6dc2c0-15f7-4483-aa2e-445edbc296e9.txt,-1.0,-6.0,tb=20,4.5594897165720606e-07,3.388387997888881e-13
613,binding_0\00848a5b-606c-4fe0-a1e2-3c9e03979533.txt,-1.0,-6.0,tplus=20,4.5594897165720606e-07,3.0037263792072338e-12
614,binding_0\a87178a5-a897-47e4-895b-d00044a91213.txt,-1.0,-6.0,tt=20,6.079319622096081e-07,1.464454536603477e-12
615,binding_0\aa37aaec-3541-4dd2-8a57-155f173c84ba.txt,-1.0,-6.0,tt=10,6.079319622096081e-07,3.292969257884782e-12
616,binding_0\4c6dc2c0-15f7-4483-aa2e-445edbc296e9.txt,-1.0,-6.0,tb=20,6.079319622096081e-07,4.036138798062152e-13
617,binding_0\4a36d0a7-bb2e-4720-8acf-89d4b1d4f432.txt,-1.0,-6.0,tplus=20,6.079319622096081e-07,3.109853007809115e-12
618,binding_0\a87178a5-a897-47e4-895b-d00044a91213.txt,-1.0,-6.0,tt=20,7.599149527620102e-07,1.5574344927538382e-12
619,binding_0\c1938e88-7940-42ba-89b4-28654b2c4fd3.txt,-1.0,-6.0,tt=10,7.599149527620102e-07,3.458662736087967e-12
620,binding_0\f5c45495-597e-4b43-a474-d473a57ce2ee.txt,-1.0,-6.0,tb=20,7.599149527620102e-07,5.147433441367791e-13
621,binding_0\aa37aaec-3541-4dd2-8a57-155f173c84ba.txt,-1.0,-6.0,tplus=20,7.599149527620102e-07,3.2145567263708383e-12
622,binding_0\bee120b4-a436-4aaa-aca0-59026be6eabc.txt,-1.0,-6.0,tt=20,9.118979433144121e-07,1.6593419342118577e-12
623,binding_0\2f1ef210-d430-42d2-9bdc-cdb76190915d.txt,-1.0,-6.0,tt=10,9.118979433144121e-07,3.6209670895548103e-12
624,binding_0\f5c45495-597e-4b43-a474-d473a57ce2ee.txt,-1.0,-6.0,tb=20,9.118979433144121e-07,5.842894212436947e-13
625,binding_0\aa37aaec-3541-4dd2-8a57-155f173c84ba.txt,-1.0,-6.0,tplus=20,9.118979433144121e-07,3.30860553356901e-12
626,binding_0\bee120b4-a436-4aaa-aca0-59026be6eabc.txt,-1.0,-6.0,tt=20,1.0638809338668142e-06,1.7479924210684175e-12
627,binding_0\2f1ef210-d430-42d2-9bdc-cdb76190915d.txt,-1.0,-6.0,tt=10,1.0638809338668142e-06,3.779892763144701e-12
628,binding_0\ea1e333b-7e35-4ee2-a93b-afc498223885.txt,-1.0,-6.0,tb=20,1.0638809338668142e-06,6.902468016074748e-13
629,binding_0\aa37aaec-3541-4dd2-8a57-155f173c84ba.txt,-1.0,-6.0,tplus=20,1.0638809338668142e-06,3.403070725210188e-12
630,binding_0\bee120b4-a436-4aaa-aca0-59026be6eabc.txt,-1.0,-6.0,tt=20,1.2158639244192162e-06,1.8445032021583088e-12
631,binding_0\e6fe61eb-fc1d-4eac-8195-73e0502f1f8b.txt,-1.0,-6.0,tt=10,1.2158639244192162e-06,3.935452708448429e-12
632,binding_0\ea1e333b-7e35-4ee2-a93b-afc498223885.txt,-1.0,-6.0,tb=20,1.2158639244192162e-06,7.662340226525509e-13
633,binding_0\c1938e88-7940-42ba-89b4-28654b2c4fd3.txt,-1.0,-6.0,tplus=20,1.2158639244192162e-06,3.4891547585967163e-12
634,binding_0\991edb87-c1d7-4b3c-8234-c904c5267102.txt,-1.0,-6.0,tt=20,1.367846914971618e-06,1.9303629389713147e-12
635,binding_0\bf53417a-7fb4-4e00-831b-c23a2a45ff34.txt,-1.0,-6.0,tt=10,1.367846914971618e-06,4.087661918823364e-12
636,binding_0\ea1e333b-7e35-4ee2-a93b-afc498223885.txt,-1.0,-6.0,tb=20,1.367846914971618e-06,8.601582620979869e-13
637,binding_0\c1938e88-7940-42ba-89b4-28654b2c4fd3.txt,-1.0,-6.0,tplus=20,1.367846914971618e-06,3.575538503821194e-12
638,binding_0\991edb87-c1d7-4b3c-8234-c904c5267102.txt,-1.0,-6.0,tt=20,1.5198299055240201e-06,2.0206870071411413e-12
639,binding_0\723b3aa8-1ea5-4eaf-8f26-02ef350b8811.txt,-1.0,-6.0,tt=10,1.5198299055240201e-06,4.2401252956992846e-12
640,binding_0\106112da-f628-4ad0-a9c3-7919ef8aa2b2.txt,-1.0,-6.0,tb=20,1.5198299055240201e-06,9.40270831152877e-13
641,binding_0\2f1ef210-d430-42d2-9bdc-cdb76190915d.txt,-1.0,-6.0,tplus=20,1.5198299055240201e-06,3.656429045876013e-12
642,binding_0\0c1cbcbf-5c7a-4fc2-a240-589e19623faa.txt,-1.0,-6.0,tt=20,1.6718128960764225e-06,2.1045368939324356e-12
643,binding_0\8628d2dd-b696-44a8-aab0-bda087ccd7cf.txt,-1.0,-6.0,tt=10,1.6718128960764225e-06,4.389592281002595e-12
644,binding_0\106112da-f628-4ad0-a9c3-7919ef8aa2b2.txt,-1.0,-6.0,tb=20,1.6718128960764225e-06,1.023157742151658e-12
645,binding_0\2f1ef210-d430-42d2-9bdc-cdb76190915d.txt,-1.0,-6.0,tplus=20,1.6718128960764225e-06,3.735274663266271e-12
646,binding_0\0c1cbcbf-5c7a-4fc2-a240-589e19623faa.txt,-1.0,-6.0,tt=20,1.8237958866288243e-06,2.1884104033779186e-12
647,binding_0\8628d2dd-b696-44a8-aab0-bda087ccd7cf.txt,-1.0,-6.0,tt=10,1.8237958866288243e-06,4.535739802088649e-12
648,binding_0\1fae7350-284a-4dd7-9462-2ac0a9e72680.txt,-1.0,-6.0,tb=20,1.8237958866288243e-06,1.1060918505914703e-12
649,binding_0\e6fe61eb-fc1d-4eac-8195-73e0502f1f8b.txt,-1.0,-6.0,tplus=20,1.8237958866288243e-06,3.812489064200451e-12
650,binding_0\6f3fe594-bf28-4b08-96da-b83a6cbe6e20.txt,-1.0,-6.0,tt=20,1.9757788771812262e-06,2.2707923917049674e-12
651,binding_0\c1ac189e-1826-49cd-b3b2-a8fa0604097c.txt,-1.0,-6.0,tt=10,1.9757788771812262e-06,4.678587105771206e-12
652,binding_0\1fae7350-284a-4dd7-9462-2ac0a9e72680.txt,-1.0,-6.0,tb=20,1.9757788771812262e-06,1.1788533106559683e-12
653,binding_0\e6fe61eb-fc1d-4eac-8195-73e0502f1f8b.txt,-1.0,-6.0,tplus=20,1.9757788771812262e-06,3.884728185670664e-12
654,binding_0\6f3fe594-bf28-4b08-96da-b83a6cbe6e20.txt,-1.0,-6.0,tt=20,2.1277618677336284e-06,2.3480623103246363e-12
655,binding_0\04e6e5f2-8099-4339-93b6-50104284f02a.txt,-1.0,-6.0,tt=10,2.1277618677336284e-06,4.8215136072319066e-12
656,binding_0\1fae7350-284a-4dd7-9462-2ac0a9e72680.txt,-1.0,-6.0,tb=20,2.1277618677336284e-06,1.2638971414484007e-12
657,binding_0\e6fe61eb-fc1d-4eac-8195-73e0502f1f8b.txt,-1.0,-6.0,tplus=20,2.1277618677336284e-06,3.9588006958946825e-12
658,binding_0\6f3fe594-bf28-4b08-96da-b83a6cbe6e20.txt,-1.0,-6.0,tt=20,2.2797448582860297e-06,2.429366715976081e-12
659,binding_0\bfb621c1-d865-40f9-a47a-e16094b70c64.txt,-1.0,-6.0,tt=10,2.2797448582860297e-06,4.962033549736658e-12
660,binding_0\60b80ed2-5035-4d0b-9f35-10e8e04deda9.txt,-1.0,-6.0,tb=20,2.2797448582860297e-06,1.3365622108394268e-12
661,binding_0\bf53417a-7fb4-4e00-831b-c23a2a45ff34.txt,-1.0,-6.0,tplus=20,2.2797448582860297e-06,4.028994523223208e-12
662,binding_0\77331a81-2f88-4f8c-a5ac-832e98ea154a.txt,-1.0,-6.0,tt=20,2.4317278488384323e-06,2.5040388265319737e-12
663,binding_0\bfb621c1-d865-40f9-a47a-e16094b70c64.txt,-1.0,-6.0,tt=10,2.4317278488384323e-06,5.099265668443827e-12
664,binding_0\60b80ed2-5035-4d0b-9f35-10e8e04deda9.txt,-1.0,-6.0,tb=20,2.4317278488384323e-06,1.4138863899763518e-12
665,binding_0\bf53417a-7fb4-4e00-831b-c23a2a45ff34.txt,-1.0,-6.0,tplus=20,2.4317278488384323e-06,4.0963564967612795e-12
666,binding_0\77331a81-2f88-4f8c-a5ac-832e98ea154a.txt,-1.0,-6.0,tt=20,2.5837108393908345e-06,2.5804726004639765e-12
667,binding_0\9ed8abe1-fbb2-4ff6-928e-b31be8ed6943.txt,-1.0,-6.0,tt=10,2.5837108393908345e-06,5.234490855358551e-12
668,binding_0\a87178a5-a897-47e4-895b-d00044a91213.txt,-1.0,-6.0,tb=20,2.5837108393908345e-06,1.4895107384267715e-12
669,binding_0\bf53417a-7fb4-4e00-831b-c23a2a45ff34.txt,-1.0,-6.0,tplus=20,2.5837108393908345e-06,4.165040547576594e-12
670,binding_0\41e72fda-620c-4773-917a-72264057bc59.txt,-1.0,-6.0,tt=20,2.7356938299432363e-06,2.654954916112328e-12
671,binding_0\531e7dc5-a12c-4df7-9ec0-94c17e2496ea.txt,-1.0,-6.0,tt=10,2.7356938299432363e-06,5.3696215207459575e-12
672,binding_0\a87178a5-a897-47e4-895b-d00044a91213.txt,-1.0,-6.0,tb=20,2.7356938299432363e-06,1.5562535259802857e-12
673,binding_0\723b3aa8-1ea5-4eaf-8f26-02ef350b8811.txt,-1.0,-6.0,tplus=20,2.7356938299432363e-06,4.230214153085946e-12
674,binding_0\41e72fda-620c-4773-917a-72264057bc59.txt,-1.0,-6.0,tt=20,2.8876768204956385e-06,2.7243059713746792e-12
675,binding_0\531e7dc5-a12c-4df7-9ec0-94c17e2496ea.txt,-1.0,-6.0,tt=10,2.8876768204956385e-06,5.501474421518644e-12
676,binding_0\a87178a5-a897-47e4-895b-d00044a91213.txt,-1.0,-6.0,tb=20,2.8876768204956385e-06,1.6343222198149717e-12
677,binding_0\723b3aa8-1ea5-4eaf-8f26-02ef350b8811.txt,-1.0,-6.0,tplus=20,2.8876768204956385e-06,4.2934339983965044e-12
678,binding_0\41e72fda-620c-4773-917a-72264057bc59.txt,-1.0,-6.0,tt=20,3.0396598110480402e-06,2.7987191632176817e-12
679,binding_0\a85c4b56-24bb-49f3-bd41-f790e658b968.txt,-1.0,-6.0,tt=10,3.0396598110480402e-06,5.630721835897653e-12
680,binding_0\bee120b4-a436-4aaa-aca0-59026be6eabc.txt,-1.0,-6.0,tb=20,3.0396598110480402e-06,1.7040422996533291e-12
681,binding_0\723b3aa8-1ea5-4eaf-8f26-02ef350b8811.txt,-1.0,-6.0,tplus=20,3.0396598110480402e-06,4.357809510144808e-12
682,binding_0\00848a5b-606c-4fe0-a1e2-3c9e03979533.txt,-1.0,-6.0,tt=20,3.1916428016004424e-06,2.8681657868785728e-12
683,binding_0\d0fde7e9-7d67-4be2-85e1-b78e3ceb9b94.txt,-1.0,-6.0,tt=10,3.1916428016004424e-06,5.760604465623522e-12
684,binding_0\bee120b4-a436-4aaa-aca0-59026be6eabc.txt,-1.0,-6.0,tb=20,3.1916428016004424e-06,1.7713284221041943e-12
685,binding_0\8628d2dd-b696-44a8-aab0-bda087ccd7cf.txt,-1.0,-6.0,tplus=20,3.1916428016004424e-06,4.419247640029944e-12
686,binding_0\00848a5b-606c-4fe0-a1e2-3c9e03979533.txt,-1.0,-6.0,tt=20,3.343625792152845e-06,2.9354891134522524e-12
687,binding_0\d0fde7e9-7d67-4be2-85e1-b78e3ceb9b94.txt,-1.0,-6.0,tt=10,3.343625792152845e-06,5.8872238767697726e-12
688,binding_0\bee120b4-a436-4aaa-aca0-59026be6eabc.txt,-1.0,-6.0,tb=20,3.343625792152845e-06,1.8436989702927576e-12
689,binding_0\8628d2dd-b696-44a8-aab0-bda087ccd7cf.txt,-1.0,-6.0,tplus=20,3.343625792152845e-06,4.478424114217893e-12
690,binding_0\00848a5b-606c-4fe0-a1e2-3c9e03979533.txt,-1.0,-6.0,tt=20,3.495608782705246e-06,3.0053039775140923e-12
691,binding_0\5188b265-3a22-416f-bb47-0e7f4dc93d37.txt,-1.0,-6.0,tt=10,3.495608782705246e-06,6.011750058302865e-12
692,binding_0\991edb87-c1d7-4b3c-8234-c904c5267102.txt,-1.0,-6.0,tb=20,3.495608782705246e-06,1.909432074226984e-12
693,binding_0\8628d2dd-b696-44a8-aab0-bda087ccd7cf.txt,-1.0,-6.0,tplus=20,3.495608782705246e-06,4.539522112768032e-12
694,binding_0\4a36d0a7-bb2e-4720-8acf-89d4b1d4f432.txt,-1.0,-6.0,tt=20,3.6475917732576485e-06,3.0709289459742847e-12
695,binding_0\021cc366-cbd7-46a2-a163-4a82fc9a5475.txt,-1.0,-6.0,tt=10,3.6475917732576485e-06,6.1364782016943045e-12
696,binding_0\991edb87-c1d7-4b3c-8234-c904c5267102.txt,-1.0,-6.0,tb=20,3.6475917732576485e-06,1.9754816482454814e-12
697,binding_0\c1ac189e-1826-49cd-b3b2-a8fa0604097c.txt,-1.0,-6.0,tplus=20,3.6475917732576485e-06,4.598099919335293e-12
698,binding_0\4a36d0a7-bb2e-4720-8acf-89d4b1d4f432.txt,-1.0,-6.0,tt=20,3.799574763810051e-06,3.1356310221598433e-12
699,binding_0\021cc366-cbd7-46a2-a163-4a82fc9a5475.txt,-1.0,-6.0,tt=10,3.799574763810051e-06,6.257963934786023e-12
700,binding_0\0c1cbcbf-5c7a-4fc2-a240-589e19623faa.txt,-1.0,-6.0,tb=20,3.799574763810051e-06,2.0438689093644237e-12
701,binding_0\c1ac189e-1826-49cd-b3b2-a8fa0604097c.txt,-1.0,-6.0,tplus=20,3.799574763810051e-06,4.65433215677269e-12
702,binding_0\4a36d0a7-bb2e-4720-8acf-89d4b1d4f432.txt,-1.0,-6.0,tt=20,3.9515577543624524e-06,3.2018979649786463e-12
703,binding_0\5ecd16d1-f390-436c-8bc7-e5256778ce5c.txt,-1.0,-6.0,tt=10,3.9515577543624524e-06,6.37870768924406e-12
704,binding_0\0c1cbcbf-5c7a-4fc2-a240-589e19623faa.txt,-1.0,-6.0,tb=20,3.9515577543624524e-06,2.1067707480055483e-12
705,binding_0\c1ac189e-1826-49cd-b3b2-a8fa0604097c.txt,-1.0,-6.0,tplus=20,3.9515577543624524e-06,4.711802014178658e-12
706,binding_0\aa37aaec-3541-4dd2-8a57-155f173c84ba.txt,-1.0,-6.0,tt=20,4.1035407449148525e-06,3.2645579478141247e-12
707,binding_0\5ecd16d1-f390-436c-8bc7-e5256778ce5c.txt,-1.0,-6.0,tt=10,4.1035407449148525e-06,6.4983523343990164e-12
708,binding_0\0c1cbcbf-5c7a-4fc2-a240-589e19623faa.txt,-1.0,-6.0,tb=20,4.1035407449148525e-06,2.170447472806397e-12
709,binding_0\04e6e5f2-8099-4339-93b6-50104284f02a.txt,-1.0,-6.0,tplus=20,4.1035407449148525e-06,4.768141630873536e-12
710,binding_0\aa37aaec-3541-4dd2-8a57-155f173c84ba.txt,-1.0,-6.0,tt=20,4.255523735467257e-06,3.3261941224725064e-12
711,binding_0\da364fbb-8f3d-49bc-ad42-9c5909560efd.txt,-1.0,-6.0,tt=10,4.255523735467257e-06,6.61478106273987e-12
712,binding_0\0c1cbcbf-5c7a-4fc2-a240-589e19623faa.txt,-1.0,-6.0,tb=20,4.255523735467257e-06,2.235930909093088e-12
713,binding_0\04e6e5f2-8099-4339-93b6-50104284f02a.txt,-1.0,-6.0,tplus=20,4.255523735467257e-06,4.822415594293973e-12
714,binding_0\aa37aaec-3541-4dd2-8a57-155f173c84ba.txt,-1.0,-6.0,tt=20,4.407506726019658e-06,3.3896707951460376e-12
715,binding_0\693d1995-f129-4e8a-aec7-cc781b55edfe.txt,-1.0,-6.0,tt=10,4.407506726019658e-06,6.732459498836766e-12
716,binding_0\6f3fe594-bf28-4b08-96da-b83a6cbe6e20.txt,-1.0,-6.0,tb=20,4.407506726019658e-06,2.296750544712553e-12
717,binding_0\04e6e5f2-8099-4339-93b6-50104284f02a.txt,-1.0,-6.0,tplus=20,4.407506726019658e-06,4.875793285274211e-12
718,binding_0\c1938e88-7940-42ba-89b4-28654b2c4fd3.txt,-1.0,-6.0,tt=20,4.5594897165720595e-06,3.449990169275478e-12
719,binding_0\693d1995-f129-4e8a-aec7-cc781b55edfe.txt,-1.0,-6.0,tt=10,4.5594897165720595e-06,6.847081341145113e-12
720,binding_0\6f3fe594-bf28-4b08-96da-b83a6cbe6e20.txt,-1.0,-6.0,tb=20,4.5594897165720595e-06,2.3573021133443148e-12
721,binding_0\04e6e5f2-8099-4339-93b6-50104284f02a.txt,-1.0,-6.0,tplus=20,4.5594897165720595e-06,4.930353256286968e-12
722,binding_0\c1938e88-7940-42ba-89b4-28654b2c4fd3.txt,-1.0,-6.0,tt=20,4.711472707124463e-06,3.50822715962308e-12
723,binding_0\0c785361-a8ae-4ed6-9e1e-19fc8abee3f5.txt,-1.0,-6.0,tt=10,4.711472707124463e-06,6.960848727638611e-12
724,binding_0\6f3fe594-bf28-4b08-96da-b83a6cbe6e20.txt,-1.0,-6.0,tb=20,4.711472707124463e-06,2.420603963844455e-12
725,binding_0\bfb621c1-d865-40f9-a47a-e16094b70c64.txt,-1.0,-6.0,tplus=20,4.711472707124463e-06,4.983067103101057e-12
726,binding_0\c1938e88-7940-42ba-89b4-28654b2c4fd3.txt,-1.0,-6.0,tt=20,4.863455697676865e-06,3.5694755917081438e-12
727,binding_0\0c785361-a8ae-4ed6-9e1e-19fc8abee3f5.txt,-1.0,-6.0,tt=10,4.863455697676865e-06,7.07369064304537e-12
728,binding_0\77331a81-2f88-4f8c-a5ac-832e98ea154a.txt,-1.0,-6.0,tb=20,4.863455697676865e-06,2.4798542292296505e-12
729,binding_0\bfb621c1-d865-40f9-a47a-e16094b70c64.txt,-1.0,-6.0,tplus=20,4.863455697676865e-06,5.034039919660952e-12
730,binding_0\2f1ef210-d430-42d2-9bdc-cdb76190915d.txt,-1.0,-6.0,tt=20,5.0154386882292664e-06,3.627922088174246e-12
731,binding_0\cecf0996-634f-4c33-8a0f-0319aa77e9be.txt,-1.0,-6.0,tt=10,5.0154386882292664e-06,7.183989032067966e-12
732,binding_0\77331a81-2f88-4f8c-a5ac-832e98ea154a.txt,-1.0,-6.0,tb=20,5.0154386882292664e-06,2.5367697872112713e-12
733,binding_0\bfb621c1-d865-40f9-a47a-e16094b70c64.txt,-1.0,-6.0,tplus=20,5.0154386882292664e-06,5.085461649075085e-12
734,binding_0\2f1ef210-d430-42d2-9bdc-cdb76190915d.txt,-1.0,-6.0,tt=20,5.167421678781669e-06,3.683766725238748e-12
735,binding_0\e561fe7a-1960-4418-8c5a-dc97ab033ac5.txt,-1.0,-6.0,tt=10,5.167421678781669e-06,7.29506759557441e-12
736,binding_0\77331a81-2f88-4f8c-a5ac-832e98ea154a.txt,-1.0,-6.0,tb=20,5.167421678781669e-06,2.598396580400954e-12
737,binding_0\bfb621c1-d865-40f9-a47a-e16094b70c64.txt,-1.0,-6.0,tplus=20,5.167421678781669e-06,5.1369193238526035e-12
738,binding_0\2f1ef210-d430-42d2-9bdc-cdb76190915d.txt,-1.0,-6.0,tt=20,5.3194046693340725e-06,3.741957413640692e-12
739,binding_0\e561fe7a-1960-4418-8c5a-dc97ab033ac5.txt,-1.0,-6.0,tt=10,5.3194046693340725e-06,7.402960145213194e-12
740,binding_0\41e72fda-620c-4773-917a-72264057bc59.txt,-1.0,-6.0,tb=20,5.3194046693340725e-06,2.6564438578376548e-12
741,binding_0\9ed8abe1-fbb2-4ff6-928e-b31be8ed6943.txt,-1.0,-6.0,tplus=20,5.3194046693340725e-06,5.1867956806063454e-12
742,binding_0\e6fe61eb-fc1d-4eac-8195-73e0502f1f8b.txt,-1.0,-6.0,tt=20,5.4713876598864726e-06,3.7988894734903714e-12
743,binding_0\e4e55ba9-8345-4935-9685-da7aa9d3c4fa.txt,-1.0,-6.0,tt=10,5.4713876598864726e-06,7.511599502753953e-12
744,binding_0\41e72fda-620c-4773-917a-72264057bc59.txt,-1.0,-6.0,tb=20,5.4713876598864726e-06,2.7112340060400456e-12
745,binding_0\9ed8abe1-fbb2-4ff6-928e-b31be8ed6943.txt,-1.0,-6.0,tplus=20,5.4713876598864726e-06,5.23517229109602e-12
746,binding_0\e6fe61eb-fc1d-4eac-8195-73e0502f1f8b.txt,-1.0,-6.0,tt=20,5.623370650438875e-06,3.8534729958630014e-12
747,binding_0\e4e55ba9-8345-4935-9685-da7aa9d3c4fa.txt,-1.0,-6.0,tt=10,5.623370650438875e-06,7.617741105622649e-12
748,binding_0\41e72fda-620c-4773-917a-72264057bc59.txt,-1.0,-6.0,tb=20,5.623370650438875e-06,2.769691313339975e-12
749,binding_0\9ed8abe1-fbb2-4ff6-928e-b31be8ed6943.txt,-1.0,-6.0,tplus=20,5.623370650438875e-06,5.284461130165771e-12
750,binding_0\e6fe61eb-fc1d-4eac-8195-73e0502f1f8b.txt,-1.0,-6.0,tt=20,5.775353640991277e-06,3.907618834903023e-12
751,binding_0\fe192c23-f332-43a2-b0a5-d3ac8e692efe.txt,-1.0,-6.0,tt=10,5.775353640991277e-06,7.723615781716491e-12
752,binding_0\00848a5b-606c-4fe0-a1e2-3c9e03979533.txt,-1.0,-6.0,tb=20,5.775353640991277e-06,2.826806385397784e-12
753,binding_0\9ed8abe1-fbb2-4ff6-928e-b31be8ed6943.txt,-1.0,-6.0,tplus=20,5.775353640991277e-06,5.333449803409365e-12
754,binding_0\e6fe61eb-fc1d-4eac-8195-73e0502f1f8b.txt,-1.0,-6.0,tt=20,5.927336631543679e-06,3.963316868300533e-12
755,binding_0\fe192c23-f332-43a2-b0a5-d3ac8e692efe.txt,-1.0,-6.0,tt=10,5.927336631543679e-06,7.828013325938268e-12
756,binding_0\00848a5b-606c-4fe0-a1e2-3c9e03979533.txt,-1.0,-6.0,tb=20,5.927336631543679e-06,2.88098111502435e-12
757,binding_0\531e7dc5-a12c-4df7-9ec0-94c17e2496ea.txt,-1.0,-6.0,tplus=20,5.927336631543679e-06,5.381058884890063e-12
758,binding_0\bf53417a-7fb4-4e00-831b-c23a2a45ff34.txt,-1.0,-6.0,tt=20,6.0793196220960804e-06,4.016875409605137e-12
759,binding_0\512f7ffc-91e3-440e-9859-3b2f0f7704ca.txt,-1.0,-6.0,tt=10,6.0793196220960804e-06,7.931398666279242e-12
760,binding_0\00848a5b-606c-4fe0-a1e2-3c9e03979533.txt,-1.0,-6.0,tb=20,6.0793196220960804e-06,2.9347903326863707e-12
761,binding_0\531e7dc5-a12c-4df7-9ec0-94c17e2496ea.txt,-1.0,-6.0,tplus=20,6.0793196220960804e-06,5.427353372243983e-12
762,binding_0\bf53417a-7fb4-4e00-831b-c23a2a45ff34.txt,-1.0,-6.0,tt=20,6.231302612648482e-06,4.068424486210368e-12
763,binding_0\512f7ffc-91e3-440e-9859-3b2f0f7704ca.txt,-1.0,-6.0,tt=10,6.231302612648482e-06,8.034055697901876e-12
764,binding_0\00848a5b-606c-4fe0-a1e2-3c9e03979533.txt,-1.0,-6.0,tb=20,6.231302612648482e-06,2.9911789096772033e-12
765,binding_0\531e7dc5-a12c-4df7-9ec0-94c17e2496ea.txt,-1.0,-6.0,tplus=20,6.231302612648482e-06,5.47434779355817e-12
766,binding_0\bf53417a-7fb4-4e00-831b-c23a2a45ff34.txt,-1.0,-6.0,tt=20,6.383285603200885e-06,4.121549121129574e-12
767,binding_0\15c0c5cf-ff1e-4cfe-98c7-f2b8c6c32832.txt,-1.0,-6.0,tt=10,6.383285603200885e-06,8.135191951697619e-12
